Substrate Index,Enzyme Index,Label,Dock Index,positive_reactions
93,143,0,13721,93
76,15,1,8483,76
89,56,0,12320,89
70,51,0,9833,70
26,45,0,3403,26
63,133,0,7433,63
68,22,1,10972,68
64,77,0,10151,64
93,28,1,13606,93
76,117,0,8585,76
14,48,0,1070,14
79,57,0,11299,79
95,141,0,13865,95
86,93,0,12503,86
71,13,1,11109,71
87,69,1,13063,87
19,35,1,3685,19
46,144,0,6860,46
79,96,0,11338,79
50,101,0,8715,50
57,117,0,8001,57
93,91,1,13669,93
12,79,0,3875,12
15,24,1,3090,15
91,35,0,13321,91
86,19,0,12429,86
2,40,0,1500,2
44,32,0,6894,44
83,74,1,12922,83
46,115,0,6831,46
67,80,0,10592,67
42,77,0,6647,42
77,20,0,11554,77
91,93,0,13379,91
85,129,0,12831,85
24,27,0,2363,24
10,144,0,2772,10
40,95,0,5935,40
89,129,0,12393,89
71,118,0,11214,71
53,15,1,10673,53
33,139,0,1453,33
95,1,1,13725,95
87,93,0,13087,87
63,120,0,7420,63
67,141,0,10653,67
75,20,0,8342,75
53,28,0,10686,53
10,59,0,2687,10
92,118,0,13550,92
60,26,1,9954,60
15,57,0,3123,15
12,124,0,3920,12
59,80,0,7818,59
26,109,0,3467,26
75,83,0,8405,75
4,54,0,2098,4
63,52,0,7352,63
65,6,1,10226,65
78,50,1,11438,78
91,13,1,13299,91
70,121,0,9903,70
38,126,0,4360,38
60,74,0,10002,60
84,112,0,12230,84
45,138,0,7292,45
40,59,0,5899,40
85,77,0,12779,85
19,19,1,3669,19
2,23,0,1483,2
11,17,0,893,11
15,2,1,3068,15
82,79,0,12051,82
34,70,1,70,34
91,135,0,13421,91
85,99,0,12801,85
50,61,0,8675,50
11,112,0,988,11
39,118,0,3038,39
53,55,0,10713,53
2,133,0,1593,2
73,90,0,7682,73
93,105,1,13683,93
53,123,0,10781,53
76,54,0,8522,76
75,51,0,8373,75
46,78,0,6794,46
70,109,0,9891,70
36,143,0,4961,36
56,120,0,10924,56
27,58,0,4730,27
6,57,0,1809,6
65,123,0,10343,65
57,72,0,7956,57
14,34,0,1056,14
70,61,0,9843,70
49,129,0,6407,49
60,56,0,9984,60
95,95,0,13819,95
39,76,0,2996,39
74,143,0,9195,74
51,138,0,9336,51
25,99,0,1267,25
93,142,0,13720,93
95,76,1,13800,95
21,51,0,3263,21
39,129,0,3049,39
10,25,0,2653,10
86,143,0,12553,86
78,135,0,11523,78
15,108,0,3174,15
20,58,0,5168,20
17,101,0,2875,17
12,132,0,3928,12
21,55,0,3267,21
20,91,0,5201,20
89,40,0,12304,89
85,61,0,12763,85
53,14,1,10672,53
27,13,0,4685,27
87,1,1,12995,87
69,126,0,8302,69
75,103,0,8425,75
63,15,0,7315,63
93,54,1,13632,93
4,35,0,2079,4
87,68,1,13062,87
44,106,0,6968,44
13,70,1,4012,13
89,96,0,12360,89
91,60,0,13346,91
38,0,1,4234,38
87,122,0,13116,87
61,23,1,10389,61
83,129,0,12977,83
6,105,0,1857,6
2,47,0,1507,2
31,24,1,462,31
53,22,0,10680,53
92,51,1,13483,92
38,79,0,4313,38
38,103,0,4337,38
19,120,0,3770,19
26,5,0,3363,26
2,72,0,1532,2
81,21,0,11847,81
87,140,0,13134,87
82,136,0,12108,82
4,76,0,2120,4
65,47,1,10267,65
70,26,1,9808,70
24,29,0,2365,24
53,139,0,10797,53
45,32,0,7186,45
93,5,1,13583,93
10,30,0,2658,10
39,38,0,2958,39
87,60,1,13054,87
69,13,1,8189,69
67,136,0,10648,67
10,85,0,2713,10
64,27,0,10101,64
46,49,0,6765,46
25,5,1,1173,25
61,105,0,10471,61
21,95,0,3307,21
75,100,0,8422,75
25,13,1,1181,25
21,17,0,3229,21
81,139,0,11965,81
61,113,0,10479,61
6,24,1,1776,6
10,107,0,2735,10
26,51,0,3409,26
13,92,1,4034,13
73,55,0,7647,73
20,28,0,5138,20
61,107,0,10473,61
40,81,0,5921,40
46,48,0,6764,46
36,83,0,4901,36
67,61,0,10573,67
65,9,1,10229,65
86,76,0,12486,86
46,38,0,6754,46
13,77,0,4019,13
13,123,0,4065,13
17,98,0,2872,17
93,90,1,13668,93
65,23,0,10243,65
55,142,0,8902,55
21,15,0,3227,21
28,143,0,3647,28
67,126,0,10638,67
86,24,0,12434,86
67,109,0,10621,67
36,138,0,4956,36
34,83,1,83,34
85,115,0,12817,85
79,70,0,11312,79
84,60,0,12178,84
6,132,0,1884,6
81,19,0,11845,81
60,45,1,9973,60
10,77,0,2705,10
64,78,0,10152,64
92,22,1,13454,92
76,141,0,8609,76
85,116,0,12818,85
45,108,0,7262,45
8,101,0,831,8
28,121,0,3625,28
74,18,1,9070,74
50,68,0,8682,50
50,30,0,8644,50
38,93,0,4327,38
39,117,0,3037,39
53,58,0,10716,53
71,32,1,11128,71
2,123,0,1583,2
51,22,0,9220,51
76,113,0,8581,76
65,135,0,10355,65
82,80,0,12052,82
42,123,0,6693,42
36,77,0,4895,36
28,142,0,3646,28
60,110,0,10038,60
84,144,0,12262,84
45,103,0,7257,45
75,67,0,8389,75
85,23,0,12725,85
73,109,0,7701,73
67,75,0,10587,67
50,23,0,8637,50
45,93,0,7247,45
68,24,0,10974,68
64,13,1,10087,64
21,18,0,3230,21
84,133,0,12251,84
91,142,0,13428,91
27,23,0,4695,27
85,54,0,12756,85
14,142,0,1164,14
46,60,0,6776,46
92,18,1,13450,92
16,44,0,5300,16
65,19,0,10239,65
38,110,0,4344,38
54,132,0,7578,54
26,14,0,3372,26
75,128,0,8450,75
20,104,0,5214,20
64,60,0,10134,64
78,21,1,11409,78
80,132,0,11812,80
17,133,0,2907,17
87,50,1,13044,87
93,101,1,13679,93
87,14,1,13008,87
27,25,0,4697,27
61,50,0,10416,61
64,140,0,10214,64
56,117,0,10921,56
84,70,1,12188,84
31,144,0,582,31
67,20,1,10532,67
67,119,0,10631,67
46,13,0,6729,46
93,60,0,13638,93
4,58,0,2102,4
12,95,0,3891,12
85,33,0,12735,85
49,81,0,6359,49
24,78,0,2414,24
68,19,0,10969,68
84,59,0,12177,84
82,17,0,11989,82
42,79,0,6649,42
95,129,0,13853,95
2,60,0,1520,2
69,90,0,8266,69
33,1,1,1315,33
42,23,1,6593,42
70,110,0,9892,70
82,28,0,12000,82
56,75,1,10879,56
26,28,0,3386,26
49,48,0,6326,49
73,113,0,7705,73
67,132,0,10644,67
93,17,1,13595,93
36,135,0,4953,36
74,26,1,9078,74
95,142,0,13866,95
82,19,1,11991,82
8,116,0,846,8
14,60,0,1082,14
92,33,1,13465,92
34,57,1,57,34
39,8,0,2928,39
24,15,1,2351,24
20,21,0,5131,20
25,54,0,1222,25
13,79,0,4021,13
55,65,0,8825,55
78,38,1,11426,78
14,21,1,1043,14
77,0,0,11534,77
84,139,0,12257,84
76,55,0,8523,76
67,86,0,10598,67
13,81,0,4023,13
15,106,0,3172,15
13,105,1,4047,13
10,69,0,2697,10
79,135,0,11377,79
14,35,0,1057,14
69,45,0,8221,69
20,8,1,5118,20
79,75,1,11317,79
70,135,0,9917,70
89,67,0,12331,89
33,143,0,1457,33
38,32,1,4266,38
50,106,0,8720,50
26,76,0,3434,26
38,29,0,4263,38
21,23,0,3235,21
10,104,0,2732,10
61,53,1,10419,61
83,61,1,12909,83
91,27,0,13313,91
74,61,1,9113,74
60,99,0,10027,60
8,15,0,745,8
57,74,0,7958,57
27,109,0,4781,27
84,128,0,12246,84
16,96,0,5352,16
85,112,0,12814,85
59,132,0,7870,59
61,40,1,10406,61
84,54,0,12172,84
31,30,1,468,31
81,14,0,11840,81
78,117,1,11505,78
10,126,0,2754,10
16,90,0,5346,16
9,32,1,178,9
80,18,0,11698,80
14,132,0,1154,14
10,86,0,2714,10
85,141,0,12843,85
31,101,1,539,31
50,78,0,8692,50
14,117,0,1139,14
77,2,0,11536,77
68,34,1,10984,68
16,79,0,5335,16
50,93,0,8707,50
20,112,0,5222,20
74,104,1,9156,74
73,23,1,7615,73
95,44,0,13768,95
31,40,1,478,31
53,108,0,10766,53
28,6,1,3510,28
15,28,0,3094,15
75,22,0,8344,75
87,96,1,13090,87
34,93,1,93,34
39,102,0,3022,39
38,50,1,4284,38
70,83,0,9865,70
45,14,1,7168,45
56,21,1,10825,56
67,124,0,10636,67
65,83,0,10303,65
19,67,1,3717,19
19,118,0,3768,19
45,51,0,7205,45
84,107,0,12225,84
87,22,1,13016,87
14,105,0,1127,14
93,52,1,13630,93
21,6,0,3218,21
55,53,0,8813,55
12,17,1,3813,12
12,144,0,3940,12
45,25,1,7179,45
78,124,0,11512,78
17,45,0,2819,17
2,28,0,1488,2
44,107,0,6969,44
84,126,0,12244,84
16,142,0,5398,16
13,139,0,4081,13
46,9,0,6725,46
19,2,1,3652,19
15,72,0,3138,15
9,69,1,215,9
9,138,1,284,9
59,122,0,7860,59
71,14,1,11110,71
57,27,0,7911,57
74,83,0,9135,74
28,103,0,3607,28
69,29,0,8205,69
33,25,0,1339,33
36,90,0,4908,36
60,48,1,9976,60
21,128,0,3340,21
28,61,1,3565,28
44,81,0,6943,44
51,30,0,9228,51
61,103,0,10469,61
11,126,0,1002,11
51,5,0,9203,51
80,79,0,11759,80
44,103,0,6965,44
92,13,1,13445,92
70,20,0,9802,70
93,96,0,13674,93
80,38,0,11718,80
78,90,0,11478,78
89,102,0,12366,89
68,100,0,11050,68
92,74,0,13506,92
77,118,0,11652,77
92,138,1,13570,92
34,98,1,98,34
15,19,1,3085,15
87,112,1,13106,87
63,55,0,7355,63
68,92,0,11042,68
57,105,0,7989,57
79,52,0,11294,79
27,91,0,4763,27
81,0,0,11826,81
13,113,0,4055,13
86,53,0,12463,86
60,118,0,10046,60
80,83,0,11763,80
54,28,0,7474,54
10,143,0,2771,10
22,144,0,4524,22
40,122,0,5962,40
22,69,0,4449,22
85,79,0,12781,85
71,120,0,11216,71
92,17,1,13449,92
83,109,0,12957,83
74,13,1,9065,74
55,57,0,8817,55
76,35,1,8503,76
34,25,1,25,34
80,92,0,11772,80
45,5,1,7159,45
21,133,0,3345,21
92,107,1,13539,92
68,144,0,11094,68
10,2,0,2630,10
22,75,0,4455,22
57,128,0,8012,57
67,103,0,10615,67
86,6,0,12416,86
92,129,0,13561,92
31,13,1,451,31
63,38,0,7338,63
15,27,0,3093,15
28,2,1,3506,28
61,61,0,10427,61
85,96,0,12798,85
65,91,0,10311,65
27,50,0,4722,27
79,59,0,11301,79
13,126,0,4068,13
71,85,0,11181,71
50,6,0,8620,50
71,51,1,11147,71
8,115,0,845,8
12,45,0,3841,12
68,8,1,10958,68
65,120,0,10340,65
6,80,0,1832,6
24,28,0,2364,24
15,99,0,3165,15
51,72,0,9270,51
17,54,0,2828,17
31,54,1,492,31
81,49,0,11875,81
70,106,0,9888,70
79,0,1,11242,79
20,47,0,5157,20
80,57,0,11737,80
14,86,0,1108,14
38,106,0,4340,38
6,22,0,1774,6
75,40,0,8362,75
28,96,1,3600,28
69,75,0,8251,69
71,38,1,11134,71
2,143,0,1603,2
49,14,1,6292,49
44,119,0,6981,44
45,102,0,7256,45
87,21,0,13015,87
25,81,0,1249,25
6,85,0,1837,6
2,98,0,1558,2
57,53,0,7937,57
8,65,0,795,8
53,106,0,10764,53
56,103,0,10907,56
70,59,0,9841,70
8,51,0,781,8
70,65,0,9847,70
91,75,0,13361,91
92,101,0,13533,92
59,28,0,7766,59
6,142,0,1894,6
82,140,0,12112,82
26,107,0,3465,26
87,72,1,13066,87
67,85,0,10597,67
8,49,0,779,8
71,105,0,11201,71
53,140,0,10798,53
76,140,0,8608,76
89,81,0,12345,89
20,72,0,5182,20
12,38,1,3834,12
4,83,0,2127,4
57,79,0,7963,57
46,76,0,6792,46
84,136,0,12254,84
82,128,0,12100,82
42,119,0,6689,42
83,96,1,12944,83
61,122,0,10488,61
54,99,0,7545,54
82,110,0,12082,82
6,17,1,1769,6
45,120,0,7274,45
85,32,0,12734,85
73,53,0,7645,73
89,120,0,12384,89
14,19,0,1041,14
26,50,0,3408,26
71,44,1,11140,71
46,53,0,6769,46
8,56,0,786,8
26,129,0,3487,26
82,78,0,12050,82
56,27,1,10831,56
46,99,0,6815,46
34,54,1,54,34
93,115,1,13693,93
39,116,0,3036,39
53,13,1,10671,53
87,123,0,13117,87
19,6,1,3656,19
60,27,0,9955,60
17,123,0,2897,17
59,105,0,7843,59
10,18,0,2646,10
17,96,0,2870,17
92,5,1,13437,92
33,144,0,1458,33
84,52,0,12170,84
9,22,1,168,9
76,44,0,8512,76
17,143,0,2917,17
82,85,0,12057,82
86,132,0,12542,86
33,81,0,1395,33
71,5,1,11101,71
16,139,0,5395,16
10,65,0,2693,10
84,138,0,12256,84
9,5,1,151,9
22,109,0,4489,22
77,136,0,11670,77
56,29,0,10833,56
61,30,1,10396,61
42,138,0,6708,42
17,105,0,2879,17
34,110,1,110,34
42,54,0,6624,42
85,67,0,12769,85
12,101,1,3897,12
13,55,0,3997,13
54,6,0,7452,54
67,2,1,10514,67
50,75,0,8689,50
44,48,0,6910,44
55,18,0,8778,55
64,101,0,10175,64
10,93,0,2721,10
67,79,0,10591,67
22,74,1,4454,22
19,144,0,3794,19
83,68,1,12916,83
33,119,0,1433,33
20,76,0,5186,20
33,69,0,1383,33
36,65,0,4883,36
4,60,0,2104,4
80,95,0,11775,80
50,33,0,8647,50
22,122,0,4502,22
20,54,0,5164,20
6,110,0,1862,6
92,70,1,13502,92
60,93,0,10021,60
77,100,0,11634,77
54,83,0,7529,54
19,129,0,3779,19
6,6,1,1758,6
65,81,0,10301,65
61,86,0,10452,61
89,116,0,12380,89
54,55,0,7501,54
17,50,1,2824,17
86,58,0,12468,86
21,101,0,3313,21
74,138,0,9190,74
75,115,0,8437,75
15,119,0,3185,15
81,45,0,11871,81
74,116,0,9168,74
70,58,1,9840,70
27,95,0,4767,27
8,122,0,852,8
84,50,0,12168,84
95,90,0,13814,95
64,25,0,10099,64
91,56,0,13342,91
4,29,1,2073,4
68,145,0,11095,68
89,26,0,12290,89
8,47,0,777,8
77,142,0,11676,77
83,145,0,12993,83
59,123,0,7861,59
75,14,0,8336,75
57,47,0,7931,57
61,60,0,10426,61
60,17,1,9945,60
65,27,0,10247,65
83,27,1,12875,83
63,50,0,7350,63
77,25,0,11559,77
40,91,0,5931,40
63,140,0,7440,63
25,136,0,1304,25
80,14,0,11694,80
86,78,0,12488,86
82,15,1,11987,82
93,113,1,13691,93
25,8,1,1176,25
68,50,1,11000,68
71,102,0,11198,71
17,135,0,2909,17
87,45,1,13039,87
85,113,0,12815,85
67,74,0,10586,67
8,70,0,800,8
71,113,0,11209,71
4,21,1,2065,4
28,105,0,3609,28
64,72,0,10146,64
64,57,0,10131,64
86,14,0,12424,86
64,113,0,10187,64
17,21,1,2795,17
6,23,1,1775,6
16,0,1,5256,16
64,59,0,10133,64
53,69,0,10727,53
91,48,0,13334,91
38,80,0,4314,38
87,129,0,13123,87
40,129,0,5969,40
42,65,0,6635,42
76,128,0,8596,76
40,112,0,5952,40
42,117,0,6687,42
21,136,0,3348,21
55,112,0,8872,55
45,24,0,7178,45
14,45,0,1067,14
81,57,0,11883,81
25,19,0,1187,25
12,30,1,3826,12
80,1,0,11681,80
78,83,1,11471,78
8,121,0,851,8
53,98,0,10756,53
26,65,0,3423,26
40,123,0,5963,40
70,133,0,9915,70
25,74,0,1242,25
13,86,0,4028,13
70,132,0,9914,70
75,65,0,8387,75
45,38,0,7192,45
71,115,0,11211,71
8,54,0,784,8
79,58,0,11300,79
56,138,0,10942,56
89,122,0,12386,89
33,133,0,1447,33
33,117,0,1431,33
89,8,1,12272,89
15,74,0,3140,15
55,139,0,8899,55
39,45,0,2965,39
93,1,1,13579,93
21,103,0,3315,21
33,85,0,1399,33
85,45,0,12747,85
2,144,0,1604,2
10,118,0,2746,10
84,90,0,12208,84
26,2,0,3360,26
71,86,0,11182,71
19,145,0,3795,19
24,92,0,2428,24
6,104,0,1856,6
28,19,1,3523,28
59,1,1,7739,59
49,142,0,6420,49
11,5,0,881,11
68,107,0,11057,68
60,38,1,9966,60
54,60,0,7506,54
64,67,0,10141,64
6,86,0,1838,6
92,48,1,13480,92
15,54,0,3120,15
28,60,1,3564,28
95,104,0,13828,95
87,85,0,13079,87
53,135,0,10793,53
15,81,0,3147,15
67,83,0,10595,67
87,59,0,13053,87
13,142,0,4084,13
59,49,0,7787,59
57,122,0,8006,57
6,76,0,1828,6
27,107,0,4779,27
36,20,0,4838,36
14,145,0,1167,14
6,30,1,1782,6
34,52,1,52,34
31,72,1,510,31
31,20,1,458,31
12,19,1,3815,12
22,26,0,4406,22
87,75,0,13069,87
20,116,0,5226,20
84,108,0,12226,84
55,135,0,8895,55
40,6,1,5846,40
27,67,1,4739,27
11,25,0,901,11
67,78,0,10590,67
67,115,0,10627,67
50,109,0,8723,50
49,47,0,6325,49
78,14,1,11402,78
81,35,0,11861,81
16,49,0,5305,16
85,102,0,12804,85
51,95,1,9293,51
79,124,0,11366,79
73,49,0,7641,73
49,60,0,6338,49
92,145,0,13577,92
39,24,1,2944,39
49,119,0,6397,49
79,44,0,11286,79
91,139,0,13425,91
51,1,0,9199,51
8,38,0,768,8
60,117,0,10045,60
92,56,1,13488,92
8,52,0,782,8
44,145,0,7007,44
65,72,0,10292,65
21,67,0,3279,21
82,5,1,11977,82
53,29,0,10687,53
70,24,0,9806,70
22,135,0,4515,22
77,76,0,11610,77
85,6,0,12708,85
19,57,1,3707,19
16,21,0,5277,16
25,112,0,1280,25
42,0,1,6570,42
80,143,0,11823,80
73,132,0,7724,73
42,104,0,6674,42
26,115,0,3473,26
93,86,1,13664,93
95,35,1,13759,95
12,56,1,3852,12
2,115,0,1575,2
14,81,0,1103,14
17,44,0,2818,17
27,60,1,4732,27
24,139,0,2475,24
22,128,0,4508,22
19,141,0,3791,19
34,76,1,76,34
71,79,0,11175,71
64,100,0,10174,64
10,9,0,2637,10
80,25,0,11705,80
13,48,0,3990,13
11,23,0,899,11
28,9,1,3513,28
38,75,0,4309,38
60,143,0,10071,60
71,119,0,11215,71
54,56,0,7502,54
9,99,1,245,9
68,5,1,10955,68
11,144,0,1020,11
49,75,0,6353,49
83,122,0,12970,83
2,116,0,1576,2
27,117,0,4789,27
36,103,0,4921,36
54,103,0,7549,54
19,55,0,3705,19
91,33,0,13319,91
50,126,0,8740,50
22,103,0,4483,22
21,25,0,3237,21
93,79,1,13657,93
64,32,0,10106,64
75,17,0,8339,75
59,79,0,7817,59
71,103,0,11199,71
46,34,0,6750,46
54,113,0,7559,54
42,5,1,6575,42
25,108,0,1276,25
21,85,0,3297,21
11,24,0,900,11
76,49,0,8517,76
6,77,0,1829,6
55,70,0,8830,55
74,126,0,9178,74
16,78,0,5334,16
40,50,0,5890,40
2,13,0,1473,2
19,139,1,3789,19
50,49,0,8663,50
39,28,0,2948,39
54,102,0,7548,54
39,27,0,2947,39
25,105,0,1273,25
54,27,0,7473,54
40,105,0,5945,40
74,24,1,9076,74
20,95,0,5205,20
91,9,1,13295,91
63,45,0,7345,63
38,123,0,4357,38
68,128,0,11078,68
64,22,0,10096,64
57,80,0,7964,57
83,112,1,12960,83
70,124,0,9906,70
45,78,0,7232,45
28,115,0,3619,28
25,143,0,1311,25
25,35,0,1203,25
42,48,0,6618,42
79,45,0,11287,79
9,23,1,169,9
51,35,0,9233,51
10,60,0,2688,10
84,24,1,12142,84
31,26,1,464,31
8,6,0,736,8
21,2,0,3214,21
21,96,0,3308,21
86,108,0,12518,86
81,59,0,11885,81
54,93,0,7539,54
77,5,0,11539,77
20,142,0,5252,20
40,115,0,5955,40
71,9,1,11105,71
13,136,0,4078,13
95,20,0,13744,95
71,90,0,11186,71
59,21,1,7759,59
11,52,0,928,11
4,0,1,2044,4
80,85,0,11765,80
44,20,0,6882,44
69,25,0,8201,69
93,121,0,13699,93
59,74,0,7812,59
71,117,0,11213,71
70,90,0,9872,70
89,91,0,12355,89
76,18,0,8486,76
31,107,1,545,31
42,102,1,6672,42
25,45,0,1213,25
49,9,0,6287,49
67,121,0,10633,67
20,57,0,5167,20
25,67,0,1235,25
67,57,0,10569,67
75,117,0,8439,75
57,145,0,8029,57
51,90,0,9288,51
64,135,0,10209,64
87,53,1,13047,87
82,65,0,12037,82
11,40,0,916,11
44,142,0,7004,44
4,59,1,2103,4
92,81,1,13513,92
12,136,0,3932,12
69,141,0,8317,69
54,110,0,7556,54
27,141,0,4813,27
9,24,1,170,9
70,100,1,9882,70
26,141,0,3499,26
36,61,0,4879,36
64,45,0,10119,64
89,99,0,12363,89
69,120,0,8296,69
40,33,1,5873,40
17,92,0,2866,17
33,35,0,1349,33
12,104,0,3900,12
17,1,1,2775,17
80,34,0,11714,80
21,83,0,3295,21
77,83,0,11617,77
76,65,0,8533,76
16,126,0,5382,16
4,126,0,2170,4
84,115,0,12233,84
76,29,0,8497,76
33,67,0,1381,33
83,26,0,12874,83
89,49,0,12313,89
12,142,0,3938,12
68,25,1,10975,68
63,20,0,7320,63
76,101,0,8569,76
79,122,0,11364,79
22,45,0,4425,22
74,80,0,9132,74
8,22,1,752,8
12,5,1,3801,12
53,77,0,10735,53
16,76,0,5332,16
81,79,0,11905,81
16,70,0,5326,16
9,55,1,201,9
55,13,1,8773,55
80,44,0,11724,80
82,51,0,12023,82
65,105,0,10325,65
53,99,0,10757,53
4,81,0,2125,4
11,140,0,1016,11
6,90,0,1842,6
74,120,0,9172,74
33,9,1,1323,33
44,96,0,6958,44
16,51,0,5307,16
56,143,0,10947,56
81,52,0,11878,81
19,58,0,3708,19
57,50,0,7934,57
21,40,0,3252,21
31,45,1,483,31
28,129,0,3633,28
50,52,0,8666,50
16,109,0,5365,16
8,105,0,835,8
65,95,0,10315,65
19,23,0,3673,19
42,106,0,6676,42
64,33,1,10107,64
74,139,0,9191,74
20,121,0,5231,20
38,81,0,4315,38
44,105,0,6967,44
83,47,1,12895,83
93,49,1,13627,93
65,28,1,10248,65
85,18,0,12720,85
87,67,1,13061,87
83,99,0,12947,83
73,20,1,7612,73
57,143,0,8027,57
46,52,0,6768,46
64,96,0,10170,64
15,22,0,3088,15
20,20,0,5130,20
12,49,0,3845,12
84,25,1,12143,84
75,142,0,8464,75
81,69,0,11895,81
36,122,0,4940,36
75,92,0,8414,75
10,45,0,2673,10
24,26,0,2362,24
9,105,1,251,9
13,27,1,3969,13
9,122,1,268,9
