record_id,chunk_id,uniprot_id,enzyme_name,ligand_name,pdb_id,original_class,verified_class,confidence,evidence_level,is_correct,is_mutant,trap_detected,needs_human_review,review_reason,reasoning
REC_0410,08,P50859,P450_P50859,"2-[(2R)-butan-2-yl]-4-{4-[4-(4-{[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazin-1-yl]phenyl}-2,4-dihydro-3H-1,2,4-triazol-3-one",5JLC,unknown,INHIBITOR,HIGH,A,True,False,none,False,,Itraconazole analog with Fe-N=2.04A. Notes confirm Type-II inhibitor via triazole-heme coordination. Azole antifungal.
REC_0411,08,P53554,BioI/CYP107H (B. subtilis),heptyl 1-thio-beta-D-glucopyranoside,3EJB,unknown,EXCLUDE,HIGH,A,True,False,none,False,,Heptyl thioglucoside is detergent used in crystallization. Notes confirm 'Heptyl thioglucoside (detergent)'. Should be excluded.
REC_0412,08,P53554,BioI/CYP107H (B. subtilis),"S-[2-({N-[(2S)-2-hydroxy-3,3-dimethyl-4-(phosphonooxy)butanoyl]-beta-alanyl}amino)ethyl] tetradecanethioate",3EJB,product,SUBSTRATE,HIGH,A,True,False,substrate_product_confusion,False,,Acyl-ACP (acyl carrier protein). Original 'product' class should be SUBSTRATE. BioI hydroxylates acyl-ACP substrates. Notes confirm 'Acyl-phosphopantetheine (ACP)'.
REC_0413,08,P53554,BioI/CYP107H (B. subtilis),"S-[2-({N-[(2S)-2-hydroxy-3,3-dimethyl-4-(phosphonooxy)butanoyl]-beta-alanyl}amino)ethyl] (9Z)-hexadec-9-enethioate",3EJD,product,SUBSTRATE,HIGH,A,True,False,substrate_product_confusion,False,,Palmitoyl-ACP (C16:1-ACP). Original 'product' should be SUBSTRATE. BioI processes acyl-ACP as substrate. Notes confirm 'Acyl-phosphopantetheine (ACP)'.
REC_0414,08,P53554,BioI/CYP107H (B. subtilis),"S-[2-({N-[(2S)-2-hydroxy-3,3-dimethyl-4-(phosphonooxy)butanoyl]-beta-alanyl}amino)ethyl] (9Z)-octadec-9-enethioate",3EJE,product,SUBSTRATE,HIGH,A,True,False,substrate_product_confusion,False,,Oleoyl-ACP (C18:1-ACP). Original 'product' should be SUBSTRATE. BioI processes acyl-ACP as substrate. Notes confirm 'Acyl-phosphopantetheine (ACP)'.
REC_0415,08,P9WPL3,P450_P9WPL3,FE3-S4 CLUSTER,8AMQ,unknown,EXCLUDE,HIGH,A,True,False,none,False,,Fe3-S4 cluster is iron-sulfur cofactor. Not a substrate or inhibitor. Should be excluded.
REC_0416,08,P9WPL5,CYP142 (M. tuberculosis),~{N}-[(4-methoxyphenyl)methyl]-4-(pyridin-4-ylmethyl)aniline,7P5T,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,MEK216 compound with Fe-N=2.09A. Notes confirm Type-II inhibitor via pyridine-heme coordination.
REC_0417,08,P9WPL5,CYP142 (M. tuberculosis),BROMIDE ION,7P5T,inhibitor,EXCLUDE,HIGH,A,True,False,none,False,,Bromide ion is crystallization/buffer component. Original 'inhibitor' classification incorrect. Should be excluded.
REC_0418,08,P9WPL5,CYP142 (M. tuberculosis),ethyl 5-pyridin-4-yl-1~{H}-indole-2-carboxylate,7QJL,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Indole carboxylate with Fe-N=2.14A. Notes confirm Type-II inhibitor via pyridine coordination.
REC_0419,08,P9WPL5,CYP142 (M. tuberculosis),~{N}-[4-(pyridin-4-ylmethyl)phenyl]benzenesulfonamide,7QQ7,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Sulfonamide compound with Fe-N=2.21A. Notes confirm Type-II inhibitor. Pyridine coordinates to heme.
REC_0420,08,P9WPL5,CYP142 (M. tuberculosis),"(8ALPHA,9BETA)-CHOLEST-4-EN-3-ONE",8A6W,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,Cholestenone is cholesterol derivative. Notes confirm substrate. M. tuberculosis P450s metabolize host cholesterol.
REC_0421,08,P9WPL5,CYP142 (M. tuberculosis),"(3-phenyl-1,2,4-oxadiazol-5-yl)methanamine",8A9P,unknown,INHIBITOR,HIGH,A,True,False,none,False,,Oxadiazole amine with Fe-N=2.10A. Notes confirm Type-II inhibitor. Amine coordinates to heme iron.
REC_0422,08,P9WPL5,CYP142 (M. tuberculosis),4-benzylpyridine,8S53,unknown,INHIBITOR,HIGH,A,True,False,none,False,,Benzylpyridine with Fe-N=2.07A. Notes confirm Type-II inhibitor. Pyridine nitrogen coordinates to heme.
REC_0423,08,P9WPN5,CYP130 (M. tuberculosis),"1-[(2S)-2-[(4-CHLOROBENZYL)OXY]-2-(2,4-DICHLOROPHENYL)ETHYL]-1H-IMIDAZOLE",2UVN,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Econazole with Fe-N=2.75-2.76A. Notes confirm azole antifungal inhibitor. Imidazole-heme coordination.
REC_0424,08,P9WPN5,CYP130 (M. tuberculosis),FLUORIDE ION,2UVN,inhibitor,EXCLUDE,HIGH,A,True,False,none,False,,Fluoride ion is buffer/crystallization component. Original 'inhibitor' classification incorrect. Should be excluded.
REC_0425,08,P9WPN5,CYP130 (M. tuberculosis),"5-AMINO-2-{4-[(4-AMINOPHENYL)SULFANYL]PHENYL}-1H-ISOINDOLE-1,3(2H)-DIONE",2WH8,unknown,INHIBITOR,HIGH,A,True,False,none,False,,Phenylsulfanyl compound with Fe-N=2.09-2.15A. Notes confirm Type-II inhibitor. Aniline group coordinates to heme.
REC_0426,08,P9WPN5,CYP130 (M. tuberculosis),1-(3-METHYLPHENYL)-1H-BENZIMIDAZOL-5-AMINE,2WHF,unknown,INHIBITOR,HIGH,A,True,False,none,False,,Methylphenyl-benzimidazole with Fe-N=2.12A. Notes confirm Type-II inhibitor. Benzimidazole nitrogen coordinates to heme.
REC_0427,08,P9WPN8,CYP126A1 (M. tuberculosis),"~{N}-[[3-(4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]methyl]-2-(4-nitrophenyl)-~{N}-propan-2-yl-ethanamide",5LI6,unknown,INHIBITOR,MEDIUM,C,True,False,none,False,,Methoxyphenyl oxadiazole compound. Notes don't show Fe-N distance but structure suggests inhibitor. Medium confidence due to lack of explicit coordination data.
REC_0428,08,P9WPN8,CYP126A1 (M. tuberculosis),1-(1-adamantyl)-3-(3-imidazol-1-ylpropyl)urea,5LI7,unknown,INHIBITOR,HIGH,A,True,False,none,False,,Imidazole-adamantyl urea with Fe-N=1.99A. Notes confirm Type-II inhibitor. Imidazole coordinates to heme.
REC_0429,08,P9WPN8,CYP126A1 (M. tuberculosis),"1-acetyl-4-(4-{[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1H-imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazine",5LI8,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Dichlorophenyl imidazole (ketoconazole-like) with Fe-N=1.99A. Notes confirm azole inhibitor.
REC_0430,08,P9WPP1,CYP125 (CYP125A1),"(8ALPHA,9BETA)-CHOLEST-4-EN-3-ONE",2X5W,substrate,SUBSTRATE,HIGH,A,True,False,none,False,,Cholestenone is cholesterol metabolite. Original classification correct. CYP125 metabolizes host cholesterol.
REC_0431,08,P9WPP1,CYP125 (CYP125A1),NALPHA-[(TRANS-4-METHYLCYCLOHEXYL)CARBONYL]-N-PYRIDIN-4-YL-D-TRYPTOPHANAMIDE,2XC3,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridyl tryptophanamide. Original classification correct. Pyridine coordinates to heme iron as Type-II inhibitor.
REC_0432,08,P9WPP1,CYP125 (CYP125A1),4-ANDROSTENE-3-17-DIONE,3IW1,unknown,SUBSTRATE,MEDIUM,C,True,False,none,False,,Androstenedione is steroid hormone. CYP125 processes cholesterol derivatives. Medium confidence as it might also bind without turnover.
REC_0433,08,P9WPP1,CYP125 (CYP125A1),"4-[(2R)-2-[(4-chlorobenzyl)oxy]-2-(2,4-dichlorophenyl)ethyl]-1H-imidazole",3IW2,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Econazole (azole antifungal). Original classification correct. Imidazole coordinates to heme iron.
REC_0434,08,P9WPP1,CYP125 (CYP125A1),ethyl 1-(cyclohexylmethyl)-5-pyridin-4-yl-indole-2-carboxylate,7QKE,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridinyl indole carboxylate. Original classification correct. Pyridine coordinates to heme.
REC_0435,08,P9WPP1,CYP125 (CYP125A1),ethyl 1-(cyclopentylmethyl)-5-pyridin-4-yl-indole-2-carboxylate,7QNN,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridinyl indole carboxylate analog. Original classification correct.
REC_0436,08,P9WPP1,CYP125 (CYP125A1),ethyl 5-pyridin-4-yl-1~{H}-indole-2-carboxylate,7QWN,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridinyl indole carboxylate. Original classification correct. Pyridine-heme coordination.
REC_0437,08,P9WPP1,CYP125 (CYP125A1),ethyl 1-(2-piperidin-4-ylethyl)-5-pyridin-4-yl-indole-2-carboxylate,7R1I,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridinyl indole with piperidine extension. Original classification correct.
REC_0438,08,P9WPP1,CYP125 (CYP125A1),"1-[4-(1,2,3-thiadiazol-4-yl)phenyl]methanamine",7R3U,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Thiadiazole amine. Original classification correct. Amine coordinates to heme iron.
REC_0439,08,P9WPP1,CYP125 (CYP125A1),1-(2-piperazin-1-ylethyl)-5-pyridin-4-yl-indole,7YXF,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridinyl indole with piperazine. Original classification correct.
REC_0440,08,P9WPP1,CYP125 (CYP125A1),~{N}-[4-(pyridin-4-ylmethyl)phenyl]benzenesulfonamide,7ZGL,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridyl sulfonamide. Original classification correct. Pyridine coordinates to heme.
REC_0441,08,P9WPP1,CYP125 (CYP125A1),~{N}-[(4-methoxyphenyl)methyl]-4-(pyridin-4-ylmethyl)aniline,7ZIC,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,MEK216-like pyridyl aniline. Original classification correct.
REC_0442,08,P9WPP1,CYP125 (CYP125A1),~{N}-(2-morpholin-4-ylethyl)-4-(pyridin-4-ylmethyl)benzamide,7ZLT,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridyl benzamide with morpholine. Original classification correct.
REC_0443,08,P9WPP1,CYP125 (CYP125A1),ethyl 1-(2-morpholin-4-ylethyl)-5-pyridin-4-yl-indole-2-carboxylate,7ZLZ,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridinyl indole with morpholine extension. Original classification correct.
REC_0444,08,P9WPP1,CYP125 (CYP125A1),4-(4-methoxyphenyl)pyridine,7ZQR,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Methoxyphenyl pyridine. Original classification correct. Pyridine-heme coordination.
REC_0445,08,P9WPP1,CYP125 (CYP125A1),methyl 3-pyridin-4-ylbenzoate,7ZSU,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridinyl benzoate. Original classification correct.
REC_0446,08,P9WPP1,CYP125 (CYP125A1),1-(2-piperazin-1-ylethyl)-5-pyridin-4-yl-indole-2-carboxamide,7ZT0,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridinyl indole carboxamide with piperazine. Original classification correct.
REC_0447,08,P9WPP1,CYP125 (CYP125A1),1-[1-(2-piperidin-4-ylethyl)-5-pyridin-4-yl-indol-2-yl]butan-1-one,7ZXD,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Pyridinyl indole with butanone. Original classification correct.
REC_0448,08,P9WPP1,CYP125 (CYP125A1),~{N}-(1~{H}-indol-5-ylmethyl)-3-(pyridin-4-ylamino)benzamide,8S4M,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Indolyl pyridinyl benzamide. Original classification correct.
REC_0449,08,P9WPP3,CYP124 (vitamin D hydroxylase),"(3R,7S,11S)-3,7,11,15-tetramethylhexadecanoic acid",2WM4,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,Phytanic acid is branched-chain fatty acid. Notes confirm substrate. CYP124 metabolizes lipids.
REC_0450,08,P9WPP3,CYP124 (vitamin D hydroxylase),"(8ALPHA,9BETA)-CHOLEST-4-EN-3-ONE",6T0F,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,Cholestenone. Notes confirm substrate. M. tuberculosis CYP124 metabolizes cholesterol.
REC_0451,08,P9WPP3,CYP124 (vitamin D hydroxylase),3[N-MORPHOLINO]PROPANE SULFONIC ACID,6T0F,unknown,EXCLUDE,HIGH,A,True,False,none,False,,MOPS is buffer component. Notes confirm 'MOPS buffer'. Should be excluded.
REC_0452,08,P9WPP3,CYP124 (vitamin D hydroxylase),"(1S,3Z)-3-[(2E)-2-[(1R,3AR,7AS)-7A-METHYL-1-[(2R)-6-METHYLHEPTAN-2-YL]-2,3,3A,5,6,7-HEXAHYDRO-1H-INDEN-4-YLIDENE]ETHYLI DENE]-4-METHYLIDENE-CYCLOHEXAN-1-OL",6T0G,product,SUBSTRATE,HIGH,A,True,False,substrate_product_confusion,False,,Vitamin D3. Original 'product' should be SUBSTRATE. Notes confirm 'Vitamin D3'. CYP124 hydroxylates vitamin D as substrate.
REC_0453,08,P9WPP3,CYP124 (vitamin D hydroxylase),1-alpha-hydroxy-vitamin D3,6T0H,product,SUBSTRATE,HIGH,A,True,False,substrate_product_confusion,False,,1α-hydroxyvitamin D3. Original 'product' should be SUBSTRATE. Notes confirm substrate. Gemini confirms this is substrate for further hydroxylation.
REC_0454,08,P9WPP3,CYP124 (vitamin D hydroxylase),"N-[(2Z)-3,7-dimethylocta-2,6-dien-1-yl]-N'-[(1R,3S,5R,7R)-tricyclo[3.3.1.1~3,7~]dec-2-yl]ethane-1,2-diamine",6T0J,unknown,SUBSTRATE,MEDIUM,C,True,False,none,False,,SQ109 is antitubercular drug. Notes confirm substrate. CYP124 may metabolize this compound. Medium confidence appropriate.
REC_0455,08,P9WPP3,CYP124 (vitamin D hydroxylase),~{N}-[[[2-methyl-4-(3-methylbutyl)phenyl]amino]methyl]hydroxylamine,6T0L,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Compound 5p with Fe-N=2.03A. Notes confirm inhibitor. Hydroxylamine coordinates to heme iron.
REC_0456,08,P9WPP3,CYP124 (vitamin D hydroxylase),ethyl 7-imidazol-1-ylheptanoate,7ZB9,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Carbetoxyhexyl imidazole with Fe-N=2.03-2.18A. Notes confirm Type-II inhibitor. Imidazole-heme coordination.
