enzyme,reaction,label,ecnumber,difficulty,fake_ecnumber,structure_index
9113,16450,0,2.4.2.44,2,2.4.1.165,317428
15634,33209,0,3.5.2.18,1,3.2.1.B28,-1
16761,26710,0,3.4.11.14,3,3.4.11.22,370131
8983,15577,0,2.4.1.101,4,2.4.1.101,-1
5148,9737,0,1.14.17.4,2,1.14.14.82,-1
10771,18601,0,2.7.1.11,4,2.7.1.11,-1
7924,13219,0,2.3.1.99,2,2.3.1.93,428894
6493,11664,0,2.1.2.1,2,2.1.1.45,-1
19314,22001,0,3.1.1.4,1,3.6.1.45,-1
18535,32888,0,3.5.1.98,2,3.5.2.6,332609
5339,9513,1,1.14.15.4,-1,1.14.15.4,61624
17296,22323,0,3.1.1.25,1,3.4.21.27,236607
22531,37745,0,5.4.99.66,1,5.1.1.10,-1
12973,20670,0,2.7.11.2,3,2.7.11.11,399486
23041,37427,0,5.3.2.6,4,5.3.2.6,-1
5138,9231,1,1.14.14.81,-1,1.14.14.81,-1
5734,38180,0,6.2.1.25,0,1.14.99.29,169173
2721,1136,0,1.1.1.58,1,1.4.1.9,-1
989,2245,0,1.1.1.270,3,1.1.1.90,-1
10611,23004,0,3.1.3.2,0,2.6.1.57,-1
8043,14143,0,2.3.3.5,2,2.3.1.167,-1
7932,14162,0,2.3.3.10,2,2.3.1.133,-1
7859,13307,0,2.3.1.133,3,2.3.1.74,-1
18558,33102,0,3.5.2.6,3,3.5.2.6,-1
13182,20961,0,2.8.2.1,3,2.8.2.15,407941
6348,18587,0,2.7.1.11,1,2.1.1.20,-1
16100,23306,0,3.1.3.23,1,3.2.1.52,-1
17310,32379,0,3.5.1.23,1,3.4.21.35,-1
13316,22448,0,3.1.1.43,2,3.1.1.1,-1
14596,321,0,1.1.1.184,0,3.1.3.53,112952
21817,36305,0,4.2.3.108,3,4.2.3.131,-1
17366,28284,0,3.4.21.76,3,3.4.21.B60,371333
15941,24240,1,3.2.1.37,-1,3.2.1.37,-1
1845,3552,0,1.2.1.3,2,1.2.1.8,-1
81,367,0,1.1.1.19,2,1.1.1.2,-1
12436,20242,0,2.7.7.24,5,2.7.7.24,-1
19104,23013,1,3.6.1.1,-1,3.6.1.1,-1
17098,31243,0,3.4.24.16,2,3.4.17.18,306365
2497,4840,0,1.3.5.1,3,1.3.5.1,-1
3893,13831,0,2.3.1.286,0,1.10.3.2,-1
10415,3820,0,1.2.1.36,0,2.6.1.9,-1
8275,14189,0,2.3.3.14,2,2.3.2.2,303504
14256,22204,0,3.1.1.14,1,3.1.3.5,-1
15281,25128,0,3.2.1.51,2,3.2.1.7,321610
24116,38092,0,6.2.1.4,2,6.2.1.16,-1
18974,17539,0,2.5.1.58,0,3.5.5.1,174490
19134,5449,0,1.4.3.21,0,3.6.1.5,157893
3191,36109,0,4.2.3.5,0,1.5.8.4,158784
7031,17610,0,2.5.1.63,1,2.1.2.1,-1
67,240,0,1.1.1.2,4,1.1.1.2,-1
21008,35647,0,4.2.1.20,2,4.2.1.11,294931
21045,37332,0,5.3.1.5,0,4.2.1.20,-1
2269,4491,0,1.3.1.32,2,1.3.1.29,365659
10522,6498,0,1.8.1.4,0,2.6.1.82,-1
14089,22407,0,3.1.1.41,2,3.1.3.1,-1
23036,17948,0,5.3.1.9,2,5.3.2.3,303667
16984,24216,0,3.2.1.4,1,3.4.14.5,232714
3097,5798,0,1.5.1.3,2,1.5.1.25,-1
9313,16519,0,2.4.2.4,2,2.4.1.301,346643
6661,11658,0,2.1.2.1,2,2.1.1.86,-1
8729,15947,0,2.4.1.364,3,2.4.1.17,362542
18984,24578,0,3.2.1.46,1,3.5.5.1,213340
10127,14446,0,2.4.1.14,1,2.5.1.57,248430
10058,17618,0,2.5.1.66,1,2.5.1.54,-1
3059,5835,1,1.5.1.11,-1,1.5.1.11,-1
13364,23956,0,3.1.8.1,4,3.1.8.1,539411
22747,37240,0,5.2.1.8,3,5.2.1.8,-1
996,4178,0,1.2.5.2,1,1.1.1.93,238571
59,15590,0,2.4.1.101,0,1.1.1.2,145542
5064,9168,0,1.14.14.56,3,1.14.14.24,435270
3172,6023,1,1.5.5.1,-1,1.5.5.1,-1
2284,8980,0,1.14.14.17,1,1.3.1.32,-1
8276,22261,0,3.1.1.22,0,2.3.2.2,119733
5201,8244,0,1.14.12.18,2,1.14.14.91,308131
17861,31106,0,3.4.24.11,3,3.4.24.16,351268
14202,24017,0,3.1.8.1,2,3.1.3.2,-1
22700,37239,0,5.2.1.8,1,5.1.99.3,-1
8655,15917,0,2.4.1.173,2,2.4.1.13,-1
14007,8375,0,1.14.13.8,0,3.1.2.2,99971
990,284,0,1.1.1.2,3,1.1.1.90,414369
30,38369,0,6.3.2.2,0,1.1.1.1,121534
4851,5416,0,1.4.3.3,1,1.14.13.31,-1
9296,16229,1,2.4.1.280,-1,2.4.1.280,72998
5755,26768,0,3.4.11.18,0,1.14.99.54,367991
16751,24296,0,3.2.1.21,1,3.4.11.1,194716
9723,16894,0,2.4.2.28,1,2.5.1.6,-1
14120,22997,1,3.1.3.1,-1,3.1.3.1,-1
16756,26373,0,3.4.11.1,5,3.4.11.6,525853
8656,25481,0,3.2.1.86,0,2.4.1.13,-1
10283,17682,0,2.5.1.111,4,2.5.1.111,515517
16842,22662,0,3.2.1.21,0,3.4.11.6,-1
6785,11269,0,2.1.1.137,5,2.1.1.137,533381
10539,33633,0,3.5.5.1,0,2.6.1.42,-1
86,104,0,1.1.1.1,1,1.1.1.B3,-1
9572,15389,0,2.4.1.80,2,2.4.2.26,-1
4801,8409,0,1.14.13.22,3,1.14.13.8,431172
18982,22249,0,3.1.1.20,1,3.5.5.1,-1
9570,16849,1,2.4.2.26,-1,2.4.2.26,399467
16985,27205,0,3.4.21.B28,1,3.4.14.5,246762
13755,2387,0,1.1.1.318,0,3.1.1.29,-1
7377,12150,1,2.3.1.9,-1,2.3.1.9,-1
21946,36454,1,4.3.1.19,-1,4.3.1.19,-1
5680,4501,0,1.3.1.32,1,1.14.19.76,176900
6556,10988,1,2.1.1.104,-1,2.1.1.104,80032
20072,34532,0,4.1.1.39,3,4.1.1.39,-1
547,413,0,1.1.1.3,3,1.1.1.37,388243
16885,20499,0,2.7.7.96,0,3.4.11.18,90386
5106,9153,0,1.14.14.51,4,1.14.14.51,526465
7352,12097,0,2.3.1.5,2,2.3.1.7,338673
0,2121,0,1.1.1.236,3,1.1.1.1,403330
20755,35738,0,4.2.1.47,1,4.2.1.1,234863
23279,37614,0,5.4.2.12,2,5.4.3.8,267842
19213,33857,1,3.6.1.12,-1,3.6.1.12,81218
1838,1466,0,1.1.1.132,0,1.2.1.8,113584
16985,27105,1,3.4.14.5,-1,3.4.14.5,85183
18437,33110,0,3.5.2.6,2,3.5.1.103,-1
17844,31267,0,3.4.24.16,2,3.4.24.11,-1
13217,21908,0,3.1.1.3,0,2.8.2.36,148462
2778,6505,0,1.8.1.4,1,1.4.3.2,205783
24916,2424,0,1.1.1.336,0,7.1.2.1,-1
5018,8952,0,1.14.14.12,3,1.14.14.18,-1
2077,3434,0,1.2.1.5,2,1.2.1.96,290957
14724,23635,0,3.1.4.4,5,3.1.4.4,528036
7889,17829,0,2.6.1.5,1,2.3.1.82,-1
5674,19921,0,2.7.4.9,0,1.14.19.70,-1
19919,35339,0,4.1.2.53,2,4.1.1.31,-1
16094,25034,1,3.2.1.52,-1,3.2.1.52,-1
10803,8442,0,1.14.13.24,0,2.7.1.11,-1
9101,15885,0,2.4.1.152,4,2.4.1.152,522001
12962,19044,1,2.7.11.9,-1,2.7.11.9,56808
15632,23998,0,3.1.8.1,0,3.2.1.182,134867
845,2563,0,1.1.1.423,2,1.1.1.213,268973
1487,8207,0,1.14.12.12,1,1.1.1.324,-1
12783,20017,0,2.7.6.1,2,2.7.8.6,-1
12237,18739,0,2.7.1.86,2,2.7.7.4,-1
10280,19005,0,2.7.4.14,1,2.5.1.108,-1
4882,35741,0,4.2.1.47,0,1.14.13.84,-1
10061,18026,0,2.6.1.19,0,2.5.1.54,-1
21915,34949,0,4.1.2.13,1,4.3.1.15,-1
8722,1199,0,1.1.1.62,0,2.4.1.17,155431
3158,286,0,1.1.1.2,1,1.5.3.13,262917
9944,17130,0,2.5.1.30,3,2.5.1.34,-1
1803,3462,0,1.2.1.3,5,1.2.1.3,527427
16545,24523,0,3.2.1.37,2,3.2.1.169,371204
10488,17979,0,2.6.1.18,4,2.6.1.18,-1
8,8381,0,1.14.13.8,1,1.1.1.1,-1
14714,27373,0,3.4.17.1,1,3.1.4.4,212891
4882,1102,0,1.1.1.53,1,1.14.13.84,-1
16414,9060,0,1.14.14.29,0,3.2.1.122,110662
8738,14888,0,2.4.1.17,4,2.4.1.17,-1
9054,15731,0,2.4.1.133,4,2.4.1.133,496802
9488,16489,0,2.4.2.1,3,2.4.2.9,-1
1155,2114,0,1.1.1.223,2,1.1.1.184,265405
18978,37724,0,5.4.99.46,0,3.5.5.1,-1
24958,22523,0,3.1.2.2,0,7.1.2.2,-1
22151,36780,0,4.4.1.9,3,4.4.1.4,-1
17223,12335,0,2.3.1.137,0,3.4.21.5,158740
13709,22332,0,3.1.1.26,1,3.1.8.2,187931
24070,38110,1,6.2.1.12,-1,6.2.1.12,38078
2460,2303,0,1.1.1.284,1,1.3.3.5,207540
7707,13522,0,2.3.1.167,2,2.3.1.45,343087
5587,10592,0,1.23.1.1,1,1.14.19.6,-1
15594,36897,0,4.5.1.B1,0,3.2.1.20,-1
4694,8553,0,1.14.13.84,2,1.14.11.33,-1
10589,18148,0,2.6.1.42,2,2.6.1.52,-1
16044,25130,1,3.2.1.51,-1,3.2.1.51,12062
22626,37816,0,5.5.1.19,1,5.1.3.11,236457
1238,11364,0,2.1.1.163,0,1.1.1.205,-1
19542,34193,0,3.8.1.5,3,3.8.1.5,-1
7412,12182,0,2.3.1.15,1,2.3.1.71,368798
17861,26840,0,3.4.11.25,1,3.4.24.16,243336
21164,1725,0,1.1.1.270,0,4.2.1.47,-1
10710,19890,0,2.7.4.9,2,2.7.1.1,322488
845,38628,0,6.3.2.17,0,1.1.1.213,113393
13210,14998,0,2.4.1.90,1,2.8.2.30,233257
5153,9209,0,1.14.14.94,3,1.14.14.82,-1
2721,9930,0,1.14.19.44,1,1.4.1.9,-1
4399,7419,0,1.13.11.3,2,1.13.11.15,-1
10638,18371,1,2.6.1.77,-1,2.6.1.77,-1
4057,6962,0,1.11.1.7,5,1.11.1.7,-1
20407,26295,0,3.3.2.10,0,4.1.2.10,-1
8582,14452,0,2.4.1.15,1,2.4.1.7,-1
17378,23481,0,3.1.3.80,1,3.4.21.63,-1
18498,33050,0,3.5.2.2,4,3.5.2.2,-1
17747,27544,0,3.4.17.23,2,3.4.23.B8,-1
5242,9535,0,1.14.15.13,2,1.14.14.117,287702
1774,1987,0,1.1.1.206,2,1.1.99.30,284209
13155,20854,1,2.8.2.4,-1,2.8.2.4,538749
278,677,1,1.1.1.25,-1,1.1.1.25,82494
22210,36784,0,4.4.1.9,2,4.4.1.11,-1
3452,6364,0,1.7.1.6,2,1.7.3.1,309194
16866,29854,0,3.4.22.15,2,3.4.11.9,311699
4600,8149,0,1.14.12.11,2,1.14.11.2,-1
1819,3601,1,1.2.1.4,-1,1.2.1.4,-1
2283,4496,0,1.3.1.32,5,1.3.1.32,-1
15622,5689,0,1.4.9.1,0,3.2.1.21,-1
20556,34869,0,4.1.2.10,3,4.1.2.48,396705
16151,23220,0,3.1.3.9,1,3.2.1.55,-1
8652,15279,0,2.4.1.65,3,2.4.1.13,-1
2892,37412,0,5.3.2.6,0,1.4.3.16,-1
12742,20107,0,2.7.7.9,3,2.7.7.87,-1
10845,372,0,1.1.1.145,0,2.7.1.16,-1
14339,27758,0,3.5.1.1,0,3.1.3.9,435517
2952,10007,0,1.14.20.1,0,1.5.1.1,161552
15133,37138,0,5.1.3.6,0,3.2.1.1,-1
19540,34207,0,3.8.1.5,2,3.8.1.5,-1
25032,39055,0,7.1.1.2,1,7.2.1.1,-1
3520,6568,0,1.8.1.14,3,1.8.1.4,-1
11321,11545,0,2.1.1.292,1,2.7.1.74,210004
907,10574,0,1.21.99.3,1,1.1.1.71,179480
14073,26659,0,3.4.11.9,1,3.1.2.20,-1
19536,33498,0,3.5.4.16,0,3.8.1.5,109542
17805,26793,0,3.4.13.20,2,3.4.24.B3,281789
20704,33023,0,4.2.1.130,1,4.1.99.2,-1
18803,21565,0,3.1.1.1,1,3.5.4.3,-1
1292,824,0,1.1.1.37,3,1.1.1.215,-1
9429,37414,0,5.3.2.6,0,2.4.2.6,109756
7792,12805,1,2.3.1.60,-1,2.3.1.60,-1
22219,14179,0,2.3.3.13,0,4.4.1.13,-1
18485,17203,0,2.5.1.46,0,3.5.2.2,-1
878,5895,0,1.5.1.30,0,1.1.1.62,162950
11322,11838,0,2.2.1.1,1,2.7.1.74,234008
874,321,0,1.1.1.2,3,1.1.1.60,-1
3060,10742,0,2.1.1.104,0,1.5.1.11,-1
21006,21525,0,3.1.1.1,0,4.2.1.11,-1
16120,26222,0,3.3.2.10,1,3.2.1.52,-1
11140,18927,0,2.7.1.36,5,2.7.1.36,-1
1700,7483,0,1.13.11.4,0,1.1.5.12,-1
8285,13994,0,2.3.2.2,2,2.3.2.2,-1
17,2376,0,1.1.1.307,2,1.1.1.1,-1
4883,8743,0,1.14.13.222,3,1.14.13.84,-1
1439,7678,0,1.13.11.63,0,1.1.1.300,168774
25196,39616,0,7.6.2.7,2,7.6.2.2,-1
4883,2103,0,1.1.1.219,1,1.14.13.84,-1
8584,14721,0,2.4.1.17,1,2.4.1.7,-1
19579,34303,1,4.1.1.1,-1,4.1.1.1,14951
9101,36527,0,4.3.2.2,0,2.4.1.152,92582
5253,33421,0,3.5.4.4,0,1.14.14.126,118320
13542,21524,0,3.1.1.1,3,3.1.1.7,-1
11940,19445,0,2.7.1.151,2,2.7.4.3,-1
9118,15982,0,2.4.1.203,2,2.4.1.173,279428
4003,7519,0,1.13.11.15,1,1.11.1.6,-1
11395,36466,0,4.3.1.24,0,2.7.1.94,-1
7991,27448,0,3.4.17.10,0,2.3.1.133,110573
10465,951,0,1.1.1.49,0,2.6.1.16,-1
9066,29584,0,3.4.22.1,0,2.4.1.141,-1
21567,36311,0,4.2.3.110,3,4.2.3.12,-1
227,1339,0,1.1.1.86,3,1.1.1.21,416043
276,670,1,1.1.1.23,-1,1.1.1.23,46682
10568,18273,0,2.6.1.52,3,2.6.1.44,-1
20902,36886,0,4.4.1.21,0,4.2.1.10,-1
229,5473,0,1.4.3.4,1,1.1.1.21,-1
2487,4819,0,1.3.5.1,3,1.3.5.1,-1
12407,24542,0,3.2.1.21,0,2.7.7.23,-1
4070,4353,0,1.3.1.104,1,1.11.1.8,225960
10719,18901,0,2.7.1.35,3,2.7.1.2,-1
17747,30114,0,3.4.22.38,2,3.4.23.B8,-1
24098,23439,0,3.1.3.56,0,6.2.1.12,-1
25032,16529,0,2.4.2.3,0,7.2.1.1,-1
24975,39088,0,7.1.3.1,1,7.1.2.2,-1
7263,11933,0,2.2.1.7,2,2.2.1.6,-1
10550,21889,0,3.1.1.3,0,2.6.1.42,-1
19260,16963,0,2.5.1.10,0,3.6.1.23,-1
7598,17004,0,2.5.1.6,0,2.3.1.30,-1
5294,9601,0,1.14.16.1,2,1.14.14.154,-1
15629,24839,0,3.2.1.55,2,3.2.1.21,-1
18187,23026,0,3.6.1.62,1,3.5.1.11,-1
8286,11044,0,2.1.1.77,0,2.3.2.2,-1
1158,5301,0,1.4.3.1,1,1.1.1.184,-1
4467,7555,0,1.13.11.31,3,1.13.11.39,-1
1092,884,0,1.1.1.44,3,1.1.1.145,405378
5358,2922,0,1.1.5.2,0,1.14.15.16,149351
24597,10141,0,1.16.1.1,0,6.3.4.14,-1
9770,7985,0,1.14.11.29,0,2.5.1.10,-1
9478,14324,0,2.4.1.7,2,2.4.2.9,-1
10850,12030,0,2.3.1.5,0,2.7.1.17,-1
8946,15083,0,2.4.1.90,5,2.4.1.90,499130
756,3885,0,1.2.1.48,0,1.1.1.44,-1
1313,28808,0,3.4.21.42,0,1.1.1.219,-1
62,2091,0,1.1.1.218,2,1.1.1.19,402202
9987,17699,0,2.5.1.120,2,2.5.1.46,347417
13134,22991,0,3.1.3.2,0,2.8.2.1,125178
16727,17959,0,2.6.1.B17,0,3.3.2.9,138401
22960,37350,1,5.3.1.12,-1,5.3.1.12,-1
13278,6089,0,1.5.99.12,0,2.8.3.23,113084
6613,17916,0,2.6.1.42,1,2.1.1.74,-1
18248,26089,0,3.2.2.8,1,3.5.1.23,-1
12010,19834,0,2.7.4.6,3,2.7.4.6,-1
7396,35647,0,4.2.1.20,0,2.3.1.12,119385
9933,17819,0,2.6.1.4,0,2.5.1.30,-1
10577,14492,0,2.4.1.17,1,2.6.1.45,188142
7022,38879,0,6.3.4.4,0,2.1.2.1,-1
7529,13692,0,2.3.1.215,2,2.3.1.22,345232
16006,25937,0,3.2.1.172,3,3.2.1.41,-1
8308,16997,0,2.5.1.6,0,2.3.2.5,89370
9430,14739,0,2.4.1.17,2,2.4.2.6,-1
5154,8629,0,1.14.13.92,2,1.14.14.82,-1
16727,26246,0,3.3.2.9,2,3.3.2.9,531217
242,38945,0,6.3.5.4,0,1.1.1.22,163552
16316,28982,0,3.4.21.62,1,3.2.1.86,-1
2816,5444,0,1.4.3.4,1,1.4.3.2,387418
4439,7897,0,1.14.20.13,0,1.13.11.33,175279
14469,22985,0,3.1.3.5,3,3.1.3.18,-1
14645,3517,0,1.2.1.3,0,3.3.2.10,160237
12079,20618,0,2.7.8.41,2,2.7.4.14,-1
3663,6593,1,1.8.3.2,-1,1.8.3.2,-1
12484,17915,0,2.6.1.42,1,2.7.7.27,234245
25200,39240,0,7.6.2.2,5,7.6.2.2,-1
25194,14364,0,3.2.1.22,0,7.6.2.2,-1
24768,38991,1,6.4.1.4,-1,6.4.1.4,-1
10988,37982,0,6.2.1.25,0,2.7.1.25,-1
2751,5747,0,1.4.99.6,1,1.4.1.20,279520
5646,9971,0,1.14.19.73,3,1.14.19.44,397493
10190,511,0,1.1.1.9,0,2.5.1.68,-1
24033,14380,0,3.2.1.26,0,6.2.1.5,-1
882,4772,0,1.10.3.2,1,1.1.1.62,-1
15629,27510,0,3.4.17.18,1,3.2.1.21,-1
4550,7721,1,1.13.11.74,-1,1.13.11.74,43846
7330,12030,1,2.3.1.5,-1,2.3.1.5,-1
10906,11764,0,2.1.3.2,1,2.7.1.21,244512
8722,16430,0,2.4.2.1,2,2.4.1.17,310368
7547,6144,0,1.6.2.2,0,2.3.1.24,119844
0,4,1,1.1.1.1,-1,1.1.1.1,377177
5322,10085,0,1.14.20.6,0,1.14.14.167,321241
2426,2008,0,1.1.1.208,1,1.3.1.124,200374
24076,38112,0,6.2.1.12,5,6.2.1.12,-1
19176,14443,0,2.4.1.13,0,3.6.1.7,104851
19004,21807,0,3.1.1.59,1,3.5.99.5,236573
4531,1062,0,1.1.1.51,1,1.13.11.63,200957
160,147,0,1.1.1.1,3,1.1.1.9,-1
4027,8353,0,1.14.13.8,1,1.11.1.7,204598
12300,18997,0,2.7.1.48,1,2.7.7.9,-1
18083,28222,0,3.4.21.109,1,3.5.1.3,176471
16575,25998,1,3.2.1.194,-1,3.2.1.194,-1
25013,9834,0,1.14.19.1,0,7.1.3.1,-1
24864,39019,0,7.1.1.2,2,7.1.1.2,333822
14752,23677,0,3.1.4.16,3,3.1.4.11,-1
8655,29620,0,3.4.22.1,0,2.4.1.13,-1
1955,3812,0,1.2.1.32,4,1.2.1.32,-1
246,250,0,1.1.1.50,2,1.1.1.22,364949
1999,816,0,1.1.1.37,1,1.2.1.46,-1
5372,5413,0,1.4.3.3,1,1.14.16.1,-1
1022,196,0,1.1.1.90,2,1.1.1.100,-1
16883,22996,0,3.1.3.2,0,3.4.11.14,-1
2235,6481,0,1.8.1.9,0,1.3.1.19,151743
8002,13328,0,2.3.1.137,5,2.3.1.137,519738
17300,28042,0,3.4.21.4,2,3.4.21.B28,345633
16768,26338,0,3.4.11.10,3,3.4.11.1,-1
2843,5888,0,1.5.1.25,1,1.4.3.4,236213
19529,34201,0,3.8.1.5,2,3.8.1.5,-1
3552,6611,0,1.8.3.2,2,1.8.1.7,-1
12176,20127,0,2.7.7.24,2,2.7.7.1,-1
13958,816,0,1.1.1.37,0,3.1.1.81,-1
21197,35749,1,4.2.1.53,-1,4.2.1.53,-1
10193,17037,0,2.5.1.16,3,2.5.1.70,423130
7991,3420,0,1.2.1.3,0,2.3.1.133,174844
8816,18817,0,2.7.1.30,0,2.4.1.37,417472
11426,19308,0,2.7.1.107,5,2.7.1.107,-1
21238,35800,1,4.2.1.79,-1,4.2.1.79,-1
11414,6012,0,1.5.5.1,0,2.7.1.105,90107
21639,35636,0,4.2.1.17,2,4.2.3.35,-1
13012,12493,0,2.3.1.28,0,2.7.11.18,254432
13879,22997,0,3.1.3.2,1,3.1.1.73,-1
4027,20151,0,2.7.7.12,0,1.11.1.7,100215
2059,3775,0,1.2.1.27,2,1.2.1.85,318644
433,1568,0,1.1.1.145,1,1.1.1.30,-1
826,2483,0,1.1.1.357,1,1.1.1.49,-1
12565,20421,0,2.7.7.60,3,2.7.7.92,378512
14568,21499,0,2.8.3.23,0,3.1.3.48,172089
18339,9499,0,1.14.15.3,0,3.5.1.49,120788
17483,28238,0,3.4.21.B10,2,3.4.21.117,331232
2764,5244,0,1.4.1.20,3,1.4.1.23,-1
24551,38877,0,6.3.4.4,4,6.3.4.4,-1
8883,31074,0,3.4.24.65,0,2.4.1.69,-1
5064,33120,0,3.5.2.6,0,1.14.14.24,123646
7015,17012,0,2.5.1.7,1,2.1.2.1,-1
9695,17655,0,2.5.1.79,2,2.5.1.6,-1
4882,9949,0,1.14.19.54,2,1.14.13.84,-1
17779,30429,0,3.4.23.5,3,3.4.23.32,363643
912,2575,0,1.1.1.422,0,1.1.1.76,-1
24066,37959,0,6.2.1.1,2,6.2.1.13,-1
9023,2405,0,1.1.1.320,0,2.4.1.122,-1
5354,9576,0,1.14.15.24,3,1.14.15.8,394124
9198,10176,0,1.17.1.3,0,2.4.1.212,100203
17111,5884,0,1.5.1.24,0,3.4.17.23,92227
13320,3429,0,1.2.1.3,0,3.1.1.1,-1
589,456,0,1.1.1.304,2,1.1.1.37,343278
7014,10942,0,2.1.1.67,2,2.1.2.1,-1
10750,6481,0,1.8.1.9,0,2.7.1.6,-1
8727,38810,0,6.3.2.52,0,2.4.1.17,-1
18798,22798,0,3.1.1.106,1,3.5.4.3,-1
25086,12673,0,2.3.1.82,0,7.2.2.13,-1
990,40,1,1.1.1.90,-1,1.1.1.90,61905
14088,23028,0,3.1.3.1,5,3.1.3.1,-1
14823,32190,0,3.5.1.14,1,3.1.4.39,222337
7728,14198,0,2.3.3.17,1,2.3.1.50,229559
18597,32842,1,3.5.2.6,-1,3.5.2.6,-1
5996,6738,0,1.8.5.4,1,1.17.1.4,-1
15629,25833,0,3.2.1.166,3,3.2.1.21,-1
2751,1,0,1.1.1.1,1,1.4.1.20,220395
2798,9787,0,1.14.18.1,1,1.4.3.2,252427
9879,18112,0,2.6.1.39,1,2.5.1.21,-1
16844,38105,0,6.2.1.B11,0,3.4.11.6,127467
18435,26102,0,3.2.2.16,1,3.5.1.101,213150
5617,9366,0,1.14.14.124,2,1.14.19.20,-1
12386,20043,1,2.7.7.18,-1,2.7.7.18,531471
8284,13133,0,2.3.1.87,2,2.3.2.2,-1
11909,19044,1,2.7.4.1,-1,2.7.4.1,-1
10353,4838,0,1.3.5.1,0,2.6.1.1,-1
10163,17598,1,2.5.1.61,-1,2.5.1.61,-1
16882,23592,0,3.1.4.4,1,3.4.11.14,227999
14899,23814,0,3.1.6.2,3,3.1.6.1,379533
3812,6756,0,1.8.98.1,3,1.8.98.2,391627
23106,37322,0,5.3.1.4,2,5.3.99.2,285066
9162,20839,0,2.8.2.33,1,2.4.1.203,216820
3718,9870,0,1.14.19.9,1,1.8.4.12,188242
10390,12782,0,2.3.1.57,0,2.6.1.4,152883
17719,30519,0,3.4.23.B8,3,3.4.23.1,419881
23847,37916,1,6.1.1.17,-1,6.1.1.17,-1
6400,10891,0,2.1.1.45,4,2.1.1.45,-1
39,1151,0,1.1.1.62,2,1.1.1.1,286426
10752,19317,0,2.7.1.113,2,2.7.1.6,-1
3505,6772,0,1.8.99.2,2,1.8.1.4,-1
24862,39066,0,7.1.1.2,3,7.1.1.2,-1
670,609,0,1.1.1.21,2,1.1.1.40,-1
18567,37843,0,6.1.1.1,0,3.5.2.6,119188
5994,10177,0,1.17.1.3,3,1.17.1.4,-1
18496,18129,0,2.6.1.42,0,3.5.2.2,-1
1289,24718,0,3.2.1.22,0,1.1.1.215,-1
20257,5308,0,1.4.3.2,0,4.1.1.50,-1
19398,33945,0,3.6.1.29,2,3.6.4.10,-1
7336,12005,1,2.3.1.5,-1,2.3.1.5,507482
4221,12368,0,2.3.1.23,4,1.11.1.27,459875
109,132,0,1.1.1.1,1,1.1.1.B4,-1
9739,17646,0,2.5.1.78,3,2.5.1.7,-1
5685,10030,1,1.14.20.1,-1,1.14.20.1,-1
10585,18476,0,2.6.1.100,3,2.6.1.51,427810
2172,32300,0,3.5.1.14,0,1.2.7.10,-1
10881,20985,0,2.8.2.1,1,2.7.1.20,230584
6620,3221,0,1.1.99.18,0,2.1.1.77,118112
8820,12307,0,2.3.1.20,1,2.4.1.38,223976
3261,3869,0,1.2.1.47,1,1.6.2.4,-1
14219,21888,0,3.1.1.3,2,3.1.3.4,307123
1792,3428,0,1.2.1.3,4,1.2.1.3,497382
