Substrate Index,Enzyme Index,Label,Dock Index,positive_reactions
19,252,0,-1,-1
19,325,0,-1,-1
19,593,0,-1,-1
19,838,0,-1,-1
19,895,0,-1,-1
19,896,0,-1,-1
19,935,0,-1,-1
19,946,0,-1,-1
19,1104,0,-1,-1
19,1108,0,-1,-1
19,1152,0,-1,-1
19,1198,0,-1,-1
19,1277,1,-1,19
19,1341,0,-1,-1
19,1453,0,-1,-1
19,1488,0,-1,-1
20,162,0,-1,-1
20,180,0,-1,-1
20,206,0,-1,-1
20,252,0,-1,-1
20,305,0,-1,-1
20,334,0,-1,-1
20,717,0,-1,-1
20,780,0,-1,-1
20,830,0,-1,-1
20,838,0,-1,-1
20,947,0,-1,-1
20,1160,1,-1,20
20,1198,0,-1,-1
20,1229,0,-1,-1
20,1282,0,-1,-1
20,1450,0,-1,-1
20,1577,0,-1,-1
22,247,0,-1,-1
22,258,0,-1,-1
22,280,0,-1,-1
22,426,0,-1,-1
22,734,0,-1,-1
22,776,1,-1,22
22,781,0,-1,-1
22,783,0,-1,-1
22,838,0,-1,-1
22,948,0,-1,-1
22,979,0,-1,-1
22,987,0,-1,-1
22,1040,0,-1,-1
22,1194,0,-1,-1
22,1287,0,-1,-1
22,1346,0,-1,-1
22,1374,0,-1,-1
22,1430,0,-1,-1
29,49,0,-1,-1
29,54,0,-1,-1
29,71,0,-1,-1
29,90,0,-1,-1
29,95,0,-1,-1
29,114,0,-1,-1
29,145,0,-1,-1
29,150,0,-1,-1
29,153,0,-1,-1
29,164,0,-1,-1
29,182,0,-1,-1
29,185,0,-1,-1
29,210,0,-1,-1
29,212,0,-1,-1
29,247,1,-1,29
29,258,0,-1,-1
29,267,0,-1,-1
29,304,0,-1,-1
29,322,0,-1,-1
29,325,0,-1,-1
29,343,0,-1,-1
29,381,1,-1,29
29,383,0,-1,-1
29,384,0,-1,-1
29,416,0,-1,-1
29,450,0,-1,-1
29,464,1,-1,29
29,477,0,-1,-1
29,484,0,-1,-1
29,493,0,-1,-1
29,500,0,-1,-1
29,509,0,-1,-1
29,526,0,-1,-1
29,534,0,-1,-1
29,573,0,-1,-1
29,575,0,-1,-1
29,595,0,-1,-1
29,609,0,-1,-1
29,690,0,-1,-1
29,745,0,-1,-1
29,765,0,-1,-1
29,786,1,-1,29
29,789,0,-1,-1
29,794,1,-1,29
29,796,0,-1,-1
29,808,0,-1,-1
29,831,1,-1,29
29,837,1,-1,29
29,838,0,-1,-1
29,841,1,-1,29
29,845,0,-1,-1
29,857,1,-1,29
29,865,0,-1,-1
29,906,0,-1,-1
29,927,1,-1,29
29,932,1,-1,29
29,1000,0,-1,-1
29,1015,0,-1,-1
29,1041,0,-1,-1
29,1082,0,-1,-1
29,1097,1,-1,29
29,1104,1,-1,29
29,1109,0,-1,-1
29,1133,0,-1,-1
29,1137,0,-1,-1
29,1153,0,-1,-1
29,1173,0,-1,-1
29,1174,0,-1,-1
29,1180,1,-1,29
29,1187,0,-1,-1
29,1222,0,-1,-1
29,1235,0,-1,-1
29,1247,0,-1,-1
29,1260,0,-1,-1
29,1272,0,-1,-1
29,1328,0,-1,-1
29,1332,0,-1,-1
29,1334,0,-1,-1
29,1335,0,-1,-1
29,1346,0,-1,-1
29,1353,0,-1,-1
29,1360,0,-1,-1
29,1396,0,-1,-1
29,1408,0,-1,-1
29,1409,0,-1,-1
29,1422,0,-1,-1
29,1423,0,-1,-1
29,1453,0,-1,-1
29,1548,0,-1,-1
29,1584,0,-1,-1
29,1592,0,-1,-1
29,1593,0,-1,-1
30,125,0,-1,-1
30,128,0,-1,-1
30,164,0,-1,-1
30,172,0,-1,-1
30,247,1,-1,30
30,258,0,-1,-1
30,298,0,-1,-1
30,308,0,-1,-1
30,415,0,-1,-1
30,595,0,-1,-1
30,602,0,-1,-1
30,617,0,-1,-1
30,786,0,-1,-1
30,838,0,-1,-1
30,859,0,-1,-1
30,870,0,-1,-1
30,929,0,-1,-1
30,936,0,-1,-1
30,1121,0,-1,-1
30,1126,0,-1,-1
30,1160,0,-1,-1
30,1210,0,-1,-1
30,1224,0,-1,-1
30,1406,0,-1,-1
30,1478,0,-1,-1
30,1581,0,-1,-1
32,135,0,-1,-1
32,165,0,-1,-1
32,186,0,-1,-1
32,214,0,-1,-1
32,264,0,-1,-1
32,299,0,-1,-1
32,651,0,-1,-1
32,677,1,-1,32
32,734,0,-1,-1
32,788,0,-1,-1
32,838,0,-1,-1
32,870,0,-1,-1
32,988,0,-1,-1
32,1040,0,-1,-1
32,1095,0,-1,-1
32,1124,0,-1,-1
32,1537,0,-1,-1
34,161,0,-1,-1
34,590,0,-1,-1
34,596,0,-1,-1
34,758,0,-1,-1
34,763,0,-1,-1
34,838,0,-1,-1
34,896,0,-1,-1
34,998,1,-1,34
34,1122,0,-1,-1
34,1139,0,-1,-1
34,1219,0,-1,-1
34,1390,0,-1,-1
35,2,0,-1,-1
35,26,0,-1,-1
35,269,0,-1,-1
35,301,0,-1,-1
35,450,0,-1,-1
35,562,0,-1,-1
35,582,0,-1,-1
35,625,0,-1,-1
35,771,0,-1,-1
35,831,1,-1,35
35,838,0,-1,-1
35,1032,0,-1,-1
35,1097,0,-1,-1
35,1278,0,-1,-1
36,117,0,-1,-1
36,213,0,-1,-1
36,240,0,-1,-1
36,402,0,-1,-1
36,441,0,-1,-1
36,624,0,-1,-1
36,838,1,-1,36
36,882,0,-1,-1
36,928,0,-1,-1
36,935,0,-1,-1
36,1129,0,-1,-1
36,1292,0,-1,-1
36,1349,0,-1,-1
36,1572,0,-1,-1
40,180,0,-1,-1
40,214,0,-1,-1
40,302,0,-1,-1
40,527,0,-1,-1
40,598,0,-1,-1
40,649,1,-1,40
40,761,0,-1,-1
40,786,0,-1,-1
40,789,0,-1,-1
40,801,0,-1,-1
40,826,0,-1,-1
40,838,0,-1,-1
40,982,0,-1,-1
40,1044,0,-1,-1
40,1097,0,-1,-1
40,1148,0,-1,-1
40,1190,0,-1,-1
40,1251,0,-1,-1
40,1432,0,-1,-1
40,1437,0,-1,-1
40,1600,0,-1,-1
41,39,0,-1,-1
41,265,0,-1,-1
41,315,0,-1,-1
41,489,0,-1,-1
41,498,0,-1,-1
41,551,0,-1,-1
41,598,0,-1,-1
41,703,0,-1,-1
41,719,0,-1,-1
41,739,0,-1,-1
41,757,0,-1,-1
41,786,0,-1,-1
41,838,0,-1,-1
41,935,0,-1,-1
41,942,0,-1,-1
41,995,0,-1,-1
41,1015,0,-1,-1
41,1107,0,-1,-1
41,1160,0,-1,-1
41,1210,0,-1,-1
41,1278,0,-1,-1
41,1329,0,-1,-1
41,1390,1,-1,41
41,1416,0,-1,-1
41,1614,0,-1,-1
42,13,0,-1,-1
42,25,0,-1,-1
42,83,0,-1,-1
42,251,0,-1,-1
42,343,0,-1,-1
42,472,0,-1,-1
42,477,0,-1,-1
42,677,0,-1,-1
42,832,0,-1,-1
42,838,1,-1,42
42,849,0,-1,-1
42,928,0,-1,-1
42,965,0,-1,-1
42,1060,0,-1,-1
42,1253,0,-1,-1
45,72,0,-1,-1
45,183,0,-1,-1
45,239,0,-1,-1
45,258,0,-1,-1
45,470,0,-1,-1
45,596,0,-1,-1
45,724,0,-1,-1
45,739,0,-1,-1
45,780,1,-1,45
45,827,0,-1,-1
45,838,0,-1,-1
45,876,0,-1,-1
45,1025,0,-1,-1
45,1064,0,-1,-1
45,1215,0,-1,-1
45,1219,0,-1,-1
45,1321,0,-1,-1
45,1380,0,-1,-1
45,1431,0,-1,-1
45,1491,0,-1,-1
49,154,0,-1,-1
49,160,0,-1,-1
49,162,0,-1,-1
49,341,0,-1,-1
49,447,0,-1,-1
49,465,0,-1,-1
49,583,0,-1,-1
49,746,0,-1,-1
49,779,0,-1,-1
49,780,0,-1,-1
49,794,0,-1,-1
49,838,1,-1,49
49,1008,0,-1,-1
49,1452,0,-1,-1
52,27,0,-1,-1
52,188,0,-1,-1
52,269,1,-1,52
52,284,0,-1,-1
52,497,0,-1,-1
52,600,0,-1,-1
52,626,0,-1,-1
52,680,0,-1,-1
52,739,0,-1,-1
52,831,0,-1,-1
52,838,0,-1,-1
52,851,0,-1,-1
52,929,0,-1,-1
52,1045,0,-1,-1
52,1251,0,-1,-1
53,25,0,-1,-1
53,69,0,-1,-1
53,142,0,-1,-1
53,216,0,-1,-1
53,243,0,-1,-1
53,284,0,-1,-1
53,379,1,-1,53
53,380,1,-1,53
53,391,0,-1,-1
53,496,0,-1,-1
53,534,0,-1,-1
53,593,0,-1,-1
53,596,0,-1,-1
53,698,0,-1,-1
53,832,0,-1,-1
53,838,0,-1,-1
53,866,0,-1,-1
53,1080,0,-1,-1
53,1147,0,-1,-1
53,1239,0,-1,-1
53,1252,0,-1,-1
53,1372,0,-1,-1
53,1376,0,-1,-1
53,1592,0,-1,-1
53,1593,0,-1,-1
54,21,0,-1,-1
54,146,0,-1,-1
54,151,0,-1,-1
54,172,0,-1,-1
54,196,0,-1,-1
54,292,0,-1,-1
54,325,1,-1,54
54,326,1,-1,54
54,364,0,-1,-1
54,377,1,-1,54
54,425,0,-1,-1
54,437,0,-1,-1
54,465,0,-1,-1
54,524,0,-1,-1
54,539,0,-1,-1
54,556,0,-1,-1
54,566,0,-1,-1
54,589,0,-1,-1
54,746,0,-1,-1
54,779,0,-1,-1
54,787,0,-1,-1
54,811,0,-1,-1
54,814,0,-1,-1
54,826,0,-1,-1
54,838,0,-1,-1
54,862,0,-1,-1
54,906,0,-1,-1
54,929,0,-1,-1
54,940,1,-1,54
54,1012,0,-1,-1
54,1028,0,-1,-1
54,1059,0,-1,-1
54,1099,0,-1,-1
54,1155,0,-1,-1
54,1159,0,-1,-1
54,1302,0,-1,-1
54,1421,1,-1,54
54,1454,0,-1,-1
54,1498,0,-1,-1
60,158,0,-1,-1
60,195,0,-1,-1
60,205,0,-1,-1
60,227,0,-1,-1
60,245,0,-1,-1
60,250,0,-1,-1
60,258,0,-1,-1
60,299,1,-1,60
60,310,0,-1,-1
60,356,0,-1,-1
60,372,0,-1,-1
60,425,0,-1,-1
60,490,0,-1,-1
60,492,0,-1,-1
60,496,0,-1,-1
60,556,1,-1,60
60,560,0,-1,-1
60,570,0,-1,-1
60,597,0,-1,-1
60,598,0,-1,-1
60,620,0,-1,-1
60,622,0,-1,-1
60,653,0,-1,-1
60,672,0,-1,-1
60,735,1,-1,60
60,738,0,-1,-1
60,784,0,-1,-1
60,820,0,-1,-1
60,838,0,-1,-1
60,891,0,-1,-1
60,927,0,-1,-1
60,954,0,-1,-1
60,955,0,-1,-1
60,998,0,-1,-1
60,1003,0,-1,-1
60,1024,1,-1,60
60,1069,0,-1,-1
60,1115,0,-1,-1
60,1136,1,-1,60
60,1211,0,-1,-1
60,1234,1,-1,60
60,1263,0,-1,-1
60,1282,0,-1,-1
60,1349,0,-1,-1
60,1407,0,-1,-1
60,1411,0,-1,-1
60,1437,0,-1,-1
60,1498,0,-1,-1
60,1503,0,-1,-1
62,26,0,-1,-1
62,174,0,-1,-1
62,219,0,-1,-1
62,329,0,-1,-1
62,361,0,-1,-1
62,385,0,-1,-1
62,501,0,-1,-1
62,593,0,-1,-1
62,730,0,-1,-1
62,761,0,-1,-1
62,814,0,-1,-1
62,838,0,-1,-1
62,895,0,-1,-1
62,904,0,-1,-1
62,1184,1,-1,62
62,1218,0,-1,-1
62,1255,0,-1,-1
62,1292,0,-1,-1
62,1381,0,-1,-1
64,216,0,-1,-1
64,405,0,-1,-1
64,526,0,-1,-1
64,535,0,-1,-1
64,552,0,-1,-1
64,568,0,-1,-1
64,662,0,-1,-1
64,668,0,-1,-1
64,674,0,-1,-1
64,678,0,-1,-1
64,684,0,-1,-1
64,753,0,-1,-1
64,794,0,-1,-1
64,816,1,-1,64
64,838,1,-1,64
64,898,0,-1,-1
64,934,0,-1,-1
64,935,0,-1,-1
64,980,0,-1,-1
64,981,0,-1,-1
64,987,0,-1,-1
64,1015,1,-1,64
64,1037,0,-1,-1
64,1073,0,-1,-1
64,1441,0,-1,-1
65,1,0,-1,-1
65,60,0,-1,-1
65,108,0,-1,-1
65,127,0,-1,-1
65,214,0,-1,-1
65,258,0,-1,-1
65,325,0,-1,-1
65,336,0,-1,-1
65,492,0,-1,-1
65,533,0,-1,-1
65,545,0,-1,-1
65,590,0,-1,-1
65,704,0,-1,-1
65,724,1,-1,65
65,774,1,-1,65
65,819,0,-1,-1
65,838,0,-1,-1
65,935,0,-1,-1
65,987,0,-1,-1
65,996,0,-1,-1
65,1021,0,-1,-1
65,1070,0,-1,-1
65,1075,0,-1,-1
65,1102,0,-1,-1
65,1137,0,-1,-1
65,1148,0,-1,-1
65,1173,1,-1,65
65,1194,0,-1,-1
65,1208,0,-1,-1
65,1353,1,-1,65
65,1534,0,-1,-1
67,283,0,-1,-1
67,297,0,-1,-1
67,415,0,-1,-1
67,653,0,-1,-1
67,664,0,-1,-1
67,680,0,-1,-1
67,697,0,-1,-1
67,745,1,-1,67
67,825,0,-1,-1
67,838,0,-1,-1
67,854,0,-1,-1
67,890,0,-1,-1
67,891,0,-1,-1
67,947,0,-1,-1
67,1097,0,-1,-1
67,1128,0,-1,-1
67,1198,0,-1,-1
67,1234,0,-1,-1
67,1366,0,-1,-1
69,138,0,-1,-1
69,295,0,-1,-1
69,634,0,-1,-1
69,765,0,-1,-1
69,772,1,-1,69
69,779,0,-1,-1
69,781,0,-1,-1
69,812,0,-1,-1
69,831,0,-1,-1
69,838,0,-1,-1
69,862,0,-1,-1
69,946,0,-1,-1
69,1097,0,-1,-1
69,1159,0,-1,-1
69,1180,0,-1,-1
69,1307,0,-1,-1
69,1428,0,-1,-1
72,115,0,-1,-1
72,128,0,-1,-1
72,136,0,-1,-1
72,254,0,-1,-1
72,258,0,-1,-1
72,288,0,-1,-1
72,689,0,-1,-1
72,739,0,-1,-1
72,838,1,-1,72
72,849,0,-1,-1
72,856,0,-1,-1
72,906,0,-1,-1
72,1133,0,-1,-1
72,1247,0,-1,-1
72,1269,0,-1,-1
72,1331,0,-1,-1
72,1552,0,-1,-1
72,1593,0,-1,-1
74,15,0,-1,-1
74,51,0,-1,-1
74,76,0,-1,-1
74,252,0,-1,-1
74,258,0,-1,-1
74,290,0,-1,-1
74,329,0,-1,-1
74,513,0,-1,-1
74,593,1,-1,74
74,777,0,-1,-1
74,779,0,-1,-1
74,821,0,-1,-1
74,838,0,-1,-1
74,850,0,-1,-1
74,904,0,-1,-1
74,940,0,-1,-1
74,994,0,-1,-1
74,1099,0,-1,-1
74,1184,0,-1,-1
74,1195,0,-1,-1
74,1321,0,-1,-1
74,1362,0,-1,-1
74,1369,0,-1,-1
75,218,0,-1,-1
75,263,0,-1,-1
75,769,0,-1,-1
75,838,0,-1,-1
75,893,0,-1,-1
75,998,0,-1,-1
75,1008,0,-1,-1
75,1021,0,-1,-1
75,1044,1,-1,75
75,1063,0,-1,-1
75,1127,0,-1,-1
75,1135,0,-1,-1
75,1277,0,-1,-1
75,1321,0,-1,-1
75,1445,0,-1,-1
75,1580,0,-1,-1
79,99,0,-1,-1
79,150,0,-1,-1
79,163,0,-1,-1
79,258,0,-1,-1
79,283,0,-1,-1
79,322,0,-1,-1
79,356,0,-1,-1
79,417,0,-1,-1
79,470,0,-1,-1
79,471,0,-1,-1
79,497,0,-1,-1
79,529,0,-1,-1
79,549,0,-1,-1
79,583,0,-1,-1
79,631,0,-1,-1
79,676,1,-1,79
79,677,1,-1,79
79,720,0,-1,-1
79,762,0,-1,-1
79,779,0,-1,-1
79,782,0,-1,-1
79,788,0,-1,-1
79,789,0,-1,-1
79,793,0,-1,-1
79,800,1,-1,79
79,801,1,-1,79
79,808,1,-1,79
79,830,0,-1,-1
79,838,0,-1,-1
79,896,0,-1,-1
79,906,0,-1,-1
79,955,0,-1,-1
79,988,0,-1,-1
79,1008,0,-1,-1
79,1044,0,-1,-1
79,1104,0,-1,-1
79,1157,0,-1,-1
79,1239,0,-1,-1
79,1249,0,-1,-1
79,1263,0,-1,-1
79,1278,0,-1,-1
79,1317,0,-1,-1
79,1328,0,-1,-1
79,1338,0,-1,-1
79,1366,0,-1,-1
79,1406,0,-1,-1
79,1407,0,-1,-1
79,1414,0,-1,-1
79,1449,1,-1,79
79,1466,0,-1,-1
79,1469,0,-1,-1
79,1499,1,-1,79
79,1503,0,-1,-1
79,1523,0,-1,-1
79,1569,0,-1,-1
81,76,0,-1,-1
81,331,0,-1,-1
81,372,0,-1,-1
81,429,0,-1,-1
81,628,1,-1,81
81,675,0,-1,-1
81,838,0,-1,-1
81,913,0,-1,-1
81,953,0,-1,-1
81,960,0,-1,-1
81,1048,0,-1,-1
81,1146,0,-1,-1
81,1299,0,-1,-1
81,1349,0,-1,-1
81,1596,0,-1,-1
82,70,0,-1,-1
82,153,0,-1,-1
82,189,0,-1,-1
82,258,0,-1,-1
82,533,0,-1,-1
82,573,0,-1,-1
82,575,0,-1,-1
82,739,1,-1,82
82,770,0,-1,-1
82,792,0,-1,-1
82,838,0,-1,-1
82,912,0,-1,-1
82,914,0,-1,-1
82,953,0,-1,-1
82,1075,0,-1,-1
82,1102,0,-1,-1
82,1337,0,-1,-1
82,1360,0,-1,-1
82,1389,0,-1,-1
82,1431,0,-1,-1
82,1522,0,-1,-1
83,220,0,-1,-1
83,258,0,-1,-1
83,283,0,-1,-1
83,326,0,-1,-1
83,364,0,-1,-1
83,388,0,-1,-1
83,593,0,-1,-1
83,629,0,-1,-1
83,644,0,-1,-1
83,698,0,-1,-1
83,718,0,-1,-1
83,838,0,-1,-1
83,890,0,-1,-1
83,912,1,-1,83
83,936,0,-1,-1
83,946,0,-1,-1
83,986,0,-1,-1
83,994,0,-1,-1
83,1109,0,-1,-1
83,1203,0,-1,-1
83,1240,0,-1,-1
83,1388,0,-1,-1
83,1454,0,-1,-1
84,172,0,-1,-1
84,385,0,-1,-1
84,500,0,-1,-1
84,510,0,-1,-1
84,513,0,-1,-1
84,525,0,-1,-1
84,714,0,-1,-1
84,838,0,-1,-1
84,895,0,-1,-1
84,912,1,-1,84
86,4,0,-1,-1
86,186,0,-1,-1
86,240,0,-1,-1
86,258,0,-1,-1
86,280,0,-1,-1
86,468,0,-1,-1
86,494,0,-1,-1
86,501,1,-1,86
86,593,0,-1,-1
86,664,0,-1,-1
86,673,0,-1,-1
86,730,0,-1,-1
86,739,0,-1,-1
86,776,0,-1,-1
86,838,0,-1,-1
86,947,0,-1,-1
86,967,0,-1,-1
86,995,0,-1,-1
86,1082,0,-1,-1
86,1187,0,-1,-1
86,1239,0,-1,-1
86,1338,0,-1,-1
86,1340,0,-1,-1
86,1374,0,-1,-1
86,1431,0,-1,-1
86,1604,0,-1,-1
87,134,0,-1,-1
87,252,0,-1,-1
87,315,0,-1,-1
87,426,0,-1,-1
87,494,0,-1,-1
87,530,0,-1,-1
87,596,1,-1,87
87,658,0,-1,-1
87,668,0,-1,-1
87,809,0,-1,-1
87,831,0,-1,-1
87,838,0,-1,-1
87,876,0,-1,-1
87,998,0,-1,-1
87,1092,0,-1,-1
87,1247,0,-1,-1
87,1249,0,-1,-1
93,73,0,-1,-1
93,78,0,-1,-1
93,104,0,-1,-1
93,138,0,-1,-1
93,162,0,-1,-1
93,179,0,-1,-1
93,400,0,-1,-1
93,621,0,-1,-1
93,649,0,-1,-1
93,724,0,-1,-1
93,786,0,-1,-1
93,789,0,-1,-1
93,793,0,-1,-1
93,838,0,-1,-1
93,849,0,-1,-1
93,923,0,-1,-1
93,933,1,-1,93
93,995,0,-1,-1
93,1170,0,-1,-1
93,1182,0,-1,-1
93,1184,0,-1,-1
93,1332,0,-1,-1
93,1339,0,-1,-1
93,1355,1,-1,93
93,1411,0,-1,-1
94,209,0,-1,-1
94,295,0,-1,-1
94,399,0,-1,-1
94,522,0,-1,-1
94,560,0,-1,-1
94,598,0,-1,-1
94,658,0,-1,-1
94,689,0,-1,-1
94,701,0,-1,-1
94,794,0,-1,-1
94,838,1,-1,94
94,893,0,-1,-1
94,904,0,-1,-1
94,1057,0,-1,-1
94,1104,0,-1,-1
94,1139,0,-1,-1
94,1448,0,-1,-1
95,78,0,-1,-1
95,80,0,-1,-1
95,90,0,-1,-1
95,258,0,-1,-1
95,397,0,-1,-1
95,485,0,-1,-1
95,778,0,-1,-1
95,813,0,-1,-1
95,838,1,-1,95
95,893,0,-1,-1
95,1115,0,-1,-1
95,1126,0,-1,-1
95,1184,0,-1,-1
95,1284,0,-1,-1
97,104,0,-1,-1
97,258,0,-1,-1
97,264,0,-1,-1
97,337,0,-1,-1
97,385,0,-1,-1
97,530,0,-1,-1
97,758,0,-1,-1
97,833,0,-1,-1
97,838,1,-1,97
97,1016,0,-1,-1
97,1021,0,-1,-1
97,1100,0,-1,-1
97,1139,0,-1,-1
