Dock Index,Enzyme Index,Substrate Index,Label
4045,91,101,0
4046,70,95,0
4047,70,111,0
4048,70,112,0
4049,70,118,0
4050,285,121,0
4051,288,123,0
4052,286,125,0
4053,285,126,0
4054,285,127,0
4055,285,128,0
4056,285,129,0
4057,285,130,0
4058,255,131,0
4059,283,132,0
4060,84,140,0
4061,84,141,0
4062,101,140,0
4063,64,147,0
4064,64,148,0
4065,64,149,0
4066,64,150,0
4067,64,151,0
4069,54,73,0
4071,186,31,0
4073,189,154,0
4074,190,155,0
4075,190,156,0
4076,66,165,0
4077,66,166,0
4078,66,167,0
4079,66,168,0
4080,74,171,0
4081,74,173,0
4082,74,174,0
4083,74,177,0
4084,60,181,0
4085,60,182,0
4086,60,183,0
4087,60,184,0
4088,221,188,0
4089,276,189,0
4090,266,190,0
4091,218,130,0
4092,275,31,0
4093,275,30,0
4094,220,194,0
4095,220,195,0
4096,220,196,0
4097,220,197,0
4098,220,198,0
4099,220,199,0
4100,220,200,0
4101,220,201,0
4102,220,202,0
4103,220,203,0
4104,220,204,0
4105,220,208,0
4106,8,210,0
4107,0,211,0
4108,121,212,0
4109,121,213,0
4110,123,216,0
4111,46,221,0
4112,89,222,0
4113,98,130,0
4114,206,228,0
4115,206,229,0
4116,206,230,0
4117,67,95,0
4118,67,231,0
4119,67,232,0
4120,67,115,0
4122,107,238,0
4124,94,96,0
4125,94,240,0
4126,112,244,0
4127,112,96,0
4129,29,249,0
4130,29,250,0
4131,29,251,0
4132,29,252,0
4133,142,231,0
4134,155,253,0
4135,158,254,0
4136,158,255,0
4137,232,256,0
4138,232,257,0
4139,232,32,0
4140,153,258,0
4141,201,260,0
4142,252,261,0
4143,252,262,0
4144,253,250,0
4145,254,263,0
4146,254,264,0
4147,254,265,0
4148,254,251,0
4149,254,249,0
4150,254,266,0
4151,254,267,0
4152,254,268,0
4153,254,269,0
4154,254,270,0
4155,254,271,0
4156,254,272,0
4157,152,277,0
4158,151,278,0
4159,204,279,0
4160,204,30,0
4161,264,280,0
4162,264,281,0
4163,204,282,0
4164,204,283,0
4165,204,284,0
4166,204,285,0
4167,204,286,0
4168,204,288,0
4169,204,289,0
4170,204,290,0
4171,204,291,0
4172,204,292,0
4173,204,293,0
4174,204,294,0
4175,204,295,0
4176,204,296,0
4177,204,297,0
4178,204,298,0
4179,204,299,0
4180,204,300,0
4181,204,310,0
4182,204,311,0
4183,204,312,0
4184,204,315,0
4185,204,316,0
4186,204,317,0
4187,192,129,0
4188,192,30,0
4189,194,318,0
4190,194,319,0
4191,194,320,0
4192,194,321,0
4193,194,322,0
4195,194,324,0
4196,5,325,0
4197,289,228,0
4198,87,330,0
4199,83,140,0
4200,73,151,0
4201,163,348,0
4202,163,349,0
4203,163,355,0
4204,163,369,0
4205,162,373,0
4206,53,30,0
4208,39,87,0
4209,40,382,0
4210,78,383,0
4211,11,384,0
4212,11,385,0
4213,260,57,0
4214,251,129,0
4215,251,387,0
4216,251,95,0
4217,251,388,0
4218,208,96,0
4220,51,30,0
4222,1,399,0
4223,1,400,0
4224,81,401,0
4225,81,402,0
4227,86,404,0
4228,1,405,0
4229,1,406,0
4230,1,407,0
4232,57,409,0
4233,81,410,0
4234,81,411,0
4235,1,73,0
4236,124,39,0
4237,179,129,0
4238,61,422,0
4239,62,423,0
4240,212,129,0
4241,100,129,0
