enzyme,reaction,label,ecnumber,difficulty,fake_ecnumber,structure_index
1231,8,1,1.14.14.1,0,,-1
1243,8,0,1.14.14.1,-1,,-1
1245,8,0,1.14.14.1,2,1.14.19.68,-1
1275,8,0,1.14.14.1,2,1.14.19.69,-1
1279,8,0,1.14.14.1,2,1.14.-.-,-1
1297,8,1,1.14.14.1,0,,-1
1322,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.38; 1.14.14.39,-1
1331,8,0,1.14.14.1,2,1.14.13.-,-1
1348,8,0,1.14.14.1,-1,,-1
1365,8,0,1.14.15.18,-1,,-1
1383,8,0,1.14.14.1,-1,,-1
1399,8,0,1.14.14.24,-1,,-1
1420,8,0,1.14.14.1,3,1.14.14.103,-1
1422,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.85,-1
1437,8,0,/,-1,,-1
1486,8,0,1.14.14.1,-1,,-1
1523,8,0,1.14.14.1/1.6.2.4,-1,,-1
1533,8,0,1.14.14.1,-1,,-1
1549,8,0,1.14.14.24,-1,,-1
1555,8,0,1.14.14.1/1.6.2.4,-1,,-1
79,9,0,/,-1,,-1
100,9,0,1.14.19.76,2,1.14.14.-; 1.14.14.61,-1
102,9,0,1.14.14.162,3,1.14.14.-,-1
120,9,0,1.14.19.76,-1,,-1
161,9,0,,-1,,-1
344,9,0,1.14.14.162,-1,,-1
452,9,0,1.14.19.76,2,1.14.14.B11,-1
456,9,0,1.14.14.B9,-1,,-1
511,9,0,1.14.19.76,2,1.14.13.12,-1
595,9,1,1.14.19.76,0,,-1
602,9,0,1.14.19.76,-1,,-1
606,9,0,1.14.14.162,-1,,-1
615,9,0,,-1,,-1
675,9,0,1.14.14.154,-1,,-1
703,9,0,1.14.19.76,2,1.14.14.71,-1
811,9,0,1.14.19.76,2,1.14.14.190,-1
815,9,0,1.14.19.76,-1,,-1
838,9,0,1.14.14.1; 1.6.2.4,-1,,-1
907,9,1,1.14.14.162,0,,-1
911,9,0,1.14.14.162,3,1.14.14.103,-1
927,9,0,1.14.15.29,-1,,-1
937,9,0,1.14.19.76,2,1.14.14.91,-1
951,9,0,1.14.19.76,2,1.14.14.124; 1.14.14.125,-1
960,9,1,1.14.19.76,0,,-1
1001,9,0,1.14.14.162,-1,,-1
1086,9,0,1.14.14.162,3,1.14.14.1,-1
1095,9,1,1.14.14.162,0,,-1
1230,9,0,1.14.14.162,3,1.14.14.1,-1
1279,9,0,1.14.14.162,2,1.14.-.-,-1
1305,9,0,1.14.14.162,-1,,-1
1479,9,0,1.14.14.162,-1,,-1
1549,9,0,,-1,,-1
444,12,0,1.14.14.90,-1,,-1
452,12,0,1.14.14.B11,-1,,-1
527,12,0,1.14.14.90,3,1.14.14.141,-1
554,12,0,1.14.14.-,-1,,-1
626,12,0,1.14.14.90,-1,,-1
685,12,0,1.14.14.167,-1,,-1
710,12,0,1.14.14.90,-1,,-1
838,12,0,1.14.14.1; 1.6.2.4,-1,,-1
906,12,1,1.14.14.90,0,,-1
960,12,0,1.14.14.90,2,1.14.19.76,-1
1124,12,0,1.14.14.38; 1.14.14.39,-1,,-1
1230,12,0,1.14.14.1,-1,,-1
1383,12,0,,-1,,-1
303,19,0,1.14.-.-,1,1.-.-.-,-1
521,19,0,1.14.-.-,2,1.14.14.119,-1
838,19,0,1.14.14.1; 1.6.2.4,-1,,-1
923,19,0,1.14.-.-,2,1.14.15.28,-1
933,19,0,1.14.19.n5,-1,,-1
1180,19,0,1.14.-.-,-1,,-1
1210,19,0,,-1,,-1
1277,19,1,1.14.-.-,0,,-1
1445,19,0,1.14.-.-,1,1.-.-.-,-1
258,20,0,,-1,,-1
265,20,0,1.14.99.-,-1,,-1
766,20,0,1.14.15.37,-1,,-1
782,20,0,1.14.14.16,-1,,-1
860,20,0,1.14.14.23,-1,,-1
863,20,0,1.14.14.1,-1,,-1
979,20,0,1.14.15.37,-1,,-1
1019,20,0,1.14.15.37,0,4.2.1.B9,-1
1160,20,1,1.14.15.37,0,,-1
1195,20,0,1.14.15.37,2,1.14.14.-,-1
1282,20,0,1.14.14.48,-1,,-1
1351,20,0,1.14.15.37,2,1.14.14.164,-1
121,21,0,,-1,,-1
258,21,1,,0,,-1
338,21,0,,-1,,-1
628,21,0,,-1,1.14.14.-,-1
954,21,0,1.14.14.1; 1.6.2.4,-1,,-1
987,21,0,1.14.14.114,-1,,-1
1146,21,0,1.14.14.90,-1,,-1
1220,21,0,,-1,1.14.14.83,-1
1233,21,0,,-1,1.14.13.181,-1
1372,21,0,1.14.13.181,-1,,-1
1418,21,0,,-1,,-1
159,24,0,1.14.14.1; 1.6.2.4,-1,,-1
462,24,0,,-1,,-1
499,24,0,1.14.14.1; 1.6.2.4,-1,,-1
675,24,0,1.14.14.154,-1,,-1
838,24,1,1.14.14.1; 1.6.2.4,0,,-1
1084,24,0,1.14.14.1; 1.6.2.4,2,1.14.15.43,-1
1124,24,0,1.14.14.1; 1.6.2.4,3,1.14.14.38; 1.14.14.39,-1
1132,24,0,1.14.14.141,-1,,-1
1369,24,0,1.14.14.125,-1,,-1
1420,24,0,1.14.14.1; 1.6.2.4,3,1.14.14.103,-1
1476,24,0,,-1,,-1
83,25,0,,-1,,-1
258,25,0,,-1,,-1
288,25,0,,-1,,-1
290,25,0,,-1,,-1
454,25,0,,-1,4.2.1.92,-1
630,25,1,,0,,-1
792,25,0,1.14.14.80,-1,,-1
825,25,0,,-1,1.14.14.154,-1
826,25,0,,-1,1.14.14.154,-1
880,25,0,,-1,,-1
893,25,0,5.4.4.7,-1,,-1
1127,25,0,5.3.99.4,-1,,-1
1184,25,0,1.14.13.146,-1,,-1
1202,25,0,1.14.14.154,-1,,-1
1211,25,0,/,-1,,-1
101,26,0,1.14.14.1; 1.6.2.4,3,1.14.14.62,-1
302,26,0,1.14.14.1; 1.6.2.4,-1,,-1
449,26,0,1.14.14.1; 1.6.2.4,3,1.14.14.87,-1
563,26,0,,-1,,-1
595,26,0,1.14.14.1; 1.6.2.4,2,1.14.19.76,-1
675,26,0,1.14.14.154,-1,,-1
838,26,1,1.14.14.1; 1.6.2.4,0,,-1
1118,26,0,1.14.14.1; 1.6.2.4,-1,,-1
1155,26,0,1.14.14.122,-1,,-1
302,27,0,1.14.14.1; 1.6.2.4,-1,,-1
306,27,0,,-1,,-1
465,27,0,1.14.14.1; 1.6.2.4,2,1.14.-.-,-1
529,27,0,1.14.14.1; 1.6.2.4,-1,,-1
602,27,0,1.14.14.1; 1.6.2.4,-1,,-1
838,27,1,1.14.14.1; 1.6.2.4,0,,-1
905,27,0,1.14.14.1; 1.6.2.4,2,1.14.13.-,-1
1275,27,0,1.14.19.69,-1,,-1
1519,27,0,,-1,,-1
162,29,0,1.14.14.1,-1,,-1
211,29,0,1.14.14.1,1,1.-.-.-,-1
258,29,0,,-1,,-1
290,29,0,1.14.15.19,-1,,-1
420,29,0,,-1,,-1
464,29,1,1.14.15.19,0,,-1
550,29,0,1.14.15.19,-1,,-1
575,29,0,1.14.14.127,-1,,-1
837,29,1,1.14.14.-,0,,-1
846,29,0,/,-1,1.14.14.-,-1
856,29,0,/,-1,1.14.13.-,-1
857,29,1,1.14.14.1,0,,-1
893,29,0,1.14.14.1,0,5.4.4.7,-1
913,29,0,/,-1,,-1
967,29,0,1.14.14.-,-1,,-1
1085,29,0,/,-1,1.14.-.-,-1
1097,29,1,/,0,,-1
1100,29,0,1.14.15.19,-1,,-1
1117,29,0,1.14.14.-,3,1.14.14.112,-1
1247,29,0,1.14.15.19,2,1.14.14.42,-1
1274,29,0,1.14.14.-,-1,,-1
1309,29,0,1.14.15.19,-1,,-1
1418,29,0,1.14.14.1,-1,,-1
1448,29,0,1.14.14.-,-1,,-1
1513,29,0,1.14.14.1,-1,,-1
1517,29,0,1.14.14.-,-1,,-1
1536,29,0,/,-1,,-1
120,31,0,,-1,,-1
253,31,0,1.14.14.1; 1.6.2.4,2,1.14.-.-,-1
525,31,0,1.14.14.1; 1.6.2.4,3,1.14.14.141,-1
669,31,0,1.14.14.178,-1,,-1
675,31,0,1.14.14.154,-1,,-1
737,31,0,1.14.14.1; 1.6.2.4,-1,,-1
787,31,0,1.14.14.1; 1.6.2.4,2,1.14.15.6,-1
838,31,1,1.14.14.1; 1.6.2.4,0,,-1
937,31,0,1.14.14.1; 1.6.2.4,3,1.14.14.91,-1
1010,31,0,1.14.13.-,-1,,-1
1275,31,0,1.14.19.69,-1,,-1
1506,31,0,,-1,,-1
91,32,0,1.14.14.86,-1,,-1
258,32,0,,-1,,-1
292,32,0,1.-.-.-,-1,,-1
576,32,0,1.14.14.50,-1,,-1
590,32,0,1.14.14.50,2,1.14.19.8,-1
593,32,0,/,-1,,-1
677,32,1,1.14.14.50,0,,-1
751,32,0,1.14.14.50,3,1.14.14.165,-1
795,32,0,1.14.14.16,-1,,-1
813,32,0,1.14.14.188,-1,,-1
853,32,0,1.14.14.50,2,1.14.15.22/1.14.-.-/1.14.-.-,-1
924,32,0,1.14.14.50,2,1.14.-.-,-1
1620,32,0,,-1,,-1
6,33,0,/,-1,1.14.14.-,-1
386,33,0,,-1,,-1
429,33,0,1.-.-.-,-1,,-1
443,33,0,1.14.14.154,-1,,-1
465,33,0,1.14.-.-,-1,,-1
468,33,0,/,-1,1.14.14.B11,-1
595,33,0,1.14.19.76,-1,,-1
620,33,0,,-1,,-1
738,33,0,,-1,,-1
771,33,0,/,-1,1.14.-.-,-1
838,33,0,1.14.14.1; 1.6.2.4,-1,,-1
995,33,1,/,0,,-1
1008,33,0,/,-1,1.14.14.-,-1
1072,33,0,/,-1,1.14.14.84,-1
1217,33,0,1.14.14.-,-1,,-1
1404,33,0,,-1,,-1
74,36,0,,-1,,-1
209,36,0,1.14.14.1; 1.6.2.4,-1,,-1
275,36,0,,-1,,-1
331,36,0,1.14.14.-,-1,,-1
737,36,0,1.14.14.1; 1.6.2.4,-1,,-1
741,36,0,1.14.14.1; 1.6.2.4,2,1.14.15.18,-1
811,36,0,1.14.14.1; 1.6.2.4,3,1.14.14.190,-1
838,36,1,1.14.14.1; 1.6.2.4,0,,-1
996,36,0,,-1,,-1
1010,36,0,1.14.13.-,-1,,-1
1217,36,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
1322,36,0,1.14.14.38; 1.14.14.39,-1,,-1
178,37,0,,-1,,-1
258,37,0,,-1,,-1
290,37,0,,-1,,-1
576,37,1,,0,,-1
657,37,0,,-1,,-1
796,37,0,,-1,1.14.14.117,-1
813,37,0,1.14.14.188,-1,,-1
827,37,0,1.14.14.1,-1,,-1
865,37,0,,-1,1.14.14.-,-1
967,37,0,,-1,,-1
1079,37,0,,-1,,-1
1160,37,0,1.14.15.37,-1,,-1
1233,37,0,,-1,1.14.13.181,-1
1248,37,0,,-1,1.14.14.149,-1
1409,37,0,,-1,,-1
1411,37,0,,-1,,-1
40,38,0,/,-1,,-1
83,38,0,1.14.14.38; 1.14.14.39,-1,,-1
130,38,0,,-1,,-1
160,38,1,,0,,-1
162,38,1,,0,,-1
249,38,0,,-1,1.-.-.-,-1
258,38,0,,-1,,-1
320,38,0,/,-1,1.14.14.81,-1
366,38,1,,0,,-1
486,38,0,/,-1,/,-1
534,38,0,1.14.14.82,-1,,-1
557,38,1,/,0,,-1
574,38,0,,-1,,-1
590,38,0,,-1,1.14.19.8,-1
650,38,0,,-1,4.2.1.92,-1
766,38,0,,-1,,-1
792,38,0,1.14.14.80,-1,,-1
813,38,0,,-1,1.14.14.188,-1
816,38,0,,-1,1.14.99.59,-1
827,38,0,1.14.14.38; 1.14.14.39,3,1.14.14.1,-1
850,38,0,,-1,1.14.14.92,-1
880,38,0,,-1,,-1
902,38,0,,-1,1.14.15.29,-1
919,38,0,1.14.14.38; 1.14.14.39,-1,,-1
950,38,0,/,-1,,-1
954,38,0,1.14.14.1; 1.6.2.4,-1,,-1
1019,38,0,4.2.1.B9,-1,,-1
1097,38,0,,-1,/,-1
1171,38,0,1.14.-.-,-1,,-1
1246,38,0,,-1,1.14.14.137,-1
1321,38,1,1.14.14.38; 1.14.14.39,0,,-1
1328,38,0,1.14.14.38; 1.14.14.39,2,1.14.15.44,-1
1423,38,0,,-1,/,-1
1444,38,0,,-1,,-1
1461,38,0,,-1,,-1
1545,38,0,/,-1,,-1
1561,38,0,/,-1,,-1
1614,38,0,1.14.14.38; 1.14.14.39,-1,,-1
136,39,0,/,-1,,-1
258,39,0,,-1,,-1
280,39,0,1.14.14.-,-1,,-1
415,39,0,1.14.14.79,2,1.14.-.-,-1
446,39,0,1.14.14.79,3,1.14.14.76,-1
950,39,0,1.14.14.79,-1,,-1
974,39,0,1.14.14.-,-1,,-1
1112,39,0,1.14.14.154,-1,,-1
1157,39,1,1.14.14.79,0,,-1
1274,39,0,,-1,,-1
1425,39,0,1.14.14.79,-1,/,-1
1434,39,0,1.14.14.79,-1,/,-1
1532,39,0,,-1,,-1
100,42,0,1.14.14.1; 1.6.2.4,3,1.14.14.-; 1.14.14.61,-1
143,42,0,,-1,,-1
343,42,0,1.14.14.-,-1,,-1
462,42,0,,-1,,-1
672,42,0,1.14.14.1; 1.6.2.4,-1,/,-1
838,42,1,1.14.14.1; 1.6.2.4,0,,-1
1210,42,0,,-1,,-1
1348,42,0,1.14.14.1; 1.6.2.4,-1,,-1
1404,42,0,,-1,,-1
1555,42,0,1.14.14.1; 1.6.2.4,-1,,-1
1575,42,0,1.14.14.1; 1.6.2.4,-1,,-1
1584,42,0,,-1,,-1
360,43,0,,-1,,-1
401,43,0,1.14.14.1; 1.6.2.4,-1,,-1
436,43,0,1.14.14.1; 1.6.2.4,3,1.14.14.1,-1
530,43,0,1.14.14.82,-1,,-1
618,43,0,,-1,,-1
738,43,0,,-1,,-1
771,43,0,1.14.14.1; 1.6.2.4,2,1.14.-.-,-1
838,43,1,1.14.14.1; 1.6.2.4,0,,-1
1072,43,0,1.14.14.84,-1,,-1
1086,43,0,1.14.14.1,-1,,-1
1155,43,0,1.14.14.1; 1.6.2.4,3,1.14.14.122,-1
1546,43,0,1.14.14.1; 1.6.2.4,-1,,-1
162,44,0,,-1,,-1
258,44,0,,-1,,-1
362,44,0,,-1,,-1
896,44,1,,0,,-1
1160,44,0,1.14.15.37,-1,,-1
1198,44,0,,-1,4.2.1.92; 5.3.99.6,-1
1239,44,0,,-1,1.14.14.86,-1
1248,44,0,1.14.14.149,-1,,-1
1283,44,0,,-1,4.2.1.121,-1
1411,44,0,,-1,,-1
1418,44,0,,-1,,-1
1444,44,0,,-1,,-1
1614,44,0,,-1,,-1
113,46,0,1.14.14.1/1.6.2.4,-1,,-1
132,46,0,,-1,,-1
245,46,0,,-1,,-1
344,46,0,1.14.-.-,-1,,-1
412,46,0,1.14.-.-,-1,,-1
525,46,0,1.14.14.141,-1,,-1
532,46,0,,-1,,-1
552,46,0,1.14.-.-,-1,,-1
734,46,0,1.14.14.80,-1,,-1
738,46,0,,-1,,-1
756,46,0,,-1,,-1
838,46,0,1.14.14.1; 1.6.2.4,-1,,-1
1026,46,0,1.14.19.74,-1,,-1
1074,46,1,1.14.-.-,0,,-1
1575,46,0,1.14.-.-,-1,,-1
1604,46,0,1.14.-.-,-1,,-1
9,47,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
151,47,0,,-1,,-1
159,47,0,1.14.14.1; 1.6.2.4,-1,,-1
444,47,0,1.14.14.1; 1.6.2.4,-1,,-1
525,47,0,1.14.14.141,-1,,-1
633,47,0,1.14.14.1; 1.6.2.4,-1,,-1
838,47,1,1.14.14.1; 1.6.2.4,0,,-1
970,47,0,1.14.14.1,-1,,-1
1054,47,0,1.14.14.1; 1.6.2.4,-1,,-1
1193,47,0,1.14.14.1; 1.6.2.4,-1,/,-1
1277,47,0,1.14.-.-,-1,,-1
1316,47,0,,-1,,-1
48,48,0,/,-1,,-1
410,48,1,,0,,-1
830,48,0,1.14.14.-,-1,,-1
838,48,0,1.14.14.1; 1.6.2.4,-1,,-1
1183,48,0,,-1,1.14.15.31,-1
1210,48,0,,-1,,-1
1241,48,0,,-1,1.14.14.143,-1
1279,48,0,,-1,1.14.-.-,-1
1316,48,0,,-1,,-1
1519,48,0,,-1,,-1
1549,48,0,,-1,,-1
1583,48,0,,-1,,-1
381,49,0,1.14.14.1; 1.6.2.4,-1,/,-1
838,49,1,1.14.14.1; 1.6.2.4,0,,-1
839,49,0,1.14.14.1; 1.6.2.4,3,1.14.14.1,-1
906,49,0,1.14.14.90,-1,,-1
931,49,0,1.6.2.4,-1,,-1
1297,49,0,1.14.14.1; 1.6.2.4,3,1.14.14.1,-1
1531,49,0,1.14.14.1; 1.6.2.4,-1,,-1
1584,49,0,1.14.14.1; 1.6.2.4,-1,,-1
179,50,0,1.14.14.126,-1,,-1
258,50,0,,-1,,-1
512,50,0,1.14.99.15,-1,,-1
597,50,0,1.14.99.15,2,1.14.14.-,-1
1112,50,0,1.14.14.154,-1,,-1
1128,50,1,1.14.99.15,0,,-1
1220,50,0,1.14.99.15,2,1.14.14.83,-1
1269,50,0,1.14.99.15,2,1.14.-.-,-1
1318,50,0,,-1,,-1
1346,50,0,1.14.99.15,2,1.14.19.76,-1
40,51,0,,-1,/,-1
83,51,0,,-1,,-1
165,51,0,,-1,/,-1
258,51,0,,-1,,-1
512,51,0,,-1,,-1
997,51,0,,-1,,-1
1184,51,0,1.14.13.146,-1,,-1
1375,51,0,,-1,,-1
1411,51,1,,0,,-1
1433,51,0,,-1,,-1
161,52,0,/,-1,,-1
255,52,0,/,-1,1.6.2.4,-1
269,52,1,/,0,,-1
521,52,0,1.14.14.119,-1,,-1
838,52,0,1.14.14.1; 1.6.2.4,-1,,-1
1210,52,0,/,-1,,-1
1222,52,0,/,-1,,-1
1404,52,0,/,-1,,-1
100,55,0,1.14.14.1,3,1.14.14.-; 1.14.14.61,-1
