Dock Index,Enzyme Index,Substrate Index,Label
928,1112,16,0
929,1139,16,0
930,1218,16,1
968,413,18,0
971,634,18,0
972,645,18,0
974,767,18,0
978,1115,18,0
980,1308,18,0
1025,239,21,0
1028,276,21,0
1031,491,21,0
1036,794,21,0
1037,826,21,0
1040,906,21,0
1042,954,21,0
1047,179,22,0
1048,258,22,0
1050,788,22,0
1055,936,22,0
1059,1556,22,0
1115,26,25,0
1116,50,25,0
1123,801,25,0
1125,856,25,0
1126,930,25,0
1172,414,28,0
1173,457,28,0
1174,483,28,0
1175,540,28,1
1176,721,28,0
1178,866,28,0
1282,179,30,0
1284,371,30,0
1286,588,30,0
1293,856,30,0
1296,1297,30,0
1297,1541,30,0
1352,61,34,0
1356,786,34,0
1357,828,34,0
1360,868,34,0
1362,998,34,1
1365,1184,34,0
1366,1273,34,0
1367,1296,34,0
1369,1365,34,0
1374,766,35,0
1375,831,35,1
1378,975,35,0
1383,1370,35,0
1602,118,44,0
1605,554,44,0
1607,850,44,0
1611,1184,44,0
1613,1296,44,0
1616,1512,44,0
1620,258,45,0
1622,490,45,0
1623,509,45,0
1625,780,45,1
1629,965,45,0
1630,1142,45,0
1633,1424,45,0
1668,203,47,0
1670,258,47,0
1673,588,47,0
1674,599,47,0
1675,624,47,0
1677,861,47,0
1680,1140,47,0
1682,1377,47,0
1701,377,49,0
1702,380,49,0
1703,450,49,0
1711,1297,49,0
1712,1418,49,0
1713,1511,49,0
1752,167,52,0
1753,258,52,0
1754,269,52,1
1764,990,52,0
1765,1034,52,0
1769,1308,52,0
1863,269,57,0
1865,793,57,0
1867,903,57,0
1868,963,57,0
1870,1253,57,0
1910,55,60,0
1914,258,60,0
1918,344,60,0
1923,509,60,0
1925,556,60,1
1929,693,60,0
1933,801,60,0
1934,805,60,0
1938,884,60,0
1942,936,60,0
1943,957,60,0
1945,1024,60,1
1947,1066,60,0
1949,1098,60,0
1984,412,62,0
1985,794,62,0
1986,817,62,0
1988,871,62,0
1991,1023,62,0
1994,1184,62,1
1996,1290,62,0
1998,1545,62,0
2000,31,63,0
2002,258,63,0
2006,503,63,0
2011,912,63,0
2012,922,63,0
2016,1262,63,1
2017,1430,63,0
2018,1489,63,0
2045,152,65,0
2046,177,65,0
2048,415,65,0
2049,460,65,0
2051,493,65,0
2052,552,65,0
2058,684,65,0
2060,774,65,1
2061,779,65,0
2072,1353,65,1
2074,1381,65,0
2075,1410,65,0
2077,1495,65,0
2079,55,66,0
2080,144,66,0
2081,161,66,0
2089,724,66,1
2090,788,66,0
2094,1053,66,0
2096,1119,66,0
2101,1297,66,0
2104,1483,66,0
2137,258,69,0
2141,514,69,0
2142,760,69,0
2144,809,69,0
2148,1426,69,0
2178,153,71,0
2179,284,71,0
2180,669,71,1
2181,697,71,0
2187,1197,71,0
2189,1232,71,0
2190,1290,71,0
2191,1453,71,0
2223,448,73,0
2226,727,73,0
2227,749,73,0
2229,970,73,0
2230,989,73,0
2232,1121,73,0
2233,1185,73,0
2234,1239,73,0
2327,239,78,0
2328,794,78,0
2330,998,78,1
2340,30,79,0
2343,108,79,0
2344,167,79,0
2346,203,79,0
2348,258,79,0
2353,427,79,0
2354,507,79,0
2358,677,79,1
2359,700,79,0
2363,755,79,0
2364,765,79,0
2365,767,79,0
2367,800,79,1
2368,801,79,1
2372,827,79,0
2383,1345,79,0
2392,234,80,0
2396,438,80,0
2399,690,80,0
2402,793,80,0
2405,857,80,0
2406,900,80,0
2407,912,80,0
2413,1377,80,0
2414,1523,80,0
2415,1540,80,0
2430,202,82,0
2431,308,82,0
2436,850,82,0
2440,1537,82,0
2458,49,84,0
2459,134,84,0
2463,833,84,0
2465,909,84,0
2474,1375,84,0
2521,478,87,0
2522,553,87,0
2523,585,87,0
2529,786,87,0
2530,798,87,0
2533,880,87,0
2535,1003,87,0
2536,1229,87,0
2630,81,92,0
2635,649,92,0
2636,713,92,0
2638,790,92,0
2643,1023,92,0
2669,340,94,0
2674,907,94,0
2675,956,94,0
2677,1198,94,0
2707,234,97,0
2709,656,97,0
2714,874,97,0
2715,936,97,0
2717,1020,97,0
2718,1140,97,0
2719,1251,97,0
2781,42,101,0
2783,392,101,0
2784,529,101,0
2786,593,101,0
2790,850,101,0
2793,1003,101,1
2796,1365,101,0
2802,326,102,0
2804,567,102,0
2805,593,102,1
2807,786,102,0
2812,1182,102,0
2813,1381,102,0
2814,1544,102,0
2815,1608,102,0
2863,447,106,0
2865,624,106,0
2868,748,106,0
2871,1110,106,0
2872,1115,106,0
2936,258,110,0
2938,377,110,0
2945,1008,110,0
2946,1097,110,0
2947,1300,110,1
2952,1426,110,0
2957,203,111,0
2959,223,111,0
2960,258,111,1
2963,580,111,0
2967,705,111,0
2971,1102,111,0
2975,1434,111,0
2977,1532,111,0
3081,26,115,0
3082,323,115,0
3087,549,115,0
3090,653,115,0
3093,866,115,1
3100,1062,115,0
3101,1115,115,0
3105,1219,115,0
3106,1282,115,0
3110,1439,115,0
3134,413,117,0
3135,450,117,0
3137,580,117,0
3139,745,117,0
3144,884,117,0
3146,1008,117,0
3151,1175,117,0
3153,1283,117,0
3154,1603,117,1
3280,106,122,0
3282,649,122,0
3284,730,122,0
3290,1427,122,0
3291,1498,122,0
3296,258,123,0
3300,760,123,0
3303,1049,123,0
3304,1115,123,0
3306,1362,123,0
3308,1523,123,0
3316,99,124,1
3319,156,124,1
3327,332,124,0
3330,415,124,0
3331,446,124,0
3332,454,124,0
3335,517,124,0
3338,554,124,0
3340,593,124,1
3341,649,124,0
3342,650,124,0
3343,657,124,0
3347,768,124,0
3349,786,124,0
3351,818,124,0
3352,833,124,0
3361,974,124,0
3363,1019,124,0
3369,1185,124,0
3372,1296,124,0
3375,1391,124,1
3376,1423,124,0
3378,1464,124,1
3474,302,129,0
3480,957,129,0
3481,975,129,0
3483,1165,129,0
3487,1432,129,0
3488,234,130,0
3489,258,130,1
3490,414,130,0
3493,748,130,0
3497,992,130,0
3498,1008,130,0
3499,1087,130,0
3501,1341,130,0
3504,1408,130,0
3505,1584,130,0
3507,136,131,0
3509,258,131,0
3510,269,131,0
3512,450,131,0
3513,659,131,0
3516,986,131,0
3517,1011,131,0
3524,1513,131,0
3526,1552,131,0
3527,1554,131,0
3532,258,132,0
3537,644,132,0
3542,936,132,0
3543,951,132,0
3545,1039,132,0
3546,1212,132,0
3549,1298,132,0
3551,1437,132,0
3553,1585,132,0
3598,276,135,0
3599,342,135,0
3601,517,135,0
3605,830,135,0
3608,871,135,0
3609,875,135,0
3610,893,135,0
3613,961,135,0
3614,974,135,0
3616,1607,135,0
3620,258,136,0
3624,843,136,0
3625,863,136,0
3626,946,136,0
3632,1128,136,0
3634,1212,136,0
3639,1563,136,0
3664,249,138,0
3665,258,138,0
3671,480,138,0
3679,929,138,0
3683,1039,138,0
3685,1098,138,1
3687,1115,138,1
3688,1122,138,0
3690,1236,138,0
3692,1366,138,0
3693,1367,138,0
3694,1443,138,0
3698,109,139,0
3700,257,139,0
3702,723,139,0
3703,777,139,0
3704,778,139,0
3714,258,140,0
3715,259,140,0
3720,440,140,0
3723,603,140,0
3724,695,140,0
3732,1078,140,0
3734,1392,140,0
3735,1407,140,0
3736,1466,140,0
3737,1524,140,1
3747,786,141,0
3748,828,141,0
3750,935,141,0
3751,995,141,0
3753,1139,141,0
3757,1473,141,0
3758,153,142,0
3761,326,142,0
3762,341,142,0
3766,935,142,0
3770,1411,142,0
3771,1512,142,0
3774,106,143,0
3775,118,143,0
3776,153,143,0
3778,266,143,0
3780,779,143,0
3791,1112,143,0
3792,1184,143,1
3793,1311,143,0
3795,1381,143,0
3800,403,144,0
3804,977,144,0
3806,1184,144,1
3826,106,146,0
3830,372,146,1
3832,522,146,0
3834,544,146,0
3835,572,146,1
3838,732,146,1
3840,794,146,0
3844,846,146,0
3847,917,146,0
3853,1046,146,0
3854,1052,146,0
3856,1124,146,0
3861,1427,146,0
3917,30,150,0
3919,53,150,0
3926,224,150,0
3927,257,150,0
3929,289,150,0
3935,440,150,0
3937,457,150,1
3939,472,150,0
3941,475,150,1
3942,507,150,0
3943,523,150,0
3950,759,150,1
3951,760,150,1
3956,882,150,1
3961,922,150,0
3962,934,150,0
3965,965,150,0
3968,1049,150,0
3969,1082,150,0
3971,1119,150,0
3972,1151,150,0
3974,1256,150,0
3975,1262,150,0
3979,1322,150,0
3980,1341,150,0
3985,1472,150,1
3994,857,151,0
3995,882,151,1
4000,1424,151,0
4001,1431,151,0
4002,1439,151,0
4003,1548,151,0
4004,116,152,0
4008,172,152,0
4011,258,152,0
4013,296,152,0
4016,368,152,0
4018,445,152,0
4019,475,152,0
4022,759,152,0
4024,812,152,0
4029,856,152,0
4030,861,152,1
4031,990,152,0
4032,1101,152,0
4037,1251,152,0
4039,1382,152,0
4069,54,154,0
4071,258,154,0
4074,780,154,0
4081,929,154,0
4084,1236,154,0
4085,1256,154,0
4086,1367,154,0
4087,1432,154,0
4139,84,158,0
4143,258,158,1
4147,637,158,0
4148,686,158,0
4153,788,158,0
4154,827,158,0
4158,1020,158,0
4161,1262,158,0
4162,1434,158,0
4163,1540,158,0
4229,312,161,0
4232,477,161,0
4234,662,161,0
4238,954,161,0
4239,969,161,0
4240,998,161,0
4242,1146,161,0
4266,611,163,0
4270,1011,163,0
4271,1128,163,0
4275,1264,163,0
4277,1414,163,0
4281,1542,163,0
4282,1554,163,0
4300,258,165,1
4305,480,165,0
4307,705,165,0
4314,1053,165,0
4316,1128,165,0
4317,1382,165,0
4319,1424,165,0
4321,1513,165,0
4322,1576,165,0
4324,339,166,0
4327,794,166,0
4328,820,166,0
4329,833,166,0
4331,850,166,0
4337,1180,166,0
4340,1449,166,0
4342,1614,166,1
4343,105,167,0
4344,258,167,0
4345,333,167,0
4347,721,167,0
4352,912,167,0
4357,1418,167,0
4471,110,175,0
4472,150,175,0
4473,152,175,0
4477,369,175,0
4480,529,175,0
4488,875,175,0
4490,1036,175,0
4491,1154,175,0
4492,1166,175,0
4497,1348,175,0
4498,1376,175,1
4517,84,177,0
4518,258,177,0
4519,296,177,0
4523,819,177,0
4524,827,177,0
4526,889,177,0
4529,1240,177,0
4535,12,178,0
4537,36,178,0
4540,53,178,0
4543,108,178,0
4546,171,178,0
4554,302,178,0
4555,327,178,0
4569,520,178,0
4572,613,178,0
4578,800,178,0
4585,861,178,0
4586,915,178,0
4587,930,178,1
4590,965,178,0
4592,986,178,1
4594,1009,178,0
4598,1053,178,1
4603,1082,178,0
4605,1101,178,1
4607,1116,178,1
4608,1118,178,0
4621,1264,178,0
4623,1283,178,0
4627,1337,178,0
4628,1344,178,0
4630,1371,178,0
4634,1481,178,0
4635,1492,178,0
4637,1502,178,0
4638,1523,178,0
4641,1597,178,0
4713,159,182,0
4714,250,182,0
4715,332,182,0
4716,477,182,0
4717,585,182,0
4722,791,182,0
4724,833,182,0
4728,888,182,0
4738,1146,182,0
4740,1296,182,1
4741,1304,182,0
4742,1340,182,0
4746,1607,182,0
4811,575,186,0
4813,633,186,0
4817,875,186,0
4818,1270,186,0
4820,1384,186,0
4821,1411,186,0
4825,203,187,0
4826,258,187,1
4828,549,187,0
4833,1102,187,0
4834,1130,187,0
4838,1468,187,0
4840,116,188,0
4842,258,188,0
4843,347,188,0
4847,603,188,0
4854,1151,188,0
4856,1165,188,0
4859,1396,188,1
4860,26,189,0
4861,109,189,0
4862,136,189,0
4866,580,189,0
4867,702,189,0
4876,1322,189,0
4879,258,190,1
4881,457,190,0
4888,957,190,0
4891,1431,190,0
4892,1511,190,0
4894,1578,190,0
5034,509,194,0
5035,599,194,0
5038,793,194,0
5039,800,194,0
5043,1093,194,0
5046,1491,194,0
5052,601,195,0
5055,767,195,0
5056,769,195,0
5058,792,195,0
5061,1013,195,0
5064,1233,195,0
5065,1241,195,0
5066,1256,195,0
5068,1362,195,0
5075,735,196,0
5078,849,196,0
5079,880,196,1
5081,1139,196,0
5083,1376,196,0
5085,1512,196,0
5088,278,197,0
5094,828,197,0
5096,853,197,0
5097,909,197,0
5099,1170,197,0
5101,1338,197,0
5102,108,198,0
5104,258,198,1
5105,427,198,0
5108,580,198,0
5110,690,198,0
5112,780,198,0
5118,1024,198,0
5120,1240,198,0
5122,1297,198,0
5123,1366,198,0
5125,54,199,0
5129,570,199,0
5130,801,199,0
5135,1097,199,0
5136,1207,199,0
5138,1472,199,0
5160,29,201,0
5161,125,201,0
5164,484,201,0
5170,832,201,0
5172,849,201,0
5173,1090,201,0
5175,1493,201,0
5179,329,202,0
5180,735,202,0
5182,771,202,0
5183,772,202,0
5186,998,202,0
5191,1495,202,0
5237,661,205,0
5238,772,205,0
5242,888,205,0
5244,993,205,0
5245,998,205,0
5246,1003,205,0
5248,1198,205,0
5251,1397,205,1
5301,79,208,0
5303,138,208,0
5306,187,208,0
5308,786,208,0
5309,794,208,0
5310,798,208,0
5313,998,208,0
5316,1196,208,0
5346,257,210,0
5347,258,210,0
5349,580,210,0
5352,690,210,0
5355,930,210,0
5358,963,210,0
5363,1540,210,0
5364,184,211,0
5371,777,211,0
5373,843,211,0
5375,965,211,0
5377,1240,211,0
5380,1524,211,0
5474,91,217,0
5477,553,217,0
5479,593,217,0
5480,638,217,0
5481,828,217,0
5486,998,217,0
5488,1112,217,0
5489,1280,217,0
5539,258,220,0
5543,827,220,0
5548,1021,220,0
5549,1039,220,0
5550,1097,220,0
5552,1341,220,0
5559,333,221,0
5561,483,221,0
5562,562,221,0
5564,677,221,0
5565,723,221,1
5566,766,221,0
5569,912,221,0
5571,1043,221,0
5576,258,222,0
5581,788,222,0
5584,863,222,0
5590,1240,222,0
5593,1362,222,0
5594,1472,222,0
5595,1513,222,0
5599,167,223,0
5600,258,223,0
5605,890,223,0
5607,1039,223,1
5610,1119,223,0
5614,1438,223,0
5672,102,227,0
5681,234,227,1
5682,258,227,0
5691,371,227,0
5693,427,227,0
5694,447,227,0
5695,495,227,0
5698,521,227,0
5704,659,227,0
5705,660,227,0
5706,681,227,0
5708,745,227,0
5711,792,227,0
5712,800,227,0
5713,804,227,0
5714,812,227,0
5715,815,227,0
5717,834,227,0
5726,934,227,0
5727,936,227,0
5729,951,227,0
5734,1013,227,0
5737,1087,227,0
5742,1255,227,0
5755,1382,227,0
5757,1408,227,0
5758,1438,227,1
5760,1443,227,1
5761,1468,227,0
5763,1481,227,0
5767,1527,227,0
5769,1540,227,0
5771,1560,227,0
5812,55,230,0
5815,508,230,0
5819,834,230,0
5823,963,230,0
5824,1128,230,0
5825,1207,230,0
5829,1540,230,0
5832,258,231,1
5833,314,231,0
5839,863,231,0
5842,1021,231,0
5845,1265,231,0
5849,1578,231,0
5850,258,232,0
5856,827,232,0
5858,873,232,0
5860,929,232,0
5861,932,232,0
5862,946,232,0
5864,992,232,0
5871,160,233,0
5873,340,233,0
5874,467,233,0
5875,491,233,0
5876,529,233,0
5884,1356,233,1
5919,258,235,0
5922,769,235,0
5924,788,235,0
5928,900,235,0
5930,1367,235,0
5938,258,236,0
5943,508,236,0
5945,580,236,0
5946,603,236,0
5952,882,236,0
5955,966,236,0
5959,1220,236,0
5964,1366,236,0
5966,1524,236,0
5967,1539,236,0
5971,54,237,0
5972,123,237,1
5974,427,237,0
5975,507,237,0
5976,634,237,0
6011,29,240,0
6012,155,240,0
6016,348,240,0
6021,451,240,0
6022,467,240,0
6023,517,240,0
6024,546,240,0
6025,638,240,0
6027,657,240,0
6028,727,240,0
6030,772,240,0
6036,1019,240,0
6037,1027,240,0
6039,1232,240,0
6086,284,243,1
6088,500,243,0
6090,593,243,0
6091,633,243,0
6097,880,243,0
6100,1154,243,0
6101,1198,243,0
6103,1296,243,0
6104,1348,243,0
6108,329,244,0
6110,424,244,0
6111,636,244,0
6113,817,244,0
6117,998,244,1
6120,1230,244,0
6122,103,245,0
6130,828,245,0
6133,888,245,0
6135,998,245,0
6137,1538,245,0
6140,258,246,0
6143,450,246,0
6147,780,246,0
6150,913,246,0
6152,986,246,0
6154,1021,246,0
6156,1140,246,0
6157,1240,246,1
6163,1511,246,0
6165,1527,246,0
6416,192,256,0
6418,257,256,0
6422,447,256,0
6423,462,256,0
6424,532,256,1
6425,588,256,0
6436,1101,256,0
6439,1240,256,0
6440,1341,256,0
6446,61,257,0
6447,64,257,0
6448,130,257,0
6451,193,257,0
6453,240,257,0
6457,266,257,0
6458,278,257,0
6463,533,257,1
6465,537,257,0
6477,786,257,0
6481,909,257,0
6484,953,257,0
6486,1003,257,0
6493,1163,257,0
6499,1296,257,0
6502,1417,257,1
6504,1419,257,1
6506,1536,257,0
6507,1538,257,0
6512,195,258,1
6514,333,258,0
6515,359,258,0
6518,420,258,0
6520,447,258,1
6522,579,258,0
6530,957,258,0
6532,1005,258,0
6535,1194,258,0
6539,1406,258,0
6541,1510,258,0
6571,237,260,0
6576,380,260,0
6583,792,260,0
6590,986,260,0
6592,1128,260,0
6594,1207,260,0
6595,1298,260,0
6597,1424,260,0
6600,1502,260,0
6601,1599,260,0
6604,402,261,0
6606,779,261,0
6607,794,261,0
6609,832,261,0
6611,841,261,0
6613,871,261,0
6616,998,261,0
6621,1471,261,0
6622,35,262,0
6625,558,262,0
6627,736,262,0
6631,850,262,0
6632,860,262,0
6737,780,267,0
6738,801,267,0
6742,1116,267,0
6743,1236,267,0
6744,1240,267,0
6778,462,270,0
6783,780,270,0
6790,1236,270,0
6791,1263,270,0
6792,1264,270,0
6793,1322,270,0
6811,106,272,0
6815,341,272,1
6817,736,272,0
6818,786,272,0
6819,817,272,0
6820,826,272,0
6825,1311,272,0
6832,484,273,0
6837,977,273,0
6838,1139,273,0
6839,1229,273,0
6842,1311,273,0
6845,1579,273,0
6847,1590,273,0
6882,53,275,0
6885,475,275,0
6886,508,275,0
6889,831,275,0
6895,1011,275,1
6896,1043,275,0
6900,73,276,0
6901,144,276,0
6902,258,276,0
6903,521,276,1
6904,581,276,0
6909,874,276,0
6910,884,276,0
6913,1035,276,0
6914,1065,276,0
6915,1097,276,0
6916,1102,276,0
6919,1261,276,0
6920,1262,276,0
6923,1341,276,0
6924,1481,276,0
6927,1543,276,0
7046,258,279,0
7047,302,279,0
7050,532,279,0
7051,602,279,0
7052,755,279,0
7055,827,279,0
7111,258,282,1
7112,311,282,0
7116,936,282,0
7118,1241,282,0
7119,1251,282,0
7121,1300,282,0
7127,329,283,0
7128,332,283,0
7129,491,283,0
7130,530,283,0
7132,670,283,0
7136,817,283,0
7139,869,283,0
7141,907,283,0
7143,935,283,0
7166,475,285,0
7167,520,285,0
7168,532,285,0
7169,690,285,0
7173,882,285,0
7177,1344,285,0
7181,1500,285,0
7182,1527,285,0
7246,117,288,0
7247,155,288,0
7256,794,288,1
7257,828,288,1
7261,998,288,0
7267,1354,288,0
7268,1411,288,0
7269,1449,288,0
7270,1544,288,0
7296,279,290,0
7297,296,290,0
7301,812,290,0
7303,934,290,0
7305,1008,290,0
7308,1251,290,0
7309,1254,290,0
7310,1371,290,0
7461,258,298,1
7463,377,298,0
7465,487,298,0
7467,599,298,0
7468,642,298,0
7469,767,298,0
7470,793,298,0
7471,800,298,0
7493,18,300,0
7495,153,300,0
7498,448,300,0
7501,772,300,0
7502,779,300,0
7509,1198,300,0
7510,1229,300,0
7511,1376,300,0
7530,8,302,1
7535,179,302,0
7542,351,302,0
7546,608,302,0
7549,748,302,0
7554,936,302,0
7555,946,302,0
7558,1009,302,0
7565,1406,302,0
7566,1431,302,0
7567,1483,302,0
7569,1578,302,0
7623,8,305,0
7625,123,305,0
7628,237,305,0
7639,645,305,0
7641,788,305,0
7645,990,305,0
7648,1098,305,1
7649,1115,305,1
7650,1128,305,0
7655,1424,305,0
7656,1466,305,0
7657,1481,305,0
7658,1540,305,0
7660,1576,305,0
7664,258,306,1
7665,462,306,0
7666,490,306,0
7667,581,306,0
7672,932,306,0
7674,1098,306,0
7675,1102,306,0
7678,1320,306,0
7681,1604,306,0
7682,79,307,0
7683,410,307,0
7684,504,307,0
7686,649,307,0
7693,935,307,0
7695,1225,307,0
7697,1397,307,0
7698,1473,307,0
7717,478,309,0
7718,598,309,0
7722,794,309,0
7724,1023,309,0
7728,1146,309,0
7730,1397,309,1
7778,18,312,0
7781,313,312,0
7784,369,312,0
7787,530,312,0
7788,568,312,0
7792,725,312,0
7794,786,312,0
7796,872,312,0
7799,977,312,0
7801,1069,312,0
7805,1184,312,1
7806,1198,312,0
7809,1291,312,0
7832,86,314,1
7835,248,314,0
7840,375,314,0
7847,500,314,0
7852,730,314,0
7854,794,314,0
7856,841,314,0
7859,1036,314,1
7868,1338,314,0
7869,1348,314,1
7871,1525,314,0
7872,1555,314,0
7896,237,316,0
7898,258,316,0
7899,269,316,0
7904,1102,316,0
7906,1426,316,0
7910,42,317,0
7911,110,317,0
7912,160,317,0
7913,342,317,0
7914,411,317,0
7915,451,317,0
7917,529,317,0
7919,735,317,0
7926,1427,317,0
7962,527,320,0
7965,769,320,0
7966,800,320,0
7970,1194,320,0
7971,1418,320,0
7972,1522,320,0
7989,12,322,0
7993,320,322,0
7994,327,322,0
7995,371,322,0
7999,603,322,0
8000,723,322,0
8006,1128,322,0
8007,1241,322,0
8008,1268,322,0
8015,323,323,0
8017,414,323,0
8019,624,323,0
8020,653,323,0
8027,1619,323,0
8029,49,324,0
8032,193,324,0
8034,240,324,0
8037,425,324,0
8038,454,324,0
8040,461,324,0
8042,515,324,0
8049,657,324,0
8055,794,324,1
8058,832,324,1
8065,883,324,0
8066,953,324,0
8071,1079,324,0
8073,1124,324,0
8076,1197,324,0
8082,1309,324,0
8083,1319,324,0
8085,1365,324,0
8087,1402,324,0
8088,1411,324,0
8091,1464,324,0
8096,1600,324,0
8098,258,325,0
8102,450,325,0
8103,658,325,0
8106,804,325,0
8109,1009,325,0
8110,1088,325,0
8111,1256,325,0
8116,372,326,0
8118,449,326,0
8120,828,326,0
8124,998,326,0
8125,1023,326,0
8127,1196,326,1
8128,1323,326,0
8130,1449,326,0
8134,71,327,0
8135,134,327,0
8136,152,327,0
8137,155,327,0
8142,595,327,0
8149,1227,327,0
8208,97,331,0
8210,304,331,0
8212,446,331,1
8213,467,331,0
8214,552,331,0
8218,833,331,0
8223,1181,331,0
8227,20,332,0
8231,425,332,0
8232,530,332,0
8234,680,332,0
8237,1239,332,1
8243,723,333,0
8247,1282,333,0
8248,1557,333,0
8251,1603,333,0
8398,91,339,0
8405,817,339,1
8407,977,339,0
8410,1198,339,0
8413,1488,339,0
8417,260,340,0
8418,284,340,0
8419,484,340,0
8420,598,340,0
8424,998,340,1
8426,1340,340,0
8428,1410,340,0
8429,1493,340,0
8431,42,341,0
8437,309,341,0
8439,402,341,0
8443,657,341,0
8446,768,341,0
8448,875,341,0
8449,880,341,0
8450,998,341,0
8451,1090,341,0
8453,1139,341,0
8548,258,345,0
8558,807,345,0
8560,912,345,0
8561,946,345,0
8563,1034,345,0
8564,1102,345,0
8568,1523,345,0
8571,532,346,0
8573,705,346,1
8574,721,346,0
8578,1098,346,0
8654,543,351,0
8655,622,351,0
8658,861,351,0
8662,1524,351,0
8733,258,354,0
8736,520,354,0
8737,532,354,0
8738,570,354,0
8739,809,354,0
8742,861,354,0
8852,159,360,0
8856,533,360,0
8859,679,360,0
8861,832,360,0
8865,1061,360,0
8867,1229,360,0
8873,425,361,0
8874,484,361,0
8879,689,361,0
8880,772,361,1
8883,1243,361,0
8885,1417,361,0
8887,69,362,0
8890,533,362,0
8891,714,362,0
8892,772,362,1
8894,998,362,0
8899,1581,362,0
8902,202,363,0
8904,324,363,0
8907,774,363,0
8908,794,363,0
8915,1181,363,0
8988,172,368,0
8989,258,368,0
8997,1021,368,0
9000,1212,368,0
9001,1341,368,0
9003,1482,368,0
9006,258,369,1
9013,890,369,0
9014,912,369,0
9015,936,369,0
9016,1039,369,0
9019,1443,369,0
9020,1557,369,0
9021,91,370,0
9023,726,370,0
9025,820,370,0
9026,833,370,0
9034,1348,370,0
9035,1411,370,0
9039,108,371,0
9040,258,371,1
9046,728,371,0
9050,1009,371,0
9051,1013,371,0
9057,1430,371,0
9058,1466,371,0
9110,35,373,0
9112,373,373,0
9114,454,373,0
9119,828,373,0
9120,832,373,0
9126,1023,373,0
9127,1258,373,0
