Substrate Index,Enzyme Index,Label,Dock Index,positive_reactions
13,624,0,-1,-1
13,657,0,-1,-1
13,688,0,-1,-1
13,725,0,-1,-1
13,799,0,-1,-1
13,828,0,-1,-1
13,832,0,-1,-1
13,846,0,-1,-1
13,857,0,-1,-1
13,859,1,-1,13
13,896,0,-1,-1
13,918,0,-1,-1
13,1093,1,-1,13
13,1131,0,-1,-1
13,1175,1,-1,13
13,1178,0,-1,-1
13,1182,0,-1,-1
13,1203,0,-1,-1
13,1220,0,-1,-1
13,1296,1,-1,13
13,1344,0,-1,-1
13,1351,0,-1,-1
13,1375,0,-1,-1
13,1378,0,-1,-1
13,1385,0,-1,-1
13,1597,0,-1,-1
13,1598,0,-1,-1
15,373,0,-1,-1
15,464,0,-1,-1
15,474,0,-1,-1
15,593,0,-1,-1
15,623,0,-1,-1
15,729,0,-1,-1
15,779,1,-1,15
15,1051,0,-1,-1
15,1128,0,-1,-1
15,1147,0,-1,-1
15,1149,0,-1,-1
15,1341,0,-1,-1
15,1524,0,-1,-1
16,230,0,-1,-1
16,231,0,-1,-1
16,327,0,-1,-1
16,740,0,-1,-1
16,779,1,-1,16
16,796,0,-1,-1
16,977,0,-1,-1
16,985,0,-1,-1
16,1266,0,-1,-1
16,1338,0,-1,-1
16,1410,0,-1,-1
16,1485,0,-1,-1
17,91,0,-1,-1
17,230,0,-1,-1
17,509,0,-1,-1
17,677,0,-1,-1
17,697,1,-1,17
17,794,0,-1,-1
17,799,0,-1,-1
17,813,0,-1,-1
17,858,0,-1,-1
17,866,0,-1,-1
17,884,1,-1,17
17,934,0,-1,-1
17,998,0,-1,-1
17,1009,0,-1,-1
17,1012,0,-1,-1
17,1160,0,-1,-1
17,1309,0,-1,-1
17,1344,0,-1,-1
17,1370,0,-1,-1
17,1384,0,-1,-1
17,1561,0,-1,-1
17,1564,1,-1,17
17,1597,0,-1,-1
20,40,0,-1,-1
20,104,0,-1,-1
20,286,0,-1,-1
20,291,0,-1,-1
20,319,0,-1,-1
20,779,0,-1,-1
20,884,0,-1,-1
20,959,0,-1,-1
20,998,0,-1,-1
20,1127,0,-1,-1
20,1160,1,-1,20
20,1460,0,-1,-1
20,1569,0,-1,-1
20,1597,0,-1,-1
21,258,1,-1,21
21,281,0,-1,-1
21,573,0,-1,-1
21,649,0,-1,-1
21,670,0,-1,-1
21,772,0,-1,-1
21,794,0,-1,-1
21,813,0,-1,-1
21,896,0,-1,-1
21,991,0,-1,-1
21,998,0,-1,-1
21,1224,0,-1,-1
21,1247,0,-1,-1
21,1296,0,-1,-1
21,1512,0,-1,-1
21,1598,0,-1,-1
23,13,0,-1,-1
23,52,0,-1,-1
23,121,0,-1,-1
23,258,0,-1,-1
23,474,0,-1,-1
23,505,0,-1,-1
23,588,0,-1,-1
23,732,0,-1,-1
23,781,0,-1,-1
23,794,1,-1,23
23,864,0,-1,-1
23,959,0,-1,-1
23,991,0,-1,-1
23,1035,0,-1,-1
23,1048,0,-1,-1
23,1093,0,-1,-1
23,1146,0,-1,-1
23,1209,1,-1,23
23,1233,0,-1,-1
23,1254,0,-1,-1
23,1312,0,-1,-1
23,1340,0,-1,-1
23,1417,0,-1,-1
25,91,0,-1,-1
25,96,0,-1,-1
25,258,0,-1,-1
25,630,1,-1,25
25,831,0,-1,-1
25,928,0,-1,-1
25,997,0,-1,-1
25,998,0,-1,-1
25,1149,0,-1,-1
25,1234,0,-1,-1
25,1471,0,-1,-1
29,136,0,-1,-1
29,234,0,-1,-1
29,258,0,-1,-1
29,262,0,-1,-1
29,289,0,-1,-1
29,319,0,-1,-1
29,464,1,-1,29
29,556,0,-1,-1
29,619,0,-1,-1
29,745,0,-1,-1
29,791,0,-1,-1
29,796,0,-1,-1
29,828,0,-1,-1
29,832,0,-1,-1
29,837,1,-1,29
29,851,0,-1,-1
29,856,0,-1,-1
29,857,1,-1,29
29,961,0,-1,-1
29,967,0,-1,-1
29,997,0,-1,-1
29,1017,0,-1,-1
29,1027,0,-1,-1
29,1056,0,-1,-1
29,1079,0,-1,-1
29,1097,1,-1,29
29,1098,0,-1,-1
29,1160,0,-1,-1
29,1318,0,-1,-1
29,1423,0,-1,-1
29,1455,0,-1,-1
29,1477,0,-1,-1
29,1522,0,-1,-1
32,441,0,-1,-1
32,557,0,-1,-1
32,617,0,-1,-1
32,677,1,-1,32
32,873,0,-1,-1
32,896,0,-1,-1
32,961,0,-1,-1
32,998,0,-1,-1
32,1112,0,-1,-1
32,1125,0,-1,-1
32,1195,0,-1,-1
32,1408,0,-1,-1
32,1512,0,-1,-1
34,258,0,-1,-1
34,597,0,-1,-1
34,688,0,-1,-1
34,718,0,-1,-1
34,935,0,-1,-1
34,938,0,-1,-1
34,998,1,-1,34
34,1076,0,-1,-1
34,1160,0,-1,-1
34,1219,0,-1,-1
34,1448,0,-1,-1
34,1621,0,-1,-1
35,160,0,-1,-1
35,252,0,-1,-1
35,258,0,-1,-1
35,332,0,-1,-1
35,366,0,-1,-1
35,831,1,-1,35
35,853,0,-1,-1
35,941,0,-1,-1
35,954,0,-1,-1
35,1147,0,-1,-1
35,1212,0,-1,-1
35,1282,0,-1,-1
35,1343,0,-1,-1
37,51,0,-1,-1
37,90,0,-1,-1
37,166,0,-1,-1
37,258,0,-1,-1
37,576,1,-1,37
37,827,0,-1,-1
37,893,0,-1,-1
37,934,0,-1,-1
37,935,0,-1,-1
37,982,0,-1,-1
37,1112,0,-1,-1
37,1128,0,-1,-1
37,1184,0,-1,-1
37,1300,0,-1,-1
37,1372,0,-1,-1
37,1543,0,-1,-1
38,118,0,-1,-1
38,125,0,-1,-1
38,126,0,-1,-1
38,160,1,-1,38
38,162,1,-1,38
38,178,0,-1,-1
38,252,0,-1,-1
38,286,0,-1,-1
38,329,0,-1,-1
38,366,1,-1,38
38,400,0,-1,-1
38,485,0,-1,-1
38,513,0,-1,-1
38,557,1,-1,38
38,617,0,-1,-1
38,623,0,-1,-1
38,650,0,-1,-1
38,662,0,-1,-1
38,682,0,-1,-1
38,759,0,-1,-1
38,772,0,-1,-1
38,779,0,-1,-1
38,853,0,-1,-1
38,914,0,-1,-1
38,925,0,-1,-1
38,962,0,-1,-1
38,991,0,-1,-1
38,1129,0,-1,-1
38,1300,0,-1,-1
38,1321,1,-1,38
38,1330,0,-1,-1
38,1411,0,-1,-1
38,1543,0,-1,-1
38,1573,0,-1,-1
39,117,0,-1,-1
39,415,0,-1,-1
39,464,0,-1,-1
39,477,0,-1,-1
39,480,0,-1,-1
39,614,0,-1,-1
39,652,0,-1,-1
39,828,0,-1,-1
39,846,0,-1,-1
39,850,0,-1,-1
39,914,0,-1,-1
39,919,0,-1,-1
39,975,0,-1,-1
39,1157,1,-1,39
39,1174,0,-1,-1
39,1247,0,-1,-1
39,1294,0,-1,-1
39,1321,0,-1,-1
39,1477,0,-1,-1
39,1480,0,-1,-1
39,1481,0,-1,-1
40,51,0,-1,-1
40,144,0,-1,-1
40,285,0,-1,-1
40,450,0,-1,-1
40,645,0,-1,-1
40,649,1,-1,40
40,748,0,-1,-1
40,761,0,-1,-1
40,874,0,-1,-1
40,926,0,-1,-1
40,1178,0,-1,-1
40,1239,0,-1,-1
40,1254,0,-1,-1
40,1281,0,-1,-1
44,96,0,-1,-1
44,125,0,-1,-1
44,130,0,-1,-1
44,258,0,-1,-1
44,281,0,-1,-1
44,513,0,-1,-1
44,772,0,-1,-1
44,792,0,-1,-1
44,896,1,-1,44
44,1079,0,-1,-1
44,1234,0,-1,-1
44,1247,0,-1,-1
44,1266,0,-1,-1
44,1283,0,-1,-1
50,261,0,-1,-1
50,282,0,-1,-1
50,597,0,-1,-1
50,630,0,-1,-1
50,828,0,-1,-1
50,893,0,-1,-1
50,914,0,-1,-1
50,946,0,-1,-1
50,998,0,-1,-1
50,1128,1,-1,50
50,1448,0,-1,-1
51,13,0,-1,-1
51,40,0,-1,-1
51,90,0,-1,-1
51,284,0,-1,-1
51,517,0,-1,-1
51,668,0,-1,-1
51,772,0,-1,-1
51,800,0,-1,-1
51,816,0,-1,-1
51,998,0,-1,-1
51,1017,0,-1,-1
51,1056,0,-1,-1
51,1113,0,-1,-1
51,1411,1,-1,51
51,1418,0,-1,-1
51,1481,0,-1,-1
53,50,0,-1,-1
53,122,0,-1,-1
53,129,0,-1,-1
53,135,0,-1,-1
53,258,0,-1,-1
53,370,0,-1,-1
53,379,1,-1,53
53,670,0,-1,-1
53,746,0,-1,-1
53,792,0,-1,-1
53,946,0,-1,-1
53,954,0,-1,-1
53,1129,0,-1,-1
53,1220,0,-1,-1
53,1425,0,-1,-1
54,40,0,-1,-1
54,52,0,-1,-1
54,122,0,-1,-1
54,164,0,-1,-1
54,252,0,-1,-1
54,258,0,-1,-1
54,289,0,-1,-1
54,325,1,-1,54
54,326,1,-1,54
54,426,0,-1,-1
54,451,0,-1,-1
54,492,0,-1,-1
54,821,0,-1,-1
54,896,0,-1,-1
54,1133,0,-1,-1
54,1140,0,-1,-1
54,1152,0,-1,-1
54,1242,0,-1,-1
54,1247,0,-1,-1
54,1411,0,-1,-1
54,1421,1,-1,54
54,1423,0,-1,-1
54,1428,0,-1,-1
54,1481,0,-1,-1
54,1573,0,-1,-1
54,1621,0,-1,-1
58,117,0,-1,-1
58,172,0,-1,-1
58,258,0,-1,-1
58,288,0,-1,-1
58,510,0,-1,-1
58,528,0,-1,-1
58,588,0,-1,-1
58,732,0,-1,-1
58,748,0,-1,-1
58,946,0,-1,-1
58,1160,0,-1,-1
58,1203,0,-1,-1
58,1254,0,-1,-1
58,1268,1,-1,58
60,258,0,-1,-1
60,402,0,-1,-1
60,556,1,-1,60
60,786,0,-1,-1
60,864,0,-1,-1
60,954,0,-1,-1
60,1093,0,-1,-1
60,1234,1,-1,60
60,1242,0,-1,-1
60,1266,0,-1,-1
60,1403,0,-1,-1
60,1407,0,-1,-1
60,1410,0,-1,-1
60,1471,0,-1,-1
60,1485,0,-1,-1
60,1598,0,-1,-1
61,15,0,-1,-1
61,136,0,-1,-1
61,258,0,-1,-1
61,375,0,-1,-1
61,426,0,-1,-1
61,451,0,-1,-1
61,537,0,-1,-1
61,548,0,-1,-1
61,779,0,-1,-1
61,850,0,-1,-1
61,946,1,-1,61
61,949,0,-1,-1
61,1421,0,-1,-1
61,1551,0,-1,-1
61,1611,0,-1,-1
62,15,0,-1,-1
62,138,0,-1,-1
62,169,0,-1,-1
62,490,0,-1,-1
62,851,0,-1,-1
62,993,0,-1,-1
62,1184,1,-1,62
62,1485,0,-1,-1
62,1586,0,-1,-1
62,1587,0,-1,-1
65,91,0,-1,-1
65,121,0,-1,-1
65,135,0,-1,-1
65,282,0,-1,-1
65,290,0,-1,-1
65,319,0,-1,-1
65,398,0,-1,-1
65,539,0,-1,-1
65,556,0,-1,-1
65,774,1,-1,65
65,974,0,-1,-1
65,998,0,-1,-1
65,1039,0,-1,-1
65,1113,0,-1,-1
65,1157,0,-1,-1
65,1198,0,-1,-1
65,1353,1,-1,65
65,1414,0,-1,-1
67,13,0,-1,-1
67,258,0,-1,-1
67,263,0,-1,-1
67,280,0,-1,-1
67,451,0,-1,-1
67,745,1,-1,67
67,782,0,-1,-1
67,792,0,-1,-1
67,1152,0,-1,-1
67,1225,0,-1,-1
67,1251,0,-1,-1
67,1434,0,-1,-1
67,1620,0,-1,-1
68,92,0,-1,-1
68,201,1,-1,68
68,502,0,-1,-1
68,514,0,-1,-1
68,649,0,-1,-1
68,991,0,-1,-1
68,993,0,-1,-1
68,1019,0,-1,-1
68,1039,0,-1,-1
68,1175,0,-1,-1
68,1340,0,-1,-1
69,241,0,-1,-1
69,252,0,-1,-1
69,420,0,-1,-1
69,474,0,-1,-1
69,480,0,-1,-1
69,513,0,-1,-1
69,772,1,-1,69
69,855,0,-1,-1
69,1184,0,-1,-1
69,1224,0,-1,-1
69,1266,0,-1,-1
70,69,0,-1,-1
70,426,1,-1,70
70,548,0,-1,-1
70,725,0,-1,-1
70,761,1,-1,70
70,876,0,-1,-1
70,884,0,-1,-1
70,885,0,-1,-1
70,893,0,-1,-1
70,935,0,-1,-1
70,941,0,-1,-1
70,1127,0,-1,-1
70,1212,0,-1,-1
70,1254,0,-1,-1
70,1268,0,-1,-1
70,1403,0,-1,-1
70,1446,0,-1,-1
70,1456,0,-1,-1
70,1461,0,-1,-1
74,104,0,-1,-1
74,117,0,-1,-1
74,172,0,-1,-1
74,221,0,-1,-1
74,258,0,-1,-1
74,284,0,-1,-1
74,329,0,-1,-1
74,513,0,-1,-1
74,550,0,-1,-1
74,593,1,-1,74
74,808,0,-1,-1
74,875,0,-1,-1
74,1409,0,-1,-1
78,258,0,-1,-1
78,273,0,-1,-1
78,385,0,-1,-1
78,488,0,-1,-1
78,794,0,-1,-1
78,873,0,-1,-1
78,967,0,-1,-1
78,998,1,-1,78
78,1134,0,-1,-1
78,1272,0,-1,-1
78,1364,0,-1,-1
78,1372,0,-1,-1
78,1558,0,-1,-1
79,40,0,-1,-1
79,165,0,-1,-1
79,258,0,-1,-1
79,379,0,-1,-1
79,466,0,-1,-1
79,509,0,-1,-1
79,614,0,-1,-1
79,670,0,-1,-1
79,743,0,-1,-1
79,759,0,-1,-1
79,772,0,-1,-1
79,800,1,-1,79
79,801,1,-1,79
79,808,1,-1,79
79,818,0,-1,-1
79,825,0,-1,-1
79,846,0,-1,-1
79,865,0,-1,-1
79,962,0,-1,-1
79,982,0,-1,-1
79,991,0,-1,-1
79,1047,0,-1,-1
79,1160,0,-1,-1
79,1242,0,-1,-1
79,1411,0,-1,-1
79,1558,0,-1,-1
80,116,0,-1,-1
80,534,0,-1,-1
80,683,0,-1,-1
80,772,0,-1,-1
80,786,1,-1,80
80,796,0,-1,-1
80,846,0,-1,-1
80,935,0,-1,-1
80,1002,0,-1,-1
80,1019,0,-1,-1
80,1112,0,-1,-1
80,1281,0,-1,-1
80,1428,0,-1,-1
80,1446,0,-1,-1
80,1480,0,-1,-1
80,1482,0,-1,-1
81,63,0,-1,-1
81,71,0,-1,-1
81,160,0,-1,-1
81,258,0,-1,-1
81,326,0,-1,-1
81,398,0,-1,-1
81,512,0,-1,-1
81,628,1,-1,81
81,629,0,-1,-1
81,790,0,-1,-1
81,794,0,-1,-1
81,798,0,-1,-1
81,865,0,-1,-1
81,1202,0,-1,-1
81,1211,0,-1,-1
81,1317,0,-1,-1
81,1338,0,-1,-1
85,91,0,-1,-1
85,118,0,-1,-1
85,258,0,-1,-1
85,550,0,-1,-1
85,569,0,-1,-1
85,651,0,-1,-1
85,779,0,-1,-1
85,893,0,-1,-1
85,1128,0,-1,-1
85,1233,0,-1,-1
85,1342,0,-1,-1
85,1366,1,-1,85
88,258,0,-1,-1
88,261,0,-1,-1
88,617,0,-1,-1
88,634,0,-1,-1
88,725,0,-1,-1
88,850,0,-1,-1
88,880,0,-1,-1
88,925,0,-1,-1
88,1295,0,-1,-1
88,1296,0,-1,-1
88,1411,1,-1,88
88,1430,0,-1,-1
88,1541,0,-1,-1
90,15,1,-1,90
90,83,0,-1,-1
90,121,0,-1,-1
90,172,1,-1,90
90,290,0,-1,-1
90,305,0,-1,-1
90,420,0,-1,-1
90,454,0,-1,-1
90,503,0,-1,-1
90,519,0,-1,-1
90,748,1,-1,90
90,772,0,-1,-1
90,825,0,-1,-1
90,902,0,-1,-1
90,967,0,-1,-1
90,982,0,-1,-1
90,1093,0,-1,-1
90,1318,0,-1,-1
90,1357,0,-1,-1
90,1376,0,-1,-1
90,1402,0,-1,-1
98,4,1,-1,98
98,71,0,-1,-1
98,234,0,-1,-1
98,258,0,-1,-1
98,457,0,-1,-1
98,589,0,-1,-1
98,623,0,-1,-1
98,729,0,-1,-1
98,772,0,-1,-1
98,1113,0,-1,-1
98,1175,0,-1,-1
98,1321,0,-1,-1
98,1364,0,-1,-1
98,1375,0,-1,-1
98,1447,0,-1,-1
102,13,0,-1,-1
102,258,0,-1,-1
102,292,0,-1,-1
102,294,0,-1,-1
102,548,0,-1,-1
102,593,1,-1,102
102,663,0,-1,-1
102,786,0,-1,-1
102,792,0,-1,-1
102,794,0,-1,-1
102,796,0,-1,-1
102,828,0,-1,-1
102,1047,0,-1,-1
102,1115,0,-1,-1
102,1283,0,-1,-1
102,1293,0,-1,-1
102,1310,0,-1,-1
102,1385,0,-1,-1
104,258,0,-1,-1
104,262,0,-1,-1
104,649,0,-1,-1
104,655,0,-1,-1
104,688,0,-1,-1
104,781,0,-1,-1
104,817,0,-1,-1
104,850,0,-1,-1
104,938,0,-1,-1
104,998,1,-1,104
104,1077,0,-1,-1
104,1212,0,-1,-1
104,1219,0,-1,-1
104,1324,0,-1,-1
104,1366,0,-1,-1
104,1524,0,-1,-1
108,165,0,-1,-1
108,252,0,-1,-1
108,355,0,-1,-1
108,400,1,-1,108
108,469,0,-1,-1
108,510,0,-1,-1
108,629,0,-1,-1
108,798,0,-1,-1
108,884,0,-1,-1
108,962,0,-1,-1
108,1148,0,-1,-1
108,1321,0,-1,-1
108,1471,0,-1,-1
108,1522,0,-1,-1
109,42,0,-1,-1
109,155,0,-1,-1
109,650,0,-1,-1
109,813,0,-1,-1
109,832,0,-1,-1
109,853,0,-1,-1
109,872,0,-1,-1
109,935,0,-1,-1
109,1009,0,-1,-1
109,1184,0,-1,-1
109,1198,0,-1,-1
109,1212,0,-1,-1
109,1282,1,-1,109
109,1408,0,-1,-1
110,39,0,-1,-1
110,355,0,-1,-1
110,451,0,-1,-1
110,576,0,-1,-1
110,786,0,-1,-1
110,901,0,-1,-1
110,998,0,-1,-1
110,1027,0,-1,-1
110,1112,0,-1,-1
110,1203,0,-1,-1
110,1300,1,-1,110
110,1341,0,-1,-1
111,23,0,-1,-1
111,63,0,-1,-1
111,118,0,-1,-1
111,258,1,-1,111
111,385,0,-1,-1
111,772,0,-1,-1
111,914,0,-1,-1
111,926,0,-1,-1
111,1100,0,-1,-1
111,1219,0,-1,-1
111,1282,0,-1,-1
111,1614,0,-1,-1
112,124,0,-1,-1
112,236,0,-1,-1
112,252,0,-1,-1
112,258,0,-1,-1
112,416,0,-1,-1
112,490,0,-1,-1
112,663,0,-1,-1
112,688,0,-1,-1
112,779,1,-1,112
112,860,0,-1,-1
112,893,0,-1,-1
112,946,0,-1,-1
112,998,0,-1,-1
112,1125,0,-1,-1
112,1152,0,-1,-1
114,173,0,-1,-1
114,198,0,-1,-1
114,241,0,-1,-1
114,258,0,-1,-1
114,284,0,-1,-1
114,326,0,-1,-1
114,379,0,-1,-1
114,450,0,-1,-1
114,575,0,-1,-1
114,608,0,-1,-1
114,670,0,-1,-1
114,721,0,-1,-1
114,832,0,-1,-1
114,859,0,-1,-1
114,865,0,-1,-1
114,866,1,-1,114
114,974,0,-1,-1
114,982,1,-1,114
114,991,0,-1,-1
114,1071,0,-1,-1
114,1144,0,-1,-1
114,1157,0,-1,-1
114,1161,0,-1,-1
114,1198,0,-1,-1
114,1254,1,-1,114
114,1364,0,-1,-1
114,1482,0,-1,-1
114,1586,0,-1,-1
115,205,0,-1,-1
115,234,0,-1,-1
115,258,0,-1,-1
115,451,0,-1,-1
115,528,0,-1,-1
115,697,0,-1,-1
115,718,0,-1,-1
115,744,0,-1,-1
115,821,0,-1,-1
115,865,0,-1,-1
115,893,1,-1,115
115,914,0,-1,-1
115,941,0,-1,-1
115,967,0,-1,-1
115,1127,1,-1,115
115,1225,0,-1,-1
115,1413,0,-1,-1
115,1421,0,-1,-1
115,1433,0,-1,-1
116,258,0,-1,-1
116,454,0,-1,-1
116,623,0,-1,-1
116,690,0,-1,-1
116,779,0,-1,-1
116,782,1,-1,116
116,828,0,-1,-1
116,866,0,-1,-1
116,936,0,-1,-1
116,1247,0,-1,-1
116,1545,0,-1,-1
116,1561,0,-1,-1
116,1587,0,-1,-1
117,338,0,-1,-1
117,748,0,-1,-1
117,795,0,-1,-1
117,828,0,-1,-1
117,876,0,-1,-1
117,893,0,-1,-1
117,938,1,-1,117
117,967,0,-1,-1
117,1147,0,-1,-1
117,1423,0,-1,-1
120,39,0,-1,-1
120,198,0,-1,-1
120,201,0,-1,-1
120,220,0,-1,-1
120,400,0,-1,-1
120,455,0,-1,-1
120,539,1,-1,120
120,562,0,-1,-1
120,670,0,-1,-1
120,797,0,-1,-1
120,954,1,-1,120
120,1098,0,-1,-1
120,1219,0,-1,-1
120,1346,0,-1,-1
120,1378,0,-1,-1
120,1407,0,-1,-1
125,221,0,-1,-1
125,457,1,-1,125
125,472,0,-1,-1
125,700,0,-1,-1
125,748,0,-1,-1
125,772,0,-1,-1
125,773,0,-1,-1
125,795,0,-1,-1
125,799,1,-1,125
125,808,0,-1,-1
125,813,0,-1,-1
125,874,0,-1,-1
125,919,0,-1,-1
125,974,0,-1,-1
125,982,0,-1,-1
125,1203,0,-1,-1
125,1239,0,-1,-1
125,1311,0,-1,-1
125,1315,0,-1,-1
125,1338,0,-1,-1
125,1341,0,-1,-1
125,1364,0,-1,-1
125,1430,0,-1,-1
126,51,0,-1,-1
126,52,0,-1,-1
126,248,0,-1,-1
126,258,0,-1,-1
126,426,0,-1,-1
126,472,1,-1,126
126,649,0,-1,-1
126,799,1,-1,126
126,825,0,-1,-1
126,860,0,-1,-1
126,959,0,-1,-1
126,1141,0,-1,-1
126,1171,0,-1,-1
126,1247,0,-1,-1
126,1268,0,-1,-1
126,1281,0,-1,-1
126,1497,0,-1,-1
129,15,0,-1,-1
129,90,0,-1,-1
129,107,0,-1,-1
129,124,0,-1,-1
129,140,0,-1,-1
129,258,0,-1,-1
129,474,0,-1,-1
129,679,0,-1,-1
129,772,0,-1,-1
129,817,0,-1,-1
129,1051,0,-1,-1
129,1097,0,-1,-1
129,1154,0,-1,-1
129,1209,0,-1,-1
129,1292,1,-1,129
129,1372,0,-1,-1
130,249,0,-1,-1
130,258,1,-1,130
130,451,0,-1,-1
130,649,0,-1,-1
130,772,0,-1,-1
130,798,0,-1,-1
130,866,0,-1,-1
130,949,0,-1,-1
130,1019,0,-1,-1
130,1357,0,-1,-1
130,1432,0,-1,-1
130,1536,0,-1,-1
136,109,0,-1,-1
136,136,0,-1,-1
136,181,0,-1,-1
136,258,0,-1,-1
136,415,0,-1,-1
136,607,0,-1,-1
136,663,0,-1,-1
136,759,0,-1,-1
136,761,0,-1,-1
136,786,0,-1,-1
136,808,0,-1,-1
136,859,0,-1,-1
136,974,0,-1,-1
136,1031,0,-1,-1
136,1041,1,-1,136
136,1149,0,-1,-1
136,1198,0,-1,-1
137,89,0,-1,-1
137,258,0,-1,-1
137,425,0,-1,-1
137,484,0,-1,-1
137,593,0,-1,-1
137,779,0,-1,-1
137,936,0,-1,-1
137,997,0,-1,-1
137,1145,0,-1,-1
137,1212,0,-1,-1
137,1411,0,-1,-1
137,1458,0,-1,-1
137,1563,0,-1,-1
137,1598,1,-1,137
138,23,0,-1,-1
138,90,0,-1,-1
138,258,0,-1,-1
138,450,0,-1,-1
138,526,0,-1,-1
138,557,0,-1,-1
138,854,0,-1,-1
138,885,0,-1,-1
138,928,0,-1,-1
138,949,0,-1,-1
138,1039,0,-1,-1
138,1098,1,-1,138
138,1115,1,-1,138
138,1283,0,-1,-1
138,1351,0,-1,-1
138,1569,0,-1,-1
139,173,0,-1,-1
139,258,0,-1,-1
139,291,0,-1,-1
139,484,0,-1,-1
139,550,0,-1,-1
139,998,1,-1,139
139,1211,0,-1,-1
139,1258,0,-1,-1
139,1343,0,-1,-1
139,1620,0,-1,-1
140,15,0,-1,-1
140,37,0,-1,-1
140,169,0,-1,-1
140,181,0,-1,-1
140,252,0,-1,-1
140,258,0,-1,-1
140,365,0,-1,-1
140,375,0,-1,-1
140,473,0,-1,-1
140,480,0,-1,-1
140,488,1,-1,140
140,576,0,-1,-1
140,691,0,-1,-1
140,866,0,-1,-1
140,1117,0,-1,-1
140,1149,0,-1,-1
140,1211,0,-1,-1
140,1233,0,-1,-1
140,1524,1,-1,140
142,326,0,-1,-1
142,420,0,-1,-1
142,446,0,-1,-1
142,574,0,-1,-1
142,794,0,-1,-1
142,946,0,-1,-1
142,1097,0,-1,-1
142,1338,0,-1,-1
142,1342,0,-1,-1
142,1366,0,-1,-1
142,1384,0,-1,-1
142,1532,1,-1,142
143,4,0,-1,-1
143,37,0,-1,-1
143,179,0,-1,-1
143,296,0,-1,-1
143,518,0,-1,-1
143,690,0,-1,-1
143,778,0,-1,-1
143,925,0,-1,-1
143,967,0,-1,-1
143,998,0,-1,-1
143,1158,0,-1,-1
143,1184,1,-1,143
143,1242,0,-1,-1
143,1458,0,-1,-1
143,1599,0,-1,-1
144,126,0,-1,-1
144,252,0,-1,-1
144,258,0,-1,-1
144,263,0,-1,-1
144,667,0,-1,-1
144,680,0,-1,-1
144,998,0,-1,-1
144,1117,0,-1,-1
144,1184,1,-1,144
144,1366,0,-1,-1
144,1408,0,-1,-1
146,136,0,-1,-1
146,416,0,-1,-1
146,426,0,-1,-1
146,446,0,-1,-1
146,477,0,-1,-1
146,485,0,-1,-1
