compound_id,smiles,name
50,CC1(C)CC[C@]2(C)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,
51,Cc1cccc(CC#N)c1,
52,Cc1ccccc1CC#N,
53,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@H](C(=O)O)[C@@H](C)CC,
54,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,
55,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,
56,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,
57,CCCCCCCCCCCC(=O)O,
58,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,
59,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
60,COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)N(C)CC2,
61,O=C(O)/C=C/c1cccc(O)c1,
62,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,
63,COc1cc2c(cc1O)[C@@H]1Cc3ccc4c(c3CN1CC2)OCO4,
64,COC(=O)/C=C(\C)CC/C=C(\C)CCC=C(C)C,
65,O=C(O)CCC(=O)C(=O)O,
66,CCCCCC(=O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,
67,CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,
68,CCCCC[C@H](O)C=C[C@@H]1[C@@H](CCCCCCC(=O)O)[C@@H]2C[C@H]1OO2,
69,C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,
70,C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC1,
71,CC(C)=CCC/C(C)=C/Cc1cc(O)ccc1O,
72,CCCCC[C@@H](/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2)OO,
73,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,
74,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,
75,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,
76,CC(C)=CCCC(C)CCO,
77,CC(C)=CCC/C(C)=C\CO,
78,CNc1c(C)n(C)n(-c2ccccc2)c1=O,
79,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,
80,CN1CCC[C@H]1c1cccnc1,
81,CCCCCCCCCCCCCC(=O)O,
82,CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,
83,C=C(C)[C@H]1CC[C@@]2(C1)C(C)=CCC[C@H]2C,
84,C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@@]2(C)C1,
85,C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1,
86,COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,
87,COc1ccc(C[C@H]2c3cc(O)c(OC)cc3CCN2C)cc1O,
88,COc1cc(C[C@H]2c3cc(O)c(OC)cc3CCN2C)ccc1O,
89,COc1ccc(CC2NCCc3cc(OC)c(O)cc32)cc1O,
90,COc1cc2c(cc1O)C(Cc1ccc(OC)c(OC)c1)N(C)CC2,
91,CN1CCC[C@@H]1c1cccnc1,
92,CC/C=C\C[C@@H](/C=C\C=C/CCCCCCCC(=O)O)OO,
93,COc1ccc(C[C@@H]2c3cc(O)c(OC)cc3CCN2C)cc1O,
94,COc1ccc(C[C@H]2NCCc3cc(OC)c(O)cc32)cc1O,
95,COc1cc2c(cc1O)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,
96,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,
97,CCCCCC(/C=C/C=C/CCCCCCCC(=O)O)OO,
98,CC1=CC[C@@H](C2=CCCC(C)(C)C2)CC1,
99,CC1(C)CCC=C([C@@H]2CC=C(C=O)CC2)C1,
100,Cc1cccc2c(C(=O)O)cccc12,
101,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,
102,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,
103,CCCCCCCC[C@H]1O[C@H]1CCCCCCCC(=O)O,
104,CC(C)(O)C1Cc2c(cc3oc(=O)ccc3c2O)O1,
105,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,
106,CC(C)(O)C1Cc2c(ccc3ccc(=O)oc23)O1,
107,CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)O,
108,Oc1ccc(C2Oc3cc(O)cc(O)c3C(O)C2O)cc1,
109,Oc1ccc([C@H]2Oc3cc(O)ccc3[C@H](O)[C@@H]2O)cc1,
110,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,
111,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3,
112,CC(C)[C@@H]1CC[C@@]2(C)C[C@H]3[C@@H](C)CC[C@@H]3[C@](C)(O)C/C=C/12,
113,CC(C)[C@H]1CC[C@]2(C)C[C@H]3[C@@H]([C@H](O)C[C@H]3C)[C@@](C)(O)C/C=C/12,
114,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,
115,C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,
116,COc1ccc2c(c1OC)CN(C)CCc1cc3c(cc1C(=O)C2)OCO3,
117,CC1C(=O)c2cc3c(cc2CCN(C)Cc2c1ccc1c2OCO1)OCO3,
118,C=C1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3,
119,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,
120,Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1,
121,C=C(C(=O)O)[C@H]1C/C=C(\C)CC/C=C(\C)C[C@H]1O,
122,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,
123,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,
124,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C=O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,
125,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,
126,C[C@@H](C1CC[C@@]2(O)C3=CC(=O)C4C[C@H](O)[C@@H](O)C[C@]4(C)C3CC[C@]12C)[C@H](O)CCC(C)(C)O,
127,C[C@@H](C1CC[C@@]2(O)C3=CC(=O)C4C[C@@H](O)[C@@H](O)C[C@]4(C)C3CC[C@]12C)[C@H](O)CCC(C)(C)O,
128,CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc(OC)ccc14)[C@@H]32,
129,COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1C2)OCO4,
130,COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(cc3[C@@H]1C2)OCO4,
131,COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1[C@H]2OC(C)=O)OCO4,
132,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C,
133,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)C(O)C[C@]12C,
134,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O,
135,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3)C(C)C,
136,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
137,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(O)C[C@@H]4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C,
138,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,
139,C=C1CC[C@H](O)C/C1=C/C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,
140,C=C1CCC(O)C/C1=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,
141,C=C1C[C@]23C[C@H]1CCC2C1(C)CCC[C@@](C)(C(=O)O)C1CC3O,
142,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)C1[C@@H]3C=O,
143,CCCCCCCCC1OC1CCCCCCCC(=O)O,
144,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)(C)O)CC[C@@H]12,
145,C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CCC3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,
146,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,
147,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)CCCC(C)C,
148,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,
149,O/N=C\Cc1ccc(O)cc1,
150,O/N=C\C(O)c1ccc(O)cc1,
151,COc1c2occc2cc2ccc(=O)oc12,
152,N#CC(=O)c1c[nH]c2ccccc12,
153,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,
154,CC(C)C(C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
155,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,
156,CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
157,N[C@@H](CS)C(=O)O,
158,N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)O,
159,[O-][N+](O)=CCc1ccc(O)cc1,
160,CC(O)=N[C@@H](CS)C(=O)O,
161,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,
162,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
163,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
164,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,
165,CC(CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
166,N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,
167,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(O)C[C@@]21C,
168,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
169,N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,
170,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,
171,CC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3C(=O)C[C@]21C,
172,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
173,CC(=O)[C@@]1(O)CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,
174,CC(=O)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
175,CC(=O)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
176,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,
177,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,
178,CC(=O)C1=CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,
179,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,
180,CCC1CCC2C1CCC1C3CCCCC3CCC21,
181,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,
182,CC(=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
183,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,
184,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,
185,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,
186,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,
187,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,
188,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,
189,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,
190,CC(C)C12CCC(C)(CC1)O2,
191,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,
192,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
193,CC12CCC(CC1)C(C)(C)O2,
194,COc1cccc2oc3c4c(cc(OC)c3c(=O)c12)O[C@H]1OCC[C@@H]41,
195,COc1cccc2oc3c4c(cc(OC)c3c(=O)c12)O[C@H]1OC=C[C@@H]41,
196,COc1ccc(CC2=[N+](C)CCc3cc(OC)c(O)cc32)cc1O,
197,CN(C)CCc1c[nH]c2ccccc12,
198,CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,
199,CCOc1ccc2nc3ccc(=O)cc-3oc2c1,
200,COc1ccc2c(C(F)(F)F)cc(=O)oc2c1,
201,C[C@]12CC[C@H](O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)Cc1ccccn1,
202,Cc1ncccc1[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,
203,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,
204,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,
205,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,
206,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)C3CC[C@@H]12,
207,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43O)[C@@H]1CC[C@@H]2C(=O)CO,
208,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(CO)[C@@H](C(=O)CO)CC[C@@H]12,
209,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,
210,O=C([O-])c1cccc(F)c1,
211,O=C(O)c1ccccc1,
212,O=C(O)c1ccccc1[O-],
213,O=C(O)c1cccc(O)c1,
214,COc1cccc(C(=O)[O-])c1,
215,O=C([O-])c1cccc(Cl)c1,
216,Cc1ccccc1C(=O)[O-],
217,O=C(O)c1ccccc1Cl,
218,Cc1cccc(C(=O)[O-])c1,
219,O=C([O-])c1ccccc1F,
220,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
221,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
222,[NH4+],
223,CCC1(c2ccccc2)C(O)=NC(=O)N1C,
224,CCCCC/C=C\C/C=C\C=C\CCCCCCCC(=O)O,
225,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,
226,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(O)COP(=O)(O)O,
227,CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)O)OO,
228,CCCCC[C@H](O)/C=C/[C@@H]1[C@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,
229,CCCCC/C=C\C[C@H](/C=C/C=C\C/C=C\CCCC(=O)O)OO,
230,CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O)OO,
231,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,
232,CCCCC/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)O)OO,
233,C=C(C)[C@@H]1CC=C(C)CC1,
234,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)N(C)CC2,
235,CC/C=C/C/C(=C/C/C=C/CCCCCCCC(=O)O)OO,
236,CC/C=C\C/C=C\C/C=C(\CCCCCCCC(=O)O)OO,
237,CCCCCCCCCCCCCCCCCC(=O)O,
238,CCCCC/C=C\C/C=C\C=C\[C@@H](C/C=C\CCCC(=O)O)OO,
239,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(O)=N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(O)=N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(O)=N[C@@H](C)C(O)=N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C,
240,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,
241,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,
242,CCCCC/C=C\C/C=C\C=C\[C@H](C/C=C\CCCC(=O)O)OO,
243,COC(O)=Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,
244,CCCSc1ccc2nc(N=C(O)OC)[nH]c2c1,
245,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,
246,CCCCC/C=C\C[C@@H](O)/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O,
247,CCCCCCCCCCCCCC(O)CC(=O)O,
248,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,
249,CCCCCCCCCCCCCCCC(O)CC(=O)O,
250,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,
251,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,
252,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,
253,CC[C@]12C=CCN3CC[C@@]4(c5ccccc5N[C@H]4[C@H](C(=O)OC)C1)[C@@H]32,
254,CC[C@]12C=CCN3CC[C@@]4(c5ccccc5N[C@H]4[C@](O)(C(=O)OC)C1)[C@@H]32,
255,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,
256,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,
257,CC1=CC[C@@H]2C[C@H]1C2(C)C,
258,CC1=CCC2CC1C2(C)C,
259,CC(C)CCCCCCCCCCC(=O)O,
260,CC(C)CCCCCCCCC(=O)O,
261,COc1ccc2ccc(=O)oc2c1,
262,COc1c2ccoc2cc2oc(=O)ccc12,
263,COc1c2ccoc2c(OC)c2oc(=O)ccc12,
264,O=c1ccc2ccccc2o1,
