Dock Index,Enzyme Index,Substrate Index,Label
244,679,4,1
245,739,4,1
246,776,4,0
247,838,4,0
248,862,4,0
249,875,4,0
250,894,4,0
251,1179,4,0
252,1249,4,0
253,1471,4,0
254,1481,4,0
255,1528,4,0
258,40,5,0
259,265,5,0
260,287,5,0
261,321,5,0
262,426,5,0
263,549,5,0
264,583,5,0
265,679,5,1
266,739,5,1
267,745,5,0
268,784,5,0
269,838,5,0
270,868,5,0
271,881,5,0
272,921,5,0
273,938,5,0
274,972,5,0
275,1003,5,0
276,1112,5,0
277,1326,5,0
278,1610,5,0
279,46,6,0
280,221,6,0
281,405,6,0
282,458,6,0
283,674,6,0
284,678,6,0
285,751,6,0
286,808,6,0
287,826,6,0
288,838,6,0
289,876,6,0
290,1109,6,0
291,1139,6,0
292,1189,6,0
293,1223,6,0
294,1282,6,1
295,1378,6,0
297,73,7,0
298,146,7,0
300,282,7,0
301,340,7,0
302,403,7,0
303,436,7,0
304,439,7,0
305,478,7,0
306,660,7,0
307,779,7,0
308,838,7,0
309,885,7,0
310,930,7,0
311,1065,7,0
312,1189,7,0
313,1364,7,0
314,1376,7,1
317,11,8,0
318,12,8,0
319,15,8,0
320,17,8,0
321,22,8,0
322,23,8,0
323,24,8,1
324,36,8,0
325,42,8,1
326,46,8,0
327,50,8,0
328,53,8,1
329,65,8,0
330,66,8,0
331,69,8,0
332,71,8,0
333,73,8,0
334,74,8,0
335,75,8,0
336,80,8,0
338,82,8,1
339,84,8,0
340,86,8,0
341,87,8,0
342,89,8,0
343,95,8,0
344,109,8,0
345,113,8,1
346,114,8,1
347,120,8,0
348,123,8,0
349,125,8,0
350,129,8,0
351,132,8,0
352,133,8,0
353,137,8,0
354,144,8,0
355,152,8,0
356,153,8,0
357,163,8,0
358,164,8,0
359,165,8,0
360,168,8,0
361,170,8,0
362,179,8,0
363,186,8,0
364,192,8,0
365,194,8,0
366,201,8,0
367,210,8,0
368,226,8,0
369,230,8,0
370,235,8,0
373,246,8,0
374,254,8,0
375,258,8,0
376,261,8,0
377,264,8,0
378,267,8,0
379,270,8,0
380,274,8,0
381,277,8,0
383,285,8,0
385,306,8,0
386,317,8,0
387,321,8,0
388,335,8,0
389,349,8,0
390,352,8,0
391,354,8,0
393,382,8,0
394,383,8,0
395,405,8,0
396,407,8,0
397,408,8,0
398,411,8,0
399,412,8,0
400,417,8,0
401,434,8,0
402,436,8,1
403,447,8,0
404,448,8,0
406,467,8,0
407,472,8,0
408,475,8,0
409,482,8,1
410,490,8,0
411,494,8,0
412,511,8,0
413,515,8,0
414,517,8,0
415,518,8,0
416,520,8,0
417,526,8,0
418,528,8,0
419,531,8,0
420,534,8,0
421,539,8,0
422,544,8,0
424,560,8,0
425,562,8,0
426,567,8,0
427,569,8,0
428,571,8,1
429,572,8,0
430,587,8,0
431,590,8,0
432,600,8,0
433,608,8,0
435,616,8,0
436,624,8,0
437,628,8,0
438,629,8,0
440,648,8,0
441,651,8,1
442,652,8,0
443,653,8,1
444,656,8,1
445,664,8,0
446,665,8,0
447,669,8,0
448,671,8,0
449,672,8,0
450,677,8,0
451,682,8,0
452,684,8,0
453,689,8,0
454,690,8,1
455,694,8,0
456,700,8,0
457,702,8,0
458,704,8,0
459,713,8,0
460,720,8,0
461,726,8,1
462,727,8,1
464,732,8,0
465,734,8,0
466,740,8,0
467,741,8,0
468,744,8,0
469,747,8,0
470,749,8,0
471,756,8,0
472,758,8,0
474,762,8,0
475,767,8,0
476,770,8,0
477,772,8,0
478,773,8,0
479,774,8,0
480,784,8,1
481,785,8,0
482,786,8,0
483,788,8,1
484,789,8,1
485,793,8,1
486,794,8,1
488,805,8,0
489,809,8,0
490,815,8,0
491,819,8,0
492,826,8,0
493,827,8,1
494,832,8,1
495,835,8,1
496,838,8,1
497,839,8,1
498,840,8,1
499,841,8,0
501,849,8,0
502,857,8,1
503,859,8,0
504,860,8,0
505,862,8,1
506,863,8,1
507,864,8,0
508,865,8,0
509,867,8,1
510,874,8,1
511,875,8,1
512,881,8,0
513,882,8,0
514,889,8,0
515,891,8,0
516,893,8,0
517,894,8,0
518,898,8,1
519,899,8,1
520,900,8,1
521,901,8,0
522,902,8,0
523,904,8,1
524,908,8,0
525,912,8,1
526,918,8,0
527,924,8,0
528,926,8,0
529,927,8,0
530,936,8,1
531,938,8,0
532,945,8,0
533,946,8,0
534,947,8,1
535,948,8,0
536,949,8,0
537,954,8,1
538,955,8,0
539,972,8,0
540,974,8,0
541,982,8,1
542,987,8,0
543,994,8,0
544,1001,8,0
545,1003,8,0
546,1004,8,0
547,1007,8,0
548,1010,8,0
549,1011,8,0
550,1020,8,0
551,1022,8,0
552,1027,8,0
553,1028,8,0
554,1041,8,0
555,1044,8,0
556,1055,8,0
558,1065,8,0
559,1087,8,0
560,1104,8,0
561,1106,8,0
562,1107,8,1
563,1109,8,1
564,1110,8,1
565,1113,8,1
566,1131,8,0
567,1132,8,0
568,1135,8,0
569,1139,8,1
570,1142,8,0
571,1149,8,0
572,1150,8,1
573,1157,8,0
574,1158,8,0
575,1165,8,0
576,1174,8,0
577,1177,8,1
578,1189,8,1
579,1191,8,0
580,1192,8,0
581,1195,8,0
582,1202,8,0
584,1207,8,0
585,1212,8,0
586,1217,8,0
587,1218,8,0
588,1219,8,0
589,1223,8,0
591,1230,8,1
592,1231,8,1
593,1236,8,0
594,1247,8,0
595,1255,8,0
596,1257,8,0
598,1266,8,0
599,1270,8,0
600,1271,8,1
601,1278,8,0
602,1282,8,0
603,1283,8,0
604,1286,8,0
605,1291,8,0
606,1296,8,1
607,1297,8,1
608,1302,8,0
609,1304,8,0
610,1313,8,0
611,1325,8,0
612,1326,8,0
613,1327,8,0
614,1328,8,0
615,1332,8,1
616,1333,8,0
617,1343,8,0
618,1362,8,0
619,1371,8,1
620,1376,8,0
621,1380,8,1
622,1382,8,0
628,1420,8,0
629,1440,8,0
630,1443,8,0
632,1454,8,0
633,1455,8,0
635,1464,8,0
636,1467,8,0
637,1473,8,0
640,1480,8,0
641,1481,8,0
645,1492,8,0
649,1512,8,0
652,1528,8,0
654,1547,8,0
655,1550,8,0
656,1551,8,0
657,1552,8,0
660,1568,8,0
667,1608,8,0
668,51,9,0
669,53,9,0
670,95,9,0
671,99,9,0
672,108,9,0
673,113,9,0
674,117,9,0
675,134,9,0
676,171,9,0
677,179,9,0
678,250,9,0
679,278,9,0
680,349,9,0
681,384,9,0
682,454,9,0
683,472,9,0
684,476,9,0
685,595,9,1
686,624,9,0
687,646,9,0
688,716,9,0
689,723,9,0
690,734,9,0
691,763,9,0
692,804,9,0
693,828,9,0
694,838,9,0
695,893,9,0
696,895,9,0
697,907,9,1
698,921,9,0
699,928,9,0
700,929,9,0
701,935,9,0
702,960,9,1
703,987,9,0
704,1003,9,0
705,1018,9,0
706,1032,9,0
707,1067,9,0
708,1095,9,1
709,1172,9,0
710,1207,9,0
711,1360,9,1
712,1417,9,0
718,1599,9,0
719,1620,9,0
720,28,10,0
721,127,10,0
722,188,10,0
723,258,10,0
724,318,10,0
725,319,10,0
726,321,10,1
727,497,10,0
728,500,10,0
729,600,10,0
730,626,10,0
731,638,10,0
732,642,10,0
733,705,10,0
734,765,10,0
735,768,10,0
736,793,10,0
737,838,10,0
738,893,10,0
739,1030,10,0
740,1139,10,0
741,1165,10,1
742,1207,10,1
743,1285,10,0
744,1339,10,0
746,1613,10,0
747,98,11,0
748,144,11,0
749,259,11,0
750,320,11,1
752,387,11,0
753,532,11,0
754,645,11,0
755,664,11,0
756,687,11,0
757,725,11,1
758,788,11,0
759,832,11,0
760,834,11,0
761,838,11,0
762,853,11,0
763,857,11,0
764,877,11,0
765,882,11,0
766,885,11,1
768,1076,11,0
769,1111,11,0
770,1222,11,0
771,1239,11,0
772,1255,11,0
773,1344,11,0
774,1476,11,0
775,1528,11,0
776,268,12,0
777,328,12,0
778,453,12,0
779,477,12,0
780,554,12,0
781,739,12,0
782,838,12,0
783,906,12,1
785,1219,12,0
786,1240,12,0
787,1283,12,0
788,1431,12,0
790,49,13,0
791,51,13,0
792,52,13,0
793,123,13,0
794,133,13,0
795,187,13,0
796,206,13,0
798,250,13,0
799,261,13,0
800,274,13,0
801,276,13,0
802,312,13,0
804,317,13,0
805,349,13,0
806,351,13,0
807,362,13,0
808,412,13,0
809,435,13,0
810,436,13,0
811,474,13,0
812,490,13,0
813,494,13,0
814,508,13,1
815,509,13,1
816,510,13,1
817,517,13,0
818,525,13,0
819,528,13,0
820,554,13,0
822,578,13,0
823,596,13,0
824,616,13,0
825,626,13,0
826,677,13,0
827,720,13,0
828,735,13,0
829,779,13,0
830,788,13,0
831,792,13,1
832,833,13,0
833,835,13,0
834,836,13,0
835,838,13,0
836,846,13,0
837,858,13,1
838,859,13,1
839,886,13,0
840,888,13,1
841,890,13,0
842,895,13,0
843,926,13,0
844,929,13,0
845,936,13,1
846,942,13,0
847,1024,13,0
848,1069,13,0
849,1075,13,0
850,1093,13,1
851,1107,13,0
852,1123,13,0
853,1130,13,1
855,1161,13,0
856,1175,13,1
857,1214,13,0
858,1215,13,0
859,1217,13,0
860,1227,13,0
862,1267,13,1
863,1292,13,0
864,1296,13,1
865,1317,13,0
866,1329,13,0
867,1380,13,0
871,1445,13,0
872,1455,13,0
877,168,14,0
878,258,14,0
879,450,14,0
881,508,14,1
882,524,14,0
883,603,14,0
884,761,14,0
885,831,14,0
886,838,14,0
887,954,14,0
888,1257,14,0
889,1297,14,0
890,1302,14,0
893,1499,14,0
895,37,15,0
896,72,15,0
897,186,15,0
898,206,15,0
899,271,15,0
900,477,15,0
901,560,15,0
902,601,15,0
903,675,15,0
904,739,15,0
905,779,15,1
906,838,15,0
907,865,15,0
908,1029,15,0
909,1085,15,0
910,1182,15,0
912,119,16,0
913,139,16,0
914,284,16,0
915,324,16,0
916,417,16,0
918,496,16,0
919,498,16,0
920,583,16,0
921,664,16,0
922,779,16,1
923,838,16,0
924,849,16,0
925,948,16,0
926,1007,16,0
927,1083,16,0
928,1112,16,0
929,1139,16,0
930,1218,16,1
931,1219,16,0
932,1240,16,0
933,1253,16,0
934,1487,16,0
937,44,17,0
938,46,17,0
939,96,17,0
940,168,17,0
941,258,17,0
942,303,17,0
943,387,17,0
944,632,17,0
945,640,17,0
946,662,17,0
947,687,17,0
948,697,17,1
949,838,17,0
950,852,17,0
951,884,17,1
952,959,17,0
953,979,17,0
954,988,17,0
955,1032,17,0
956,1107,17,0
957,1146,17,0
958,1281,17,0
959,1328,17,0
960,1336,17,0
961,1354,17,0
962,1361,17,0
963,1380,17,0
964,1467,17,0
966,126,18,0
967,210,18,0
968,413,18,0
969,423,18,0
970,537,18,0
971,634,18,0
972,645,18,0
973,734,18,0
974,767,18,0
975,784,18,1
976,838,18,0
977,881,18,0
978,1115,18,0
979,1124,18,0
980,1308,18,0
981,1375,18,0
982,1391,18,0
983,1450,18,0
984,29,19,0
985,54,19,0
986,95,19,0
987,258,19,0
988,658,19,0
989,786,19,0
990,816,19,0
991,838,19,0
992,893,19,0
993,1117,19,0
994,1277,19,1
995,1318,19,0
997,1425,19,0
998,1442,19,0
999,1534,19,0
1000,32,20,0
1001,157,20,0
1002,179,20,0
1003,214,20,0
1004,258,20,0
1005,492,20,0
1006,620,20,0
1007,727,20,0
1008,753,20,0
1009,779,20,0
1010,838,20,0
1011,862,20,0
1012,872,20,0
1013,946,20,0
1014,947,20,0
1015,998,20,0
1016,1102,20,0
1017,1160,20,1
1018,1367,20,0
1019,1471,20,0
1022,15,21,0
1023,25,21,0
1024,154,21,0
1026,245,21,0
1027,258,21,1
1028,276,21,0
1029,296,21,0
1030,297,21,0
1031,491,21,0
1032,562,21,0
1033,596,21,0
1034,611,21,0
1035,698,21,0
1036,794,21,0
1037,826,21,0
1038,838,21,0
1039,861,21,0
1040,906,21,0
1041,941,21,0
1042,954,21,0
1043,1081,21,0
1044,1161,21,0
1045,1589,21,0
1046,166,22,0
1047,179,22,0
1048,258,22,0
1049,776,22,1
1050,788,22,0
1051,838,22,0
1052,862,22,0
1053,909,22,0
1054,928,22,0
1055,936,22,0
1056,950,22,0
1057,1421,22,0
1058,1427,22,0
1059,1556,22,0
1062,459,23,0
1063,524,23,0
1064,640,23,0
1065,653,23,0
1066,697,23,0
1067,716,23,0
1068,724,23,0
1069,762,23,0
1070,766,23,0
1071,782,23,1
1072,794,23,1
1073,817,23,0
1074,838,23,0
1075,942,23,1
1076,945,23,0
1077,969,23,0
1078,972,23,0
1079,998,23,0
1080,1014,23,0
1081,1080,23,0
1082,1102,23,0
1083,1125,23,0
1084,1143,23,0
1085,1209,23,1
1086,1236,23,0
1087,1252,23,0
1088,1273,23,0
1089,1288,23,0
1090,1318,23,0
1091,1329,23,0
1092,1342,23,0
1095,1620,23,0
1096,123,24,0
1097,204,24,0
1098,252,24,0
1099,254,24,0
1100,307,24,0
1101,561,24,0
1102,779,24,0
1103,788,24,0
1104,794,24,0
1105,795,24,0
1106,838,24,1
1107,1016,24,0
1108,1056,24,0
1109,1118,24,0
1110,1204,24,0
1111,1332,24,0
1112,1351,24,0
1114,25,25,0
1115,26,25,0
1116,50,25,0
1117,325,25,0
1118,366,25,0
1119,630,25,1
1120,652,25,0
1121,696,25,0
1122,794,25,0
1123,801,25,0
1124,838,25,0
1125,856,25,0
1126,930,25,0
1127,973,25,0
1131,11,26,0
1132,258,26,0
1133,401,26,0
1134,510,26,0
1135,733,26,0
1136,838,26,1
1137,857,26,0
1138,858,26,0
1139,893,26,0
1140,1076,26,0
1141,1123,26,0
1142,1200,26,0
1144,1360,26,0
1145,1363,26,0
1146,1417,26,0
1147,1422,26,0
1148,1439,26,0
1149,1450,26,0
1150,37,27,0
1151,108,27,0
1152,131,27,0
1153,222,27,0
1155,340,27,0
1156,360,27,0
1157,502,27,0
1158,510,27,0
1160,672,27,0
1161,719,27,0
1162,761,27,0
1163,838,27,1
1164,1147,27,0
1165,1159,27,0
1166,1166,27,0
1167,1182,27,0
1168,1374,27,0
1169,1422,27,0
1170,18,28,0
1171,290,28,0
1172,414,28,0
1173,457,28,0
1174,483,28,0
1176,721,28,0
1177,838,28,0
1178,866,28,0
1179,906,28,0
1180,1353,28,0
1182,25,29,0
1183,59,29,0
1184,61,29,0
1185,92,29,0
1186,119,29,0
1187,144,29,0
1188,158,29,0
1189,163,29,0
1190,180,29,0
1191,195,29,0
1192,197,29,0
1193,213,29,0
1194,247,29,1
1196,296,29,0
1197,312,29,0
1198,325,29,0
1199,337,29,0
1200,343,29,0
1202,358,29,0
1203,381,29,1
1204,442,29,0
1205,443,29,0
1206,446,29,0
1207,464,29,1
1208,506,29,0
1209,520,29,0
1210,521,29,0
1211,527,29,0
1213,558,29,0
1214,617,29,0
1215,643,29,0
1216,646,29,0
1217,676,29,0
1218,692,29,0
1219,721,29,0
1220,724,29,0
1221,745,29,0
1222,754,29,0
1223,775,29,0
1224,786,29,1
1225,794,29,1
1226,800,29,0
1227,808,29,0
1228,816,29,0
1229,831,29,1
1230,837,29,1
1231,838,29,0
1232,841,29,1
1233,848,29,0
1234,857,29,1
1235,874,29,0
1236,896,29,0
1237,904,29,0
1238,922,29,0
1239,927,29,1
1240,932,29,1
1241,944,29,0
1242,967,29,0
1243,978,29,0
1244,1035,29,0
1245,1055,29,0
1246,1097,29,1
1247,1103,29,0
1248,1104,29,1
1249,1106,29,0
1250,1128,29,0
1251,1160,29,0
1252,1172,29,0
1253,1180,29,1
1254,1200,29,0
1256,1226,29,0
1258,1235,29,0
1259,1237,29,0
1260,1275,29,0
1261,1285,29,0
1262,1308,29,0
1263,1309,29,0
1264,1310,29,0
1265,1320,29,0
1266,1339,29,0
1267,1341,29,0
1268,1351,29,0
1269,1364,29,0
1276,1557,29,0
1280,59,30,0
1281,80,30,0
1282,179,30,0
1283,247,30,1
1285,516,30,0
1286,588,30,0
1287,598,30,0
1288,739,30,0
1289,763,30,0
1290,786,30,0
1291,838,30,0
1292,841,30,0
1293,856,30,0
1294,1273,30,0
1295,1276,30,0
1296,1297,30,0
1298,194,31,0
1299,258,31,0
1300,282,31,0
1301,360,31,0
1302,718,31,0
1303,723,31,0
1304,782,31,0
1305,838,31,1
1306,904,31,0
1308,960,31,0
1310,1004,31,0
1311,1053,31,0
1312,1145,31,0
1313,1199,31,0
1314,1209,31,0
1315,1278,31,0
1316,1380,31,0
1317,1435,31,0
1318,171,32,0
1319,258,32,0
1320,269,32,0
1321,408,32,0
1322,529,32,0
1323,677,32,1
1324,739,32,0
1325,838,32,0
1326,927,32,0
1327,1143,32,0
1328,1169,32,0
1329,1209,32,0
1330,1292,32,0
1331,1304,32,0
1334,1421,32,0
1335,56,33,0
1336,60,33,0
1337,186,33,0
1338,339,33,0
1339,434,33,0
1340,600,33,0
1341,831,33,0
1342,832,33,0
1343,838,33,0
1344,995,33,1
1345,1048,33,0
1346,1109,33,0
1347,1175,33,0
1348,1383,33,0
1350,1416,33,0
1351,34,34,0
1352,61,34,0
1353,389,34,0
1355,628,34,0
1356,786,34,0
1357,828,34,0
1358,838,34,0
1359,848,34,0
1360,868,34,0
1362,998,34,1
1363,1102,34,0
1364,1149,34,0
1365,1184,34,0
1366,1273,34,0
1367,1296,34,0
1368,1339,34,0
1370,1374,34,0
1371,62,35,0
1373,731,35,0
1374,766,35,0
1375,831,35,1
1376,851,35,0
1377,859,35,0
1378,975,35,0
1379,1095,35,0
1380,1154,35,0
1381,1184,35,0
1382,1230,35,0
1383,1370,35,0
1384,53,36,0
1385,71,36,0
1386,78,36,0
1387,134,36,0
1388,359,36,0
1389,782,36,0
1390,838,36,1
1391,876,36,0
1392,923,36,0
1393,946,36,0
1394,950,36,0
1395,991,36,0
1396,1184,36,0
1397,1383,36,0
1400,172,37,0
1401,258,37,0
1402,467,37,0
1404,510,37,0
1405,511,37,0
1406,518,37,0
1407,576,37,1
1408,793,37,0
1409,832,37,0
1410,838,37,0
1411,850,37,0
1412,902,37,0
1413,929,37,0
1414,948,37,0
1415,967,37,0
1416,1157,37,0
1417,1285,37,0
1418,1333,37,0
1420,10,38,0
1421,16,38,0
1422,31,38,0
1423,49,38,0
1424,50,38,0
1426,143,38,0
1427,146,38,0
1428,152,38,0
1429,159,38,1
1430,160,38,1
1431,162,38,1
1432,194,38,0
1433,230,38,0
1434,265,38,0
1435,314,38,0
1436,338,38,0
1437,340,38,0
1438,366,38,1
1439,398,38,0
1440,401,38,0
1441,405,38,0
1442,432,38,0
1443,440,38,0
1444,473,38,0
1445,541,38,0
1447,578,38,0
1448,615,38,0
1449,625,38,1
1450,636,38,0
1451,659,38,0
1452,667,38,0
1453,719,38,0
1454,722,38,0
1455,753,38,0
1456,761,38,0
1457,767,38,0
1458,807,38,0
1459,829,38,0
1460,838,38,0
1461,845,38,0
1462,863,38,0
1463,999,38,0
1464,1028,38,0
1465,1047,38,0
1466,1058,38,0
1467,1069,38,0
1468,1086,38,0
1469,1123,38,1
1470,1124,38,1
1471,1138,38,0
1472,1148,38,0
1473,1156,38,0
1474,1164,38,0
1475,1166,38,0
1476,1212,38,0
1477,1292,38,0
1478,1301,38,0
1479,1307,38,1
1480,1321,38,1
1481,1322,38,1
1483,1342,38,0
1484,1361,38,0
1485,1366,38,0
1486,1372,38,0
1489,1422,38,0
1490,1438,38,1
1491,1441,38,0
1492,1447,38,0
1494,1488,38,0
1496,1528,38,0
1497,1550,38,0
1498,1554,38,0
1501,1598,38,0
1502,46,39,0
1503,70,39,0
1504,169,39,0
1505,258,39,0
1506,523,39,0
1507,529,39,0
1508,652,39,0
1509,673,39,0
1510,678,39,0
1511,838,39,0
1513,885,39,0
1514,994,39,0
1515,1019,39,0
1516,1122,39,0
1517,1157,39,1
1518,1188,39,0
1519,1207,39,0
1520,1252,39,0
1521,1314,39,0
1523,1572,39,0
1525,168,40,0
1526,258,40,0
1527,598,40,0
1529,711,40,0
1530,807,40,0
1531,838,40,0
1532,947,40,0
1533,994,40,0
1534,1059,40,0
1535,1102,40,0
1536,1169,40,0
1538,152,41,0
1539,204,41,0
1541,258,41,0
1542,475,41,0
1544,510,41,0
1545,571,41,0
1546,604,41,0
1547,758,41,0
1548,832,41,0
1549,838,41,0
1550,893,41,0
1551,897,41,0
1552,902,41,0
1553,1025,41,0
1554,1040,41,0
1556,1514,41,0
1558,24,42,0
1559,235,42,0
1560,403,42,0
1561,418,42,0
1562,589,42,0
1563,709,42,0
1564,838,42,1
1565,876,42,0
1566,907,42,0
1567,994,42,0
1568,1018,42,0
1569,1057,42,0
1570,1201,42,0
1571,1307,42,0
1572,1334,42,0
1574,1436,42,0
1575,1534,42,0
1576,10,43,0
1577,168,43,0
1578,258,43,1
1579,261,43,0
1580,300,43,0
1582,401,43,0
1583,794,43,0
1584,801,43,0
1585,809,43,0
1586,836,43,0
1587,838,43,1
1588,857,43,0
1589,967,43,0
1590,998,43,0
1592,1095,43,0
1593,1128,43,0
1595,1241,43,0
1596,1246,43,0
1599,1427,43,0
1600,1562,43,0
1601,112,44,0
1602,118,44,0
1603,360,44,0
1604,387,44,0
1605,554,44,0
1606,838,44,0
1607,850,44,0
1608,852,44,0
1609,896,44,1
1610,941,44,0
1611,1184,44,0
1612,1259,44,0
1613,1296,44,0
1614,1424,44,0
1615,1481,44,0
1616,1512,44,0
1617,67,45,0
1618,128,45,0
1619,134,45,0
1620,258,45,0
1621,453,45,0
1622,490,45,0
1623,509,45,0
1624,739,45,0
1625,780,45,1
1626,791,45,0
1627,838,45,0
1628,904,45,0
1629,965,45,0
1630,1142,45,0
1631,1231,45,0
1632,1422,45,0
1633,1424,45,0
1634,1427,45,0
1635,65,46,0
1636,142,46,0
1638,227,46,0
1639,254,46,0
1640,258,46,0
1641,267,46,0
1642,300,46,0
1643,327,46,0
1644,330,46,0
1645,373,46,0
1646,565,46,1
1647,770,46,0
1648,780,46,0
1649,791,46,0
1650,838,46,0
1651,858,46,0
1652,938,46,0
1653,966,46,0
1655,1074,46,1
1656,1096,46,0
1657,1133,46,0
1658,1153,46,0
1659,1158,46,0
1660,1212,46,0
1661,1315,46,0
1662,1317,46,0
1663,1442,46,1
1664,1443,46,0
1665,1511,46,0
1666,6,47,0
1667,198,47,0
1668,203,47,0
1669,236,47,0
1670,258,47,0
1672,583,47,0
1673,588,47,0
1674,599,47,0
1675,624,47,0
1676,838,47,1
1677,861,47,0
1678,935,47,0
1680,1140,47,0
1681,1360,47,0
1682,1377,47,0
1683,91,48,0
1684,128,48,0
1685,258,48,0
1686,378,48,0
1687,410,48,1
1688,448,48,0
1689,664,48,0
1690,838,48,0
1691,923,48,0
1692,980,48,0
1693,1037,48,0
1694,1172,48,0
1695,1219,48,0
1696,1308,48,0
1700,157,49,0
1701,377,49,0
1702,380,49,0
1703,450,49,0
1704,502,49,0
1705,838,49,1
1706,910,49,0
1707,947,49,0
1708,1056,49,0
1709,1129,49,0
1710,1239,49,0
1711,1297,49,0
1712,1418,49,0
1713,1511,49,0
1715,223,50,0
1716,285,50,0
1717,335,50,0
1718,469,50,0
1719,513,50,0
1720,519,50,0
1721,532,50,0
1722,535,50,0
1723,772,50,0
1724,778,50,0
1725,779,50,0
1726,826,50,0
1727,838,50,0
1728,1083,50,0
1729,1128,50,1
1730,1230,50,0
1731,1330,50,0
1732,1336,50,0
1733,56,51,0
1734,76,51,0
1736,252,51,0
1737,297,51,0
1738,436,51,0
1739,596,51,0
1740,606,51,0
1741,651,51,0
1742,779,51,0
1743,838,51,0
1744,909,51,0
1745,1003,51,0
1746,1079,51,0
1747,1108,51,0
1748,1281,51,0
1752,167,52,0
1753,258,52,0
1754,269,52,1
1755,285,52,0
1756,304,52,0
1757,522,52,0
1758,607,52,0
1759,733,52,0
1760,829,52,0
1761,838,52,0
1762,854,52,0
1763,955,52,0
1764,990,52,0
1765,1034,52,0
1766,1042,52,0
1767,1160,52,0
1768,1269,52,0
1769,1308,52,0
1770,1455,52,0
1772,83,53,0
1773,93,53,0
1774,222,53,0
1775,264,53,0
1776,272,53,0
1777,367,53,0
1778,369,53,0
1779,379,53,1
1780,380,53,1
1781,405,53,0
1782,536,53,0
1783,611,53,0
