record_id,chunk_id,uniprot_id,enzyme_name,ligand_name,pdb_id,original_class,verified_class,confidence,evidence_level,is_correct,is_mutant,trap_detected,needs_human_review,review_reason,reasoning
REC_0467,09,P9WPP7,CYP121 (CYP121A1),"4-(4-phenoxy-1H-pyrazol-3-yl)benzene-1,3-diol",4G48,unknown,INHIBITOR,HIGH,B,True,False,none,False,,Pyrazole-containing inhibitor. Pyrazole nitrogen can coordinate heme. Part of systematic CYP121 inhibitor library.
REC_0468,09,P9WPP7,CYP121 (CYP121A1),"(3S,6S)-3-benzyl-6-(4-hydroxybenzyl)piperazine-2,5-dione",4ICT,substrate,SUBSTRATE,MEDIUM,B,True,False,none,False,,Cyclo(Phe-Tyr) analog. CYP121 catalyzes similar cyclic dipeptides. Original substrate classification supported. Medium-high confidence downgraded to MEDIUM due to lack of kinetic data in PDB.
REC_0469,09,P9WPP7,CYP121 (CYP121A1),"(3S,6S)-3,6-bis(4-hydroxybenzyl)piperazin-2-one",4IPS,substrate,SUBSTRATE,MEDIUM,B,True,False,none,False,,Monoketone variant of cyclo(Tyr-Tyr). Likely substrate analog but with altered reactivity. Medium-high confidence → MEDIUM.
REC_0470,09,P9WPP7,CYP121 (CYP121A1),"(3S,6S)-3-(3,4-dihydroxybenzyl)-6-(4-hydroxybenzyl)piperazine-2,5-dione",4IPW,substrate,SUBSTRATE,MEDIUM,B,True,False,none,False,,Cyclo(DOPA-Tyr) analog with additional hydroxyl group. Likely substrate for CYP121. Medium-high confidence → MEDIUM.
REC_0471,09,P9WPP7,CYP121 (CYP121A1),"(3S,6S)-3-(4-hydroxybenzyl)-6-methylpiperazine-2,5-dione",4IQ7,substrate,SUBSTRATE,MEDIUM,B,True,False,none,False,,Cyclo(Ala-Tyr) analog. Smaller than canonical substrate. Likely substrate but potentially with reduced activity. Medium-high confidence → MEDIUM.
REC_0472,09,P9WPP7,CYP121 (CYP121A1),"(3S,6S)-3-(4-hydroxybenzyl)-6-(1H-indol-3-ylmethyl)piperazine-2,5-dione",4IQ9,substrate,SUBSTRATE,MEDIUM,B,True,False,none,False,,Cyclo(Trp-Tyr) analog. CYP121 can accept various aromatic dipeptides. Medium confidence due to structural variation from canonical substrate.
REC_0473,09,P9WPP7,CYP121 (CYP121A1),"4-(3'-amino[1,1'-biphenyl]-3-yl)-3-(4-methoxyphenyl)-1H-pyrazol-5-amine",5IBD,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Complex pyrazole-biphenyl inhibitor. Part of medicinal chemistry effort. Pyrazole provides Fe coordination. High confidence.
REC_0474,09,P9WPP7,CYP121 (CYP121A1),"4-[5-amino-4-(3'-amino[1,1'-biphenyl]-3-yl)-1H-pyrazol-3-yl]phenol",5IBE,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Aminopyrazole-biphenyl-phenol inhibitor. Part of SAR series for CYP121 inhibition. High confidence.
REC_0475,09,P9WPP7,CYP121 (CYP121A1),"4-(3'-amino[1,1'-biphenyl]-3-yl)-1H-pyrazol-5-amine",5IBF,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Aminopyrazole-biphenyl inhibitor. Systematic inhibitor design. Pyrazole provides heme coordination. High confidence.
REC_0476,09,P9WPP7,CYP121 (CYP121A1),"3'-amino-5-[5-amino-3-(4-hydroxyphenyl)-1H-pyrazol-4-yl][1,1'-biphenyl]-2-ol",5IBG,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Aminopyrazole-biphenyl-diol inhibitor. Continuation of medicinal chemistry SAR series. High confidence.
REC_0477,09,P9WPP7,CYP121 (CYP121A1),"4,4'-(5-{[(1H-imidazol-4-yl)methyl]amino}-1H-pyrazole-3,4-diyl)diphenol",5IBH,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Pyrazole-imidazole-diphenol inhibitor. Both pyrazole and imidazole can coordinate Fe. High confidence.
REC_0478,09,P9WPP7,CYP121 (CYP121A1),"4,4'-(5-{[(4-hydroxyphenyl)methyl]amino}-1H-pyrazole-3,4-diyl)diphenol",5IBI,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Pyrazole-based triphenol inhibitor. Pyrazole provides Fe coordination. Part of CYP121 inhibitor SAR. High confidence.
REC_0479,09,P9WPP7,CYP121 (CYP121A1),4-{5-[(4-hydroxyphenyl)amino]-1H-pyrazol-3-yl}phenol,5IBJ,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Aminopyrazole-diphenol inhibitor. Pyrazole coordinates heme iron. High confidence.
REC_0480,09,P9WPP7,CYP121 (CYP121A1),1-[(4-chlorophenyl)methyl]-4-(3-imidazol-1-ylpropyl)piperazin-2-one,5O4K,unknown,INHIBITOR,HIGH,B,True,False,none,False,,Piperazinone with imidazole pendant. Imidazole provides classic P450 Fe-N coordination. High confidence.
REC_0481,09,P9WPP7,CYP121 (CYP121A1),1-[(4-fluorophenyl)methyl]-4-(3-imidazol-1-ylpropyl)piperazin-2-one,5O4L,unknown,INHIBITOR,HIGH,B,True,False,none,False,,Fluorinated analog of REC_0480. Imidazole-piperazinone inhibitor. High confidence.
REC_0482,09,P9WPP7,CYP121 (CYP121A1),4-(imidazol-1-ylmethyl)-3-(4-methoxyphenyl)-1-phenyl-pyrazole,5OP9,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Imidazole-pyrazole dual azole inhibitor. Both groups can coordinate heme. High confidence.
REC_0483,09,P9WPP7,CYP121 (CYP121A1),3-(4-fluorophenyl)-4-(imidazol-1-ylmethyl)-1-phenyl-pyrazole,5OPA,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Fluorinated imidazole-pyrazole inhibitor. Similar to REC_0482. High confidence.
REC_0484,09,P9WPP7,CYP121 (CYP121A1),CYANIDE ION,5WP2,substrate,EXCLUDE,HIGH,A,True,False,none,False,,"Cyanide (CN-) is a heme iron ligand/poison, not a catalytic substrate. Notes confirm reclassification from substrate to EXCLUDE. Correct."
REC_0485,09,P9WPP7,CYP121 (CYP121A1),2-chloranyl-3-[4-(imidazol-1-ylmethyl)-1-phenyl-pyrazol-3-yl]-1~{H}-indole,6GEO,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Complex chloroindole-pyrazole-imidazole inhibitor. Dual azole Fe coordination possible. High confidence.
REC_0486,09,P9WPP7,CYP121 (CYP121A1),1-phenyl-3-pyridin-4-yl-~{N}-(pyridin-4-ylmethyl)pyrazole-4-carboxamide,6GEQ,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Pyrazole-pyridine inhibitor. Pyrazole and pyridine nitrogens provide multiple Fe coordination sites. High confidence.
REC_0487,09,P9WPP7,CYP121 (CYP121A1),"(3~{S},6~{S})-3-[(4-hydroxyphenyl)methyl]-6-[(3-methyl-4-oxidanyl-phenyl)methyl]piperazine-2,5-dione",6RQ0,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,Methylated cyclo(Tyr-Tyr) analog. CYP121 natural substrate variant with ortho-methyl substitution. High confidence.
REC_0488,09,P9WPP7,CYP121 (CYP121A1),"(3~{S},6~{S})-3-[(4-hydroxyphenyl)methyl]-6-[(2-methyl-4-oxidanyl-phenyl)methyl]piperazine-2,5-dione",6RQ1,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,Another methylated cyclo(Tyr-Tyr) analog with meta-methyl substitution. CYP121 substrate analog. High confidence.
REC_0489,09,P9WPP7,CYP121 (CYP121A1),"(3~{S},6~{S})-3-[(2,6-dimethyl-4-oxidanyl-phenyl)methyl]-6-[(4-hydroxyphenyl)methyl]piperazine-2,5-dione",6RQ3,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,"2,6-dimethyl cyclo(Tyr-Tyr) analog. Substrate for CYP121 investigating steric tolerance. High confidence."
REC_0490,09,P9WPP7,CYP121 (CYP121A1),"(3~{S},6~{S})-3-[(3,5-dimethyl-4-oxidanyl-phenyl)methyl]-6-[(4-hydroxyphenyl)methyl]piperazine-2,5-dione",6RQ5,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,"3,5-dimethyl cyclo(Tyr-Tyr) analog. CYP121 substrate analog in SAR study. High confidence."
REC_0491,09,P9WPP7,CYP121 (CYP121A1),3-fluoro dicyclotyrosine,6RQ6,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,3-fluorinated cyclo(Tyr-Tyr) analog. Substrate for CYP121. High confidence based on structural similarity to canonical substrate.
REC_0492,09,P9WPP7,CYP121 (CYP121A1),"(3~{S},6~{S})-3-[(4-hydroxyphenyl)methyl]-6-[(3-iodanyl-4-oxidanyl-phenyl)methyl]piperazine-2,5-dione",6RQ8,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,3-iodo cyclo(Tyr-Tyr) analog. Substrate for CYP121. High confidence.
REC_0493,09,P9WPP7,CYP121 (CYP121A1),3-bromo dicyclotyrosine,6RQB,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,3-bromo cyclo(Tyr-Tyr) analog. Substrate for CYP121 halogen SAR study. High confidence.
REC_0494,09,P9WPP7,CYP121 (CYP121A1),"(3~{S},6~{S})-3-[(3-chloranyl-4-oxidanyl-phenyl)methyl]-6-[(4-hydroxyphenyl)methyl]piperazine-2,5-dione",6RQD,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,3-chloro cyclo(Tyr-Tyr) analog. Substrate for CYP121. High confidence.
REC_0495,09,P9WPP7,CYP121 (CYP121A1),3-acetylene dicyclotyrosine,6RQE,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,3-acetylene cyclo(Tyr-Tyr) analog. Substrate for CYP121 with alkyne modification. High confidence.
REC_0496,09,P9WPP7,CYP121 (CYP121A1),2-chloranyl-4-[4-[(1~{R})-1-imidazol-1-ylprop-2-enyl]phenyl]phenol,6TE7,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Chlorophenyl-imidazole inhibitor with alkene linker. Imidazole provides Fe coordination. High confidence.
REC_0497,09,P9WPP7,CYP121 (CYP121A1),1-[(~{E})-3-[4-(4-fluorophenyl)phenyl]prop-2-enyl]imidazole,6TET,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Biphenyl-imidazole inhibitor. Imidazole Fe coordination. High confidence.
REC_0498,09,P9WPP7,CYP121 (CYP121A1),1-[[4-[4-(trifluoromethyl)phenyl]phenyl]methyl]imidazole,6TEV,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Trifluoromethyl-biphenyl-imidazole inhibitor. Imidazole provides Fe coordination. High confidence.
REC_0499,09,P9WPP7,CYP121 (CYP121A1),"(3~{S},6~{S})-3-[(4-hydroxyphenyl)methyl]-6-[(4-methoxyphenyl)methyl]piperazine-2,5-dione",6UPG,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,Methoxy-Tyr analog. Substrate for CYP121. High confidence.
REC_0500,09,P9WPP7,CYP121 (CYP121A1),"(3S,6S)-3-{[4-(hydroxymethoxy)phenyl]methyl}-6-[(4-hydroxyphenyl)methyl]piperazine-2,5-dione",6UPI,unknown,PRODUCT,MEDIUM,C,True,False,substrate_product_confusion,True,Classified as PRODUCT (med-high confidence) but needs verification. Could be hydroxylated product of REC_0499 or intermediate. Requires literature confirmation of reaction mechanism.,"Hydroxymethoxy-phenyl suggests oxidized product. Original class unknown, final class PRODUCT with med-high confidence. Potential trap: substrate vs product confusion. Marking for human review due to i"
REC_0501,09,P9WPP7,CYP121 (CYP121A1),3-(2-pyrimidin-4-ylethyl)-1~{H}-indole,7NQM,unknown,INHIBITOR,MEDIUM,C,True,False,none,False,,Indole-pyrimidine compound. Pyrimidine nitrogen can coordinate Fe. Medium confidence due to uncertain kinetic data.
REC_0502,09,P9WPP7,CYP121 (CYP121A1),4-[4-[2-(1~{H}-indol-3-yl)ethyl]pyrimidin-2-yl]morpholine,7NQN,unknown,INHIBITOR,MEDIUM,C,True,False,none,False,,Morpholine-pyrimidine-indole inhibitor. Pyrimidine can coordinate Fe. Medium confidence.
REC_0503,09,P9WPP7,CYP121 (CYP121A1),4-[4-[2-(5-bromanyl-1~{H}-indol-3-yl)ethyl]pyrimidin-2-yl]morpholine,7NQO,unknown,INHIBITOR,MEDIUM,C,True,False,none,False,,Brominated analog of REC_0502. Morpholine-pyrimidine-indole inhibitor. Medium confidence.
REC_0504,09,P9WPP9,CYP51 (Sterol 14α-demethylase),4-PHENYL-1H-IMIDAZOLE,1E9X,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Phenyl-imidazole is a classic P450 inhibitor. Imidazole coordinates heme iron. CYP51 is well-characterized sterol demethylase. High confidence.
REC_0505,09,P9WPP9,CYP51 (Sterol 14α-demethylase),"2-(2,4-DIFLUOROPHENYL)-1,3-DI(1H-1,2,4-TRIAZOL-1-YL)PROPAN-2-OL",1EA1,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Fluconazole - clinical antifungal/anti-TB azole drug. Notes confirm clinical use. Potent CYP51 inhibitor. High confidence.
REC_0506,09,P9WPP9,CYP51 (Sterol 14α-demethylase),FE (II) ION,1H5Z,unknown,EXCLUDE,HIGH,A,True,False,none,False,,"Fe(II) is the heme prosthetic group, not a substrate. Correctly classified as EXCLUDE."
REC_0507,09,P9WPP9,CYP51 (Sterol 14α-demethylase),ESTRIOL,1X8V,unknown,SUBSTRATE,MEDIUM,B,True,False,none,False,,Estriol is a sterol mimic. Notes say 'sterol mimic'. CYP51 demethylates sterols. Medium-high confidence downgraded to MEDIUM due to non-native substrate.
REC_0508,09,P9WPP9,CYP51 (Sterol 14α-demethylase),(2R)-2-PHENYL-N-PYRIDIN-4-YLBUTANAMIDE,2CI0,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Pyridine-amide inhibitor. Pyridine nitrogen coordinates Fe. High confidence.
REC_0509,09,P9WPP9,CYP51 (Sterol 14α-demethylase),"(2S)-2-[(2,1,3-BENZOTHIADIAZOL-4-YLSULFONYL)AMINO]-2-PHENYL-N-PYRIDIN-4-YLACETAMIDE",2CIB,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Complex benzothiadiazole-pyridine inhibitor. Pyridine provides Fe coordination. High confidence.
REC_0510,09,P9WPP9,CYP51 (Sterol 14α-demethylase),bis(4-hydroxyphenyl)methanone,2VKU,substrate,SUBSTRATE,HIGH,B,True,False,none,False,,Bis-phenol methanone (sterol mimic). Notes confirm 'sterol mimic'. Original substrate classification supported. High confidence.
REC_0511,09,P9WPP9,CYP51 (Sterol 14α-demethylase),CIS-4-METHYL-N-[(1S)-3-(METHYLSULFANYL)-1-(PYRIDIN-4-YLCARBAMOYL)PROPYL]CYCLOHEXANECARBOXAMIDE,2W09,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Cyclohexane-pyridine carboxamide inhibitor. Pyridine coordinates Fe. High confidence.
REC_0512,09,P9WPP9,CYP51 (Sterol 14α-demethylase),N-[(1S)-2-methyl-1-(pyridin-4-ylcarbamoyl)propyl]cyclohexanecarboxamide,2W0A,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Cyclohexane-pyridine carboxamide inhibitor. Similar to REC_0511. High confidence.
REC_0513,09,P9WPP9,CYP51 (Sterol 14α-demethylase),3-{[(4-methylphenyl)sulfonyl]amino}propyl pyridin-4-ylcarbamate,2W0B,inhibitor,INHIBITOR,HIGH,B,True,False,none,False,,Sulfonamide-pyridine carbamate inhibitor. Pyridine provides Fe coordination. High confidence.
