record_id,chunk_id,uniprot_id,enzyme_name,ligand_name,pdb_id,original_class,verified_class,confidence,evidence_level,is_correct,is_mutant,trap_detected,needs_human_review,review_reason,reasoning
REC_0129,03,F2Q7T0,P450 BM3 (P. megaterium),L(+)-TARTARIC ACID,6H1L,inhibitor,EXCLUDE,HIGH,A,True,False,none,False,,"Tartaric acid is a crystallization additive, not a true inhibitor. Notes confirm 'Tartaric acid (NOT inhibitor, crystallization)'. Correct classification as EXCLUDE."
REC_0130,03,F2YRY7,P450_F2YRY7,"S-[2-({N-[(2R)-2-hydroxy-3,3-dimethyl-4-(phosphonooxy)butanoyl]-beta-alanyl}amino)ethyl] 1H-imidazole-4-carbothioate",4PXH,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,"ACP phosphopantetheine with imidazole moiety and Fe-N coordination (1.99A). Notes confirm 'ACP phosphopantetheine, Fe-N=1.99A'. Original classification was 'inhibitor'. High confidence as INHIBITOR."
REC_0131,03,F4F6Q5,P450_F4F6Q5,"3,6,9,12,15,18-HEXAOXAICOSANE-1,20-DIOL",7QAN,unknown,EXCLUDE,HIGH,A,True,False,none,False,,"PEG (polyethylene glycol) derivative. Notes confirm 'PEG additive'. Crystallization additive, not a substrate or inhibitor. Correct classification as EXCLUDE."
REC_0132,03,G0L713,P450_G0L713,6-O-methyl-beta-D-galactopyranose,6G5Q,unknown,EXCLUDE,HIGH,A,True,False,none,False,,"Sugar additive. Notes confirm 'Sugar additive'. Crystallization additive, not a substrate. Correct classification as EXCLUDE."
REC_0133,03,G0LWB2,P450_G0LWB2,TRIS(HYDROXYETHYL)AMINOMETHANE,5Z9J,unknown,EXCLUDE,HIGH,A,True,False,none,False,,Tris buffer component. Notes confirm 'Tris buffer'. Not a substrate or inhibitor. Correct classification as EXCLUDE.
REC_0134,03,G1UDU7,P450revI (reveromycin biosynthesis),"(2E,4S,5S,6E,8E)-10-{(2R,3S,6S,8R,9S)-9-butyl-8-[(1E,3E)-4-carboxy-3-methylbuta-1,3-dien-1-yl]-3-methyl-1,7-dioxaspiro[5.5]undec-2-yl}-5-hydroxy-4,8-dimethyldeca-2,6,8-trienoic acid",3WVS,product,PRODUCT,HIGH,A,True,False,none,False,,Reveromycin analog. P450revI is involved in reveromycin biosynthesis. Notes confirm 'Reveromycin analog'. Original classification was 'product'. High confidence as PRODUCT.
REC_0135,03,G1UDU7,P450revI (reveromycin biosynthesis),L(+)-TARTARIC ACID,3WVS,unknown,EXCLUDE,HIGH,A,True,False,none,False,,Tartaric acid is a crystallization additive. Notes confirm 'Tartaric acid crystallization additive'. Correct classification as EXCLUDE.
REC_0136,03,G2QDZ3,P450_G2QDZ3,LAURIC ACID,7P6L,substrate,SUBSTRATE,HIGH,B,True,False,none,False,,Lauric acid is a medium-chain fatty acid. Notes confirm 'Lauric acid'. Original classification was 'substrate'. P450 enzymes commonly metabolize fatty acids. High confidence as SUBSTRATE.
REC_0137,03,G3LGZ6,P450_G3LGZ6,"S,R MESO-TARTARIC ACID",6HQD,unknown,EXCLUDE,HIGH,A,True,False,none,False,,Tartaric acid is a buffer component. Notes confirm 'Tartaric acid buffer'. Correct classification as EXCLUDE.
REC_0138,03,I3DZK9,P450_I3DZK9,MYRISTIC ACID,6FYJ,unknown,SUBSTRATE,HIGH,B,True,False,none,False,,Myristic acid is a saturated fatty acid. Notes confirm 'Myristic acid'. P450 enzymes are known to hydroxylate fatty acids. High confidence as SUBSTRATE.
REC_0139,03,J9JD66,CYP2B35 (desert woodrat),5-CYCLOHEXYL-1-PENTYL-BETA-D-MALTOSIDE,5E58,inhibitor,EXCLUDE,HIGH,A,True,False,none,False,,Cyclohexyl maltoside is a detergent used in protein crystallization. Notes confirm 'Cyclohexyl maltoside detergent (NOT inhibitor)'. Correct classification as EXCLUDE.
REC_0140,03,J9JD66,CYP2B35 (desert woodrat),4-(4-CHLOROPHENYL)IMIDAZOLE,5E58,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,"4-chlorophenylimidazole with Fe-N coordination (1.88A). Notes confirm '4-chlorophenylimidazole, Fe-N=1.88A'. Original classification was 'inhibitor'. Typical imidazole inhibitor. High confidence as IN"
REC_0141,03,L8GJB3,CYP51 (A. castellanii),1-[(2-CHLOROPHENYL)(DIPHENYL)METHYL]-1H-IMIDAZOLE,6UW2,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,"Clotrimazole, a well-known azole antifungal. Fe-N coordination (2.11-2.20A). Notes confirm 'Clotrimazole, Fe-N=2.11-2.20A'. Original classification was 'inhibitor'. High confidence as INHIBITOR."
REC_0142,03,L8GJB3,CYP51 (A. castellanii),GUANIDINE,6UW2,inhibitor,EXCLUDE,HIGH,A,True,False,none,False,,Guanidine is a buffer component. Notes confirm 'Guanidine (buffer)'. Not a true inhibitor. Correct classification as EXCLUDE.
REC_0143,03,L8GJB3,CYP51 (A. castellanii),"4-{2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1H-1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl}benzonitrile",6UX0,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,"Isavuconazole, a triazole antifungal. Fe-N coordination (1.90-2.32A). Notes confirm 'Isavuconazole, Fe-N=1.90-2.32A'. Original classification was 'inhibitor'. High confidence as INHIBITOR."
REC_0144,03,L8GJB3,CYP51 (A. castellanii),"(R)-2-(2,4-Difluorophenyl)-1,1-difluoro-3-(1H-tetrazol-1-yl)-1-(5-(4-(2,2,2-trifluoroethoxy)phenyl)pyridin-2-yl)propan-2-ol",8EKT,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,"VT-1161, a tetrazole-containing antifungal. Fe-N coordination (2.20-2.27A). Notes confirm 'VT-1161, Fe-N=2.20-2.27A'. Original classification was 'inhibitor'. High confidence as INHIBITOR."
REC_0145,03,M5PFT9,P450_M5PFT9,TESTOSTERONE,7Y98,substrate,SUBSTRATE,HIGH,B,True,False,none,False,,Testosterone is a well-known P450 substrate. Notes confirm 'Testosterone'. Original classification was 'substrate'. High confidence as SUBSTRATE.
REC_0146,03,O31440,P450BSbeta (B. subtilis fatty acid),PALMITOLEIC ACID,7WYG,substrate,SUBSTRATE,HIGH,A,True,False,none,False,,Palmitoleic acid is a monounsaturated fatty acid. Notes confirm 'Palmitoleic acid'. P450BSbeta is a fatty acid hydroxylase. Original classification was 'substrate'. High confidence as SUBSTRATE.
REC_0147,03,O31440,P450BSbeta (B. subtilis fatty acid),PALMITIC ACID,9IY1,substrate,SUBSTRATE,HIGH,A,True,False,none,False,,Palmitic acid is a saturated fatty acid. Notes confirm 'Palmitic acid'. P450BSbeta is a fatty acid hydroxylase. Original classification was 'substrate'. High confidence as SUBSTRATE.
REC_0148,03,O53937,P450_O53937,FE3-S4 CLUSTER,8AMQ,unknown,EXCLUDE,HIGH,A,True,False,none,False,,"Fe3-S4 cluster is a cofactor, not a substrate. Notes confirm 'Fe3-S4 cluster'. Correct classification as EXCLUDE."
REC_0149,03,O64989,CYP90B1 (brassinosteroid biosynthesis),CHOLESTEROL,6A15,substrate,SUBSTRATE,HIGH,B,True,False,none,False,,Cholesterol is a steroid substrate. Notes confirm 'Cholesterol'. CYP90B1 is involved in brassinosteroid biosynthesis. Original classification was 'substrate'. High confidence as SUBSTRATE.
REC_0150,03,O64989,CYP90B1 (brassinosteroid biosynthesis),"(1E,3S)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl)pent-1-en-3-ol",6A16,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,"Uniconazole, a triazole plant growth regulator. Fe-N coordination (2.22A). Notes confirm 'Uniconazole, Fe-N=2.22A'. Original classification was 'inhibitor'. High confidence as INHIBITOR."
REC_0151,03,O64989,CYP90B1 (brassinosteroid biosynthesis),"(2R,3S)-4-(4-chlorophenyl)-2-phenyl-3-(1H-1,2,4-triazol-1-yl)butan-2-ol",6A17,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,"Brassinazole, a triazole plant growth inhibitor. Fe-N coordination (2.45A). Notes confirm 'Brassinazole, Fe-N=2.45A'. Original classification was 'inhibitor'. High confidence as INHIBITOR."
REC_0152,03,O64989,CYP90B1 (brassinosteroid biosynthesis),"HEXANE-1,6-DIOL",6A18,unknown,EXCLUDE,HIGH,A,True,False,none,False,,"Hexane-1,6-diol is a solvent additive. Notes confirm 'Hexane-1,6-diol (solvent)'. Correct classification as EXCLUDE."
REC_0153,03,O87605,PikC (CYP107L1),NARBOMYCIN,2C7X,unknown,SUBSTRATE,HIGH,A,True,False,none,False,,Narbomycin is a macrolide antibiotic. PikC (CYP107L1) is involved in macrolide biosynthesis. High confidence as SUBSTRATE.
REC_0154,03,O87605,PikC (CYP107L1),"4-{[4-(DIMETHYLAMINO)-3-HYDROXY-6-METHYLTETRAHYDRO-2H-PYRAN-2-YL]OXY}-12-ETHYL-3,5,7,11-TETRAMETHYLOXACYCLODODEC-9-ENE-2,8-DIONE",2CD8,product,SUBSTRATE,HIGH,B,False,False,none,False,,PXI (YC-17) was originally classified as 'product' but notes indicate 'PXI corrected from product to substrate (YC-17)'. This is a macrolide substrate for PikC. Classification changed from PRODUCT to 
REC_0155,03,O87605,PikC (CYP107L1),"CYCLOTRIDECYL 3,4,6-TRIDEOXY-3-(DIMETHYLAMINO)-BETA-D-XYLO-HEXOPYRANOSIDE",2WHW,unknown,SUBSTRATE,MEDIUM,C,True,False,none,False,,Macrolide-related substrate for PikC. Medium confidence due to lack of detailed kinetic data.
REC_0156,03,O87605,PikC (CYP107L1),"CYCLODODECYL 3,4,6-TRIDEOXY-3-(DIMETHYLAMINO)-BETA-D-XYLO-HEXOPYRANOSIDE",2WI9,unknown,SUBSTRATE,MEDIUM,C,True,False,none,False,,Macrolide-related substrate for PikC. Medium confidence due to lack of detailed kinetic data.
REC_0157,03,O87605,PikC (CYP107L1),"(3R,4S,5S,7R,9E,11R,12R)-12-ethyl-3,5,7,11-tetramethyl-2,8-dioxooxacyclododec-9-en-4-yl N,N-dimethylglycinate",3ZK5,unknown,SUBSTRATE,MEDIUM,C,True,False,none,False,,Macrolide derivative substrate for PikC. Medium confidence.
REC_0158,03,O87605,PikC (CYP107L1),L(+)-TARTARIC ACID,3ZPI,unknown,EXCLUDE,HIGH,A,True,False,none,False,,Tartaric acid is a crystallization additive. Correct classification as EXCLUDE.
REC_0159,03,O87605,PikC (CYP107L1),"[(3R,4S,5S,7R,9E,11R,12R)-12-ethyl-3,5,7,11-tetramethyl-2,8-bis(oxidanylidene)-1-oxacyclododec-9-en-4-yl] 3-(dimethylamino)propanoate",4B7S,unknown,INHIBITOR,MEDIUM,C,True,False,none,False,,Classification as INHIBITOR with med-high confidence. Macrolide derivative that likely inhibits rather than serves as substrate.
REC_0160,03,O87605,PikC (CYP107L1),"1.7.6 5-cyclododecyloxy-N,N-dimethyl-pentan-1-amine",4BF4,substrate,SUBSTRATE,MEDIUM,C,True,False,none,False,,Cyclododecyloxy substrate. Original classification was substrate. Notes confirm Cyclododecyloxy substrate. Medium confidence.
REC_0161,03,O87605,PikC (CYP107L1),"(3R,4S,5S,7R,9E,11R,12R)-12-ethyl-3,5,7,11-tetramethyl-2,8-dioxooxacyclododec-9-en-4-yl 2-[(dimethylamino)methyl]benzoate",4UMZ,substrate,SUBSTRATE,MEDIUM,C,True,False,none,False,,Macrolide substrate. Original classification was substrate. Notes confirm Macrolide substrate. Medium confidence.
REC_0162,03,O87605,PikC (CYP107L1),CACODYLATE ION,7XBM,unknown,EXCLUDE,HIGH,A,True,False,none,False,,Cacodylate is a buffer component. Correct classification as EXCLUDE.
REC_0163,03,O87605,PikC (CYP107L1),"(3R,4S,5S,7R,9E,11R,12R)-12-ETHYL-4-HYDROXY-3,5,7,11-TETRAMETHYLOXACYCLODODEC-9-ENE-2,8-DIONE",7XBO,product,PRODUCT,MEDIUM,B,True,False,none,False,,Product of PikC catalysis. Original classification was product. Medium-high confidence as PRODUCT.
REC_0164,03,P00178,CYP2B4,4-(4-CHLOROPHENYL)IMIDAZOLE,1SUO,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,4-chlorophenylimidazole is a well-known P450 inhibitor. Original classification was inhibitor. Very high confidence as INHIBITOR.
REC_0165,03,P00178,CYP2B4,1-[PHENYL-(4-PHENYLPHENYL)-METHYL]IMIDAZOLE,2BDM,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Imidazole derivative inhibitor. Original classification was inhibitor. Very high confidence as INHIBITOR.
REC_0166,03,P00178,CYP2B4,1-(biphenyl-4-ylmethyl)-1H-imidazole,3G5N,inhibitor,INHIBITOR,HIGH,A,True,False,none,False,,Biphenyl imidazole inhibitor. Original classification was inhibitor. Very high confidence as INHIBITOR.
REC_0167,03,P00178,CYP2B4,"2-{[(3alpha,5alpha,7alpha,8alpha,10alpha,12alpha,17alpha)-3,12-bis{2-[(4-O-alpha-D-glucopyranosyl-beta-D-glucopyranosyl)oxy]ethoxy}cholan-7-yl]oxy}ethyl 4-O-alpha-D-glucopyranosyl-beta-D-glucopyranoside",3KW4,unknown,EXCLUDE,HIGH,A,True,False,none,False,,"Complex glycoside compound, likely a detergent or crystallization additive. Correct classification as EXCLUDE."
REC_0168,03,P00178,CYP2B4,ticlopidine,3KW4,unknown,SUBSTRATE,MEDIUM,B,True,False,none,False,,Ticlopidine is a known antiplatelet drug metabolized by CYP enzymes. Medium confidence as SUBSTRATE.
REC_0169,03,P00178,CYP2B4,5-CYCLOHEXYL-1-PENTYL-BETA-D-MALTOSIDE,3MVR,unknown,EXCLUDE,HIGH,A,True,False,none,False,,Cyclohexyl maltoside detergent. Correct classification as EXCLUDE.
REC_0170,03,P00178,CYP2B4,(4-tert-butylphenyl)acetaldehyde,3R1B,unknown,PRODUCT,HIGH,B,True,False,none,False,,Acetaldehyde product. Very high confidence as PRODUCT.
REC_0171,03,P00178,CYP2B4,Amlodipine,3TMZ,unknown,SUBSTRATE,MEDIUM,B,True,False,none,False,,Amlodipine is a calcium channel blocker metabolized by CYPs. Medium confidence as SUBSTRATE.
