Dock Index,Enzyme Index,Substrate Index,Label
1037,222,1,0
1038,224,1,0
1039,243,1,0
1040,246,1,0
1041,263,1,0
1042,267,1,0
1043,272,1,0
1044,275,1,0
1045,281,1,0
1046,288,1,0
1047,12,2,0
1048,16,2,0
1049,25,2,0
1050,66,2,0
1051,115,2,0
1052,135,2,0
1053,220,2,0
1054,235,2,0
1055,254,2,0
1056,273,2,0
1057,276,2,0
1058,52,4,0
1059,62,4,0
1060,72,4,0
1061,118,4,0
1062,225,4,0
1063,241,4,0
1064,248,4,0
1065,255,4,0
1066,278,4,0
1067,4,5,0
1068,16,5,0
1069,76,5,0
1070,103,5,0
1071,104,5,0
1072,131,5,0
1073,140,5,0
1074,153,5,0
1075,160,5,0
1076,187,5,0
1077,209,5,0
1078,227,5,0
1079,242,5,0
1080,249,5,0
1081,255,5,0
1082,260,5,0
1083,267,5,0
1084,279,5,0
1085,291,5,0
1086,17,7,0
1087,135,7,0
1088,150,7,0
1089,164,7,0
1090,227,7,0
1091,245,7,0
1092,257,7,0
1093,264,7,0
1094,272,7,0
1095,50,8,0
1096,93,8,0
1097,134,8,0
1098,158,8,0
1099,221,8,0
1100,229,8,0
1101,236,8,0
1102,241,8,0
1103,254,8,0
1104,274,8,0
1105,32,9,0
1106,49,9,0
1107,74,9,0
1108,100,9,0
1109,138,9,0
1110,191,9,0
1111,213,9,0
1112,235,9,0
1113,265,9,0
1114,0,10,0
1115,7,10,0
1116,42,10,0
1117,47,10,0
1118,61,10,0
1119,102,10,0
1120,127,10,0
1121,217,10,0
1122,236,10,0
1123,290,10,0
1133,7,12,0
1134,13,12,0
1135,27,12,0
1136,38,12,0
1137,44,12,0
1138,55,12,0
1139,63,12,0
1140,68,12,0
1141,70,12,0
1142,77,12,0
1143,79,12,0
1144,82,12,0
1145,88,12,0
1146,102,12,0
1147,107,12,0
1148,117,12,0
1149,153,12,0
1150,160,12,0
1151,161,12,0
1152,171,12,0
1153,172,12,0
1154,182,12,0
1155,185,12,0
1156,197,12,0
1157,205,12,0
1158,216,12,0
1159,220,12,0
1160,230,12,0
1161,240,12,0
1162,249,12,0
1163,254,12,0
1164,255,12,0
1165,267,12,0
1166,272,12,0
1167,273,12,0
1168,275,12,0
1169,280,12,0
1170,17,13,0
1171,35,13,0
1172,88,13,0
1173,89,13,0
1174,101,13,0
1175,120,13,0
1176,174,13,0
1177,208,13,0
1178,239,13,0
1179,242,13,0
1180,291,13,0
1181,10,14,0
1182,23,14,0
1183,24,14,0
1184,66,14,0
1185,97,14,0
1186,239,14,0
1187,256,14,0
1188,282,14,0
1189,289,14,0
1190,40,15,0
1191,70,15,0
1192,82,15,0
1193,89,15,0
1194,96,15,0
1195,112,15,0
1196,136,15,0
1197,141,15,0
1198,149,15,0
1199,158,15,0
1200,179,15,0
1201,200,15,0
1202,204,15,0
1203,217,15,0
1204,224,15,0
1205,246,15,0
1206,265,15,0
1207,276,15,0
1208,284,15,0
1209,2,17,0
1210,47,17,0
1211,48,17,0
1212,61,17,0
1213,90,17,0
1214,110,17,0
1215,119,17,0
1216,142,17,0
1217,168,17,0
1218,171,17,0
1219,212,17,0
1220,233,17,0
1221,240,17,0
1222,248,17,0
1223,256,17,0
1224,277,17,0
1225,280,17,0
1226,281,17,0
1227,291,17,0
1228,13,18,0
1229,56,18,0
1230,80,18,0
1232,110,18,0
1233,111,18,0
1234,145,18,0
1236,286,18,0
1237,50,19,0
1238,52,19,0
1239,55,19,0
1240,68,19,0
1241,88,19,0
1242,138,19,0
1243,140,19,0
1244,153,19,0
1245,229,19,0
1246,30,20,0
1247,32,20,0
1248,54,20,0
1249,94,20,0
1250,143,20,0
1251,151,20,0
1252,162,20,0
1253,184,20,0
1254,270,20,0
1255,7,21,0
1256,29,21,0
1257,32,21,0
1258,82,21,0
1259,133,21,0
1260,135,21,0
1261,164,21,0
1262,214,21,0
1263,216,21,0
1264,11,22,0
1265,48,22,0
1266,49,22,0
1267,62,22,0
1268,121,22,0
1269,161,22,0
1270,164,22,0
1271,182,22,0
1272,241,22,0
1273,12,23,0
1274,19,23,0
1275,29,23,0
1276,62,23,0
1277,113,23,0
1278,132,23,0
1279,148,23,0
1280,152,23,0
1281,153,23,0
1282,165,23,0
1283,173,23,0
1284,186,23,0
1285,195,23,0
1286,204,23,0
1287,211,23,0
1288,225,23,0
1289,230,23,0
1290,245,23,0
1291,267,23,0
1292,2,24,0
1293,4,24,0
1294,5,24,0
1295,7,24,0
1296,9,24,0
1297,10,24,0
1298,15,24,0
1299,20,24,0
1300,24,24,0
1301,30,24,0
1302,34,24,0
1303,37,24,0
1304,39,24,0
1305,47,24,0
1306,48,24,0
1307,58,24,0
1308,59,24,0
1309,60,24,0
1310,62,24,0
1311,63,24,0
1312,64,24,0
1313,66,24,0
1314,67,24,0
1315,69,24,0
1316,72,24,0
1317,82,24,0
1318,83,24,0
1319,85,24,0
1320,89,24,0
1321,93,24,0
1322,99,24,0
1323,101,24,0
1324,104,24,0
1325,109,24,0
1326,110,24,0
1327,125,24,0
1328,136,24,0
1329,138,24,0
1330,143,24,0
1331,147,24,0
1332,148,24,0
1333,157,24,0
1334,158,24,0
1335,160,24,0
1336,166,24,0
1337,169,24,0
1338,171,24,0
1339,174,24,0
1340,176,24,0
1341,178,24,0
1342,184,24,0
1343,190,24,0
1344,192,24,0
1345,199,24,0
1346,203,24,0
1347,208,24,0
1348,211,24,0
1349,220,24,0
1350,221,24,0
1351,225,24,0
1352,226,24,0
1353,229,24,0
1354,232,24,0
1355,235,24,0
1356,241,24,0
1357,253,24,0
1358,257,24,0
1359,264,24,0
1360,266,24,0
1361,271,24,0
1362,275,24,0
1363,278,24,0
1364,285,24,0
1365,286,24,0
1366,291,24,0
1367,2,25,0
1368,9,25,0
1369,19,25,0
1370,29,25,0
1371,43,25,0
1372,51,25,0
1373,70,25,0
1374,77,25,0
1375,78,25,0
1376,81,25,0
1377,88,25,0
1378,97,25,0
1379,103,25,0
1380,114,25,0
1381,120,25,0
1382,125,25,0
1383,138,25,0
1384,144,25,0
1385,156,25,0
1386,162,25,0
1387,180,25,0
1388,186,25,0
1389,188,25,0
1390,189,25,0
1391,195,25,0
1392,196,25,0
1393,210,25,0
1394,215,25,0
1395,216,25,0
1396,244,25,0
1397,245,25,0
1398,251,25,0
1399,253,25,0
1400,259,25,0
1401,274,25,0
1402,281,25,0
1403,287,25,0
1404,22,26,0
1405,81,26,0
1406,113,26,0
1407,160,26,0
1408,197,26,0
1409,205,26,0
1410,271,26,0
1411,275,26,0
1412,286,26,0
1413,21,27,0
1415,53,27,0
1416,72,27,0
1418,160,27,0
1420,201,27,0
1422,68,28,0
1423,83,28,0
1424,98,28,0
1425,148,28,0
1426,151,28,0
1427,153,28,0
1428,185,28,0
1429,201,28,0
1430,288,28,0
1431,1,39,0
1432,4,39,0
1433,14,39,0
1434,15,39,0
1435,60,39,0
1436,75,39,0
1437,84,39,0
1438,88,39,0
1439,92,39,0
1440,98,39,0
1441,165,39,0
1442,186,39,0
1443,195,39,0
1444,222,39,0
1445,255,39,0
1446,275,39,0
1447,276,39,0
1448,287,39,0
1449,288,39,0
1450,33,40,0
1451,55,40,0
1452,65,40,0
1453,79,40,0
1454,112,40,0
1455,130,40,0
1456,157,40,0
1457,191,40,0
1458,283,40,0
1459,37,46,0
1460,39,46,0
1461,44,46,0
1462,56,46,0
1463,62,46,0
1464,63,46,0
1465,87,46,0
1466,130,46,0
1467,138,46,0
1468,158,46,0
1469,171,46,0
1470,180,46,0
1471,182,46,0
1472,187,46,0
1473,199,46,0
1474,242,46,0
1475,252,46,0
1476,258,46,0
1477,266,46,0
1478,277,46,0
1479,45,47,0
1480,87,47,0
1481,117,47,0
1482,138,47,0
1483,162,47,0
1484,169,47,0
1485,181,47,0
1486,227,47,0
1487,263,47,0
1488,270,47,0
1489,66,48,0
1490,80,48,0
1491,91,48,0
1492,102,48,0
1493,110,48,0
1494,114,48,0
1495,140,48,0
1496,163,48,0
1497,168,48,0
1498,172,48,0
1499,181,48,0
1500,182,48,0
1501,199,48,0
1502,211,48,0
1503,214,48,0
1504,227,48,0
1505,233,48,0
1506,246,48,0
1507,263,48,0
1508,60,49,0
1509,74,49,0
1510,137,49,0
1511,139,49,0
1512,140,49,0
1513,166,49,0
1514,171,49,0
1515,233,49,0
1516,290,49,0
1517,11,50,0
1518,49,50,0
1519,64,50,0
1520,74,50,0
1521,109,50,0
1522,121,50,0
1523,140,50,0
1524,153,50,0
1525,171,50,0
1526,172,50,0
1527,175,50,0
1528,184,50,0
1529,208,50,0
1530,209,50,0
1531,213,50,0
1532,222,50,0
1533,242,50,0
1534,263,50,0
1535,275,50,0
1536,291,50,0
1537,5,51,0
1538,31,51,0
1539,67,51,0
1540,89,51,0
1541,132,51,0
1542,139,51,0
1543,172,51,0
1544,183,51,0
1545,208,51,0
1546,6,52,0
1547,19,52,0
1548,62,52,0
1549,114,52,0
1550,174,52,0
1551,176,52,0
1552,216,52,0
1553,252,52,0
1554,256,52,0
1555,9,53,0
1556,41,53,0
1557,109,53,0
1558,140,53,0
1559,144,53,0
1560,170,53,0
1561,192,53,0
1562,242,53,0
1563,274,53,0
1564,282,53,0
1565,5,54,0
1566,48,54,0
1567,79,54,0
1568,97,54,0
1569,106,54,0
1570,113,54,0
1571,170,54,0
1572,244,54,0
1573,285,54,0
1574,14,55,0
1575,43,55,0
1576,55,55,0
1577,68,55,0
1578,87,55,0
1579,140,55,0
1580,160,55,0
1581,216,55,0
1582,277,55,0
1583,22,56,0
1584,94,56,0
1585,119,56,0
1586,176,56,0
1587,177,56,0
1588,179,56,0
1589,191,56,0
1590,217,56,0
1591,248,56,0
1592,272,56,0
1593,11,58,0
1594,18,58,0
1595,64,58,0
1596,68,58,0
1597,130,58,0
1598,132,58,0
1599,164,58,0
1600,169,58,0
1601,254,58,0
1602,259,58,0
1603,103,59,0
1604,132,59,0
1605,143,59,0
1606,190,59,0
1607,191,59,0
1608,208,59,0
1609,246,59,0
1610,255,59,0
1611,273,59,0
1612,7,60,0
1613,27,60,0
1614,32,60,0
1615,33,60,0
1616,34,60,0
1617,39,60,0
1618,46,60,0
1619,53,60,0
1620,54,60,0
1621,61,60,0
1622,69,60,0
1623,83,60,0
1624,89,60,0
1625,92,60,0
1626,93,60,0
1627,102,60,0
1628,111,60,0
1629,113,60,0
1630,120,60,0
1631,127,60,0
1632,133,60,0
1633,134,60,0
1634,137,60,0
1635,139,60,0
1636,141,60,0
1637,147,60,0
1638,158,60,0
1639,161,60,0
1640,163,60,0
1641,168,60,0
1642,172,60,0
1643,179,60,0
1644,189,60,0
1645,190,60,0
1646,191,60,0
1647,203,60,0
1648,205,60,0
1649,209,60,0
1650,217,60,0
1651,224,60,0
1652,229,60,0
1653,231,60,0
1654,234,60,0
1655,249,60,0
1656,258,60,0
1657,262,60,0
1658,265,60,0
1659,266,60,0
1660,271,60,0
1661,273,60,0
1662,276,60,0
1663,278,60,0
1664,280,60,0
1665,281,60,0
1666,286,60,0
1667,291,60,0
1668,17,61,0
1669,31,61,0
1670,67,61,0
1671,73,61,0
1672,77,61,0
1673,78,61,0
1674,97,61,0
1675,145,61,0
1676,155,61,0
1677,3,75,0
1678,14,75,0
1679,20,75,0
1680,27,75,0
1681,29,75,0
1682,47,75,0
1683,48,75,0
1684,66,75,0
1685,72,75,0
1686,75,75,0
1687,80,75,0
1688,81,75,0
1689,85,75,0
1690,88,75,0
1691,93,75,0
1692,98,75,0
1693,100,75,0
1694,117,75,0
1695,136,75,0
1696,141,75,0
1697,158,75,0
1698,171,75,0
1699,174,75,0
1700,186,75,0
1701,188,75,0
1702,192,75,0
1703,215,75,0
1704,218,75,0
1705,245,75,0
1706,249,75,0
1707,253,75,0
1708,263,75,0
1709,271,75,0
1710,274,75,0
1711,277,75,0
1712,290,75,0
1713,291,75,0
1714,46,76,0
1715,87,76,0
1716,103,76,0
1717,110,76,0
1718,117,76,0
1719,125,76,0
1720,221,76,0
1721,227,76,0
1722,263,76,0
1723,81,77,0
1724,109,77,0
1725,161,77,0
1726,188,77,0
1727,193,77,0
1728,208,77,0
1729,221,77,0
1730,231,77,0
1731,243,77,0
1732,285,77,0
1733,41,78,0
1734,47,78,0
1735,59,78,0
1736,60,78,0
1737,81,78,0
1738,102,78,0
1739,110,78,0
1740,184,78,0
1741,255,78,0
1742,15,79,0
1743,74,79,0
1744,88,79,0
1745,97,79,0
1746,105,79,0
1747,139,79,0
1748,157,79,0
1749,225,79,0
1750,227,79,0
1751,291,79,0
1752,4,80,0
1753,24,80,0
1754,55,80,0
1755,70,80,0
1756,73,80,0
1757,115,80,0
1758,143,80,0
1759,151,80,0
1760,171,80,0
1761,185,80,0
1762,187,80,0
1763,190,80,0
1764,197,80,0
1765,208,80,0
1766,242,80,0
1767,244,80,0
1768,254,80,0
1769,259,80,0
1770,278,80,0
1771,41,81,0
1772,51,81,0
1773,133,81,0
1774,180,81,0
1775,244,81,0
1776,247,81,0
1777,280,81,0
1778,282,81,0
1779,290,81,0
1780,20,82,0
1781,22,82,0
1782,36,82,0
1783,42,82,0
1784,56,82,0
1785,144,82,0
1786,154,82,0
1787,239,82,0
1788,249,82,0
1789,281,82,0
1790,11,83,0
1791,13,83,0
1792,68,83,0
1793,78,83,0
1794,165,83,0
1795,200,83,0
1796,241,83,0
1797,254,83,0
1798,287,83,0
1799,9,84,0
1800,23,84,0
1801,36,84,0
1802,47,84,0
1803,53,84,0
1804,86,84,0
1805,132,84,0
1806,204,84,0
1807,284,84,0
1808,62,86,0
1809,79,86,0
1810,125,86,0
1811,160,86,0
1812,167,86,0
1813,174,86,0
1814,211,86,0
1815,247,86,0
1816,249,86,0
1817,277,86,0
1818,21,93,0
1819,123,93,0
1820,125,93,0
1821,129,93,0
1822,162,93,0
1823,208,93,0
1824,218,93,0
1825,259,93,0
1826,274,93,0
1827,8,94,0
1828,59,94,0
1829,96,94,0
1830,98,94,0
1831,198,94,0
1832,227,94,0
1833,230,94,0
1834,246,94,0
1835,252,94,0
1836,256,94,0
1837,282,94,0
1838,13,98,0
1839,17,98,0
1840,39,98,0
1841,63,98,0
1842,72,98,0
1843,86,98,0
1844,113,98,0
1845,125,98,0
1846,139,98,0
1847,153,98,0
1848,163,98,0
1849,183,98,0
1850,191,98,0
1851,199,98,0
1852,227,98,0
1853,246,98,0
1854,265,98,0
1855,278,98,0
1856,283,98,0
1857,2,99,0
1858,26,99,0
1859,43,99,0
1860,54,99,0
1861,56,99,0
1862,85,99,0
1863,86,99,0
1864,87,99,0
1865,102,99,0
1866,127,99,0
1867,133,99,0
1868,137,99,0
1869,139,99,0
1870,194,99,0
1871,209,99,0
1872,211,99,0
1873,216,99,0
1874,242,99,0
1875,280,99,0
1876,17,102,0
1877,18,102,0
1878,59,102,0
1879,98,102,0
1880,102,102,0
1881,112,102,0
1882,185,102,0
1883,234,102,0
1884,235,102,0
1885,247,102,0
1886,274,102,0
1887,3,103,0
1888,24,103,0
1889,33,103,0
1890,46,103,0
1891,86,103,0
1892,105,103,0
1893,145,103,0
1894,152,103,0
1895,255,103,0
1896,22,104,0
1897,36,104,0
1898,85,104,0
1899,135,104,0
1900,149,104,0
1901,249,104,0
1902,275,104,0
1903,290,104,0
1904,291,104,0
1905,27,105,0
1906,117,105,0
1907,122,105,0
1908,183,105,0
1909,205,105,0
1910,263,105,0
1911,285,105,0
1912,287,105,0
1913,288,105,0
1914,7,106,0
1915,16,106,0
1916,44,106,0
1917,45,106,0
1918,125,106,0
1919,200,106,0
1920,215,106,0
1921,231,106,0
1922,245,106,0
1923,84,107,0
1924,87,107,0
1925,91,107,0
1926,103,107,0
1927,122,107,0
1928,145,107,0
1929,175,107,0
1930,208,107,0
1931,268,107,0
1932,9,108,0
1933,38,108,0
1934,47,108,0
1935,66,108,0
1936,86,108,0
1937,125,108,0
1938,179,108,0
1939,247,108,0
1940,275,108,0
1941,0,109,0
1942,59,109,0
1943,71,109,0
1944,76,109,0
1945,89,109,0
1946,168,109,0
1947,180,109,0
1948,197,109,0
1949,251,109,0
1950,263,109,0
1951,10,113,0
1952,42,113,0
1953,45,113,0
1954,132,113,0
1955,176,113,0
1956,185,113,0
1957,218,113,0
1958,264,113,0
1959,273,113,0
1960,5,115,0
1961,59,115,0
1962,92,115,0
1963,94,115,0
1964,123,115,0
1965,127,115,0
1966,158,115,0
1967,160,115,0
1968,196,115,0
1969,283,115,0
1970,14,117,0
1971,49,117,0
1972,79,117,0
1973,82,117,0
1974,90,117,0
1975,126,117,0
1976,178,117,0
1977,242,117,0
1978,249,117,0
1979,267,117,0
1980,2,119,0
1981,34,119,0
1982,57,119,0
1983,65,119,0
1984,76,119,0
1985,162,119,0
1986,212,119,0
1987,253,119,0
1988,281,119,0
1989,3,120,0
1990,11,120,0
1991,16,120,0
1992,35,120,0
1993,50,120,0
1994,53,120,0
1995,63,120,0
1996,79,120,0
1997,88,120,0
1998,107,120,0
1999,112,120,0
2000,119,120,0
2001,132,120,0
2002,133,120,0
2003,144,120,0
2004,154,120,0
2005,155,120,0
2006,156,120,0
2007,164,120,0
2008,170,120,0
2009,199,120,0
2010,201,120,0
2011,212,120,0
2012,216,120,0
2013,232,120,0
2014,235,120,0
2015,236,120,0
2016,251,120,0
2017,51,124,0
2018,65,124,0
2019,85,124,0
2020,86,124,0
2021,108,124,0
2022,117,124,0
2023,119,124,0
2024,126,124,0
2025,137,124,0
2026,158,124,0
2027,169,124,0
2028,174,124,0
2029,180,124,0
2030,196,124,0
2031,200,124,0
2032,206,124,0
2033,239,124,0
2034,285,124,0
2035,286,124,0
2036,289,124,0
2037,37,125,0
2038,47,125,0
2039,56,125,0
2040,61,125,0
2041,70,125,0
2042,78,125,0
2043,89,125,0
2044,102,125,0
2045,115,125,0
2046,118,125,0
2047,133,125,0
2048,135,125,0
2049,159,125,0
2050,178,125,0
2051,182,125,0
2052,204,125,0
2053,246,125,0
2054,287,125,0
2055,290,125,0
2056,19,133,0
2057,64,133,0
2058,86,133,0
2059,89,133,0
2060,101,133,0
2061,147,133,0
2062,155,133,0
2063,156,133,0
2064,225,133,0
2065,270,133,0
2066,6,134,0
2067,14,134,0
2068,18,134,0
2069,30,134,0
2070,113,134,0
2071,116,134,0
2072,125,134,0
2073,150,134,0
2074,156,134,0
2075,161,134,0
2076,176,134,0
2077,183,134,0
2078,186,134,0
2079,190,134,0
2080,196,134,0
2081,197,134,0
2082,203,134,0
2083,204,134,0
2084,216,134,0
2085,221,134,0
2086,226,134,0
2087,234,134,0
2088,266,134,0
2089,272,134,0
2090,274,134,0
2091,276,134,0
2092,282,134,0
2093,286,134,0
2094,54,135,0
2095,80,135,0
2096,89,135,0
2097,111,135,0
2098,121,135,0
2099,204,135,0
2100,227,135,0
2101,249,135,0
2102,259,135,0
2103,15,136,0
2104,43,136,0
2105,50,136,0
2106,51,136,0
2107,59,136,0
2108,63,136,0
2109,99,136,0
2110,113,136,0
2111,122,136,0
2112,162,136,0
2113,167,136,0
2114,180,136,0
2115,194,136,0
2116,207,136,0
2117,217,136,0
2118,242,136,0
2119,273,136,0
2120,275,136,0
2121,291,136,0
2122,1,138,0
2123,33,138,0
2124,49,138,0
2125,50,138,0
2126,54,138,0
2127,77,138,0
2128,176,138,0
2129,214,138,0
2130,242,138,0
2131,44,139,0
2132,63,139,0
2133,76,139,0
2134,92,139,0
2135,98,139,0
2136,122,139,0
2137,176,139,0
2138,179,139,0
2139,256,139,0
2140,10,142,0
2141,32,142,0
2142,46,142,0
2143,50,142,0
2144,67,142,0
2145,221,142,0
2146,233,142,0
2147,245,142,0
2148,246,142,0
2149,24,143,0
2150,31,143,0
2151,50,143,0
2152,182,143,0
2153,212,143,0
2154,232,143,0
2155,235,143,0
2156,252,143,0
2157,264,143,0
2158,35,145,0
2159,41,145,0
2160,55,145,0
2161,92,145,0
2162,119,145,0
2163,129,145,0
2164,132,145,0
2165,221,145,0
2166,224,145,0
2167,279,145,0
2168,290,145,0
2169,5,146,0
2170,52,146,0
2171,72,146,0
2172,86,146,0
2173,116,146,0
2174,134,146,0
2175,159,146,0
2176,181,146,0
2177,227,146,0
2178,5,151,0
2179,38,151,0
2180,39,151,0
2181,47,151,0
2182,144,151,0
2183,187,151,0
2184,190,151,0
2185,200,151,0
2186,204,151,0
2187,39,152,0
2188,43,152,0
2189,121,152,0
2190,138,152,0
2191,162,152,0
2192,166,152,0
2193,189,152,0
2194,214,152,0
2195,224,152,0
2196,17,153,0
2197,83,153,0
2198,92,153,0
2199,107,153,0
2200,130,153,0
2201,131,153,0
2202,135,153,0
2203,137,153,0
2204,150,153,0
2205,160,153,0
2206,185,153,0
2207,216,153,0
2208,220,153,0
2209,233,153,0
2210,244,153,0
2211,272,153,0
2212,276,153,0
2213,280,153,0
2214,281,153,0
2215,282,153,0
2216,0,157,0
2217,56,157,0
2218,62,157,0
2219,72,157,0
2220,103,157,0
2221,129,157,0
2222,162,157,0
2223,165,157,0
2224,175,157,0
2225,211,157,0
2226,54,158,0
2227,169,158,0
2228,193,158,0
2229,195,158,0
2230,196,158,0
2231,222,158,0
2232,226,158,0
2233,239,158,0
2234,244,158,0
2235,5,159,0
2236,7,159,0
2237,131,159,0
2238,182,159,0
2239,185,159,0
2240,186,159,0
2241,187,159,0
2242,200,159,0
2243,254,159,0
2244,1,160,0
2245,12,160,0
2246,23,160,0
2247,28,160,0
2248,30,160,0
2249,60,160,0
2250,108,160,0
2251,114,160,0
2252,135,160,0
2253,137,160,0
2254,154,160,0
2255,157,160,0
2256,173,160,0
2257,200,160,0
2258,216,160,0
2259,228,160,0
2260,247,160,0
2261,288,160,0
2262,290,160,0
2263,25,161,0
2264,39,161,0
2265,52,161,0
2266,91,161,0
2267,119,161,0
2268,190,161,0
2269,241,161,0
2270,285,161,0
2271,287,161,0
2272,27,162,0
2273,34,162,0
2274,55,162,0
2275,59,162,0
2276,64,162,0
2277,119,162,0
2278,151,162,0
2279,218,162,0
2280,275,162,0
2281,12,169,0
2282,18,169,0
2283,36,169,0
2284,53,169,0
2285,71,169,0
2286,149,169,0
2287,201,169,0
2288,213,169,0
2289,231,169,0
2290,26,170,0
2291,77,170,0
2292,99,170,0
2293,139,170,0
2294,162,170,0
2295,192,170,0
2296,216,170,0
2297,231,170,0
2298,285,170,0
2299,24,172,0
2300,35,172,0
2301,76,172,0
2302,85,172,0
2303,207,172,0
2304,215,172,0
2305,231,172,0
2306,240,172,0
2307,253,172,0
2308,0,175,0
2309,48,175,0
2310,65,175,0
2311,100,175,0
2312,141,175,0
2313,150,175,0
2314,226,175,0
2315,244,175,0
2316,279,175,0
2317,15,176,0
2318,52,176,0
2319,62,176,0
2320,78,176,0
2321,82,176,0
2322,100,176,0
2323,107,176,0
2324,154,176,0
2325,167,176,0
2326,246,176,0
2327,9,177,0
2328,10,177,0
