uniprot_id,enzyme_name,organism,pdb_id,ligand_ccd,ligand_name,original_class,final_class,confidence,audit_date,audit_method,notes
Q9FCA6,CYP158A2 (biflaviolin synthase),Streptomyces coelicolor A3(2),1T93,FLV,FLAVIOLIN,substrate,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini web,Flaviolin (THE CYP158A2 substrate)
Q9FCA6,CYP158A2 (biflaviolin synthase),Streptomyces coelicolor A3(2),1SE6,SPK,SPERMINE (FULLY PROTONATED FORM),unknown,EXCLUDE,high,2026-01-25,Codex PDB + Gemini web,Spermine (crystallization)
Q9FCA6,CYP158A2 (biflaviolin synthase),Streptomyces coelicolor,5DE9,SPM,SPERMINE,unknown,EXCLUDE,high,2026-01-25,Codex PDB + Gemini web,Spermine (crystallization)
Q9FCA6,CYP158A2 (biflaviolin synthase),Streptomyces coelicolor A3(2),2D09,OXY,OXYGEN MOLECULE,substrate,EXCLUDE,high,2026-01-25,Codex PDB + Gemini web,O2 cofactor
Q9FCA6,CYP158A2 (biflaviolin synthase),Streptomyces coelicolor A3(2),2D0E,NQ,2-HYDROXYNAPHTHOQUINONE,substrate,SUBSTRATE,medium,2026-01-25,Codex PDB + Gemini web,2-hydroxynaphthoquinone
P9WPP3,CYP124 (vitamin D hydroxylase),Mycobacterium tuberculosis H37Rv,7ZB9,M65,ethyl 7-imidazol-1-ylheptanoate,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB + Gemini web,"Carbetoxyhexyl imidazole, Fe-N=2.03-2.18A"
P9WPP3,CYP124 (vitamin D hydroxylase),Mycobacterium tuberculosis H37Rv,6T0H,M9B,1-alpha-hydroxy-vitamin D3,product,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini web,1a-hydroxy-vitamin D3 (Gemini confirmed)
P9WPP3,CYP124 (vitamin D hydroxylase),Mycobacterium tuberculosis H37Rv,6T0J,RWZ,"N-[(2Z)-3,7-dimethylocta-2,6-dien-1-yl]-N'-[(1R,3S,5R,7R)-tricyclo[3.3.1.1~3,7~]dec-2-yl]ethane-1,2-diamine",unknown,SUBSTRATE,medium,2026-01-25,Codex PDB + Gemini web,SQ109
P9WPP3,CYP124 (vitamin D hydroxylase),Mycobacterium tuberculosis H37Rv,6T0G,VD3,"(1S,3Z)-3-[(2E)-2-[(1R,3AR,7AS)-7A-METHYL-1-[(2R)-6-METHYLHEPTAN-2-YL]-2,3,3A,5,6,7-HEXAHYDRO-1H-INDEN-4-YLIDENE]ETHYLI DENE]-4-METHYLIDENE-CYCLOHEXAN-1-OL",product,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini web,Vitamin D3
P9WPP3,CYP124 (vitamin D hydroxylase),Mycobacterium tuberculosis H37Rv,6T0F,MPO,3[N-MORPHOLINO]PROPANE SULFONIC ACID,unknown,EXCLUDE,high,2026-01-25,Codex PDB + Gemini web,MOPS buffer
P9WPP3,CYP124 (vitamin D hydroxylase),Mycobacterium tuberculosis H37Rv,6T0F,K2B,"(8ALPHA,9BETA)-CHOLEST-4-EN-3-ONE",unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini web,Cholest-4-en-3-one
P9WPP3,CYP124 (vitamin D hydroxylase),Mycobacterium tuberculosis H37Rv,6T0L,M8N,~{N}-[[[2-methyl-4-(3-methylbutyl)phenyl]amino]methyl]hydroxylamine,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB + Gemini web,"Inhibitor compound 5p, Fe-N=2.03A"
P9WPP3,CYP124 (vitamin D hydroxylase),Mycobacterium tuberculosis H37Rv,2WM4,VGJ,"(3R,7S,11S)-3,7,11,15-tetramethylhexadecanoic acid",unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini web,Phytanic acid
