uniprot_id,enzyme_name,organism,pdb_id,ligand_ccd,ligand_name,original_class,final_class,confidence,audit_date,audit_method,notes
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7XZK,I8F,(2~{S})-2-[[(2~{S})-1-(3-cyclohexylpropanoyl)piperidin-2-yl]carbonylamino]-3-phenyl-propanoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7Y0P,PCR,P-CRESOL,unknown,SUBSTRATE,medium,2026-01-25,Codex DROP fix,p-Cresol
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7Y0R,4MN,4-METHYLANILINE,unknown,SUBSTRATE,low-med,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7Y9J,H5J,"5-nitro-1,2-benzoxazole",inhibitor,SUBSTRATE,high,2026-01-25,Codex DROP fix,Nitrobenzoxazole
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7Y9L,6VP,5-nitro-2-oxidanyl-benzenecarbonitrile,product,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7YD9,MBN,TOLUENE,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7YDB,HOA,HYDROXYAMINE,unknown,INHIBITOR,medium,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7YDB,IRV,(2~{S})-2-(5-imidazol-1-ylpentanoylamino)-3-phenyl-propanoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex DROP fix,Imidazolyl substrate
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7YDB,PYJ,PHENYLETHANE,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7YDD,3H0,propylbenzene,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7YDL,IC6,(2S)-2-(6-imidazol-1-ylhexanoylamino)-3-phenyl-propanoic acid,unknown,INHIBITOR,medium,2026-01-25,Codex DROP fix,"Imidazolyl inhibitor, Fe-N=2.39A"
P14779,CYP102A1 (P450 BM3),Priestia megaterium,7YFT,16N,"2,3-dihydro-1H-indene",unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,8DSG,BTB,"2-[BIS-(2-HYDROXY-ETHYL)-AMINO]-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",product,EXCLUDE,high,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,8JC3,LXO,4-(pyridin-4-ylamino)butanoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex DROP fix,Pyridinyl butanoic acid
P14779,CYP102A1 (P450 BM3),Priestia megaterium,8JC3,PHE,PHENYLALANINE,unknown,EXCLUDE,high,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,8JC4,UCH,1-pyridin-4-ylpiperidine-4-carboxylic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex DROP fix,Pyridinyl piperidine
P14779,CYP102A1 (P450 BM3),Priestia megaterium,8YB2,OXY,OXYGEN MOLECULE,unknown,EXCLUDE,high,2026-01-25,Codex PDB analysis,
P14779,CYP102A1 (P450 BM3),Priestia megaterium,9ISU,HL0,N-[(3S)-2-oxotetrahydrofuran-3-yl]decanamide,unknown,SUBSTRATE,med-high,2026-01-25,Codex PDB analysis,
