uniprot_id,enzyme_name,organism,pdb_id,ligand_ccd,ligand_name,original_class,final_class,confidence,audit_date,audit_method,notes
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5OP9,BZ6,4-(imidazol-1-ylmethyl)-3-(4-methoxyphenyl)-1-phenyl-pyrazole,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6RQB,Q47,3-bromo dicyclotyrosine,unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6RQ1,KE5,"(3~{S},6~{S})-3-[(4-hydroxyphenyl)methyl]-6-[(2-methyl-4-oxidanyl-phenyl)methyl]piperazine-2,5-dione",unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6RQD,KEW,"(3~{S},6~{S})-3-[(3-chloranyl-4-oxidanyl-phenyl)methyl]-6-[(4-hydroxyphenyl)methyl]piperazine-2,5-dione",unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6TET,N5Z,1-[(~{E})-3-[4-(4-fluorophenyl)phenyl]prop-2-enyl]imidazole,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6RQ3,OUC,"(3~{S},6~{S})-3-[(2,6-dimethyl-4-oxidanyl-phenyl)methyl]-6-[(4-hydroxyphenyl)methyl]piperazine-2,5-dione",unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,4G48,PZB,"4-(4-phenoxy-1H-pyrazol-3-yl)benzene-1,3-diol",unknown,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5O4K,9KE,1-[(4-chlorophenyl)methyl]-4-(3-imidazol-1-ylpropyl)piperazin-2-one,unknown,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6GEO,EW2,2-chloranyl-3-[4-(imidazol-1-ylmethyl)-1-phenyl-pyrazol-3-yl]-1~{H}-indole,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6TE7,N55,2-chloranyl-4-[4-[(1~{R})-1-imidazol-1-ylprop-2-enyl]phenyl]phenol,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,4G46,TTY,"4-oxo-4,5,6,7-tetrahydro-1-benzofuran-3-carboxylic acid",unknown,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,4G45,MQN,2-methylquinolin-6-amine,unknown,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6RQ5,KEB,"(3~{S},6~{S})-3-[(3,5-dimethyl-4-oxidanyl-phenyl)methyl]-6-[(4-hydroxyphenyl)methyl]piperazine-2,5-dione",unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,7NQO,ULZ,4-[4-[2-(5-bromanyl-1~{H}-indol-3-yl)ethyl]pyrimidin-2-yl]morpholine,unknown,INHIBITOR,medium,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,7NQN,UMT,4-[4-[2-(1~{H}-indol-3-yl)ethyl]pyrimidin-2-yl]morpholine,unknown,INHIBITOR,medium,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,7NQM,UMZ,3-(2-pyrimidin-4-ylethyl)-1~{H}-indole,unknown,INHIBITOR,medium,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6GEQ,EW5,1-phenyl-3-pyridin-4-yl-~{N}-(pyridin-4-ylmethyl)pyrazole-4-carboxamide,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6RQ0,KE2,"(3~{S},6~{S})-3-[(4-hydroxyphenyl)methyl]-6-[(3-methyl-4-oxidanyl-phenyl)methyl]piperazine-2,5-dione",unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5IBE,69M,"4-[5-amino-4-(3'-amino[1,1'-biphenyl]-3-yl)-1H-pyrazol-3-yl]phenol",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5O4L,9KB,1-[(4-fluorophenyl)methyl]-4-(3-imidazol-1-ylpropyl)piperazin-2-one,unknown,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5IBF,69W,"4-(3'-amino[1,1'-biphenyl]-3-yl)-1H-pyrazol-5-amine",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6TEV,N5W,1-[[4-[4-(trifluoromethyl)phenyl]phenyl]methyl]imidazole,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5IBD,GGJ,"4-(3'-amino[1,1'-biphenyl]-3-yl)-3-(4-methoxyphenyl)-1H-pyrazol-5-amine",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,4ICT,1ED,"(3S,6S)-3-benzyl-6-(4-hydroxybenzyl)piperazine-2,5-dione",substrate,SUBSTRATE,med-high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,1N4G,PYZ,4-IODOPYRAZOLE,inhibitor,INHIBITOR,medium,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,6UPI,QFD,"(3S,6S)-3-{[4-(hydroxymethoxy)phenyl]methyl}-6-[(4-hydroxyphenyl)methyl]piperazine-2,5-dione",unknown,PRODUCT,med-high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,4IQ7,1G9,"(3S,6S)-3-(4-hydroxybenzyl)-6-methylpiperazine-2,5-dione",substrate,SUBSTRATE,med-high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,2IJ7,TPF,"2-(2,4-DIFLUOROPHENYL)-1,3-DI(1H-1,2,4-TRIAZOL-1-YL)PROPAN-2-OL",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5IBH,69R,"4,4'-(5-{[(1H-imidazol-4-yl)methyl]amino}-1H-pyrazole-3,4-diyl)diphenol",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5IBG,69S,"3'-amino-5-[5-amino-3-(4-hydroxyphenyl)-1H-pyrazol-4-yl][1,1'-biphenyl]-2-ol",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5IBI,69U,"4,4'-(5-{[(4-hydroxyphenyl)methyl]amino}-1H-pyrazole-3,4-diyl)diphenol",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,4G2G,TDH,"4,4'-(1H-1,2,3-triazole-1,5-diyl)diphenol",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
P9WPP7,CYP121 (CYP121A1),Mycobacterium tuberculosis,5IBJ,69T,4-{5-[(4-hydroxyphenyl)amino]-1H-pyrazol-3-yl}phenol,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB analysis,
