uniprot_id,enzyme_name,organism,pdb_id,ligand_ccd,ligand_name,original_class,final_class,confidence,audit_date,audit_method,notes
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,7JXB,VLG,"3'-methoxy[1,1'-biphenyl]-4-carboxylic acid",unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,7TP5,81M,4-(ethylsulfanyl)benzoic acid,unknown,SUBSTRATE,med-high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6U30,PQM,4-(pyridin-3-yl)benzoic acid,unknown,INHIBITOR,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6UNN,K3Z,(E)-3-(4-methoxyphenyl)acrylic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,7U00,L4I,4-(2-chloroethyl)benzoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6PQ6,OVM,3-methoxybenzoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6C3J,EJD,4-(thiophen-3-yl)benzoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6PRR,OW4,3-(methylamino)benzoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6PQW,OVV,3-methylbenzoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,8VKF,LVK,4-propanoylbenzoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6C3H,EJV,4-heptylbenzoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,8TAW,PQS,4-(pyridin-2-yl)benzoic acid,unknown,INHIBITOR,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,4EGO,1F1,1H-indole-6-carboxylic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6VJX,QZP,4-(2-methylpropyl)benzoic acid,unknown,SUBSTRATE,med-high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,8TNK,IRJ,4-benzylbenzoic acid,unknown,SUBSTRATE,med-high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,7TND,JO4,4-phenoxybenzoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,8VL0,LVC,4-(2-oxopropyl)benzoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,7TZN,1Y6,4-fluorobenzoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6PQD,OVP,3-(methylsulfanyl)benzoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,5U6T,81J,4-ethoxybenzoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,7TZY,L3K,4-(2-bromoethyl)benzoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,8G35,YJE,4-[(2S)-2-hydroxy-3-oxobutan-2-yl]benzoic acid,product,PRODUCT,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,4EGN,TWO,"3,4-dimethoxybenzoic acid",unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,8G36,UB7,terephthalic acid,unknown,EXCLUDE,medium,2026-01-25,Codex DROP fix,"Terephthalic acid (di-acid, not substrate)"
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,8E5J,MH0,Mesoheme,unknown,EXCLUDE,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,5YQH,8ZX,4-methoxybenzamide,unknown,EXCLUDE,high,2026-01-25,Codex DROP fix,"4-methoxybenzamide (amide, not substrate)"
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,8E5J,HX1,4-butylbenzoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,6PRS,OW7,3-ethoxybenzoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,5U6W,81P,4-(methylamino)benzoic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
Q2IU02,CYP199A4,Rhodopseudomonas palustris HaA2,4EGP,FIV,naphthalene-2-carboxylic acid,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB analysis,
