uniprot_id,enzyme_name,organism,pdb_id,ligand_ccd,ligand_name,original_class,final_class,confidence,audit_date,audit_method,notes
Q16696,CYP2A13 (NNK/nicotine metabolism),Homo sapiens,4EJI,0QA,4-[methyl(nitroso)amino]-1-(pyridin-3-yl)butan-1-one,unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,"NNK (tobacco carcinogen, metabolized despite Fe-N=2.05A)"
Q16696,CYP2A13 (NNK/nicotine metabolism),Homo sapiens,2P85,IND,INDOLE,unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,Indole
Q16696,CYP2A13 (NNK/nicotine metabolism),Homo sapiens,4EJG,NCT,(S)-3-(1-METHYLPYRROLIDIN-2-YL)PYRIDINE,unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,Nicotine
Q16696,CYP2A13 (NNK/nicotine metabolism),Homo sapiens,3T3S,9PL,"(3S,4R)-3-ethyl-4-[(1-methyl-1H-imidazol-5-yl)methyl]dihydrofuran-2(3H)-one",unknown,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"Pilocarpine analog, Fe-N=2.06-2.61A"
Q55080,CYP119 (thermophilic model P450),Saccharolobus solfataricus,1F4T,PIM,4-PHENYL-1H-IMIDAZOLE,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"4-phenylimidazole, Fe-N=2.13-2.14A"
Q55080,CYP119 (thermophilic model P450),Sulfolobus acidocaldarius DSM 639,4WPD,3SQ,4-(4-fluorophenyl)-1H-imidazole,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"4-(4-fluorophenyl)-imidazole, Fe-N=1.95-1.98A"
Q55080,CYP119 (thermophilic model P450),Sulfolobus acidocaldarius DSM 639,4TT5,36Y,4-(4-bromophenyl)-1H-imidazole,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"4-(4-bromophenyl)-imidazole, Fe-N=1.99A"
Q55080,CYP119 (thermophilic model P450),Sulfolobus acidocaldarius DSM 639,4TUV,CPZ,4-(4-CHLOROPHENYL)IMIDAZOLE,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"4-(4-chlorophenyl)imidazole, Fe-N=1.91A"
A0AAX7FLX8,SyoA (lignin O-demethylase),Amycolatopsis thermoflava N1165,8U1I,UB9,"2,6-dimethoxy-4-methylphenol",unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,4-methylsyringol
A0AAX7FLX8,SyoA (lignin O-demethylase),Amycolatopsis thermoflava N1165,8U1I,NO3,NITRATE ION,unknown,EXCLUDE,high,2026-01-25,Codex PDB + Gemini literature,Nitrate ion
A0AAX7FLX8,SyoA (lignin O-demethylase),Amycolatopsis thermoflava N1165,8U19,3DM,"2,6-dimethoxyphenol",unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,Syringol
P00179,CYP2C5 (rabbit drug metabolism),Oryctolagus cuniculus,1NR6,DIF,"2-[2,6-DICHLOROPHENYL)AMINO]BENZENEACETIC ACID",unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,Diclofenac
P00179,CYP2C5 (rabbit drug metabolism),Oryctolagus cuniculus,1N6B,DMZ,4-METHYL-N-METHYL-N-(2-PHENYL-2H-PYRAZOL-3-YL)BENZENESULFONAMIDE,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,Sulfaphenazole derivative
P00179,CYP2C5 (rabbit drug metabolism),Oryctolagus cuniculus,1DT6,SM,SAMARIUM (III) ION,unknown,EXCLUDE,high,2026-01-25,Codex PDB + Gemini literature,Samarium ion
P10613,CYP51 (C. albicans),Candida albicans,5TZ1,VT1,"(R)-2-(2,4-Difluorophenyl)-1,1-difluoro-3-(1H-tetrazol-1-yl)-1-(5-(4-(2,2,2-trifluoroethoxy)phenyl)pyridin-2-yl)propan-2-ol",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"VT-1161, Fe-N=2.20-2.25A"
P10613,CYP51 (C. albicans),Candida albicans,5FSA,X2N,POSACONAZOLE,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"Posaconazole, Fe-N=2.08-2.09A"
P10613,CYP51 (C. albicans),Candida albicans SC5314,5V5Z,1YN,"2-[(2R)-butan-2-yl]-4-{4-[4-(4-{[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazin-1-yl]phenyl}-2,4-dihydro-3H-1,2,4-triazol-3-one",unknown,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"Itraconazole analog, Fe-N=2.19A"
P15538,CYP11B1 (cortisol synthesis),Homo sapiens,7E7F,MYT,METYRAPONE,unknown,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"Metyrapone, Fe-N=2.09A"
P15538,CYP11B1 (cortisol synthesis),Homo sapiens,7E7F,CHD,CHOLIC ACID,unknown,EXCLUDE,high,2026-01-25,Codex PDB + Gemini literature,Cholic acid (bile acid additive)
P15538,CYP11B1 (cortisol synthesis),Homo sapiens,6M7X,JD7,"4-[(5S)-5,6,7,8-tetrahydroimidazo[1,5-a]pyridin-5-yl]benzonitrile",unknown,INHIBITOR,high,2026-01-25,Codex PDB + Gemini literature,"Fadrozole analog, Fe-N=2.37-2.42A"
A0A077KEB8,TleB (teleocidin biosynthesis),Streptomyces blastmyceticus,6J83,B9R,N-[(2S)-1-hydroxy-3-(1H-indol-3-yl)propan-2-yl]-N~2~-methyl-L-valinamide,product,PRODUCT,high,2026-01-25,Codex PDB + Gemini literature,Hydroxylated indole alkaloid
A0A077KEB8,TleB (teleocidin biosynthesis),Streptomyces blastmyceticus,6J84,B9U,(2S)-2-hydroxy-N-[(2S)-1-hydroxy-3-(1H-indol-3-yl)propan-2-yl]-3-methylbutanamide,product,PRODUCT,high,2026-01-25,Codex PDB + Gemini literature,Dihydroxylated indole alkaloid
A0A077KEB8,TleB (teleocidin biosynthesis),Streptomyces blastmyceticus,8JRL,V3X,(2~{S})-~{N}-[(2~{S})-1-(4-fluoranyl-1~{H}-indol-3-yl)-3-oxidanyl-propan-2-yl]-3-methyl-2-sulfanyl-butanamide,unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,Fluoroindole analog
B2HHT9,CYP124A1 (M. marinum sterol/terpenoid),Mycobacterium marinum ATCC BAA-535,8FKB,FOF,"(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol",product,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,Farnesol
B2HHT9,CYP124A1 (M. marinum sterol/terpenoid),Mycobacterium marinum ATCC BAA-535,8FJO,Y7R,"(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl acetate",unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,Farnesyl acetate
B2HHT9,CYP124A1 (M. marinum sterol/terpenoid),Mycobacterium marinum ATCC BAA-535,8GDI,0GV,"(3beta,8alpha,9beta)-3-hydroxycholest-5-en-7-one",substrate,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,7-ketocholesterol
Q0SCI3,PbdA (benzoic acid hydroxylase),Rhodococcus jostii RHA1,9G9R,EGM,4-ethylbenzoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,4-ethylbenzoic acid
Q0SCI3,PbdA (benzoic acid hydroxylase),Rhodococcus jostii RHA1,9G9S,TWO,"3,4-dimethoxybenzoic acid",unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,Veratric acid
Q0SCI3,PbdA (benzoic acid hydroxylase),Rhodococcus jostii RHA1,9G9Q,ANN,4-METHOXYBENZOIC ACID,unknown,SUBSTRATE,high,2026-01-25,Codex PDB + Gemini literature,Anisic acid
