uniprot_id,enzyme_name,organism,pdb_id,ligand_ccd,ligand_name,original_class,final_class,confidence,audit_date,audit_method,notes
Q59819,OleP (oleandomycin pathway),Streptomyces antibioticus,8QRD,TES,TESTOSTERONE,substrate,SUBSTRATE,medium,2026-01-25,Codex PDB deep analysis,Testosterone
Q59819,OleP (oleandomycin pathway),Streptomyces antibioticus,4XE3,CL6,1-[(2-CHLOROPHENYL)(DIPHENYL)METHYL]-1H-IMIDAZOLE,inhibitor,INHIBITOR,high,2026-01-25,Codex PDB deep analysis,"Clotrimazole, Fe-N=1.96A"
Q00441,EryF (erythromycin biosynthesis),Saccharopolyspora erythraea,1Z8O,OXY,OXYGEN MOLECULE,unknown,EXCLUDE,high,2026-01-25,Codex PDB deep analysis,O2 cofactor
Q00441,EryF (erythromycin biosynthesis),Saccharopolyspora erythraea,1Z8O,DEB,6-DEOXYERYTHRONOLIDE B,unknown,SUBSTRATE,high,2026-01-25,Codex PDB deep analysis,6-DEB (canonical EryF substrate)
Q00441,EryF (erythromycin biosynthesis),Saccharopolyspora erythraea,1JIP,KTN,"CIS-1-ACETYL-4-(4-((2-(2,4-DICHLOROPHENYL)-2-(1H-IMIDAZOL-1-YLMETHYL)-1,3-DIOXOLAN-4-YL)METHOXY)PHENYL)PIPERAZINE",inhibitor,INHIBITOR,high,2026-01-25,Codex PDB deep analysis,"Ketoconazole, Fe-N=2.23A"
Q00441,EryF (erythromycin biosynthesis),Saccharopolyspora erythraea,1EUP,ASD,4-ANDROSTENE-3-17-DIONE,unknown,INHIBITOR,low,2026-01-25,Codex PDB deep analysis,Androstenedione (non-native)
Q00441,EryF (erythromycin biosynthesis),Saccharopolyspora erythraea,1EGY,9AP,9-AMINOPHENANTHRENE,unknown,INHIBITOR,high,2026-01-25,Codex PDB deep analysis,"9-Aminophenanthrene, Fe-N=2.10A"
Q59523,MycG (mycinamicin pathway),Micromonospora griseorubida,2Y5N,MYV,MYCINAMICIN V,unknown,PRODUCT,medium,2026-01-25,Codex PDB deep analysis,Mycinamicin V
Q59523,MycG (mycinamicin pathway),Micromonospora griseorubida,2Y98,MIV,MYCINAMICIN IV,unknown,SUBSTRATE,high,2026-01-25,Codex PDB deep analysis,Mycinamicin IV
Q59523,MycG (mycinamicin pathway),Micromonospora griseorubida,2YCA,SIN,SUCCINIC ACID,unknown,EXCLUDE,high,2026-01-25,Codex PDB deep analysis,Succinic acid artifact
Q59523,MycG (mycinamicin pathway),Micromonospora griseorubida,2YCA,ZM3,MYCINAMICIN III,unknown,SUBSTRATE,medium,2026-01-25,Codex PDB deep analysis,Mycinamicin III
Q59523,MycG (mycinamicin pathway),Micromonospora griseorubida,2Y46,BEN,BENZAMIDINE,unknown,EXCLUDE,high,2026-01-25,Codex PDB deep analysis,Benzamidine artifact
P10632,"CYP2C8 (NOTE: P10632 is CYP3A4, but PDBs are CYP2C8)",Homo sapiens,2NNJ,225,FELODIPINE,unknown,SUBSTRATE,high,2026-01-25,Codex PDB deep analysis,Felodipine
P10632,"CYP2C8 (NOTE: P10632 is CYP3A4, but PDBs are CYP2C8)",Homo sapiens,2NNJ,PLM,PALMITIC ACID,substrate,EXCLUDE,high,2026-01-25,Codex PDB deep analysis,Palmitic acid (structural)
P10632,"CYP2C8 (NOTE: P10632 is CYP3A4, but PDBs are CYP2C8)",Homo sapiens,2NNH,9CR,(9cis)-retinoic acid,unknown,SUBSTRATE,high,2026-01-25,Codex PDB deep analysis,9-cis-retinoic acid
P10632,"CYP2C8 (NOTE: P10632 is CYP3A4, but PDBs are CYP2C8)",Homo sapiens,2VN0,TDZ,"(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE",product,SUBSTRATE,high,2026-01-25,Codex PDB deep analysis,Troglitazone
P10632,"CYP2C8 (NOTE: P10632 is CYP3A4, but PDBs are CYP2C8)",Homo sapiens,2NNI,MTK,MONTELUKAST,unknown,SUBSTRATE,high,2026-01-25,Codex PDB deep analysis,Montelukast
