Substrate Index,Enzyme Index,Label,Dock Index,positive_reactions
2,64,0,283,2
12,61,1,645,12
5,11,1,376,5
9,57,1,568,9
1,24,1,827,1
0,7,0,153,0
8,67,0,943,8
1,34,0,837,1
8,26,0,902,8
6,63,1,720,6
9,64,1,575,9
9,19,1,530,9
0,21,0,167,0
13,61,0,134,13
5,15,0,380,5
6,28,1,685,6
9,52,1,563,9
6,27,1,684,6
12,22,1,606,12
0,9,0,155,0
3,19,1,749,3
3,42,0,772,3
2,42,0,261,2
0,50,0,196,0
7,50,0,342,7
8,50,0,926,8
13,67,0,140,13
0,41,0,187,0
9,16,1,527,9
13,25,1,98,13
0,1,0,147,0
13,9,1,82,13
6,64,1,721,6
14,67,0,1089,14
1,58,0,861,1
6,30,1,687,6
6,3,1,660,6
14,13,0,1035,14
2,57,0,276,2
3,15,0,745,3
14,30,0,1052,14
5,25,1,390,5
1,16,0,819,1
2,61,0,280,2
9,4,1,515,9
14,5,0,1027,14
13,58,1,131,13
13,13,1,86,13
8,45,0,921,8
8,29,0,905,8
8,0,0,876,8
9,63,1,574,9
12,2,0,586,12
2,50,1,269,2
7,66,1,358,7
3,22,1,752,3
9,15,1,526,9
14,37,0,1059,14
14,39,0,1061,14
7,43,1,335,7
0,33,0,179,0
9,2,1,513,9
2,59,0,278,2
12,34,1,618,12
9,67,1,578,9
2,47,0,266,2
1,68,0,871,1
9,49,1,560,9
1,47,0,850,1
12,35,1,619,12
9,28,1,539,9
6,49,0,706,6
9,44,1,555,9
13,33,1,106,13
14,28,0,1050,14
9,58,1,569,9
2,35,1,254,2
7,35,1,327,7
8,5,0,881,8
5,16,1,381,5
8,6,0,882,8
9,56,1,567,9
0,16,1,162,0
5,68,0,433,5
0,32,0,178,0
8,35,1,911,8
6,35,1,692,6
5,32,0,397,5
8,37,1,913,8
1,2,1,805,1
13,5,1,78,13
14,41,0,1063,14
3,47,0,777,3
6,15,1,672,6
1,66,1,869,1
3,35,1,765,3
2,31,0,250,2
2,43,0,262,2
2,4,1,223,2
14,58,0,1080,14
2,40,0,259,2
5,7,0,372,5
13,1,1,74,13
1,45,0,848,1
1,8,1,811,1
9,68,1,579,9
1,29,1,832,1
3,67,0,797,3
13,57,1,130,13
14,42,0,1064,14
9,21,1,532,9
1,53,0,856,1
5,2,0,367,5
13,30,0,103,13
7,57,0,349,7
12,52,1,636,12
1,28,0,831,1
3,37,1,767,3
6,11,1,668,6
6,5,1,662,6
8,28,0,904,8
13,66,1,139,13
1,67,0,870,1
7,68,1,360,7
7,52,1,344,7
8,21,0,897,8
3,21,1,751,3
8,2,0,878,8
1,63,1,866,1
12,11,1,595,12
14,56,0,1078,14
7,32,0,324,7
2,68,0,287,2
9,42,1,553,9
1,31,0,834,1
0,31,1,177,0
9,53,1,564,9
8,68,0,944,8
8,7,0,883,8
0,61,0,207,0
6,16,1,673,6
8,19,0,895,8
13,55,1,128,13
2,32,0,251,2
2,33,0,252,2
3,7,0,737,3
0,3,0,149,0
3,39,1,769,3
7,21,0,313,7
13,27,1,100,13
6,6,1,663,6
9,13,1,524,9
2,52,1,271,2
8,53,0,929,8
12,57,0,641,12
8,16,0,892,8
13,45,0,118,13
13,31,1,104,13
12,29,1,613,12
13,52,1,125,13
5,58,1,423,5
1,37,1,840,1
0,45,0,191,0
0,26,1,172,0
14,26,0,1048,14
14,68,0,1090,14
8,61,0,937,8
12,30,1,614,12
12,33,1,617,12
12,49,0,633,12
2,6,1,225,2
5,0,0,365,5
2,13,1,232,2
2,3,0,222,2
6,44,1,701,6
1,27,1,830,1
7,64,1,356,7
9,37,1,548,9
9,30,1,541,9
9,40,1,551,9
3,55,0,785,3
1,26,1,829,1
2,7,0,226,2
12,41,1,625,12
7,55,0,347,7
13,43,1,116,13
7,34,1,326,7
14,35,0,1057,14
0,4,0,150,0
12,68,0,652,12
2,44,0,263,2
3,27,1,757,3
0,58,1,204,0
8,11,1,887,8
6,13,1,670,6
12,65,1,649,12
7,36,0,328,7
3,4,1,734,3
6,40,1,697,6
14,32,0,1054,14
7,45,0,337,7
12,55,1,639,12
9,66,1,577,9
9,32,1,543,9
3,6,1,736,3
13,42,1,115,13
7,63,1,355,7
2,28,0,247,2
12,36,0,620,12
13,35,1,108,13
6,66,1,723,6
3,43,1,773,3
7,16,1,308,7
14,61,0,1083,14
12,19,1,603,12
2,37,1,256,2
14,57,0,1079,14
14,31,0,1053,14
2,65,1,284,2
1,40,1,843,1
6,9,1,666,6
14,24,0,1046,14
1,33,0,836,1
7,40,1,332,7
9,1,1,512,9
5,39,1,404,5
3,58,1,788,3
14,49,0,1071,14
6,31,1,688,6
2,30,0,249,2
7,47,0,339,7
6,24,1,681,6
12,3,0,587,12
2,21,0,240,2
7,29,1,321,7
7,15,0,307,7
7,31,1,323,7
14,59,0,1081,14
7,58,1,350,7
5,59,0,424,5
1,50,1,853,1
1,5,1,808,1
0,27,1,173,0
0,19,0,165,0
2,19,0,238,2
8,57,0,933,8
0,52,1,198,0
14,40,0,1062,14
7,2,1,294,7
6,8,1,665,6
3,56,1,786,3
3,44,0,774,3
9,59,1,570,9
7,39,1,331,7
14,66,0,1088,14
7,53,0,345,7
14,33,0,1055,14
0,22,1,168,0
14,2,0,1024,14
12,8,1,592,12
7,22,1,314,7
8,56,0,932,8
14,64,0,1086,14
6,61,1,718,6
1,1,0,804,1
5,34,0,399,5
0,5,0,151,0
5,13,1,378,5
0,2,1,148,0
9,25,1,536,9
3,33,1,763,3
13,6,1,79,13
1,64,1,867,1
14,52,0,1074,14
14,65,0,1087,14
7,44,1,336,7
3,53,1,783,3
5,26,0,391,5
12,1,0,585,12
6,50,1,707,6
1,15,0,818,1
5,8,0,373,5
8,4,1,880,8
13,56,1,129,13
6,36,1,693,6
6,39,1,696,6
12,32,1,616,12
8,3,0,879,8
8,59,0,935,8
9,26,1,537,9
0,49,0,195,0
12,4,1,588,12
14,43,0,1065,14
1,13,1,816,1
14,11,0,1033,14
12,28,1,612,12
1,0,0,803,1
12,64,1,648,12
7,0,0,292,7
9,50,1,561,9
0,59,0,205,0
5,37,1,402,5
8,64,0,940,8
5,19,0,384,5
9,35,1,546,9
7,33,0,325,7
13,53,0,126,13
2,55,0,274,2
14,27,0,1049,14
0,29,1,175,0
5,44,1,409,5
8,47,0,923,8
7,19,1,311,7
6,29,1,686,6
1,21,0,824,1
5,52,1,417,5
1,43,0,846,1
1,55,0,858,1
3,28,1,758,3
14,45,0,1067,14
6,33,1,690,6
3,5,0,735,3
13,47,0,120,13
14,7,0,1029,14
1,19,0,822,1
13,3,1,76,13
0,63,1,209,0
13,21,0,94,13
8,49,0,925,8
5,41,1,406,5
0,66,1,212,0
12,44,1,628,12
13,19,1,92,13
2,39,1,258,2
1,11,0,814,1
12,43,0,627,12
14,25,0,1047,14
8,66,1,942,8
6,42,1,699,6
2,15,0,234,2
9,27,1,538,9
1,42,0,845,1
3,66,1,796,3
0,25,1,171,0
1,35,0,838,1
3,3,1,733,3
0,43,0,189,0
7,26,1,318,7
8,36,0,912,8
3,1,0,731,3
7,56,1,348,7
7,49,1,341,7
1,56,1,859,1
13,34,0,107,13
8,15,0,891,8
5,28,1,393,5
5,56,0,421,5
9,43,1,554,9
2,8,1,227,2
7,1,0,293,7
2,0,0,219,2
3,61,0,791,3
5,50,0,415,5
6,21,1,678,6
14,22,0,1044,14
8,58,1,934,8
6,22,1,679,6
3,24,1,754,3
2,29,0,248,2
5,9,0,374,5
6,65,1,722,6
14,55,0,1077,14
8,13,1,889,8
14,15,0,1037,14
13,24,1,97,13
14,63,0,1085,14
12,5,1,589,12
13,41,1,114,13
12,21,0,605,12
2,36,1,255,2
5,61,1,426,5
6,68,1,725,6
0,28,0,174,0
5,6,1,371,5
0,40,0,186,0
6,56,1,713,6
