interaction_id,enzyme_id,compound_id,label,source,quality_tier,num_reactions,has_pmid,has_products
52,46,40,1,S9_PCPD,B,1,0,0
53,47,41,1,S9_PCPD,B,1,0,0
54,48,41,1,S9_PCPD,B,1,0,0
55,48,42,1,S9_PCPD,B,1,0,0
56,48,43,1,S9_PCPD,B,1,0,0
57,48,44,1,S9_PCPD,B,1,0,0
58,48,45,1,S9_PCPD,B,1,0,0
59,49,41,1,S9_PCPD,B,1,0,0
60,49,42,1,S9_PCPD,B,1,0,0
61,49,43,1,S9_PCPD,B,1,0,0
62,49,45,1,S9_PCPD,B,1,0,0
63,50,37,1,S9_PCPD,B,1,0,0
64,51,46,1,S9_PCPD,B,1,0,0
65,52,47,1,S9_PCPD,B,1,0,0
66,53,48,1,S9_PCPD,B,1,0,0
67,53,49,1,S9_PCPD,B,1,0,0
68,53,50,1,S9_PCPD,B,1,0,0
69,53,51,1,S9_PCPD,B,1,0,0
70,53,52,1,S9_PCPD,B,1,0,0
71,53,53,1,S9_PCPD,B,1,0,0
72,54,54,1,S9_PCPD,B,1,0,0
73,54,55,1,S9_PCPD,B,1,0,0
74,54,56,1,S9_PCPD,B,1,0,0
75,54,57,1,S9_PCPD,B,1,0,0
76,55,53,1,S9_PCPD,B,1,0,0
77,55,52,1,S9_PCPD,B,1,0,0
78,55,58,1,S9_PCPD,B,1,0,0
79,55,48,1,S9_PCPD,B,1,0,0
80,55,49,1,S9_PCPD,B,1,0,0
81,55,50,1,S9_PCPD,B,1,0,0
82,55,59,1,S9_PCPD,B,1,0,0
83,55,60,1,S9_PCPD,B,1,0,0
84,55,61,1,S9_PCPD,B,1,0,0
85,56,52,1,S9_PCPD,B,1,0,0
86,56,49,1,S9_PCPD,B,1,0,0
87,56,48,1,S9_PCPD,B,1,0,0
88,56,53,1,S9_PCPD,B,1,0,0
89,57,62,1,S9_PCPD,B,1,0,0
90,58,28,1,S9_PCPD,B,1,0,0
91,59,28,1,S9_PCPD,B,1,0,0
92,59,63,1,S9_PCPD,B,1,0,0
93,59,29,1,S9_PCPD,B,1,0,0
94,59,22,1,S9_PCPD,B,1,0,0
95,59,64,1,S9_PCPD,B,1,0,0
96,60,28,1,S9_PCPD,B,1,0,0
97,61,28,1,S9_PCPD,B,1,0,0
98,61,29,1,S9_PCPD,B,1,0,0
99,61,22,1,S9_PCPD,B,1,0,0
100,62,65,1,S9_PCPD,B,1,0,0
101,62,66,1,S9_PCPD,B,1,0,0
102,63,65,1,S9_PCPD,B,1,0,0
103,64,67,1,S9_PCPD,B,1,0,0
104,65,68,1,S9_PCPD,B,1,0,0
105,66,69,1,S9_PCPD,B,1,0,0
106,67,70,1,S9_PCPD,B,1,0,0
107,68,71,1,S9_PCPD,B,1,0,0
108,69,72,1,S9_PCPD,B,1,0,0
109,70,4,1,S9_PCPD,B,1,0,0
110,71,73,1,S9_PCPD,B,1,0,0
111,72,73,1,S9_PCPD,B,1,0,0
112,73,74,1,S9_PCPD,B,1,0,0
113,74,75,1,S9_PCPD,B,1,0,0
114,75,76,1,S9_PCPD,B,1,0,0
115,76,77,1,S9_PCPD,B,1,0,0
116,77,77,1,S9_PCPD,B,1,0,0
117,78,78,1,S9_PCPD,B,1,0,0
118,79,79,1,S9_PCPD,B,1,0,0
119,80,79,1,S9_PCPD,B,1,0,0
120,81,33,1,S9_PCPD,B,1,0,0
121,82,80,1,S9_PCPD,B,1,0,0
122,83,81,1,S9_PCPD,B,1,0,0
123,84,82,1,S9_PCPD,B,1,0,0
124,85,83,1,S9_PCPD,B,1,0,0
125,86,84,1,S9_PCPD,B,1,0,0
126,87,84,1,S9_PCPD,B,1,0,0
127,88,85,1,S9_PCPD,B,1,0,0
128,89,86,1,S9_PCPD,B,1,0,0
129,90,87,1,S9_PCPD,B,1,0,0
130,91,87,1,S9_PCPD,B,1,0,0
131,92,88,1,S9_PCPD,B,1,0,0
132,93,88,1,S9_PCPD,B,1,0,0
133,93,89,1,S9_PCPD,B,1,0,0
134,94,90,1,S9_PCPD,B,1,0,0
135,95,91,1,S9_PCPD,B,1,0,0
136,96,92,1,S9_PCPD,B,1,0,0
137,97,93,1,S9_PCPD,B,1,0,0
138,98,91,1,S9_PCPD,B,1,0,0
139,99,91,1,S9_PCPD,B,1,0,0
140,100,91,1,S9_PCPD,B,1,0,0
141,101,91,1,S9_PCPD,B,1,0,0
142,102,91,1,S9_PCPD,B,1,0,0
143,103,94,1,S9_PCPD,B,1,0,0
144,103,91,1,S9_PCPD,B,1,0,0
145,104,91,1,S9_PCPD,B,1,0,0
146,105,91,1,S9_PCPD,B,1,0,0
147,106,95,1,S9_PCPD,B,1,0,0
148,107,96,1,S9_PCPD,B,1,0,0
149,108,97,1,S9_PCPD,B,1,0,0
150,109,98,1,S9_PCPD,B,1,0,0
151,110,99,1,S9_PCPD,B,1,0,0
152,111,100,1,S9_PCPD,B,1,0,0
153,112,101,1,S9_PCPD,B,1,0,0
154,113,102,1,S9_PCPD,B,1,0,0
155,114,102,1,S9_PCPD,B,1,0,0
156,115,103,1,S9_PCPD,B,1,0,0
157,115,104,1,S9_PCPD,B,1,0,0
158,116,105,1,S9_PCPD,B,1,0,0
159,117,106,1,S9_PCPD,B,1,0,0
160,118,106,1,S9_PCPD,B,1,0,0
161,119,28,1,S9_PCPD,B,1,0,0
162,120,107,1,S9_PCPD,B,1,0,0
163,120,108,1,S9_PCPD,B,1,0,0
164,121,109,1,S9_PCPD,B,1,0,0
165,122,110,1,S9_PCPD,B,1,0,0
166,122,109,1,S9_PCPD,B,1,0,0
167,122,111,1,S9_PCPD,B,1,0,0
168,122,112,1,S9_PCPD,B,1,0,0
169,123,106,1,S9_PCPD,B,1,0,0
170,124,106,1,S9_PCPD,B,1,0,0
171,125,113,1,S9_PCPD,B,1,0,0
172,125,114,1,S9_PCPD,B,1,0,0
173,126,115,1,S9_PCPD,B,1,0,0
174,127,116,1,S9_PCPD,B,1,0,0
175,128,84,1,S9_PCPD,B,1,0,0
176,129,91,1,S9_PCPD,B,1,0,0
177,130,91,1,S9_PCPD,B,1,0,0
178,131,117,1,S9_PCPD,B,1,0,0
179,132,91,1,S9_PCPD,B,1,0,0
180,133,91,1,S9_PCPD,B,1,0,0
181,134,91,1,S9_PCPD,B,1,0,0
182,135,117,1,S9_PCPD,B,1,0,0
183,136,117,1,S9_PCPD,B,1,0,0
184,137,117,1,S9_PCPD,B,1,0,0
185,138,118,1,S9_PCPD,B,1,0,0
186,139,118,1,S9_PCPD,B,1,0,0
187,140,118,1,S9_PCPD,B,1,0,0
188,141,91,1,S9_PCPD,B,1,0,0
189,142,91,1,S9_PCPD,B,1,0,0
190,143,91,1,S9_PCPD,B,1,0,0
191,144,91,1,S9_PCPD,B,1,0,0
192,145,91,1,S9_PCPD,B,1,0,0
193,146,91,1,S9_PCPD,B,1,0,0
194,147,91,1,S9_PCPD,B,1,0,0
195,148,91,1,S9_PCPD,B,1,0,0
196,149,119,1,S9_PCPD,B,1,0,0
197,149,120,1,S9_PCPD,B,1,0,0
198,149,121,1,S9_PCPD,B,1,0,0
199,150,92,1,S9_PCPD,B,1,0,0
200,151,122,1,S9_PCPD,B,1,0,0
201,152,123,1,S9_PCPD,B,1,0,0
202,153,124,1,S9_PCPD,B,1,0,0
203,153,119,1,S9_PCPD,B,1,0,0
204,153,120,1,S9_PCPD,B,1,0,0
205,153,125,1,S9_PCPD,B,1,0,0
206,153,121,1,S9_PCPD,B,1,0,0
207,154,126,1,S9_PCPD,B,1,0,0
208,155,127,1,S9_PCPD,B,1,0,0
209,156,91,1,S9_PCPD,B,1,0,0
210,156,33,1,S9_PCPD,B,1,0,0
211,156,128,1,S9_PCPD,B,1,0,0
212,157,129,1,S9_PCPD,B,1,0,0
213,158,114,1,S9_PCPD,B,1,0,0
214,158,130,1,S9_PCPD,B,1,0,0
215,159,131,1,S9_PCPD,B,1,0,0
216,160,131,1,S9_PCPD,B,1,0,0
217,161,132,1,S9_PCPD,B,1,0,0
218,161,133,1,S9_PCPD,B,1,0,0
219,161,134,1,S9_PCPD,B,1,0,0
220,162,131,1,S9_PCPD,B,1,0,0
221,163,135,1,S9_PCPD,B,1,0,0
222,164,135,1,S9_PCPD,B,1,0,0
223,165,136,1,S9_PCPD,B,1,0,0
224,166,137,1,S9_PCPD,B,1,0,0
225,167,138,1,S9_PCPD,B,1,0,0
226,168,138,1,S9_PCPD,B,1,0,0
227,169,139,1,S9_PCPD,B,1,0,0
228,170,140,1,S9_PCPD,B,1,0,0
229,171,141,1,S9_PCPD,B,1,0,0
230,171,142,1,S9_PCPD,B,1,0,0
231,172,143,1,S9_PCPD,B,1,0,0
232,173,144,1,S9_PCPD,B,1,0,0
233,174,145,1,S9_PCPD,B,1,0,0
234,175,97,1,S9_PCPD,B,1,0,0
235,176,146,1,S9_PCPD,B,1,0,0
236,177,146,1,S9_PCPD,B,1,0,0
237,178,146,1,S9_PCPD,B,1,0,0
238,179,147,1,S9_PCPD,B,1,0,0
239,179,148,1,S9_PCPD,B,1,0,0
240,180,147,1,S9_PCPD,B,1,0,0
241,181,149,1,S9_PCPD,B,1,0,0
242,182,150,1,S9_PCPD,B,1,0,0
243,183,150,1,S9_PCPD,B,1,0,0
244,184,151,1,S9_PCPD,B,1,0,0
245,185,152,1,S9_PCPD,B,1,0,0
246,186,153,1,S9_PCPD,B,1,0,0
247,187,153,1,S9_PCPD,B,1,0,0
248,188,153,1,S9_PCPD,B,1,0,0
249,189,154,1,S9_PCPD,B,1,0,0
250,190,154,1,S9_PCPD,B,1,0,0
251,191,154,1,S9_PCPD,B,1,0,0
252,192,154,1,S9_PCPD,B,1,0,0
253,193,154,1,S9_PCPD,B,1,0,0
254,194,84,1,S9_PCPD,B,1,0,0
255,195,155,1,S9_PCPD,B,1,0,0
256,196,155,1,S9_PCPD,B,1,0,0
257,197,155,1,S9_PCPD,B,1,0,0
258,198,155,1,S9_PCPD,B,1,0,0
259,199,156,1,S9_PCPD,B,1,0,0
260,200,157,1,S9_PCPD,B,1,0,0
261,201,106,1,S9_PCPD,B,1,0,0
262,202,157,1,S9_PCPD,B,1,0,0
263,203,157,1,S9_PCPD,B,1,0,0
264,204,158,1,S9_PCPD,B,1,0,0
265,205,159,1,S9_PCPD,B,1,0,0
266,206,158,1,S9_PCPD,B,1,0,0
267,207,158,1,S9_PCPD,B,1,0,0
268,208,160,1,S9_PCPD,B,1,0,0
269,209,161,1,S9_PCPD,B,1,0,0
270,210,162,1,S9_PCPD,B,1,0,0
271,211,163,1,S9_PCPD,B,1,0,0
272,212,164,1,S9_PCPD,B,1,0,0
273,213,165,1,S9_PCPD,B,1,0,0
274,214,166,1,S9_PCPD,B,1,0,0
275,215,167,1,S9_PCPD,B,1,0,0
276,216,168,1,S9_PCPD,B,1,0,0
277,217,112,1,S9_PCPD,B,1,0,0
278,218,169,1,S9_PCPD,B,1,0,0
279,219,170,1,S9_PCPD,B,1,0,0
280,220,171,1,S9_PCPD,B,1,0,0
281,221,172,1,S9_PCPD,B,1,0,0
282,221,173,1,S9_PCPD,B,1,0,0
283,222,172,1,S9_PCPD,B,1,0,0
284,222,173,1,S9_PCPD,B,1,0,0
285,223,172,1,S9_PCPD,B,1,0,0
286,223,173,1,S9_PCPD,B,1,0,0
287,224,174,1,S9_PCPD,B,1,0,0
288,225,175,1,S9_PCPD,B,1,0,0
289,226,128,1,S9_PCPD,B,1,0,0
290,226,91,1,S9_PCPD,B,1,0,0
291,227,128,1,S9_PCPD,B,1,0,0
292,228,176,1,S9_PCPD,B,1,0,0
293,229,177,1,S9_PCPD,B,1,0,0
294,230,178,1,S9_PCPD,B,1,0,0
295,231,179,1,S9_PCPD,B,1,0,0
296,232,180,1,S9_PCPD,B,1,0,0
297,233,181,1,S9_PCPD,B,1,0,0
298,234,182,1,S9_PCPD,B,1,0,0
299,235,183,1,S9_PCPD,B,1,0,0
300,236,184,1,S9_PCPD,B,1,0,0
301,236,185,1,S9_PCPD,B,1,0,0
302,237,186,1,S9_PCPD,B,1,0,0
303,238,112,1,S9_PCPD,B,1,0,0
304,239,187,1,S9_PCPD,B,1,0,0
305,240,187,1,S9_PCPD,B,1,0,0
306,241,158,1,S9_PCPD,B,1,0,0
307,242,186,1,S9_PCPD,B,1,0,0
308,243,188,1,S9_PCPD,B,1,0,0
309,244,158,1,S9_PCPD,B,1,0,0
310,245,158,1,S9_PCPD,B,1,0,0
311,246,189,1,S9_PCPD,B,1,0,0
312,247,190,1,S9_PCPD,B,1,0,0
313,248,191,1,S9_PCPD,B,1,0,0
314,249,192,1,S9_PCPD,B,1,0,0
315,250,184,1,S9_PCPD,B,1,0,0
316,251,193,1,S9_PCPD,B,1,0,0
317,252,194,1,S9_PCPD,B,1,0,0
318,253,195,1,S9_PCPD,B,1,0,0
319,254,196,1,S9_PCPD,B,1,0,0
320,255,197,1,S9_PCPD,B,1,0,0
321,256,198,1,S9_PCPD,B,1,0,0
322,257,199,1,S9_PCPD,B,1,0,0
323,258,200,1,S9_PCPD,B,1,0,0
324,259,201,1,S9_PCPD,B,1,0,0
325,260,202,1,S9_PCPD,B,1,0,0
326,261,203,1,S9_PCPD,B,1,0,0
327,262,203,1,S9_PCPD,B,1,0,0
328,263,203,1,S9_PCPD,B,1,0,0
329,264,203,1,S9_PCPD,B,1,0,0
330,265,203,1,S9_PCPD,B,1,0,0
331,266,204,1,S9_PCPD,B,1,0,0
332,267,205,1,S9_PCPD,B,1,0,0
333,268,206,1,S9_PCPD,B,1,0,0
334,269,207,1,S9_PCPD,B,1,0,0
335,270,208,1,S9_PCPD,B,1,0,0
336,271,209,1,S9_PCPD,B,1,0,0
337,272,210,1,S9_PCPD,B,1,0,0
338,273,211,1,S9_PCPD,B,1,0,0
339,274,212,1,S9_PCPD,B,1,0,0
340,275,213,1,S9_PCPD,B,1,0,0
341,276,213,1,S9_PCPD,B,1,0,0
342,277,213,1,S9_PCPD,B,1,0,0
343,278,214,1,S9_PCPD,B,1,0,0
344,279,214,1,S9_PCPD,B,1,0,0
345,280,175,1,S9_PCPD,B,1,0,0
346,281,215,1,S9_PCPD,B,1,0,0
347,282,216,1,S9_PCPD,B,1,0,0
348,283,217,1,S9_PCPD,B,1,0,0
349,284,218,1,S9_PCPD,B,1,0,0
350,285,95,1,S9_PCPD,B,1,0,0
351,286,95,1,S9_PCPD,B,1,0,0
352,287,219,1,S9_PCPD,B,1,0,0
353,288,220,1,S9_PCPD,B,1,0,0
354,289,221,1,S9_PCPD,B,1,0,0
355,290,222,1,S9_PCPD,B,1,0,0
356,291,223,1,S9_PCPD,B,1,0,0
357,292,224,1,S9_PCPD,B,1,0,0
358,293,219,1,S9_PCPD,B,1,0,0
359,294,225,1,S9_PCPD,B,1,0,0
360,294,226,1,S9_PCPD,B,1,0,0
361,295,227,1,S9_PCPD,B,1,0,0
362,295,228,1,S9_PCPD,B,1,0,0
363,295,229,1,S9_PCPD,B,1,0,0
364,295,230,1,S9_PCPD,B,1,0,0
365,296,231,1,S9_PCPD,B,1,0,0
366,297,185,1,S9_PCPD,B,1,0,0
367,298,232,1,S9_PCPD,B,1,0,0
368,298,233,1,S9_PCPD,B,1,0,0
369,299,234,1,S9_PCPD,B,1,0,0
370,300,235,1,S9_PCPD,B,1,0,0
371,300,232,1,S9_PCPD,B,1,0,0
372,301,236,1,S9_PCPD,B,1,0,0
373,302,237,1,S9_PCPD,B,1,0,0
374,303,238,1,S9_PCPD,B,1,0,0
375,304,238,1,S9_PCPD,B,1,0,0
376,305,238,1,S9_PCPD,B,1,0,0
377,306,238,1,S9_PCPD,B,1,0,0
378,307,37,1,S9_PCPD,B,1,0,0
379,308,37,1,S9_PCPD,B,1,0,0
380,309,37,1,S9_PCPD,B,1,0,0
381,310,37,1,S9_PCPD,B,1,0,0
382,311,37,1,S9_PCPD,B,1,0,0
383,312,37,1,S9_PCPD,B,1,0,0
384,313,239,1,S9_PCPD,B,1,0,0
385,314,240,1,S9_PCPD,B,1,0,0
386,315,239,1,S9_PCPD,B,1,0,0
387,316,239,1,S9_PCPD,B,1,0,0
388,317,241,1,S9_PCPD,B,1,0,0
389,318,28,1,S9_PCPD,B,1,0,0
390,319,28,1,S9_PCPD,B,1,0,0
391,320,28,1,S9_PCPD,B,1,0,0
392,321,28,1,S9_PCPD,B,1,0,0
393,322,28,1,S9_PCPD,B,1,0,0
394,323,242,1,S9_PCPD,B,1,0,0
395,324,243,1,S9_PCPD,B,1,0,0
396,324,244,1,S9_PCPD,B,1,0,0
397,324,19,1,S9_PCPD,B,1,0,0
398,325,19,1,S9_PCPD,B,1,0,0
399,325,242,1,S9_PCPD,B,1,0,0
400,326,22,1,S9_PCPD,B,1,0,0
401,327,22,1,S9_PCPD,B,1,0,0
402,327,245,1,S9_PCPD,B,1,0,0
403,328,246,1,S9_PCPD,B,1,0,0
404,328,247,1,S9_PCPD,B,1,0,0
405,328,11,1,S9_PCPD,B,1,0,0
406,328,248,1,S9_PCPD,B,1,0,0
407,328,249,1,S9_PCPD,B,1,0,0
408,328,250,1,S9_PCPD,B,1,0,0
409,328,251,1,S9_PCPD,B,1,0,0
410,328,252,1,S9_PCPD,B,1,0,0
411,328,253,1,S9_PCPD,B,1,0,0
412,329,254,1,S9_PCPD,B,1,0,0
413,330,255,1,S9_PCPD,B,1,0,0
414,330,256,1,S9_PCPD,B,1,0,0
415,331,255,1,S9_PCPD,B,1,0,0
416,332,255,1,S9_PCPD,B,1,0,0
417,333,255,1,S9_PCPD,B,1,0,0
418,334,255,1,S9_PCPD,B,1,0,0
419,335,255,1,S9_PCPD,B,1,0,0
420,336,257,1,S9_PCPD,B,1,0,0
421,336,258,1,S9_PCPD,B,1,0,0
422,336,259,1,S9_PCPD,B,1,0,0
423,336,260,1,S9_PCPD,B,1,0,0
424,336,261,1,S9_PCPD,B,1,0,0
425,336,262,1,S9_PCPD,B,1,0,0
426,336,263,1,S9_PCPD,B,1,0,0
427,336,11,1,S9_PCPD,B,1,0,0
428,336,264,1,S9_PCPD,B,1,0,0
429,336,265,1,S9_PCPD,B,1,0,0
430,336,266,1,S9_PCPD,B,1,0,0
431,336,267,1,S9_PCPD,B,1,0,0
432,336,37,1,S9_PCPD,B,1,0,0
433,336,268,1,S9_PCPD,B,1,0,0
434,337,264,1,S9_PCPD,B,1,0,0
435,337,265,1,S9_PCPD,B,1,0,0
436,337,267,1,S9_PCPD,B,1,0,0
437,338,11,1,S9_PCPD,B,1,0,0
438,338,37,1,S9_PCPD,B,1,0,0
439,339,250,1,S9_PCPD,B,1,0,0
440,339,269,1,S9_PCPD,B,1,0,0
441,340,244,1,S9_PCPD,B,1,0,0
442,341,244,1,S9_PCPD,B,1,0,0
443,342,244,1,S9_PCPD,B,1,0,0
444,343,244,1,S9_PCPD,B,1,0,0
445,344,270,1,S9_PCPD,B,1,0,0
446,345,271,1,S9_PCPD,B,1,0,0
447,345,272,1,S9_PCPD,B,1,0,0
448,346,273,1,S9_PCPD,B,1,0,0
449,346,274,1,S9_PCPD,B,1,0,0
450,347,28,1,S9_PCPD,B,1,0,0
451,347,275,1,S9_PCPD,B,1,0,0
452,347,276,1,S9_PCPD,B,1,0,0
453,347,19,1,S9_PCPD,B,1,0,0
454,347,277,1,S9_PCPD,B,1,0,0
455,348,28,1,S9_PCPD,B,1,0,0
456,348,242,1,S9_PCPD,B,1,0,0
457,348,278,1,S9_PCPD,B,1,0,0
458,349,255,1,S9_PCPD,B,1,0,0
459,350,279,1,S9_PCPD,B,1,0,0
460,350,278,1,S9_PCPD,B,1,0,0
461,350,242,1,S9_PCPD,B,1,0,0
462,350,280,1,S9_PCPD,B,1,0,0
463,350,281,1,S9_PCPD,B,1,0,0
464,350,282,1,S9_PCPD,B,1,0,0
465,350,283,1,S9_PCPD,B,1,0,0
466,351,242,1,S9_PCPD,B,1,0,0
467,352,242,1,S9_PCPD,B,1,0,0
468,352,278,1,S9_PCPD,B,1,0,0
469,352,284,1,S9_PCPD,B,1,0,0
470,353,242,1,S9_PCPD,B,1,0,0
471,354,242,1,S9_PCPD,B,1,0,0
472,355,242,1,S9_PCPD,B,1,0,0
473,356,285,1,S9_PCPD,B,1,0,0
474,356,286,1,S9_PCPD,B,1,0,0
475,357,255,1,S9_PCPD,B,1,0,0
476,357,19,1,S9_PCPD,B,1,0,0
477,357,280,1,S9_PCPD,B,1,0,0
478,357,242,1,S9_PCPD,B,1,0,0
479,357,278,1,S9_PCPD,B,1,0,0
480,358,279,1,S9_PCPD,B,1,0,0
481,358,242,1,S9_PCPD,B,1,0,0
482,358,37,1,S9_PCPD,B,1,0,0
483,358,124,1,S9_PCPD,B,1,0,0
484,358,281,1,S9_PCPD,B,1,0,0
485,358,275,1,S9_PCPD,B,1,0,0
486,358,278,1,S9_PCPD,B,1,0,0
487,358,19,1,S9_PCPD,B,1,0,0
488,359,287,1,S9_PCPD,B,1,0,0
489,360,288,1,S9_PCPD,B,1,0,0
490,361,289,1,S9_PCPD,B,1,0,0
491,362,290,1,S9_PCPD,B,1,0,0
492,362,291,1,S9_PCPD,B,1,0,0
493,362,280,1,S9_PCPD,B,1,0,0
494,362,282,1,S9_PCPD,B,1,0,0
495,362,242,1,S9_PCPD,B,1,0,0
496,362,278,1,S9_PCPD,B,1,0,0
497,363,292,1,S9_PCPD,B,1,0,0
498,363,242,1,S9_PCPD,B,1,0,0
499,363,243,1,S9_PCPD,B,1,0,0
500,364,10,1,S9_PCPD,B,1,0,0
501,365,11,1,S9_PCPD,B,1,0,0
502,366,293,1,S9_PCPD,B,1,0,0
503,366,255,1,S9_PCPD,B,1,0,0
504,366,294,1,S9_PCPD,B,1,0,0
505,366,295,1,S9_PCPD,B,1,0,0
506,366,296,1,S9_PCPD,B,1,0,0
507,366,291,1,S9_PCPD,B,1,0,0
508,367,289,1,S9_PCPD,B,1,0,0
509,367,297,1,S9_PCPD,B,1,0,0
510,368,242,1,S9_PCPD,B,1,0,0
511,369,255,1,S9_PCPD,B,1,0,0
512,369,298,1,S9_PCPD,B,1,0,0
513,370,299,1,S9_PCPD,B,1,0,0
514,371,299,1,S9_PCPD,B,1,0,0
515,372,300,1,S9_PCPD,B,1,0,0
516,373,300,1,S9_PCPD,B,1,0,0
517,374,301,1,S9_PCPD,B,1,0,0
518,375,275,1,S9_PCPD,B,1,0,0
519,375,37,1,S9_PCPD,B,1,0,0
520,375,290,1,S9_PCPD,B,1,0,0
521,375,4,1,S9_PCPD,B,1,0,0
522,375,31,1,S9_PCPD,B,1,0,0
523,375,29,1,S9_PCPD,B,1,0,0
524,375,28,1,S9_PCPD,B,1,0,0
525,375,255,1,S9_PCPD,B,1,0,0
526,375,244,1,S9_PCPD,B,1,0,0
527,375,19,1,S9_PCPD,B,1,0,0
528,375,302,1,S9_PCPD,B,1,0,0
529,375,242,1,S9_PCPD,B,1,0,0
530,375,280,1,S9_PCPD,B,1,0,0
531,375,282,1,S9_PCPD,B,1,0,0
532,375,278,1,S9_PCPD,B,1,0,0
533,375,303,1,S9_PCPD,B,1,0,0
534,375,276,1,S9_PCPD,B,1,0,0
535,375,22,1,S9_PCPD,B,1,0,0
536,375,277,1,S9_PCPD,B,1,0,0
537,375,304,1,S9_PCPD,B,1,0,0
538,375,124,1,S9_PCPD,B,1,0,0
539,376,275,1,S9_PCPD,B,1,0,0
540,376,29,1,S9_PCPD,B,1,0,0
541,376,28,1,S9_PCPD,B,1,0,0
542,376,255,1,S9_PCPD,B,1,0,0
543,376,244,1,S9_PCPD,B,1,0,0
544,376,19,1,S9_PCPD,B,1,0,0
545,376,22,1,S9_PCPD,B,1,0,0
546,377,275,1,S9_PCPD,B,1,0,0
547,377,28,1,S9_PCPD,B,1,0,0
548,377,255,1,S9_PCPD,B,1,0,0
549,377,19,1,S9_PCPD,B,1,0,0
550,377,305,1,S9_PCPD,B,1,0,0
551,378,37,1,S9_PCPD,B,1,0,0
552,379,37,1,S9_PCPD,B,1,0,0
553,380,37,1,S9_PCPD,B,1,0,0
554,381,306,1,S9_PCPD,B,1,0,0
555,382,306,1,S9_PCPD,B,1,0,0
556,382,124,1,S9_PCPD,B,1,0,0
557,382,119,1,S9_PCPD,B,1,0,0
558,382,307,1,S9_PCPD,B,1,0,0
559,382,120,1,S9_PCPD,B,1,0,0
560,382,242,1,S9_PCPD,B,1,0,0
561,382,308,1,S9_PCPD,B,1,0,0
562,383,306,1,S9_PCPD,B,1,0,0
563,383,119,1,S9_PCPD,B,1,0,0
564,383,307,1,S9_PCPD,B,1,0,0
565,383,120,1,S9_PCPD,B,1,0,0
566,383,309,1,S9_PCPD,B,1,0,0
567,383,310,1,S9_PCPD,B,1,0,0
568,383,242,1,S9_PCPD,B,1,0,0
569,383,311,1,S9_PCPD,B,1,0,0
570,383,312,1,S9_PCPD,B,1,0,0
571,384,306,1,S9_PCPD,B,1,0,0
572,384,242,1,S9_PCPD,B,1,0,0
573,384,313,1,S9_PCPD,B,1,0,0
574,385,306,1,S9_PCPD,B,1,0,0
575,385,284,1,S9_PCPD,B,1,0,0
576,385,278,1,S9_PCPD,B,1,0,0
577,385,242,1,S9_PCPD,B,1,0,0
578,385,314,1,S9_PCPD,B,1,0,0
