Dock Index,Enzyme Index,Substrate Index,Label
1311,63,24,0
1318,83,24,0
1334,158,24,0
1336,166,24,0
1347,208,24,0
1349,220,24,0
1351,225,24,0
1365,286,24,0
1389,188,25,0
1393,210,25,0
1397,245,25,0
1407,160,26,0
1422,68,28,0
1423,83,28,0
1436,75,39,0
1453,79,40,0
1454,112,40,0
1468,158,46,0
1471,182,46,0
1473,199,46,0
1489,66,48,0
1505,233,48,0
1534,263,50,0
1535,275,50,0
1541,132,51,0
1543,172,51,0
1562,242,53,0
1572,244,54,0
1574,14,55,0
1581,216,55,0
1586,176,56,0
1611,273,59,0
1619,53,60,0
1620,54,60,0
1654,234,60,0
1656,258,60,0
1661,273,60,0
1672,77,61,0
1674,97,61,0
1682,47,75,0
1698,171,75,0
1699,174,75,0
1713,291,75,0
1734,47,78,0
1756,73,80,0
1759,151,80,0
1768,254,80,0
1773,133,81,0
1783,42,82,0
1789,281,82,0
1795,200,83,0
1798,287,83,0
1829,96,94,0
1837,282,94,0
1838,13,98,0
1842,72,98,0
1848,163,98,0
1852,227,98,0
1856,283,98,0
1879,98,102,0
1892,105,103,0
1893,145,103,0
1914,7,106,0
1930,208,107,0
1941,0,109,0
1958,264,113,0
1960,5,115,0
1968,196,115,0
1972,79,117,0
1976,178,117,0
1987,253,119,0
1994,53,120,0
1997,88,120,0
2014,235,120,0
2023,119,124,0
2025,137,124,0
2050,178,125,0
2051,182,125,0
2063,156,133,0
2079,190,134,0
2091,276,134,0
2117,217,136,0
2131,44,139,0
2146,233,142,0
2148,246,142,0
2160,55,145,0
2180,39,151,0
2188,43,152,0
2197,83,153,0
2235,5,159,0
2243,254,159,0
2245,12,160,0
2249,60,160,0
2250,108,160,0
2257,200,160,0
2261,288,160,0
2267,119,161,0
2269,241,161,0
2271,287,161,0
2280,275,162,0
2286,149,169,0
2301,76,172,0
2307,253,172,0
2316,279,175,0
2330,55,177,0
2331,68,177,0
2344,251,178,0
2369,155,185,0
2374,16,186,0
2379,164,186,0
2389,265,187,0
2398,224,191,0
2406,187,192,0
2407,209,192,0
2418,249,193,0
2428,221,205,0
2441,103,209,0
2442,149,209,0
2445,205,209,0
2453,207,214,0
2456,229,214,0
2458,100,215,0
2488,163,219,0
2495,61,220,0
2509,142,225,0
2520,91,226,0
2535,18,233,0
2539,162,233,0
2546,208,234,0
2573,3,241,0
2582,41,242,0
2595,231,243,0
2609,51,246,0
2619,61,247,0
2624,248,247,0
2625,258,247,0
2629,135,248,0
2663,218,259,0
2665,248,259,0
2672,5,273,0
2675,61,273,0
2694,178,275,0
2696,199,275,0
2724,105,301,0
2736,166,302,0
2739,26,303,0
2747,257,303,0
2767,12,306,0
2772,112,306,0
2774,168,306,0
2775,200,306,0
2781,81,307,0
2792,141,308,0
2816,195,314,0
2818,244,314,0
2827,88,326,0
2831,149,326,0
2837,226,326,0
2846,45,327,0
2848,113,327,0
2862,216,327,0
2866,248,327,0
2876,132,328,0
2880,164,328,0
2883,210,328,0
2885,246,328,0
2903,268,329,0
2909,88,331,0
2917,13,332,0
2933,271,333,0
2960,229,336,0
2961,246,336,0
2962,43,337,0
2980,231,338,0
2986,108,339,0
3016,194,342,0
3029,112,344,0
3032,170,344,0
3035,226,344,0
3068,134,350,0
3089,189,352,0
3100,182,353,0
3126,244,357,0
3145,229,359,0
3150,79,360,0
3178,141,363,0
3181,233,363,0
3196,119,365,0
3199,162,365,0
3203,277,365,0
3212,272,366,0
3223,39,368,0
3233,80,370,0
3239,291,370,0
3249,61,375,0
3259,287,375,0
3293,239,381,0
3294,259,381,0
3295,277,381,0
3318,157,391,0
3327,91,392,0
3333,255,392,0
3340,109,393,0
3344,168,393,0
3348,211,394,0
3365,69,396,0
3383,62,413,0
3386,106,413,0
3404,170,415,0
3418,30,417,0
3423,186,417,0
3424,201,417,0
3426,288,417,0
3446,34,425,0
3450,170,425,0
3463,285,426,0
3464,17,427,0
3467,113,427,0
3475,58,428,0
3476,107,428,0
3477,121,428,0
3478,138,428,0
3482,65,430,0
3485,123,430,0
3514,189,434,0
3516,232,434,0
3521,164,435,0
3523,212,435,0
