Dock Index,Enzyme Index,Substrate Index,Label
1367,2,25,0
1368,9,25,0
1369,19,25,0
1374,77,25,0
1379,103,25,0
1384,144,25,0
1386,162,25,0
1398,251,25,0
1409,205,26,0
1416,72,27,0
1436,75,39,0
1442,186,39,0
1455,130,40,0
1478,277,46,0
1480,87,47,0
1481,117,47,0
1483,162,47,0
1488,270,47,0
1496,163,48,0
1499,181,48,0
1513,166,49,0
1516,290,49,0
1520,74,50,0
1523,140,50,0
1525,171,50,0
1529,208,50,0
1546,6,52,0
1548,62,52,0
1554,256,52,0
1555,9,53,0
1574,14,55,0
1575,43,55,0
1602,259,58,0
1623,83,60,0
1632,133,60,0
1634,137,60,0
1660,271,60,0
1661,273,60,0
1672,77,61,0
1675,145,61,0
1676,155,61,0
1687,80,75,0
1694,117,75,0
1707,253,75,0
1711,277,75,0
1716,103,76,0
1743,74,79,0
1745,97,79,0
1750,227,79,0
1762,187,80,0
1764,197,80,0
1769,259,80,0
1783,42,82,0
1789,281,82,0
1794,165,83,0
1809,79,86,0
1820,125,93,0
1831,198,94,0
1836,256,94,0
1845,125,98,0
1862,85,99,0
1874,242,99,0
1876,17,102,0
1889,33,103,0
1890,46,103,0
1899,135,104,0
1905,27,105,0
1906,117,105,0
1907,122,105,0
1908,183,105,0
1917,45,106,0
1929,175,107,0
1930,208,107,0
1934,47,108,0
1942,59,109,0
1943,71,109,0
1960,5,115,0
1962,92,115,0
1965,127,115,0
1969,283,115,0
1972,79,117,0
1992,35,120,0
2005,155,120,0
2016,251,120,0
2038,47,125,0
2080,196,134,0
2107,59,136,0
2112,162,136,0
2141,32,142,0
2142,46,142,0
2145,221,142,0
2174,134,146,0
2176,181,146,0
2178,5,151,0
2195,224,152,0
2208,220,153,0
2209,233,153,0
2212,276,153,0
2229,195,158,0
2237,131,159,0
2240,186,159,0
2253,137,160,0
2256,173,160,0
2281,12,169,0
2290,26,170,0
2294,162,170,0
2295,192,170,0
2304,215,172,0
2311,100,175,0
2318,52,176,0
2320,78,176,0
2337,92,178,0
2350,149,179,0
2363,240,180,0
2367,135,185,0
2373,5,186,0
2381,287,186,0
2403,104,192,0
2410,288,192,0
2411,10,193,0
2432,110,206,0
2433,144,206,0
2455,227,214,0
2467,40,217,0
2469,96,217,0
2473,212,217,0
2479,143,218,0
2482,175,218,0
2486,47,219,0
2496,66,220,0
2502,168,220,0
2505,40,225,0
2513,220,225,0
2541,239,233,0
2564,19,236,0
2574,44,241,0
2586,126,242,0
2603,101,245,0
2615,259,246,0
2617,11,247,0
2623,209,247,0
2632,205,248,0
2637,14,259,0
2640,69,259,0
2645,80,259,0
2649,90,259,0
2656,161,259,0
2673,22,273,0
2688,163,274,0
2689,244,274,0
2701,48,276,0
2711,31,287,0
2737,206,302,0
2742,61,303,0
2744,104,303,0
2760,37,305,0
2803,281,309,0
2812,278,313,0
2813,23,314,0
2814,105,314,0
2827,88,326,0
2828,133,326,0
2838,234,326,0
2874,91,328,0
2885,246,328,0
2888,2,329,0
2889,29,329,0
2897,204,329,0
2937,96,334,0
2952,275,335,0
2957,141,336,0
2987,111,339,0
2995,216,340,0
2998,271,340,0
3003,113,341,0
3013,87,342,0
3015,152,342,0
3024,258,343,0
3051,187,346,0
3057,59,347,0
3061,168,347,0
3063,289,347,0
3071,225,350,0
3072,245,350,0
3082,218,351,0
3105,129,354,0
3110,49,356,0
3132,173,358,0
3136,266,358,0
3143,184,359,0
3150,79,360,0
3159,111,361,0
3167,41,362,0
3175,287,362,0
3178,141,363,0
3185,5,364,0
3210,187,366,0
3216,182,367,0
3246,273,374,0
3247,275,374,0
3250,131,375,0
3260,5,376,0
3276,287,377,0
3282,135,380,0
3292,212,381,0
3294,259,381,0
3305,16,390,0
3327,91,392,0
3345,97,394,0
3351,256,394,0
3365,69,396,0
3374,20,412,0
3375,88,412,0
3378,144,412,0
3406,206,415,0
3413,76,416,0
3415,189,416,0
3425,205,417,0
3426,288,417,0
3433,207,418,0
3458,91,426,0
3477,121,428,0
3493,139,432,0
3503,84,433,0
3507,245,433,0
3510,74,434,0
3511,99,434,0
3523,212,435,0
