enzyme,reaction,label,ecnumber,difficulty,fake_ecnumber,structure_index
1560,2,0,1.14.14.154,-1,,-1
26,3,0,1.14.14.154,-1,/,-1
199,3,0,,-1,,-1
200,3,0,1.14.14.154,1,1.-.-.-,-1
205,3,0,1.14.14.154,1,1.-.-.-,-1
399,3,0,,-1,,-1
491,3,0,1.14.14.154,3,1.14.14.152,-1
598,3,1,1.14.14.154,0,,-1
623,3,0,1.14.14.154,3,1.14.14.98,-1
640,3,0,1.14.14.154,1,1.-.-.-,-1
650,3,0,4.2.1.92,-1,,-1
675,3,1,1.14.14.154,0,,-1
733,3,0,1.14.14.107,-1,,-1
743,3,0,1.14.14.154,-1,/,-1
774,3,0,1.14.14.154,3,1.14.14.139,-1
788,3,0,1.14.14.1; 4.2.1.152,-1,,-1
826,3,1,1.14.14.154,0,,-1
838,3,0,1.14.14.1; 1.6.2.4,-1,,-1
962,3,0,1.14.14.154,-1,/,-1
1132,3,0,1.14.14.154,3,1.14.14.141,-1
1263,3,0,1.14.14.154,-1,,-1
1269,3,0,1.14.14.154,2,1.14.-.-,-1
1307,3,0,1.14.14.154,-1,,-1
1308,3,0,1.14.14.154,3,1.14.14.58,-1
1309,3,0,,-1,,-1
1469,3,0,1.14.14.154,-1,,-1
1511,3,0,1.14.14.154,-1,,-1
1591,3,0,1.14.14.154,-1,,-1
1592,3,0,1.14.14.154,-1,,-1
91,4,0,1.11.2.4,1,1.14.14.86,-1
266,4,0,,-1,,-1
398,4,0,1.-.-.-,-1,,-1
739,4,1,1.11.2.4,0,,-1
776,4,0,1.14.14.1,-1,,-1
862,4,0,1.14.14.1,-1,,-1
875,4,0,1.14.14.51,-1,,-1
1481,4,0,1.11.2.4,-1,,-1
1528,4,0,1.11.2.4,-1,,-1
1532,4,0,,-1,,-1
265,5,0,1.11.2.4,1,1.14.99.-,-1
287,5,0,1.11.2.4,-1,,-1
739,5,1,1.11.2.4,0,,-1
784,5,0,1.14.14.1; 4.2.1.152,-1,,-1
868,5,0,1.11.2.4,1,1.14.15.22/1.14.-.-/1.14.-.-,-1
881,5,0,1.11.2.4,1,1.14.14.23,-1
1003,5,0,/,-1,,-1
1610,5,0,1.11.2.4,-1,,-1
221,6,0,,-1,,-1
674,6,0,1.14.14.48,2,1.14.19.41,-1
678,6,0,/,-1,,-1
751,6,0,1.14.14.165,-1,,-1
826,6,0,1.14.14.154,-1,,-1
838,6,0,1.14.14.1; 1.6.2.4,-1,,-1
1109,6,0,1.14.14.1,-1,,-1
1282,6,1,1.14.14.48,0,,-1
146,7,0,1.14.14.49,-1,,-1
255,7,0,1.6.2.4,-1,,-1
282,7,0,4.2.1.92,-1,,-1
439,7,0,1.14.14.1/1.6.2.4,-1,,-1
478,7,0,/,-1,,-1
660,7,0,,-1,,-1
779,7,0,1.14.15.1,-1,,-1
885,7,0,1.14.14.81,-1,,-1
1364,7,0,1.14.14.49,3,1.14.14.51,-1
1376,7,1,1.14.14.49,0,,-1
1403,7,0,,-1,,-1
15,8,0,1.14.14.1,3,1.14.14.44,-1
22,8,0,1.14.14.1,-1,,-1
36,8,0,1.14.14.1,-1,/,-1
53,8,1,1.14.14.1/1.6.2.4,0,,-1
66,8,0,1.14.14.1,-1,/,-1
69,8,0,1.14.14.1; 1.6.2.4,-1,/,-1
71,8,0,1.14.14.1/1.6.2.4,-1,/,-1
80,8,0,1.14.14.1,-1,,-1
82,8,1,1.14.14.1; 1.6.2.4,0,,-1
86,8,0,1.14.14.94,-1,,-1
89,8,0,4.2.1.152,-1,,-1
123,8,0,1.14.14.1,-1,,-1
125,8,0,1.14.14.1,-1,,-1
137,8,0,1.14.14.1,-1,,-1
152,8,0,1.14.14.1,3,1.14.14.58,-1
153,8,0,1.14.14.1,3,1.14.14.159,-1
163,8,0,1.14.14.1,-1,/,-1
164,8,0,1.14.14.1,-1,/,-1
170,8,0,1.14.14.1/1.6.2.4,-1,/,-1
179,8,0,1.14.14.1,3,1.14.14.126,-1
192,8,0,1.14.14.1,3,1.14.14.-,-1
210,8,0,1.14.14.1; 4.2.1.152,-1,,-1
230,8,0,1.14.14.1,-1,,-1
235,8,0,1.14.14.1,-1,,-1
238,8,0,1.14.14.B9,1,1.-.-.-,-1
241,8,0,1.14.14.1; 1.6.2.4,-1,,-1
264,8,0,1.14.14.1; 1.14.14.130,-1,/,-1
270,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
274,8,0,1.14.14.1,-1,,-1
317,8,0,1.14.14.1; 1.14.14.130,1,1.-.-.-,-1
335,8,0,1.14.14.B9,-1,,-1
349,8,0,1.14.14.1,-1,,-1
371,8,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,-1,,-1
382,8,0,1.14.14.1; 1.6.2.4,-1,,-1
383,8,0,1.14.14.1; 4.2.1.152,-1,,-1
405,8,0,1.14.14.1,2,1.14.19.80,-1
408,8,0,1.14.14.1,-1,,-1
411,8,0,1.14.14.B9,-1,,-1
417,8,0,1.14.14.80,3,1.14.14.-; 1.14.14.126,-1
447,8,0,1.14.14.1,3,1.14.14.81,-1
448,8,0,1.14.14.1,3,1.14.14.126,-1
472,8,0,1.14.14.1/1.6.2.4,2,1.14.19.67,-1
490,8,0,1.14.14.1; 1.6.2.4,2,1.14.13.189,-1
539,8,0,1.14.14.1,-1,/,-1
560,8,0,,-1,,-1
567,8,0,1.14.14.1,3,1.14.14.95,-1
571,8,1,1.14.14.1,0,,-1
590,8,0,1.14.14.1,2,1.14.19.8,-1
614,8,0,1.14.14.1/1.6.2.4,-1,,-1
628,8,0,1.14.14.1,3,1.14.14.-,-1
648,8,0,1.14.14.1/1.6.2.4,-1,,-1
651,8,1,1.14.14.1/1.6.2.4,0,,-1
653,8,1,1.14.14.1/1.6.2.4,0,,-1
665,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
669,8,0,1.14.14.56,3,1.14.14.178,-1
672,8,0,/,-1,,-1
677,8,0,1.14.14.1/1.6.2.4,3,1.14.14.50,-1
682,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.163,-1
689,8,0,1.14.14.1,1,1.-.-.-,-1
694,8,0,1.14.14.1,-1,,-1
702,8,0,1.14.14.1,3,1.14.14.120,-1
720,8,0,1.14.14.1,1,1.-.-.-,-1
726,8,1,1.14.14.1; 1.6.2.4,0,,-1
727,8,1,1.14.14.1; 1.6.2.4,0,,-1
734,8,0,1.14.14.1,3,1.14.14.80,-1
756,8,0,1.14.14.1/1.6.2.4,-1,,-1
758,8,0,1.14.14.1/1.6.2.4,2,1.14.19.41,-1
784,8,1,1.14.14.1; 4.2.1.152,0,,-1
786,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.32,-1
789,8,1,1.14.13.n7; 1.14.14.1,0,,-1
799,8,0,1.14.14.1/1.6.2.4,1,1.5.1.27,-1
809,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.188,-1
815,8,0,1.14.14.24,-1,,-1
819,8,0,1.14.14.1/1.6.2.4,1,1.-.-.-,-1
826,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.154,-1
832,8,1,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,0,,-1
835,8,1,1.14.14.1,0,,-1
839,8,1,1.14.14.1,0,,-1
847,8,0,1.14.14.1,1,1.6.2.4,-1
849,8,0,1.14.13.n7; 1.14.14.1,2,1.14.15.15,-1
857,8,1,1.14.14.1,0,,-1
862,8,1,1.14.14.1,0,,-1
864,8,0,1.14.14.1,-1,,-1
865,8,0,1.14.14.1,3,1.14.14.-,-1
867,8,1,1.14.14.1,0,,-1
874,8,1,1.14.14.1,0,,-1
882,8,0,4.2.1.152,0,1.14.19.66,-1
893,8,0,1.14.14.1,0,5.4.4.7,-1
898,8,1,1.14.14.1,0,,-1
899,8,1,1.14.14.1,0,,-1
900,8,1,1.14.14.1,0,,-1
902,8,0,1.14.14.1,2,1.14.15.29,-1
904,8,1,1.14.14.78,0,,-1
912,8,1,1.14.14.B9,0,,-1
918,8,0,1.14.14.1/1.6.2.4,-1,,-1
924,8,0,1.14.14.1/1.6.2.4,2,1.14.-.-,-1
926,8,0,1.14.14.1/1.6.2.4,2,1.14.15.29,-1
927,8,0,1.14.15.29,-1,,-1
936,8,1,1.14.14.80,0,,-1
938,8,0,1.14.14.1/1.6.2.4,3,1.14.14.1,-1
945,8,0,1.14.14.1,2,1.14.13.63,-1
954,8,1,1.14.14.1; 1.6.2.4,0,,-1
972,8,0,1.14.14.1,-1,/,-1
982,8,1,1.14.14.1; 4.2.1.152,0,,-1
987,8,0,4.2.1.152,0,1.14.14.114,-1
994,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1001,8,0,1.14.14.1/1.14.14.130/1.6.2.4,-1,,-1
1007,8,0,1.14.14.1,-1,,-1
1020,8,0,1.14.14.78,3,1.14.14.32,-1
1044,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1055,8,0,1.14.14.1,3,1.14.14.156,-1
1106,8,0,1.14.14.1/1.6.2.4,3,1.14.14.32,-1
1109,8,1,1.14.14.1,0,,-1
1139,8,1,1.14.14.1,0,,-1
1149,8,0,1.14.14.1,3,1.14.14.41,-1
1150,8,1,1.14.14.1,0,,-1
1157,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,3,1.14.14.79,-1
1158,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,-1,,-1
1189,8,1,1.14.14.1; 1.14.14.130,0,,-1
1192,8,0,1.14.14.24,-1,/,-1
1203,8,0,1.14.14.B9,-1,,-1
1207,8,0,1.14.14.1,3,1.14.14.82,-1
1212,8,0,1.14.14.1,-1,,-1
1218,8,0,1.14.14.1,3,1.14.14.133,-1
1228,8,0,1.14.14.1,-1,,-1
1255,8,0,1.14.14.1; 4.2.1.152,-1,,-1
1257,8,0,1.14.14.1/1.6.2.4,-1,/,-1
1264,8,0,1.14.14.94,-1,,-1
1266,8,0,1.14.14.1,3,1.14.14.107,-1
1278,8,0,1.14.14.137,-1,,-1
1282,8,0,1.14.14.B9,3,1.14.14.48,-1
1291,8,0,1.14.14.1; 4.2.1.152,-1,,-1
1296,8,1,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,0,,-1
1302,8,0,1.14.14.1,-1,,-1
1304,8,0,1.14.14.1; 4.2.1.152,0,4.2.1.92,-1
1326,8,0,1.14.14.1,-1,,-1
1327,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.32,-1
1333,8,0,1.14.14.1,3,1.14.14.154,-1
1380,8,1,1.14.14.1/1.14.14.130/1.6.2.4,0,,-1
1403,8,0,1.14.14.1/1.6.2.4,-1,,-1
1411,8,0,1.14.14.1,-1,,-1
1443,8,0,1.14.14.1; 1.14.14.130,-1,,-1
1444,8,0,1.14.14.1,-1,,-1
1454,8,0,1.14.14.1,3,1.14.14.-,-1
1467,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1478,8,0,1.14.14.1; 4.2.1.152,-1,,-1
1480,8,0,1.14.14.1,-1,,-1
1481,8,0,1.14.14.1,-1,,-1
1490,8,0,1.14.14.1,-1,,-1
1491,8,0,1.14.14.1,-1,,-1
1492,8,0,1.14.14.1/1.14.14.130/1.6.2.4,-1,,-1
1493,8,0,1.14.14.1,-1,,-1
1513,8,0,1.14.14.51,-1,,-1
1522,8,0,1.14.13.n7; 1.14.14.1,-1,,-1
1550,8,0,1.14.14.1; 4.2.1.152,-1,,-1
1551,8,0,1.14.14.1,-1,,-1
1566,8,0,1.14.14.1,-1,,-1
1575,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,-1,,-1
1592,8,0,1.14.14.1,-1,,-1
1593,8,0,1.14.14.1,-1,,-1
1608,8,0,1.14.14.1; 4.2.1.152,-1,,-1
95,9,0,1.14.14.162,-1,,-1
99,9,0,1.14.14.175,-1,,-1
108,9,0,/,-1,,-1
117,9,0,1.14.14.162,2,1.14.19.50,-1
134,9,0,/,-1,,-1
179,9,0,1.14.14.126,-1,,-1
349,9,0,1.14.14.162,-1,,-1
384,9,0,1.14.19.76,2,1.14.14.-,-1
472,9,0,1.14.14.162,2,1.14.19.67,-1
646,9,0,1.14.19.76,1,1.-.-.-,-1
716,9,0,1.14.14.154,-1,,-1
763,9,0,1.14.19.76,2,1.14.14.29,-1
804,9,0,1.14.19.76,-1,,-1
828,9,0,1.14.19.76,2,1.14.14.-,-1
838,9,0,1.14.14.1; 1.6.2.4,-1,,-1
895,9,0,1.14.14.94,-1,,-1
907,9,1,1.14.14.162,0,,-1
928,9,0,1.14.19.76,2,1.14.15.14; 1.14.15.28,-1
929,9,0,1.14.19.70,-1,,-1
935,9,0,1.14.15.15,-1,,-1
960,9,1,1.14.19.76,0,,-1
1067,9,0,1.14.14.162,-1,,-1
1095,9,1,1.14.14.162,0,,-1
1207,9,0,1.14.19.76,2,1.14.14.82,-1
1360,9,1,1.14.19.76,0,,-1
1417,9,0,1.14.14.81,-1,,-1
1493,9,0,,-1,,-1
1513,9,0,1.14.19.76,-1,,-1
1592,9,0,,-1,,-1
127,10,0,1.14.14.82,-1,,-1
188,10,0,/,-1,,-1
318,10,0,1.14.14.82,-1,/,-1
319,10,0,1.14.14.82,-1,,-1
321,10,1,1.14.14.82,0,,-1
497,10,0,1.14.14.82,-1,,-1
500,10,0,1.14.14.82,-1,,-1
600,10,0,1.14.14.82,1,1.-.-.-,-1
626,10,0,,-1,,-1
638,10,0,1.14.14.82,-1,,-1
642,10,0,1.14.14.82,-1,,-1
705,10,0,1.14.14.82,-1,,-1
765,10,0,1.14.14.82,-1,,-1
768,10,0,1.14.14.82,-1,,-1
1165,10,1,1.14.14.82,0,,-1
1207,10,1,1.14.14.82,0,,-1
1285,10,0,1.14.14.82,3,1.14.14.81,-1
1613,10,0,1.14.14.82,-1,,-1
98,11,0,1.14.14.81,-1,,-1
144,11,0,1.14.14.81,-1,,-1
320,11,1,1.14.14.81,0,,-1
725,11,1,1.14.14.81,0,,-1
838,11,0,1.14.14.1; 1.6.2.4,-1,,-1
877,11,0,4.2.1.152; 5.3.99.5,-1,,-1
1222,11,0,1.14.14.81,-1,,-1
1239,11,0,1.14.14.81,3,1.14.14.86,-1
1476,11,0,1.14.14.81,-1,,-1
328,12,0,1.14.14.90,3,1.14.14.-,-1
453,12,0,1.14.14.90,-1,,-1
906,12,1,1.14.14.90,0,,-1
1219,12,0,,-1,,-1
1240,12,0,1.14.14.-; 1.14.14.179; 1.14.14.180,-1,,-1
1508,12,0,,-1,,-1
49,13,0,1.14.14.-,-1,,-1
51,13,0,1.14.14.80,1,1.-.-.-,-1
123,13,0,1.14.14.80,-1,,-1
206,13,0,1.14.14.177,-1,,-1
250,13,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,1,1.-.-.-,-1
261,13,0,1.14.14.80,-1,,-1
274,13,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,-1,,-1
276,13,0,1.14.15.3,-1,,-1
317,13,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,1,1.-.-.-,-1
351,13,0,1.14.14.80,-1,,-1
362,13,0,1.14.14.80,-1,,-1
435,13,0,1.14.15.3,2,1.14.14.B11,-1
490,13,0,1.14.14.80,2,1.14.13.189,-1
508,13,1,1.14.14.80,0,,-1
509,13,1,1.14.14.80,0,,-1
510,13,1,1.14.14.80,0,,-1
528,13,0,1.14.14.80,3,1.14.14.128,-1
554,13,0,1.14.14.80,3,1.14.14.-,-1
556,13,0,1.14.14.80,-1,/,-1
788,13,0,1.14.14.80,3,1.14.14.1; 4.2.1.152,-1
833,13,0,1.14.14.80,3,1.14.14.32,-1
846,13,0,1.14.14.80,3,1.14.14.-,-1
858,13,1,1.14.14.80,0,,-1
859,13,1,1.14.14.80,0,,-1
890,13,0,1.14.14.80,2,1.14.13.154,-1
1069,13,0,1.14.14.80,-1,/,-1
1093,13,1,1.14.14.80,0,,-1
1107,13,0,4.2.1.152,-1,,-1
1161,13,0,1.14.14.80,3,1.14.14.82,-1
1215,13,0,1.14.14.80,-1,,-1
1217,13,0,1.14.14.80,3,1.14.14.-,-1
1264,13,0,,-1,,-1
1267,13,1,1.14.14.80,0,,-1
1296,13,1,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,0,,-1
1329,13,0,1.14.15.3,2,1.14.13.-,-1
1411,13,0,1.14.14.177,-1,,-1
1445,13,0,1.14.14.80,1,1.-.-.-,-1
1455,13,0,1.14.14.80,3,1.14.14.150,-1
258,14,0,,-1,,-1
450,14,0,1.14.14.80,3,1.14.14.151,-1
451,14,0,,-1,,-1
524,14,0,,-1,,-1
761,14,0,1.14.14.178,-1,,-1
838,14,0,1.14.14.1; 1.6.2.4,-1,,-1
954,14,0,1.14.14.1; 1.6.2.4,-1,,-1
1257,14,0,1.14.14.80,-1,/,-1
1584,14,0,1.14.14.80,-1,,-1
72,15,0,1.14.15.1,-1,/,-1
186,15,0,1.-.-.-,-1,,-1
206,15,0,,-1,,-1
271,15,0,1.14.14.-,-1,,-1
560,15,0,1.14.15.1,-1,,-1
601,15,0,,-1,,-1
675,15,0,1.14.14.154,-1,,-1
779,15,1,1.14.15.1,0,,-1
838,15,0,1.14.14.1; 1.6.2.4,-1,,-1
865,15,0,1.14.15.1,2,1.14.14.-,-1
1029,15,0,1.14.14.-,-1,,-1
1182,15,0,1.14.15.1,-1,,-1
417,16,0,1.14.14.133,3,1.14.14.-; 1.14.14.126,-1
498,16,0,1.14.15.1,-1,,-1
664,16,0,1.14.14.120,-1,,-1
779,16,1,1.14.15.1,0,,-1
838,16,0,1.14.14.1; 1.6.2.4,-1,,-1
849,16,0,1.14.15.15,-1,,-1
948,16,0,1.14.15.16,-1,,-1
1007,16,0,1.14.15.1,-1,,-1
1139,16,0,1.14.14.1,-1,,-1
1218,16,1,1.14.14.133,0,,-1
1219,16,0,,-1,,-1
1253,16,0,,-1,,-1
1487,16,0,1.14.14.133,-1,,-1
258,17,0,,-1,,-1
632,17,0,4.2.1.92,0,1.14.14.25,-1
838,17,0,1.14.14.1; 1.6.2.4,-1,,-1
852,17,0,1.14.15.22/1.14.-.-/1.14.-.-,-1,,-1
884,17,1,4.2.1.92,0,,-1
959,17,0,4.2.1.92,0,1.14.14.111,-1
979,17,0,,-1,,-1
1146,17,0,4.2.1.92,0,1.14.14.90,-1
1281,17,0,1.14.14.179,-1,,-1
1336,17,0,,-1,,-1
1354,17,0,4.2.1.92,0,1.13.11.60; 5.4.4.6,-1
1380,17,0,1.14.14.1/1.14.14.130/1.6.2.4,-1,,-1
1467,17,0,,-1,,-1
1564,17,1,,0,,-1
126,18,0,,-1,,-1
210,18,0,,-1,,-1
413,18,0,1.14.14.1; 4.2.1.152,-1,,-1
634,18,0,1.14.14.1; 4.2.1.152,3,1.14.14.168,-1
645,18,0,1.14.14.1; 4.2.1.152,1,1.-.-.-,-1
767,18,0,,-1,,-1
784,18,1,1.14.14.1; 4.2.1.152,0,,-1
838,18,0,1.14.14.1; 1.6.2.4,-1,,-1
881,18,0,1.14.14.23,-1,,-1
1124,18,0,1.14.14.38; 1.14.14.39,-1,,-1
1375,18,0,1.14.14.1; 4.2.1.152,-1,,-1
1450,18,0,1.14.14.161,-1,,-1
54,19,0,1.14.14.-; 1.14.14.175; 1.14.14.60,-1,,-1
95,19,0,,-1,,-1
658,19,0,1.14.-.-,-1,/,-1
816,19,0,1.14.99.59,-1,,-1
838,19,0,1.14.14.1; 1.6.2.4,-1,,-1
893,19,0,5.4.4.7,-1,,-1
1117,19,0,1.14.14.112,-1,,-1
1277,19,1,1.14.-.-,0,,-1
1318,19,0,1.14.-.-,-1,,-1
1402,19,0,,-1,,-1
1534,19,0,1.14.-.-,-1,,-1
32,20,0,,-1,,-1
157,20,0,1.14.14.-; 1.14.14.61,-1,,-1
179,20,0,1.14.14.126,-1,,-1
727,20,0,1.14.14.1; 1.6.2.4,-1,,-1
753,20,0,,-1,,-1
862,20,0,1.14.14.1,-1,,-1
872,20,0,1.14.14.32,-1,,-1
1102,20,0,1.14.14.29,-1,,-1
1160,20,1,1.14.15.37,0,,-1
1367,20,0,1.14.15.37,-1,,-1
1596,20,0,1.14.15.37,-1,,-1
239,21,0,1.-.-.-,-1,,-1
245,21,0,,-1,,-1
258,21,1,,0,,-1
276,21,0,,-1,,-1
297,21,0,1.14.14.126,-1,,-1
491,21,0,1.14.14.152,-1,,-1
596,21,0,,-1,,-1
698,21,0,1.14.14.126,-1,,-1
826,21,0,1.14.14.154,-1,,-1
838,21,0,1.14.14.1; 1.6.2.4,-1,,-1
954,21,0,1.14.14.1; 1.6.2.4,-1,,-1
1081,21,0,,-1,1.14.14.81,-1
1589,21,0,,-1,,-1
166,22,0,1.14.14.1,-1,/,-1
179,22,0,1.14.14.126,-1,,-1
788,22,0,1.14.14.1; 4.2.1.152,-1,,-1
862,22,0,1.14.14.1,-1,,-1
936,22,0,1.14.14.80,-1,,-1
1421,22,0,1.14.19.62,-1,,-1
1427,22,0,1.14.14.1,-1,,-1
1556,22,0,1.14.14.1,-1,,-1
524,23,0,1.14.14.16,-1,,-1
653,23,0,1.14.14.1/1.6.2.4,-1,,-1
697,23,0,4.2.1.92,-1,,-1
716,23,0,1.7.2.5,1,1.14.14.154,-1
782,23,1,1.14.14.16,0,,-1
794,23,1,1.14.14.56,0,,-1
969,23,0,1.-.-.-,-1,,-1
972,23,0,1.14.15.8,-1,/,-1
1080,23,0,1.7.2.5,1,1.14.14.178,-1
1102,23,0,1.14.14.29,-1,,-1
1125,23,0,1.14.14.56,3,1.14.14.-,-1
1143,23,0,1.7.2.5,1,1.14.14.99,-1
1209,23,1,1.7.2.5,0,,-1
1236,23,0,1.14.15.8,-1,,-1
1252,23,0,4.2.1.92,-1,,-1
1273,23,0,1.7.2.5,1,1.14.14.94,-1
1288,23,0,1.14.14.56,3,1.14.14.81,-1
1329,23,0,1.7.2.5,1,1.14.13.-,-1
1618,23,0,1.14.14.16,-1,,-1
1620,23,0,,-1,,-1
254,24,0,1.-.-.-,-1,,-1
307,24,0,1.-.-.-,-1,,-1
788,24,0,1.14.14.1; 4.2.1.152,-1,,-1
794,24,0,1.14.14.56,-1,,-1
795,24,0,1.14.14.16,-1,,-1
1016,24,0,,-1,,-1
1056,24,0,1.14.14.145,-1,,-1
1332,24,0,1.14.14.1; 1.6.2.4,3,1.14.14.1,-1
1351,24,0,1.14.14.1; 1.6.2.4,3,1.14.14.164,-1
25,25,0,,-1,,-1
652,25,0,,-1,,-1
696,25,0,,-1,1.14.14.B11,-1
930,25,0,1.14.15.36,-1,,-1
973,25,0,,-1,1.14.14.-,-1
1114,25,0,1.6.2.4,-1,,-1
11,26,0,1.14.14.1; 1.6.2.4,-1,,-1
401,26,0,,-1,,-1
510,26,0,1.14.14.80,-1,,-1
733,26,0,1.14.14.107,-1,,-1
838,26,1,1.14.14.1; 1.6.2.4,0,,-1
857,26,0,1.14.14.1,-1,,-1
858,26,0,1.14.14.80,-1,,-1
1076,26,0,1.14.14.1; 1.6.2.4,-1,,-1
1123,26,0,1.14.14.1; 1.6.2.4,3,1.14.14.38; 1.14.14.39,-1
1203,26,0,,-1,,-1
1360,26,0,1.14.14.1; 1.6.2.4,2,1.14.19.76,-1
1363,26,0,1.14.14.99,-1,,-1
