Substrate Index,Enzyme Index,Label,Dock Index,positive_reactions
8,874,1,-1,8
8,875,1,-1,8
8,890,0,-1,-1
8,906,0,-1,-1
8,912,1,-1,8
8,929,0,-1,-1
8,937,0,-1,-1
8,941,0,-1,-1
8,942,0,-1,-1
8,945,0,-1,-1
8,948,0,-1,-1
8,954,1,-1,8
8,962,0,-1,-1
8,966,0,-1,-1
8,976,0,-1,-1
8,981,0,-1,-1
8,982,1,-1,8
8,989,0,-1,-1
8,1022,0,-1,-1
8,1030,0,-1,-1
8,1036,0,-1,-1
8,1042,0,-1,-1
8,1045,0,-1,-1
8,1055,0,-1,-1
8,1057,0,-1,-1
8,1067,0,-1,-1
8,1071,0,-1,-1
8,1087,0,-1,-1
8,1107,1,-1,8
8,1110,1,-1,8
8,1113,1,-1,8
8,1118,0,-1,-1
8,1119,0,-1,-1
8,1126,0,-1,-1
8,1127,0,-1,-1
8,1132,0,-1,-1
8,1135,0,-1,-1
8,1148,0,-1,-1
8,1150,1,-1,8
8,1155,0,-1,-1
8,1176,0,-1,-1
8,1177,1,-1,8
8,1178,0,-1,-1
8,1180,0,-1,-1
8,1198,0,-1,-1
8,1223,0,-1,-1
8,1231,1,-1,8
8,1252,0,-1,-1
8,1263,0,-1,-1
8,1271,1,-1,8
8,1279,0,-1,-1
8,1280,0,-1,-1
8,1282,0,-1,-1
8,1285,0,-1,-1
8,1301,0,-1,-1
8,1302,0,-1,-1
8,1304,0,-1,-1
8,1307,0,-1,-1
8,1311,0,-1,-1
8,1332,1,-1,8
8,1351,0,-1,-1
8,1366,0,-1,-1
8,1380,1,-1,8
8,1388,0,-1,-1
8,1435,0,-1,-1
8,1451,0,-1,-1
8,1456,0,-1,-1
8,1458,0,-1,-1
8,1460,0,-1,-1
8,1464,0,-1,-1
8,1470,0,-1,-1
8,1484,0,-1,-1
8,1493,0,-1,-1
8,1494,0,-1,-1
8,1504,0,-1,-1
8,1510,0,-1,-1
8,1516,0,-1,-1
8,1523,0,-1,-1
8,1524,0,-1,-1
8,1527,0,-1,-1
8,1538,0,-1,-1
8,1554,0,-1,-1
8,1561,0,-1,-1
8,1564,0,-1,-1
8,1579,0,-1,-1
8,1591,0,-1,-1
8,1598,0,-1,-1
8,1615,0,-1,-1
8,1619,0,-1,-1
9,48,0,-1,-1
9,96,0,-1,-1
9,148,0,-1,-1
9,212,0,-1,-1
9,284,0,-1,-1
9,326,0,-1,-1
9,456,0,-1,-1
9,463,0,-1,-1
9,595,1,-1,9
9,728,0,-1,-1
9,793,0,-1,-1
9,830,0,-1,-1
9,838,0,-1,-1
9,907,1,-1,9
9,942,0,-1,-1
9,946,0,-1,-1
9,1023,0,-1,-1
9,1054,0,-1,-1
9,1095,1,-1,9
9,1152,0,-1,-1
9,1230,0,-1,-1
9,1277,0,-1,-1
9,1395,0,-1,-1
9,1422,0,-1,-1
9,1433,0,-1,-1
9,1474,0,-1,-1
9,1511,0,-1,-1
9,1579,0,-1,-1
10,51,0,-1,-1
10,105,0,-1,-1
10,387,0,-1,-1
10,463,0,-1,-1
10,488,0,-1,-1
10,593,0,-1,-1
10,617,0,-1,-1
10,756,0,-1,-1
10,801,0,-1,-1
10,838,0,-1,-1
10,998,0,-1,-1
10,1027,0,-1,-1
10,1136,0,-1,-1
10,1160,0,-1,-1
10,1165,1,-1,10
11,5,0,-1,-1
11,118,0,-1,-1
11,179,0,-1,-1
11,258,0,-1,-1
11,259,0,-1,-1
11,298,0,-1,-1
11,320,1,-1,11
11,355,0,-1,-1
11,579,0,-1,-1
11,633,0,-1,-1
11,649,0,-1,-1
11,672,0,-1,-1
11,725,1,-1,11
11,791,0,-1,-1
11,838,0,-1,-1
11,861,0,-1,-1
11,869,0,-1,-1
11,929,0,-1,-1
11,1144,0,-1,-1
11,1155,0,-1,-1
11,1572,0,-1,-1
13,32,0,-1,-1
13,166,0,-1,-1
13,236,0,-1,-1
13,246,0,-1,-1
13,311,0,-1,-1
13,378,0,-1,-1
13,387,0,-1,-1
13,391,0,-1,-1
13,393,0,-1,-1
13,411,0,-1,-1
13,437,0,-1,-1
13,494,0,-1,-1
13,509,1,-1,13
13,510,1,-1,13
13,604,0,-1,-1
13,611,0,-1,-1
13,692,0,-1,-1
13,712,0,-1,-1
13,772,0,-1,-1
13,828,0,-1,-1
13,830,0,-1,-1
13,888,1,-1,13
13,908,0,-1,-1
13,940,0,-1,-1
13,942,0,-1,-1
13,980,0,-1,-1
13,998,0,-1,-1
13,1001,0,-1,-1
13,1056,0,-1,-1
13,1093,1,-1,13
13,1118,0,-1,-1
13,1130,1,-1,13
13,1136,0,-1,-1
13,1254,0,-1,-1
13,1267,1,-1,13
13,1317,0,-1,-1
13,1361,0,-1,-1
13,1378,0,-1,-1
13,1380,0,-1,-1
13,1429,0,-1,-1
13,1432,0,-1,-1
13,1560,0,-1,-1
14,105,0,-1,-1
14,135,0,-1,-1
14,244,0,-1,-1
14,284,0,-1,-1
14,508,1,-1,14
14,541,0,-1,-1
14,686,0,-1,-1
14,772,0,-1,-1
14,838,0,-1,-1
14,850,0,-1,-1
14,880,0,-1,-1
14,1018,0,-1,-1
14,1020,0,-1,-1
14,1220,0,-1,-1
14,1347,0,-1,-1
14,1361,0,-1,-1
14,1516,0,-1,-1
16,91,0,-1,-1
16,128,0,-1,-1
16,183,0,-1,-1
16,220,0,-1,-1
16,258,0,-1,-1
16,282,0,-1,-1
16,296,0,-1,-1
16,328,0,-1,-1
16,367,0,-1,-1
16,697,0,-1,-1
16,714,0,-1,-1
16,718,0,-1,-1
16,779,1,-1,16
16,838,0,-1,-1
16,889,0,-1,-1
16,940,0,-1,-1
16,1035,0,-1,-1
16,1218,1,-1,16
16,1240,0,-1,-1
16,1248,0,-1,-1
16,1249,0,-1,-1
16,1278,0,-1,-1
16,1559,0,-1,-1
17,34,0,-1,-1
17,71,0,-1,-1
17,80,0,-1,-1
17,201,0,-1,-1
17,268,0,-1,-1
17,298,0,-1,-1
17,455,0,-1,-1
17,516,0,-1,-1
17,546,0,-1,-1
17,621,0,-1,-1
17,664,0,-1,-1
17,697,1,-1,17
17,745,0,-1,-1
17,784,0,-1,-1
17,786,0,-1,-1
17,838,0,-1,-1
17,844,0,-1,-1
17,860,0,-1,-1
17,884,1,-1,17
17,893,0,-1,-1
17,969,0,-1,-1
17,1022,0,-1,-1
17,1041,0,-1,-1
17,1055,0,-1,-1
17,1105,0,-1,-1
17,1111,0,-1,-1
17,1207,0,-1,-1
17,1392,0,-1,-1
17,1416,0,-1,-1
17,1425,0,-1,-1
17,1459,0,-1,-1
17,1520,0,-1,-1
17,1564,1,-1,17
17,1569,0,-1,-1
18,13,0,-1,-1
18,372,0,-1,-1
18,430,0,-1,-1
18,436,0,-1,-1
18,784,1,-1,18
18,807,0,-1,-1
18,820,0,-1,-1
18,826,0,-1,-1
18,838,0,-1,-1
18,875,0,-1,-1
18,952,0,-1,-1
18,1115,0,-1,-1
18,1163,0,-1,-1
18,1240,0,-1,-1
18,1372,0,-1,-1
18,1454,0,-1,-1
19,100,0,-1,-1
19,119,0,-1,-1
19,258,0,-1,-1
19,560,0,-1,-1
19,736,0,-1,-1
19,739,0,-1,-1
19,789,0,-1,-1
19,838,0,-1,-1
19,853,0,-1,-1
19,896,0,-1,-1
19,1118,0,-1,-1
19,1184,0,-1,-1
19,1277,1,-1,19
19,1305,0,-1,-1
19,1434,0,-1,-1
20,118,0,-1,-1
20,228,0,-1,-1
20,321,0,-1,-1
20,509,0,-1,-1
20,721,0,-1,-1
20,798,0,-1,-1
20,838,0,-1,-1
20,859,0,-1,-1
20,860,0,-1,-1
20,998,0,-1,-1
20,1160,1,-1,20
20,1184,0,-1,-1
20,1509,0,-1,-1
21,42,0,-1,-1
21,62,0,-1,-1
21,258,1,-1,21
21,468,0,-1,-1
21,550,0,-1,-1
21,569,0,-1,-1
21,739,0,-1,-1
21,794,0,-1,-1
21,838,0,-1,-1
21,976,0,-1,-1
21,977,0,-1,-1
21,1177,0,-1,-1
21,1203,0,-1,-1
21,1307,0,-1,-1
23,278,0,-1,-1
23,693,0,-1,-1
23,730,0,-1,-1
23,739,0,-1,-1
23,782,1,-1,23
23,787,0,-1,-1
23,904,0,-1,-1
23,966,0,-1,-1
23,994,0,-1,-1
23,1032,0,-1,-1
23,1313,0,-1,-1
23,1608,0,-1,-1
24,170,0,-1,-1
24,186,0,-1,-1
24,258,0,-1,-1
24,323,0,-1,-1
24,455,0,-1,-1
24,530,0,-1,-1
24,538,0,-1,-1
24,717,0,-1,-1
24,838,1,-1,24
24,870,0,-1,-1
24,1007,0,-1,-1
24,1029,0,-1,-1
24,1125,0,-1,-1
24,1304,0,-1,-1
24,1374,0,-1,-1
24,1570,0,-1,-1
27,162,0,-1,-1
27,428,0,-1,-1
27,668,0,-1,-1
27,721,0,-1,-1
27,758,0,-1,-1
27,832,0,-1,-1
27,838,1,-1,27
27,955,0,-1,-1
27,974,0,-1,-1
27,1175,0,-1,-1
27,1520,0,-1,-1
27,1531,0,-1,-1
29,15,0,-1,-1
29,18,0,-1,-1
29,29,0,-1,-1
29,39,0,-1,-1
29,91,0,-1,-1
29,117,0,-1,-1
29,255,0,-1,-1
29,298,0,-1,-1
29,303,0,-1,-1
29,434,0,-1,-1
29,442,0,-1,-1
29,456,0,-1,-1
29,510,0,-1,-1
29,535,0,-1,-1
29,546,0,-1,-1
29,598,0,-1,-1
29,634,0,-1,-1
29,772,0,-1,-1
29,786,1,-1,29
29,831,1,-1,29
29,838,0,-1,-1
29,843,0,-1,-1
29,855,0,-1,-1
29,860,0,-1,-1
29,904,0,-1,-1
29,932,1,-1,29
29,948,0,-1,-1
29,981,0,-1,-1
29,998,0,-1,-1
29,1019,0,-1,-1
29,1032,0,-1,-1
29,1104,1,-1,29
29,1115,0,-1,-1
29,1129,0,-1,-1
29,1180,1,-1,29
29,1207,0,-1,-1
29,1258,0,-1,-1
29,1299,0,-1,-1
29,1305,0,-1,-1
29,1375,0,-1,-1
29,1413,0,-1,-1
29,1488,0,-1,-1
29,1493,0,-1,-1
29,1531,0,-1,-1
29,1535,0,-1,-1
29,1570,0,-1,-1
33,78,0,-1,-1
33,179,0,-1,-1
33,258,0,-1,-1
33,392,0,-1,-1
33,648,0,-1,-1
33,832,0,-1,-1
33,838,0,-1,-1
33,856,0,-1,-1
33,922,0,-1,-1
33,954,0,-1,-1
33,977,0,-1,-1
33,995,1,-1,33
33,1158,0,-1,-1
33,1229,0,-1,-1
33,1246,0,-1,-1
33,1432,0,-1,-1
33,1450,0,-1,-1
33,1458,0,-1,-1
35,118,0,-1,-1
35,156,0,-1,-1
35,529,0,-1,-1
35,557,0,-1,-1
35,739,0,-1,-1
35,786,0,-1,-1
35,831,1,-1,35
35,838,0,-1,-1
35,935,0,-1,-1
35,1022,0,-1,-1
35,1093,0,-1,-1
35,1210,0,-1,-1
35,1226,0,-1,-1
35,1369,0,-1,-1
35,1585,0,-1,-1
35,1596,0,-1,-1
35,1603,0,-1,-1
35,1610,0,-1,-1
36,254,0,-1,-1
36,462,0,-1,-1
36,540,0,-1,-1
36,663,0,-1,-1
36,666,0,-1,-1
36,754,0,-1,-1
36,812,0,-1,-1
36,838,1,-1,36
36,912,0,-1,-1
36,947,0,-1,-1
36,965,0,-1,-1
36,1032,0,-1,-1
36,1042,0,-1,-1
36,1108,0,-1,-1
36,1282,0,-1,-1
36,1450,0,-1,-1
36,1488,0,-1,-1
36,1535,0,-1,-1
36,1596,0,-1,-1
36,1603,0,-1,-1
38,142,0,-1,-1
38,183,0,-1,-1
38,214,0,-1,-1
38,327,0,-1,-1
38,328,0,-1,-1
38,381,0,-1,-1
38,530,0,-1,-1
38,557,1,-1,38
38,594,0,-1,-1
38,609,0,-1,-1
38,625,1,-1,38
38,639,0,-1,-1
38,667,0,-1,-1
38,718,0,-1,-1
38,760,0,-1,-1
38,767,0,-1,-1
38,838,0,-1,-1
38,907,0,-1,-1
38,923,0,-1,-1
38,929,0,-1,-1
38,966,0,-1,-1
38,994,0,-1,-1
38,1109,0,-1,-1
38,1124,1,-1,38
38,1199,0,-1,-1
38,1253,0,-1,-1
38,1395,0,-1,-1
38,1559,0,-1,-1
39,204,0,-1,-1
39,273,0,-1,-1
39,495,0,-1,-1
39,827,0,-1,-1
39,998,0,-1,-1
39,1085,0,-1,-1
39,1157,1,-1,39
39,1230,0,-1,-1
39,1350,0,-1,-1
39,1404,0,-1,-1
39,1406,0,-1,-1
39,1431,0,-1,-1
43,211,0,-1,-1
43,297,0,-1,-1
43,503,0,-1,-1
43,534,0,-1,-1
43,593,0,-1,-1
43,668,0,-1,-1
43,671,0,-1,-1
43,760,0,-1,-1
43,838,1,-1,43
43,954,0,-1,-1
43,966,0,-1,-1
43,1102,0,-1,-1
43,1179,0,-1,-1
43,1254,0,-1,-1
45,48,0,-1,-1
45,379,0,-1,-1
45,632,0,-1,-1
45,656,0,-1,-1
45,779,0,-1,-1
45,780,1,-1,45
45,828,0,-1,-1
45,887,0,-1,-1
45,946,0,-1,-1
45,1128,0,-1,-1
45,1278,0,-1,-1
45,1453,0,-1,-1
45,1539,0,-1,-1
45,1580,0,-1,-1
46,258,0,-1,-1
46,604,0,-1,-1
46,811,0,-1,-1
46,838,0,-1,-1
46,849,0,-1,-1
46,1034,0,-1,-1
46,1081,0,-1,-1
46,1141,0,-1,-1
46,1211,0,-1,-1
46,1419,0,-1,-1
46,1426,0,-1,-1
46,1442,1,-1,46
47,22,0,-1,-1
47,233,0,-1,-1
47,258,0,-1,-1
47,325,0,-1,-1
47,448,0,-1,-1
47,473,0,-1,-1
47,838,1,-1,47
47,1080,0,-1,-1
47,1179,0,-1,-1
47,1340,0,-1,-1
47,1570,0,-1,-1
49,7,0,-1,-1
49,179,0,-1,-1
49,258,0,-1,-1
49,459,0,-1,-1
49,583,0,-1,-1
49,838,1,-1,49
49,875,0,-1,-1
49,887,0,-1,-1
49,970,0,-1,-1
49,1040,0,-1,-1
49,1102,0,-1,-1
49,1122,0,-1,-1
49,1145,0,-1,-1
49,1361,0,-1,-1
49,1369,0,-1,-1
49,1504,0,-1,-1
52,245,0,-1,-1
52,269,1,-1,52
52,490,0,-1,-1
52,572,0,-1,-1
52,693,0,-1,-1
52,724,0,-1,-1
52,736,0,-1,-1
52,794,0,-1,-1
52,838,0,-1,-1
52,1132,0,-1,-1
52,1141,0,-1,-1
52,1219,0,-1,-1
52,1309,0,-1,-1
52,1330,0,-1,-1
52,1364,0,-1,-1
52,1454,0,-1,-1
52,1522,0,-1,-1
52,1555,0,-1,-1
52,1560,0,-1,-1
53,22,0,-1,-1
53,39,0,-1,-1
53,64,0,-1,-1
53,220,0,-1,-1
53,249,0,-1,-1
53,258,0,-1,-1
53,282,0,-1,-1
53,358,0,-1,-1
53,379,1,-1,53
53,380,1,-1,53
53,581,0,-1,-1
53,634,0,-1,-1
53,676,0,-1,-1
53,698,0,-1,-1
53,707,0,-1,-1
53,739,0,-1,-1
53,838,0,-1,-1
53,910,0,-1,-1
53,1225,0,-1,-1
53,1261,0,-1,-1
53,1353,0,-1,-1
53,1569,0,-1,-1
53,1614,0,-1,-1
54,14,0,-1,-1
54,25,0,-1,-1
54,260,0,-1,-1
54,325,1,-1,54
54,426,0,-1,-1
54,495,0,-1,-1
54,586,0,-1,-1
54,621,0,-1,-1
54,625,0,-1,-1
54,631,0,-1,-1
54,635,0,-1,-1
54,654,0,-1,-1
54,693,0,-1,-1
54,838,0,-1,-1
54,940,1,-1,54
54,946,0,-1,-1
54,967,0,-1,-1
54,982,0,-1,-1
54,1177,0,-1,-1
54,1388,0,-1,-1
54,1488,0,-1,-1
54,1552,0,-1,-1
54,1580,0,-1,-1
56,96,0,-1,-1
56,188,0,-1,-1
56,668,0,-1,-1
56,739,0,-1,-1
56,838,0,-1,-1
56,981,0,-1,-1
56,1022,0,-1,-1
56,1051,0,-1,-1
56,1148,0,-1,-1
56,1341,0,-1,-1
56,1511,0,-1,-1
56,1555,1,-1,56
59,18,0,-1,-1
59,70,0,-1,-1
59,276,0,-1,-1
59,540,0,-1,-1
59,838,0,-1,-1
59,893,0,-1,-1
59,928,0,-1,-1
59,1063,0,-1,-1
59,1085,0,-1,-1
59,1095,0,-1,-1
59,1136,1,-1,59
59,1238,0,-1,-1
59,1374,0,-1,-1
60,31,0,-1,-1
60,48,0,-1,-1
60,114,0,-1,-1
60,134,0,-1,-1
60,170,0,-1,-1
60,199,0,-1,-1
60,253,0,-1,-1
60,299,1,-1,60
60,330,0,-1,-1
60,406,0,-1,-1
60,436,0,-1,-1
60,489,0,-1,-1
60,556,1,-1,60
60,562,0,-1,-1
60,575,0,-1,-1
60,619,0,-1,-1
60,690,0,-1,-1
60,735,1,-1,60
60,741,0,-1,-1
60,743,0,-1,-1
60,791,0,-1,-1
60,833,0,-1,-1
60,838,0,-1,-1
60,945,0,-1,-1
60,957,0,-1,-1
60,973,0,-1,-1
60,1024,1,-1,60
60,1036,0,-1,-1
60,1108,0,-1,-1
60,1136,1,-1,60
60,1211,0,-1,-1
60,1214,0,-1,-1
60,1316,0,-1,-1
60,1475,0,-1,-1
60,1479,0,-1,-1
60,1567,0,-1,-1
61,105,0,-1,-1
61,269,0,-1,-1
61,380,0,-1,-1
61,450,0,-1,-1
61,455,0,-1,-1
61,495,0,-1,-1
61,533,0,-1,-1
61,678,0,-1,-1
61,697,0,-1,-1
61,698,0,-1,-1
61,832,0,-1,-1
61,838,0,-1,-1
61,948,1,-1,61
61,1274,0,-1,-1
63,27,0,-1,-1
63,42,0,-1,-1
63,262,0,-1,-1
63,320,0,-1,-1
63,334,0,-1,-1
63,392,0,-1,-1
63,482,0,-1,-1
63,566,0,-1,-1
63,568,0,-1,-1
63,651,0,-1,-1
63,838,0,-1,-1
63,878,0,-1,-1
63,1023,0,-1,-1
63,1080,0,-1,-1
63,1175,0,-1,-1
63,1226,1,-1,63
63,1259,0,-1,-1
63,1262,1,-1,63
63,1306,0,-1,-1
63,1419,0,-1,-1
63,1584,0,-1,-1
65,20,0,-1,-1
65,48,0,-1,-1
65,59,0,-1,-1
65,162,0,-1,-1
65,238,0,-1,-1
65,252,0,-1,-1
65,344,0,-1,-1
65,408,0,-1,-1
65,673,0,-1,-1
65,724,1,-1,65
65,828,0,-1,-1
65,837,0,-1,-1
65,838,0,-1,-1
65,948,0,-1,-1
65,990,0,-1,-1
65,1051,0,-1,-1
65,1102,0,-1,-1
65,1108,0,-1,-1
65,1331,0,-1,-1
65,1353,1,-1,65
66,258,0,-1,-1
66,323,0,-1,-1
66,326,0,-1,-1
66,332,0,-1,-1
66,510,0,-1,-1
66,697,0,-1,-1
66,795,0,-1,-1
66,820,0,-1,-1
66,845,0,-1,-1
66,928,0,-1,-1
66,990,0,-1,-1
66,998,0,-1,-1
66,1010,0,-1,-1
66,1012,0,-1,-1
66,1173,1,-1,66
66,1502,0,-1,-1
66,1534,0,-1,-1
67,75,0,-1,-1
67,104,0,-1,-1
67,108,0,-1,-1
67,258,0,-1,-1
67,398,0,-1,-1
67,465,0,-1,-1
67,745,1,-1,67
67,809,0,-1,-1
67,838,0,-1,-1
67,860,0,-1,-1
67,882,0,-1,-1
67,891,0,-1,-1
67,1187,0,-1,-1
67,1219,0,-1,-1
67,1246,0,-1,-1
67,1247,0,-1,-1
68,201,1,-1,68
68,289,0,-1,-1
68,453,0,-1,-1
68,631,0,-1,-1
68,794,0,-1,-1
68,822,0,-1,-1
68,838,0,-1,-1
68,947,0,-1,-1
68,1036,0,-1,-1
68,1262,0,-1,-1
68,1460,0,-1,-1
71,327,0,-1,-1
71,334,0,-1,-1
71,391,0,-1,-1
71,418,0,-1,-1
71,541,0,-1,-1
71,560,0,-1,-1
71,580,0,-1,-1
71,669,1,-1,71
71,728,0,-1,-1
71,838,0,-1,-1
71,848,0,-1,-1
71,857,0,-1,-1
71,863,0,-1,-1
71,891,0,-1,-1
71,895,0,-1,-1
71,948,0,-1,-1
71,982,0,-1,-1
71,984,0,-1,-1
71,998,0,-1,-1
71,1254,0,-1,-1
71,1328,0,-1,-1
71,1374,0,-1,-1
71,1375,0,-1,-1
76,139,0,-1,-1
76,165,0,-1,-1
76,171,0,-1,-1
76,258,0,-1,-1
76,380,0,-1,-1
76,406,0,-1,-1
76,530,0,-1,-1
76,636,0,-1,-1
76,796,0,-1,-1
76,838,0,-1,-1
76,907,0,-1,-1
76,920,0,-1,-1
76,941,0,-1,-1
76,946,0,-1,-1
76,1027,0,-1,-1
76,1073,0,-1,-1
76,1079,0,-1,-1
76,1152,1,-1,76
76,1155,1,-1,76
76,1322,0,-1,-1
76,1392,0,-1,-1
76,1432,0,-1,-1
76,1619,0,-1,-1
79,32,0,-1,-1
79,48,0,-1,-1
79,62,0,-1,-1
79,70,0,-1,-1
79,78,0,-1,-1
79,105,0,-1,-1
79,252,0,-1,-1
79,260,0,-1,-1
79,273,0,-1,-1
79,342,0,-1,-1
79,464,0,-1,-1
79,534,0,-1,-1
79,615,0,-1,-1
79,665,0,-1,-1
79,675,0,-1,-1
79,676,1,-1,79
79,677,1,-1,79
79,747,0,-1,-1
79,751,0,-1,-1
79,772,0,-1,-1
79,800,1,-1,79
79,801,1,-1,79
79,808,1,-1,79
79,866,0,-1,-1
79,895,0,-1,-1
79,923,0,-1,-1
79,931,0,-1,-1
79,940,0,-1,-1
79,1022,0,-1,-1
79,1071,0,-1,-1
79,1095,0,-1,-1
79,1112,0,-1,-1
79,1226,0,-1,-1
79,1249,0,-1,-1
79,1255,0,-1,-1
79,1261,0,-1,-1
79,1269,0,-1,-1
79,1375,0,-1,-1
79,1391,0,-1,-1
