Dock Index,Enzyme Index,Substrate Index,Label
306,153,258,0
307,201,259,0
308,201,260,0
309,252,261,0
310,252,262,0
311,253,250,0
312,254,263,0
313,254,264,0
314,254,265,0
315,254,251,0
316,254,249,0
317,254,266,0
318,254,267,0
319,254,268,0
320,254,269,0
321,254,270,0
322,254,271,0
323,254,272,0
324,151,273,1
325,152,60,1
326,151,274,1
327,151,275,1
328,151,276,1
329,152,277,0
330,151,278,0
331,204,279,0
332,204,30,0
333,204,17,1
334,264,280,0
335,264,281,0
336,204,282,0
337,204,283,0
338,204,284,0
339,204,285,0
340,204,286,0
341,264,287,1
342,204,288,0
343,204,289,0
344,204,290,0
345,204,291,0
346,204,292,0
347,204,293,0
348,204,294,0
349,204,295,0
350,204,296,0
351,204,297,0
352,204,298,0
353,204,299,0
354,204,300,0
355,204,301,1
356,204,302,1
357,204,303,1
358,204,304,1
359,204,305,1
360,204,306,1
361,204,307,1
362,204,308,1
363,204,309,1
364,204,310,0
365,204,311,0
366,204,312,0
367,264,313,1
368,264,314,1
369,204,315,0
370,204,316,0
371,204,317,0
372,192,129,0
373,192,30,0
374,194,318,0
375,194,319,0
376,194,320,0
377,194,321,0
378,194,322,0
379,193,323,0
380,194,324,0
381,5,325,0
382,5,259,1
383,289,228,0
384,247,326,1
385,149,327,1
386,149,328,1
387,149,329,1
388,87,330,0
389,83,140,0
390,73,331,1
391,73,151,0
392,73,125,1
393,73,332,1
394,160,333,1
395,130,134,1
396,135,134,1
397,163,329,1
398,163,334,1
399,163,335,1
400,279,336,1
401,279,337,1
402,279,338,1
403,279,339,1
404,279,340,1
405,279,341,1
406,163,342,1
407,163,343,1
408,163,344,1
409,163,345,1
410,163,346,1
411,163,347,1
412,163,348,0
413,163,349,0
414,163,350,1
415,279,351,1
416,278,352,1
417,163,353,1
418,163,354,1
419,163,355,0
420,163,356,1
421,163,328,1
422,163,357,1
423,164,358,1
424,162,359,1
425,280,360,1
426,163,361,1
427,163,362,1
428,163,363,1
429,163,364,1
430,163,365,1
431,163,366,1
432,163,367,1
433,163,368,1
434,163,369,0
435,279,370,1
436,162,373,0
437,162,374,1
438,163,375,1
439,163,376,1
440,163,377,1
441,163,327,1
442,161,380,1
443,53,30,0
444,52,29,0
445,39,87,0
446,12,381,1
447,40,382,0
448,78,383,0
449,11,384,0
450,11,385,0
451,105,386,1
452,260,57,0
453,251,129,0
454,251,387,0
455,251,95,0
456,251,388,0
457,144,390,1
458,144,391,1
459,208,96,0
460,208,392,1
461,34,326,1
462,23,24,1
463,256,393,1
464,166,394,1
465,172,395,1
466,172,75,1
467,172,259,1
468,171,396,1
469,134,24,1
470,196,153,1
471,234,327,1
472,37,397,0
473,51,30,0
474,42,398,0
475,1,399,0
476,1,400,0
477,81,401,0
478,81,402,0
479,86,403,0
480,86,404,0
481,1,405,0
482,1,406,0
483,1,407,0
484,82,408,0
485,57,409,0
486,81,410,0
487,81,411,0
488,1,73,0
489,2,120,1
490,96,80,1
491,145,24,1
492,243,259,1
493,124,39,0
494,147,412,1
495,281,413,1
496,156,414,1
497,156,415,1
498,109,416,1
499,109,417,1
500,180,418,1
501,179,129,0
502,21,421,1
503,61,422,0
504,62,423,0
505,183,425,1
506,212,129,0
507,210,426,1
508,214,427,1
509,228,428,1
510,229,430,1
511,100,129,0
512,141,432,1
513,217,433,1
514,32,434,1
515,113,435,1
