Substrate Index,Enzyme Index,Label,Dock Index,positive_reactions
9,32,0,551,9
5,46,0,798,5
12,79,0,1356,12
13,160,0,2729,13
2,32,0,554,2
13,21,0,366,13
7,1,1,17,7
13,121,0,2066,13
14,114,0,1941,14
10,154,0,2620,10
13,7,0,128,13
16,139,0,2374,16
9,42,1,721,9
13,159,0,2712,13
9,154,0,2625,9
12,46,0,795,12
5,98,0,1682,5
2,50,0,860,2
16,86,0,1473,16
14,154,1,2621,14
7,111,0,1887,7
14,142,0,2417,14
1,100,0,1701,1
16,0,0,11,16
1,59,0,1004,1
1,143,0,2432,1
2,7,0,129,2
16,158,0,2697,16
13,87,0,1488,13
12,108,1,1849,12
9,152,1,2591,9
3,113,0,1935,3
11,132,0,2252,11
16,97,0,1660,16
5,17,0,305,5
14,18,0,309,14
12,137,1,2342,12
9,49,0,840,9
10,9,0,155,10
11,9,0,161,11
4,93,0,1596,4
1,36,0,613,1
11,37,0,637,11
13,72,0,1233,13
3,154,0,2632,3
16,71,0,1218,16
1,131,0,2228,1
10,121,0,2059,10
11,94,0,1606,11
1,9,0,154,1
14,80,0,1363,14
10,32,0,546,10
7,99,0,1683,7
5,71,0,1223,5
1,103,0,1752,1
10,21,0,359,10
2,42,1,724,2
2,43,0,741,2
7,60,0,1020,7
3,95,1,1629,3
9,45,0,772,9
14,132,0,2247,14
9,78,0,1333,9
16,94,1,1609,16
12,128,0,2189,12
4,127,0,2174,4
3,80,0,1374,3
13,152,0,2593,13
4,131,0,2242,4
12,64,0,1101,12
7,129,0,2193,7
1,21,0,358,1
9,135,1,2302,9
12,87,0,1492,12
3,98,0,1680,3
10,136,0,2314,10
3,6,0,116,3
1,62,0,1055,1
12,69,0,1186,12
2,138,1,2356,2
10,139,0,2365,10
3,125,0,2139,3
7,152,0,2584,7
4,139,0,2378,4
1,32,0,545,1
16,63,1,1082,16
10,56,0,954,10
2,99,0,1693,2
12,50,0,863,12
11,125,0,2133,11
3,43,0,745,3
9,112,0,1911,9
3,33,0,575,3
7,69,0,1173,7
16,78,0,1337,16
4,88,0,1511,4
7,80,0,1360,7
16,113,1,1932,16
2,4,0,78,2
7,34,0,578,7
10,97,0,1651,10
14,9,0,156,14
13,15,0,264,13
12,160,0,2733,12
5,63,0,1087,5
1,80,0,1361,1
11,33,0,569,11
9,11,0,194,9
1,146,0,2483,1
5,24,0,424,5
9,158,0,2693,9
13,129,0,2202,13
16,17,0,300,16
12,127,0,2172,12
1,68,0,1157,1
16,56,0,963,16
10,147,0,2501,10
14,67,0,1142,14
13,123,0,2100,13
3,117,0,2003,3
4,78,0,1341,4
1,108,1,1837,1
2,72,0,1234,2
14,118,0,2009,14
7,143,0,2431,7
2,52,0,894,2
12,100,0,1713,12
7,84,0,1428,7
3,61,0,1051,3
14,103,0,1754,14
9,85,0,1452,9
13,103,0,1760,13
5,6,0,118,5
11,121,0,2065,11
9,81,0,1384,9
2,27,1,469,2
4,135,0,2310,4
13,139,0,2372,13
16,79,0,1354,16
2,81,0,1387,2
12,101,0,1730,12
12,52,0,897,12
5,56,0,968,5
13,69,0,1182,13
12,125,0,2138,12
11,43,0,739,11
11,63,0,1079,11
4,148,0,2531,4
16,85,0,1456,16
2,123,0,2101,2
1,148,0,2517,1
9,153,1,2608,9
12,154,0,2631,12
5,108,0,1852,5
12,113,0,1934,12
10,158,0,2688,10
14,64,0,1091,14
4,34,0,593,4
16,50,0,861,16
3,34,0,592,3
3,45,0,779,3
9,62,0,1061,9
4,101,0,1732,4
5,128,1,2192,5
4,142,0,2429,4
11,131,0,2235,11
7,21,0,357,7
12,112,0,1917,12
7,131,0,2227,7
16,137,0,2340,16
10,86,0,1464,10
1,38,0,647,1
4,4,0,83,4
13,74,0,1267,13
10,46,0,784,10
5,27,0,475,5
13,98,0,1675,13
10,11,0,189,10
3,128,1,2190,3
5,21,0,373,5
2,49,0,843,2
1,158,0,2687,1
1,27,1,460,1
3,103,0,1765,3
9,118,0,2013,9
10,142,0,2416,10
16,81,0,1388,16
12,29,0,506,12
3,18,0,320,3
11,106,0,1810,11
9,34,0,585,9
7,93,0,1581,7
2,46,0,792,2
3,115,0,1969,3
16,136,0,2323,16
12,41,0,710,12
13,46,0,791,13
7,42,0,714,7
3,11,1,201,3
5,114,0,1954,5
7,127,0,2159,7
14,7,0,122,14
11,17,0,297,11
7,46,0,782,7
5,154,0,2634,5
12,37,0,642,12
11,136,0,2320,11
11,12,0,212,11
1,33,0,562,1
11,23,1,399,11
11,103,0,1759,11
11,78,0,1334,11
5,60,0,1036,5
11,128,0,2184,11
16,23,0,402,16
9,108,1,1843,9
5,124,1,2124,5
7,51,0,867,7
4,72,0,1239,4
2,85,0,1455,2
13,80,0,1369,13
5,92,0,1580,5
1,159,0,2704,1
9,70,0,1197,9
14,11,0,190,14
11,69,0,1181,11
5,34,1,594,5
9,37,0,636,9
9,114,0,1945,9
1,51,0,868,1
2,3,0,61,2
14,95,0,1618,14
1,125,0,2126,1
12,71,0,1220,12
14,155,0,2638,14
14,72,0,1227,14
13,18,0,315,13
11,67,0,1147,11
2,68,0,1166,2
11,64,0,1096,11
7,37,0,629,7
14,117,0,1992,14
11,142,0,2422,11
11,84,0,1436,11
12,42,0,727,12
14,134,0,2281,14
7,97,0,1649,7
5,81,0,1393,5
3,0,0,14,3
9,3,0,58,9
3,130,1,2224,3
13,149,0,2542,13
1,23,1,392,1
14,123,0,2094,14
1,37,0,630,1
9,98,1,1673,9
16,92,0,1575,16
12,121,0,2070,12
2,71,0,1217,2
13,154,0,2627,13
1,121,1,2058,1
7,61,0,1037,7
10,146,0,2484,10
10,143,0,2433,10
4,153,0,2616,4
12,12,0,217,12
9,94,0,1605,9
3,31,1,541,3
16,53,0,912,16
1,86,0,1463,1
13,38,0,655,13
16,25,0,436,16
5,14,0,254,5
2,136,0,2322,2
12,118,0,2019,12
9,14,0,245,9
14,53,0,904,14
3,119,1,2037,3
9,21,0,364,9
2,144,0,2458,2
14,33,0,564,14
4,146,0,2497,4
10,42,0,716,10
5,152,0,2600,5
12,142,0,2427,12
5,72,0,1240,5
9,119,0,2030,9
14,88,0,1499,14
4,132,0,2259,4
4,20,0,355,4
1,46,0,783,1
10,90,0,1532,10
16,118,0,2017,16
5,149,0,2549,5
11,24,0,416,11
1,24,0,409,1
16,34,0,589,16
7,70,0,1190,7
1,60,0,1021,1
13,89,0,1522,13
11,81,0,1385,11
4,46,1,797,4
1,1,1,18,1
5,130,1,2226,5
2,78,0,1336,2
10,45,0,767,10
4,154,0,2633,4
1,153,1,2602,1
7,39,0,663,7
16,74,0,1269,16
3,7,0,133,3
14,69,0,1176,14
12,45,0,778,12
16,148,0,2527,16
5,59,0,1019,5
14,102,0,1737,14
4,76,0,1307,4
4,156,0,2667,4
5,80,0,1376,5
11,0,0,8,11
11,130,0,2218,11
10,37,0,631,10
13,42,0,723,13
16,45,0,776,16
16,15,0,266,16
4,60,0,1035,4
16,70,0,1201,16
11,31,0,535,11
11,147,0,2507,11
14,60,0,1023,14
4,15,0,270,4
9,50,0,857,9
7,68,0,1156,7
3,84,0,1442,3
9,100,0,1707,9
9,18,0,313,9
11,3,0,59,11
1,67,0,1140,1
3,92,0,1578,3
2,121,0,2067,2
7,7,0,119,7
10,14,0,240,10
16,29,0,504,16
14,63,0,1074,14
14,42,0,717,14
11,137,1,2337,11
13,86,0,1471,13
7,139,1,2363,7
13,41,0,706,13
9,17,0,296,9
1,142,0,2415,1
9,28,1,483,9
12,20,0,353,12
2,124,0,2118,2
12,38,0,659,12
10,34,0,580,10
1,138,1,2347,1
16,108,0,1847,16
14,139,0,2366,14
3,24,0,422,3
9,39,0,670,9
5,155,0,2651,5
5,53,0,917,5
16,33,0,572,16
14,41,0,700,14
9,51,0,874,9
3,15,0,269,3
2,153,1,2611,2
3,64,1,1102,3
10,31,0,529,10
12,81,0,1390,12
10,156,0,2654,10
12,103,0,1764,12
5,76,0,1308,5
13,39,0,672,13
10,85,0,1447,10
11,97,0,1657,11
10,137,0,2331,10
9,117,0,1996,9
1,129,0,2194,1
2,148,0,2526,2
2,135,1,2305,2
12,134,0,2291,12
4,25,0,440,4
9,31,0,534,9
7,77,0,1309,7
7,115,0,1955,7
12,28,0,489,12
5,138,0,2362,5
12,60,0,1033,12
10,61,0,1039,10
10,12,0,206,10
9,79,0,1350,9
9,44,0,755,9
1,88,0,1497,1
4,27,0,474,4
13,70,0,1199,13
7,33,0,561,7
13,92,0,1573,13
2,156,1,2662,2
1,12,0,205,1
10,103,0,1753,10
11,85,0,1453,11
1,61,0,1038,1
12,43,0,744,12
9,60,0,1027,9
9,90,0,1537,9
3,78,0,1340,3
12,11,0,200,12
14,25,0,428,14
5,50,0,866,5
5,132,0,2260,5
14,92,0,1567,14
16,11,0,198,16
7,23,1,391,7
14,94,0,1601,14
14,38,0,649,14
1,107,0,1820,1
7,52,0,884,7
1,81,0,1378,1
11,79,0,1351,11
5,90,0,1546,5
3,139,0,2377,3
5,118,0,2022,5
1,149,0,2534,1
12,8,0,149,12
9,123,0,2098,9
13,118,0,2015,13
1,25,0,426,1
3,144,0,2462,3
11,7,0,127,11
1,123,0,2092,1
9,103,0,1758,9
11,154,0,2626,11
11,49,0,841,11
5,11,0,203,5
9,87,0,1486,9
1,63,0,1072,1
9,20,0,347,9
10,128,0,2178,10
1,135,1,2296,1
13,95,1,1624,13
11,100,0,1708,11
7,92,0,1564,7
10,134,0,2280,10
12,70,0,1203,12
10,8,0,138,10
16,88,0,1507,16
5,52,0,900,5
4,123,0,2106,4
3,127,1,2173,3
14,98,0,1669,14
7,62,0,1054,7
1,98,0,1667,1
3,21,0,371,3
3,86,0,1476,3
2,100,0,1710,2
7,148,0,2516,7
3,41,0,711,3
4,155,0,2650,4
9,43,0,738,9
3,71,0,1221,3
16,21,0,368,16
5,153,0,2617,5
5,20,0,356,5
9,52,0,891,9
10,76,0,1294,10
3,72,0,1238,3
2,139,1,2373,2
4,86,0,1477,4
5,77,1,1325,5
9,132,0,2251,9
14,45,0,768,14
3,87,0,1493,3
13,111,0,1896,13
16,102,0,1745,16
5,117,0,2005,5
13,9,0,162,13
11,60,0,1028,11
11,15,0,263,11
12,49,0,846,12
11,160,0,2728,11
3,89,0,1527,3
4,117,0,2004,4
5,23,0,407,5
14,131,0,2230,14
2,18,1,316,2
3,25,0,439,3
4,79,0,1358,4
12,6,0,115,12
7,44,0,748,7
16,159,0,2714,16
11,39,0,671,11
2,115,0,1965,2
2,38,0,656,2
4,107,0,1834,4
11,72,0,1232,11
16,72,0,1235,16
2,67,0,1149,2
9,84,0,1435,9
3,49,0,847,3
16,121,0,2068,16
9,113,0,1928,9
9,80,0,1367,9
3,136,0,2326,3
12,135,1,2308,12
5,38,1,662,5
2,59,0,1013,2
16,60,1,1031,16
7,134,0,2278,7
16,143,0,2442,16
4,17,0,304,4
10,33,0,563,10
7,144,0,2448,7
13,137,0,2338,13
10,0,0,2,10
2,28,1,486,2
16,46,0,793,16
14,44,0,751,14
5,3,0,67,5
3,99,0,1697,3
3,135,0,2309,3
13,79,0,1352,13
14,17,0,292,14
12,85,0,1458,12
3,23,1,405,3
16,146,0,2493,16
7,41,0,697,7
13,32,0,553,13
10,92,0,1566,10
13,3,0,60,13
14,31,0,530,14
2,106,0,1812,2
11,112,0,1912,11
9,0,0,7,9
11,87,0,1487,11
10,44,0,750,10
14,86,0,1465,14
7,4,0,68,7
12,67,0,1152,12
5,127,1,2175,5
5,29,0,509,5
9,143,0,2438,9
3,94,0,1612,3
3,85,0,1459,3
3,9,0,167,3
3,88,0,1510,3
2,61,0,1047,2
13,101,0,1726,13
7,32,0,544,7
10,62,0,1056,10
4,12,0,219,4
5,78,0,1342,5
7,94,0,1598,7
12,117,0,2002,12
3,50,0,864,3
7,50,0,850,7
11,127,0,2167,11
9,53,0,908,9
13,124,0,2117,13
7,11,0,187,7
11,50,0,858,11
10,124,0,2110,10
4,41,0,712,4
14,128,0,2179,14
11,98,1,1674,11
3,32,0,558,3
13,132,0,2253,13
3,52,0,898,3
5,139,0,2379,5
2,118,0,2016,2
2,25,0,435,2
12,123,0,2104,12
13,128,0,2185,13
16,138,0,2357,16
5,9,0,169,5
14,43,1,734,14
2,56,0,962,2
12,86,0,1475,12
16,129,0,2204,16
12,147,0,2512,12
1,76,0,1293,1
3,93,0,1595,3
12,115,0,1968,12
5,15,0,271,5
3,155,0,2649,3
12,34,0,591,12
1,44,0,749,1
13,90,0,1539,13
7,71,0,1207,7
7,64,0,1088,7
5,146,1,2498,5
2,92,1,1574,2
11,46,0,790,11
3,27,0,473,3
3,28,0,490,3
2,147,0,2509,2
11,61,0,1045,11
13,29,0,502,13
1,115,0,1956,1
9,77,0,1316,9
11,114,0,1946,11
2,155,1,2645,2
11,86,0,1470,11
16,8,0,147,16
13,125,0,2134,13
5,44,1,764,5
5,74,0,1274,5
2,11,1,197,2
13,23,1,400,13
13,108,0,1845,13
4,106,0,1817,4
13,134,0,2287,13
1,64,0,1089,1
10,144,0,2450,10
9,148,0,2523,9
16,32,0,555,16
3,42,0,728,3
11,32,0,552,11
9,102,0,1741,9
2,31,0,537,2
5,136,0,2328,5
14,76,0,1295,14
16,124,0,2119,16
13,34,0,587,13
9,89,1,1520,9
12,68,0,1169,12
1,111,0,1888,1
13,27,0,468,13
16,103,0,1762,16
1,42,0,715,1
2,119,0,2033,2
14,20,0,343,14
13,77,0,1318,13
7,49,0,833,7
9,131,0,2234,9
14,89,0,1516,14
9,69,0,1180,9
12,131,0,2240,12
11,146,0,2490,11
5,32,1,560,5
4,38,0,661,4
13,127,0,2168,13
12,15,0,268,12
7,147,0,2499,7
1,17,0,290,1
12,152,0,2597,12
11,138,1,2354,11
10,69,0,1175,10
14,84,0,1431,14
4,89,0,1528,4
13,130,1,2219,13
4,69,0,1188,4
16,31,0,538,16
5,113,0,1937,5
7,88,0,1496,7
4,99,0,1698,4
10,107,0,1821,10
13,155,0,2644,13
1,53,0,902,1
4,114,0,1953,4
12,88,0,1509,12
3,17,0,303,3
16,156,0,2663,16
13,14,0,247,13
5,67,0,1155,5
11,134,0,2286,11
3,20,0,354,3
4,85,0,1460,4
13,68,0,1165,13
16,18,0,317,16
16,127,0,2170,16
16,37,0,640,16
1,113,0,1922,1
5,159,0,2719,5
3,149,0,2547,3
12,18,0,319,12
11,99,0,1691,11
3,97,0,1663,3
2,23,1,401,2
7,158,0,2686,7
12,32,0,557,12
16,89,0,1524,16
12,63,0,1084,12
3,29,0,507,3
7,12,0,204,7
7,136,0,2312,7
5,62,0,1070,5
10,123,0,2093,10
1,124,1,2109,1
11,29,0,501,11
14,3,0,54,14
14,159,0,2706,14
10,3,0,53,10
2,125,0,2135,2
13,107,0,1828,13
12,14,0,251,12
5,95,0,1631,5
16,128,0,2187,16
16,106,0,1813,16
13,71,0,1216,13
14,115,0,1958,14
11,62,0,1062,11
14,143,0,2434,14
5,87,0,1495,5
1,97,0,1650,1
14,4,0,71,14
13,147,0,2508,13
13,52,0,893,13
10,63,0,1073,10
16,3,0,62,16
4,70,0,1205,4
3,132,0,2258,3
9,130,0,2217,9
3,59,0,1017,3
1,155,0,2636,1
11,51,0,875,11
16,101,0,1728,16
10,111,0,1889,10
5,70,0,1206,5
12,72,0,1237,12
2,33,0,571,2
12,143,0,2444,12
1,11,1,188,1
11,76,0,1300,11
9,12,0,211,9
2,114,0,1948,2
9,36,0,619,9
14,107,0,1822,14
13,84,0,1437,13
3,51,0,881,3
9,25,0,432,9
2,76,0,1302,2
5,51,0,883,5
14,24,0,411,14
12,153,1,2614,12
13,100,0,1709,13
1,101,0,1718,1
4,68,0,1171,4
3,129,0,2207,3
2,70,0,1200,2
5,135,0,2311,5
1,56,0,953,1
16,132,0,2255,16
10,23,0,393,10
5,7,0,135,5
4,11,0,202,4
10,113,0,1923,10
5,115,0,1971,5
4,32,0,559,4
4,143,0,2446,4
3,134,0,2292,3
4,112,1,1919,4
13,60,0,1029,13
7,6,0,102,7
14,119,0,2026,14
1,114,0,1939,1
1,39,1,664,1
9,159,0,2710,9
2,146,0,2492,2
14,21,0,360,14
2,128,1,2186,2
9,121,0,2064,9
4,147,0,2514,4
13,94,0,1607,13
12,119,0,2036,12
2,44,0,758,2
9,127,0,2166,9
9,106,0,1809,9
16,135,0,2306,16
16,130,0,2221,16
13,4,0,77,13
10,159,0,2705,10
4,9,0,168,4
13,20,0,349,13
9,46,0,789,9
12,90,0,1543,12
5,103,0,1767,5
10,71,0,1209,10
3,70,0,1204,3
4,49,0,848,4
3,3,0,65,3
7,100,0,1700,7
16,14,0,249,16
13,31,0,536,13
1,95,1,1616,1
16,125,0,2136,16
2,142,0,2424,2
10,28,0,478,10
1,45,0,766,1
11,1,1,25,11
2,98,1,1676,2
9,97,0,1656,9
14,147,0,2502,14
9,68,0,1163,9
9,61,0,1044,9
10,29,0,495,10
7,98,1,1666,7
1,134,0,2279,1
13,85,0,1454,13
13,143,0,2440,13
4,14,0,253,4
16,42,0,725,16
1,74,0,1259,1
4,92,0,1579,4
1,156,1,2653,1
16,7,0,130,16
3,156,1,2666,3
14,51,1,870,14
2,88,0,1506,2
12,7,0,132,12
4,37,0,644,4
4,80,0,1375,4
16,99,0,1694,16
16,142,0,2425,16
2,95,0,1625,2
16,51,0,878,16
2,37,0,639,2
2,108,1,1846,2
5,112,1,1920,5
10,127,0,2161,10
9,139,1,2370,9
13,51,0,876,13
4,98,0,1681,4
13,25,0,434,13
3,147,0,2513,3
5,12,0,220,5
12,111,0,1900,12
2,62,0,1064,2
14,111,0,1890,14
4,100,0,1715,4
13,78,0,1335,13
4,0,0,15,4
16,93,1,1592,16
13,1,0,26,13
4,115,0,1970,4
14,100,0,1703,14
1,119,0,2024,1
11,101,0,1725,11
14,85,0,1448,14
3,142,0,2428,3
4,6,0,117,4
2,112,0,1914,2
11,159,0,2711,11
13,8,0,145,13
10,152,0,2586,10
2,15,0,265,2
13,0,0,9,13
1,50,0,851,1
14,90,0,1533,14
3,79,0,1357,3
4,103,0,1766,4
10,117,0,1991,10
3,138,0,2360,3
5,107,0,1835,5
4,44,0,763,4
2,159,0,2713,2
5,43,0,747,5
4,95,0,1630,4
2,6,0,112,2
10,94,0,1600,10
3,8,1,150,3
7,81,0,1377,7
2,63,0,1081,2
9,64,0,1095,9
4,51,0,882,4
5,93,0,1597,5
1,89,1,1514,1
