Dock Index,Enzyme Index,Substrate Index,Label
1107,74,9,0
1123,290,10,0
1134,13,12,0
1136,38,12,0
1143,79,12,0
1151,161,12,0
1156,197,12,0
1157,205,12,0
1158,216,12,0
1167,273,12,0
1169,280,12,0
1174,101,13,0
1176,174,13,0
1177,208,13,0
1179,242,13,0
1183,24,14,0
1187,256,14,0
1191,70,15,0
1192,82,15,0
1195,112,15,0
1199,158,15,0
1206,265,15,0
1209,2,17,0
1213,90,17,0
1216,142,17,0
1218,171,17,0
1220,233,17,0
1222,248,17,0
1223,256,17,0
1224,277,17,0
1228,13,18,0
1229,56,18,0
1234,145,18,0
1238,52,19,0
1241,88,19,0
1246,30,20,0
1247,32,20,0
1248,54,20,0
1255,7,21,0
1257,32,21,0
1262,214,21,0
1263,216,21,0
1264,11,22,0
1268,121,22,0
1269,161,22,0
1272,241,22,0
1274,19,23,0
1277,113,23,0
1278,132,23,0
1281,153,23,0
1284,186,23,0
1295,7,24,0
1300,24,24,0
1302,34,24,0
1304,39,24,0
1307,58,24,0
1312,64,24,0
1313,66,24,0
1317,82,24,0
1319,85,24,0
1320,89,24,0
1328,136,24,0
1329,138,24,0
1331,147,24,0
1333,157,24,0
1337,169,24,0
1342,184,24,0
1344,192,24,0
1348,211,24,0
1349,220,24,0
1350,221,24,0
1365,286,24,0
1366,291,24,0
1367,2,25,0
1368,9,25,0
1369,19,25,0
1370,29,25,0
1374,77,25,0
1379,103,25,0
1381,120,25,0
1384,144,25,0
1386,162,25,0
1391,195,25,0
1393,210,25,0
1398,251,25,0
1399,253,25,0
1400,259,25,0
1402,281,25,0
1406,113,26,0
1408,197,26,0
1409,205,26,0
1416,72,27,0
1425,148,28,0
1433,14,39,0
1436,75,39,0
1442,186,39,0
1450,33,40,0
1455,130,40,0
1456,157,40,0
1460,39,46,0
1461,44,46,0
1462,56,46,0
1463,62,46,0
1465,87,46,0
1467,138,46,0
1472,187,46,0
1478,277,46,0
1480,87,47,0
1481,117,47,0
1483,162,47,0
1486,227,47,0
1488,270,47,0
1489,66,48,0
1490,80,48,0
1496,163,48,0
1499,181,48,0
1500,182,48,0
1509,74,49,0
1511,139,49,0
1513,166,49,0
1514,171,49,0
1515,233,49,0
1516,290,49,0
1519,64,50,0
1520,74,50,0
1522,121,50,0
1523,140,50,0
1524,153,50,0
1525,171,50,0
1529,208,50,0
1535,275,50,0
1537,5,51,0
1539,67,51,0
1541,132,51,0
1544,183,51,0
1546,6,52,0
1548,62,52,0
1554,256,52,0
1555,9,53,0
1574,14,55,0
1575,43,55,0
1577,68,55,0
1585,119,56,0
1593,11,58,0
1602,259,58,0
1609,246,59,0
1617,39,60,0
1622,69,60,0
1623,83,60,0
1625,92,60,0
1630,120,60,0
1632,133,60,0
1634,137,60,0
1639,161,60,0
1641,168,60,0
1642,172,60,0
1647,203,60,0
1660,271,60,0
1661,273,60,0
1662,276,60,0
1667,291,60,0
1670,67,61,0
1672,77,61,0
1675,145,61,0
1676,155,61,0
1678,14,75,0
1679,20,75,0
1681,29,75,0
1685,72,75,0
1687,80,75,0
1688,81,75,0
1694,117,75,0
1697,158,75,0
1701,188,75,0
1703,215,75,0
1706,249,75,0
1707,253,75,0
1708,263,75,0
1711,277,75,0
1716,103,76,0
1717,110,76,0
1726,188,77,0
1727,193,77,0
1729,221,77,0
1739,110,78,0
1742,15,79,0
1743,74,79,0
1745,97,79,0
1746,105,79,0
1748,157,79,0
1750,227,79,0
1760,171,80,0
1762,187,80,0
1763,190,80,0
1764,197,80,0
1766,242,80,0
1769,259,80,0
1770,278,80,0
1773,133,81,0
1776,247,81,0
1783,42,82,0
1788,249,82,0
1789,281,82,0
1790,11,83,0
1791,13,83,0
1794,165,83,0
1795,200,83,0
1800,23,84,0
1801,36,84,0
1803,53,84,0
1809,79,86,0
1815,247,86,0
1820,125,93,0
1823,208,93,0
1826,274,93,0
1831,198,94,0
1836,256,94,0
1839,17,98,0
1841,63,98,0
1845,125,98,0
1858,26,99,0
1862,85,99,0
1865,102,99,0
1872,211,99,0
1874,242,99,0
1876,17,102,0
1878,59,102,0
1882,185,102,0
1883,234,102,0
1884,235,102,0
1885,247,102,0
1889,33,103,0
1890,46,103,0
1896,22,104,0
1898,85,104,0
1899,135,104,0
1900,149,104,0
1901,249,104,0
1905,27,105,0
1906,117,105,0
1907,122,105,0
1908,183,105,0
1917,45,106,0
1920,215,106,0
1924,87,107,0
1926,103,107,0
1927,122,107,0
1929,175,107,0
1930,208,107,0
1933,38,108,0
1934,47,108,0
1935,66,108,0
1936,86,108,0
1937,125,108,0
1942,59,109,0
1943,71,109,0
1944,76,109,0
1947,180,109,0
1955,176,113,0
1960,5,115,0
1962,92,115,0
1965,127,115,0
1969,283,115,0
1972,79,117,0
1978,249,117,0
1992,35,120,0
1993,50,120,0
1997,88,120,0
2005,155,120,0
2006,156,120,0
2010,201,120,0
2011,212,120,0
2012,216,120,0
2016,251,120,0
2017,51,124,0
2019,85,124,0
2028,174,124,0
2032,206,124,0
2038,47,125,0
2042,78,125,0
2043,89,125,0
2044,102,125,0
2051,182,125,0
2054,287,125,0
2055,290,125,0
2056,19,133,0
2069,30,134,0
2070,113,134,0
2071,116,134,0
2080,196,134,0
2083,204,134,0
2084,216,134,0
2087,234,134,0
2093,286,134,0
2095,80,135,0
2099,204,135,0
2102,259,135,0
2107,59,136,0
2108,63,136,0
2109,99,136,0
2110,113,136,0
2111,122,136,0
2112,162,136,0
2113,167,136,0
2127,77,138,0
2135,98,139,0
2141,32,142,0
2142,46,142,0
2143,50,142,0
2145,221,142,0
2148,246,142,0
2152,182,143,0
2159,41,145,0
2168,290,145,0
2170,52,146,0
2174,134,146,0
2176,181,146,0
2177,227,146,0
2178,5,151,0
2180,39,151,0
2183,187,151,0
2187,39,152,0
2188,43,152,0
2195,224,152,0
2207,216,153,0
2208,220,153,0
2209,233,153,0
2212,276,153,0
2225,211,157,0
2229,195,158,0
2231,222,158,0
2232,226,158,0
2237,131,159,0
2238,182,159,0
2240,186,159,0
2241,187,159,0
2242,200,159,0
2243,254,159,0
2247,28,160,0
2249,60,160,0
2250,108,160,0
2253,137,160,0
2254,154,160,0
2256,173,160,0
2262,290,160,0
2265,52,161,0
2270,285,161,0
2275,59,162,0
2281,12,169,0
2288,213,169,0
2290,26,170,0
2292,99,170,0
2294,162,170,0
2295,192,170,0
2303,207,172,0
2304,215,172,0
2306,240,172,0
2309,48,175,0
2311,100,175,0
2318,52,176,0
2320,78,176,0
2322,100,176,0
2323,107,176,0
2326,246,176,0
2330,55,177,0
2335,259,177,0
2337,92,178,0
2340,131,178,0
2342,188,178,0
2346,25,179,0
2349,144,179,0
2350,149,179,0
2356,77,180,0
2359,154,180,0
2362,205,180,0
2363,240,180,0
2367,135,185,0
2368,148,185,0
2373,5,186,0
2379,164,186,0
2381,287,186,0
2384,105,187,0
2395,113,191,0
2396,177,191,0
2397,185,191,0
2398,224,191,0
2399,258,191,0
2403,104,192,0
2407,209,192,0
2409,286,192,0
2410,288,192,0
2411,10,193,0
2419,251,193,0
2420,60,205,0
2421,61,205,0
2422,62,205,0
2423,107,205,0
2424,116,205,0
2426,137,205,0
2427,184,205,0
2431,62,206,0
2432,110,206,0
2433,144,206,0
2434,181,206,0
2435,243,206,0
2441,103,209,0
2445,205,209,0
2447,45,214,0
2450,111,214,0
2452,195,214,0
2453,207,214,0
2454,221,214,0
2455,227,214,0
2459,124,215,0
2465,289,215,0
2467,40,217,0
2469,96,217,0
2473,212,217,0
2475,246,217,0
2479,143,218,0
2480,144,218,0
2482,175,218,0
2483,240,218,0
2484,245,218,0
2486,47,219,0
2496,66,220,0
2497,74,220,0
2500,145,220,0
2502,168,220,0
2503,278,220,0
2505,40,225,0
2508,140,225,0
2513,220,225,0
2521,138,226,0
2524,276,226,0
2528,21,227,0
2530,35,227,0
2531,162,227,0
2533,210,227,0
2538,114,233,0
2541,239,233,0
2545,180,234,0
2554,41,235,0
2559,159,235,0
2561,209,235,0
2562,2,236,0
2564,19,236,0
2572,1,241,0
2573,3,241,0
2574,44,241,0
2576,102,241,0
2585,91,242,0
2586,126,242,0
2588,182,242,0
2594,218,243,0
2603,101,245,0
2609,51,246,0
2615,259,246,0
2616,273,246,0
2617,11,247,0
2620,69,247,0
2623,209,247,0
2624,248,247,0
2626,28,248,0
2629,135,248,0
2631,170,248,0
2632,205,248,0
2634,289,248,0
2637,14,259,0
2640,69,259,0
2643,76,259,0
2644,78,259,0
2645,80,259,0
2649,90,259,0
2656,161,259,0
2658,190,259,0
2668,278,259,0
2673,22,273,0
2676,114,273,0
2677,155,273,0
2682,27,274,0
2685,62,274,0
2688,163,274,0
2689,244,274,0
2692,91,275,0
2694,178,275,0
2695,189,275,0
2701,48,276,0
2704,71,276,0
2707,210,276,0
2711,31,287,0
2713,89,287,0
2719,281,287,0
2722,65,301,0
2723,85,301,0
2728,211,301,0
2729,289,301,0
2733,135,302,0
2737,206,302,0
2742,61,303,0
2744,104,303,0
2748,280,303,0
2751,63,304,0
2760,37,305,0
2761,53,305,0
2766,290,305,0
2768,21,306,0
2769,39,306,0
2772,112,306,0
2783,181,307,0
2785,190,307,0
2786,43,308,0
2792,141,308,0
2794,283,308,0
2801,210,309,0
2802,271,309,0
2803,281,309,0
2806,67,313,0
2812,278,313,0
2813,23,314,0
2814,105,314,0
2817,205,314,0
2821,283,314,0
2824,72,326,0
2825,78,326,0
2826,81,326,0
2827,88,326,0
2828,133,326,0
2831,149,326,0
2835,187,326,0
2836,201,326,0
2838,234,326,0
2846,45,327,0
2850,117,327,0
2852,143,327,0
2855,178,327,0
2856,189,327,0
2857,190,327,0
2859,206,327,0
2861,211,327,0
2863,225,327,0
2864,235,327,0
2866,248,327,0
2871,22,328,0
2872,55,328,0
2874,91,328,0
2875,125,328,0
2876,132,328,0
2882,209,328,0
2883,210,328,0
2885,246,328,0
2888,2,329,0
2889,29,329,0
2895,185,329,0
2897,204,329,0
2904,280,329,0
2912,130,331,0
2913,226,331,0
2920,130,332,0
2929,85,333,0
2932,265,333,0
2936,74,334,0
2937,96,334,0
2939,161,334,0
2943,16,335,0
2947,112,335,0
2948,138,335,0
2951,265,335,0
2952,275,335,0
2953,32,336,0
2954,84,336,0
2956,140,336,0
2957,141,336,0
2962,43,337,0
2970,234,337,0
2973,68,338,0
2974,111,338,0
2975,150,338,0
2976,155,338,0
2977,192,338,0
2982,32,339,0
2983,37,339,0
2987,111,339,0
2988,181,339,0
2990,45,340,0
2991,65,340,0
2994,205,340,0
2995,216,340,0
2996,226,340,0
2998,271,340,0
2999,46,341,0
3002,97,341,0
3003,113,341,0
3008,280,341,0
3013,87,342,0
3015,152,342,0
3017,260,342,0
3024,258,343,0
3026,266,343,0
3030,134,344,0
3045,14,346,0
3047,129,346,0
3051,187,346,0
3054,283,346,0
3057,59,347,0
3061,168,347,0
3063,289,347,0
3068,134,350,0
3070,193,350,0
3071,225,350,0
3072,245,350,0
3073,272,350,0
3075,31,351,0
3076,33,351,0
3082,218,351,0
3084,52,352,0
3086,160,352,0
3092,19,353,0
3094,35,353,0
3096,84,353,0
3098,127,353,0
3099,150,353,0
3100,182,353,0
3101,30,354,0
3104,91,354,0
3105,129,354,0
3107,155,354,0
3110,49,356,0
3115,166,356,0
3121,137,357,0
3125,170,357,0
3128,279,357,0
3132,173,358,0
3133,190,358,0
3135,196,358,0
3136,266,358,0
3143,184,359,0
3150,79,360,0
3151,110,360,0
3155,218,360,0
3158,80,361,0
3159,111,361,0
3160,148,361,0
3162,193,361,0
3164,216,361,0
3167,41,362,0
3168,61,362,0
3172,200,362,0
3175,287,362,0
3178,141,363,0
3181,233,363,0
3183,243,363,0
3185,5,364,0
3194,23,365,0
3207,117,366,0
3210,187,366,0
3214,57,367,0
3215,74,367,0
3216,182,367,0
3218,230,367,0
3221,283,367,0
3222,6,368,0
3224,75,368,0
3225,87,368,0
3229,201,368,0
3230,208,368,0
3232,65,370,0
3242,233,374,0
3244,257,374,0
3246,273,374,0
3247,275,374,0
3250,131,375,0
3251,138,375,0
3256,242,375,0
3258,272,375,0
3260,5,376,0
3261,151,376,0
3269,30,377,0
3273,259,377,0
3276,287,377,0
3277,290,377,0
3282,135,380,0
3285,241,380,0
3288,72,381,0
3289,104,381,0
3290,136,381,0
3291,145,381,0
3292,212,381,0
3294,259,381,0
3297,27,386,0
3300,70,386,0
3303,170,386,0
3305,16,390,0
3308,163,390,0
3311,247,390,0
3314,282,390,0
3317,56,391,0
3319,175,391,0
3320,183,391,0
3322,242,391,0
3323,252,391,0
3326,71,392,0
3327,91,392,0
3335,291,392,0
3345,97,394,0
3347,210,394,0
3348,211,394,0
3349,239,394,0
3351,256,394,0
3352,265,394,0
3353,274,394,0
3357,84,395,0
3359,115,395,0
3365,69,396,0
3367,116,396,0
3368,140,396,0
3369,192,396,0
3374,20,412,0
3375,88,412,0
3378,144,412,0
3379,154,412,0
3389,160,413,0
3394,150,414,0
3397,251,414,0
3406,206,415,0
3413,76,416,0
3414,155,416,0
3415,189,416,0
3417,206,416,0
3419,90,417,0
3423,186,417,0
3425,205,417,0
3426,288,417,0
3433,207,418,0
3441,168,421,0
3442,180,421,0
3450,170,425,0
3458,91,426,0
3464,17,427,0
3476,107,428,0
3477,121,428,0
3479,176,428,0
3486,161,430,0
3487,168,430,0
3489,191,430,0
3490,231,430,0
3493,139,432,0
3500,23,433,0
3503,84,433,0
3507,245,433,0
3508,287,433,0
3510,74,434,0
3511,99,434,0
3512,110,434,0
3515,215,434,0
3516,232,434,0
3520,58,435,0
3523,212,435,0
