Dock Index,Enzyme Index,Substrate Index,Label
1149,153,12,0
1150,160,12,0
1151,161,12,0
1158,216,12,0
1165,267,12,0
1166,272,12,0
1167,273,12,0
1173,89,13,0
1174,101,13,0
1176,174,13,0
1178,239,13,0
1179,242,13,0
1187,256,14,0
1192,82,15,0
1193,89,15,0
1195,112,15,0
1200,179,15,0
1201,200,15,0
1203,217,15,0
1204,224,15,0
1207,276,15,0
1209,2,17,0
1212,61,17,0
1218,171,17,0
1221,240,17,0
1223,256,17,0
1224,277,17,0
1226,281,17,0
1234,145,18,0
1239,55,19,0
1243,140,19,0
1246,30,20,0
1247,32,20,0
1254,270,20,0
1256,29,21,0
1262,214,21,0
1269,161,22,0
1270,164,22,0
1271,182,22,0
1273,12,23,0
1274,19,23,0
1277,113,23,0
1280,152,23,0
1282,165,23,0
1284,186,23,0
1286,204,23,0
1287,211,23,0
1291,267,23,0
1301,30,24,0
1309,60,24,0
1311,63,24,0
1312,64,24,0
1314,67,24,0
1318,83,24,0
1320,89,24,0
1323,101,24,0
1324,104,24,0
1334,158,24,0
1336,166,24,0
1337,169,24,0
1340,176,24,0
1341,178,24,0
1343,190,24,0
1346,203,24,0
1347,208,24,0
1349,220,24,0
1351,225,24,0
1355,235,24,0
1356,241,24,0
1364,285,24,0
1365,286,24,0
1366,291,24,0
1378,97,25,0
1380,114,25,0
1383,138,25,0
1384,144,25,0
1385,156,25,0
1386,162,25,0
1387,180,25,0
1389,188,25,0
1393,210,25,0
1395,216,25,0
1397,245,25,0
1404,22,26,0
1406,113,26,0
1407,160,26,0
1410,271,26,0
1416,72,27,0
1422,68,28,0
1423,83,28,0
1426,151,28,0
1436,75,39,0
1438,88,39,0
1441,165,39,0
1447,276,39,0
1452,65,40,0
1453,79,40,0
1454,112,40,0
1458,283,40,0
1468,158,46,0
1469,171,46,0
1471,182,46,0
1473,199,46,0
1489,66,48,0
1491,91,48,0
1496,163,48,0
1504,227,48,0
1505,233,48,0
1511,139,49,0
1514,171,49,0
1515,233,49,0
1520,74,50,0
1524,153,50,0
1530,209,50,0
1531,213,50,0
1534,263,50,0
1535,275,50,0
1537,5,51,0
1541,132,51,0
1543,172,51,0
1544,183,51,0
1545,208,51,0
1547,19,52,0
1549,114,52,0
1552,216,52,0
1555,9,53,0
1562,242,53,0
1564,282,53,0
1567,79,54,0
1572,244,54,0
1574,14,55,0
1578,87,55,0
1579,140,55,0
1581,216,55,0
1582,277,55,0
1586,176,56,0
1587,177,56,0
1590,217,56,0
1592,272,56,0
1593,11,58,0
1601,254,58,0
1605,143,59,0
1606,190,59,0
1608,208,59,0
1609,246,59,0
1610,255,59,0
1611,273,59,0
1619,53,60,0
1620,54,60,0
1622,69,60,0
1623,83,60,0
1629,113,60,0
1632,133,60,0
1637,147,60,0
1643,179,60,0
1644,189,60,0
1647,203,60,0
1648,205,60,0
1654,234,60,0
1655,249,60,0
1656,258,60,0
1661,273,60,0
1669,31,61,0
1670,67,61,0
1671,73,61,0
1672,77,61,0
1673,78,61,0
1674,97,61,0
1676,155,61,0
1679,20,75,0
1682,47,75,0
1687,80,75,0
1689,85,75,0
1692,98,75,0
1696,141,75,0
1698,171,75,0
1699,174,75,0
1700,186,75,0
1705,245,75,0
1707,253,75,0
1713,291,75,0
1716,103,76,0
1717,110,76,0
1726,188,77,0
1727,193,77,0
1730,231,77,0
1733,41,78,0
1734,47,78,0
1735,59,78,0
1746,105,79,0
1750,227,79,0
1756,73,80,0
1759,151,80,0
1764,197,80,0
1765,208,80,0
1768,254,80,0
1769,259,80,0
1773,133,81,0
1776,247,81,0
1779,290,81,0
1783,42,82,0
1785,144,82,0
1789,281,82,0
1790,11,83,0
1792,68,83,0
1793,78,83,0
1795,200,83,0
1798,287,83,0
1799,9,84,0
1800,23,84,0
1806,204,84,0
1820,125,93,0
1824,218,93,0
1826,274,93,0
1829,96,94,0
1831,198,94,0
1835,252,94,0
1837,282,94,0
1838,13,98,0
1842,72,98,0
1843,86,98,0
1846,139,98,0
1848,163,98,0
1852,227,98,0
1853,246,98,0
1856,283,98,0
1861,56,99,0
1862,85,99,0
1868,137,99,0
1871,209,99,0
1876,17,102,0
1879,98,102,0
1881,112,102,0
1886,274,102,0
1892,105,103,0
1893,145,103,0
1896,22,104,0
1902,275,104,0
1904,291,104,0
1906,117,105,0
1911,285,105,0
1914,7,106,0
1920,215,106,0
1922,245,106,0
1923,84,107,0
1926,103,107,0
1930,208,107,0
1936,86,108,0
1941,0,109,0
1947,180,109,0
1948,197,109,0
1953,45,113,0
1956,185,113,0
1958,264,113,0
1960,5,115,0
1967,160,115,0
1968,196,115,0
1972,79,117,0
1974,90,117,0
1976,178,117,0
1979,267,117,0
1983,65,119,0
1985,162,119,0
1987,253,119,0
1991,16,120,0
1994,53,120,0
1996,79,120,0
1997,88,120,0
2006,156,120,0
2008,170,120,0
2010,201,120,0
2014,235,120,0
2015,236,120,0
2020,86,124,0
2021,108,124,0
2023,119,124,0
2025,137,124,0
2031,200,124,0
2037,37,125,0
2039,56,125,0
2045,115,125,0
2050,178,125,0
2051,182,125,0
2052,204,125,0
2055,290,125,0
2058,86,133,0
2063,156,133,0
2067,14,134,0
2068,18,134,0
2070,113,134,0
2072,125,134,0
2076,176,134,0
2077,183,134,0
2079,190,134,0
2084,216,134,0
2089,272,134,0
2091,276,134,0
2100,227,135,0
2112,162,136,0
2117,217,136,0
2119,273,136,0
2120,275,136,0
2121,291,136,0
2125,50,138,0
2130,242,138,0
2131,44,139,0
2138,179,139,0
2140,10,142,0
2144,67,142,0
2145,221,142,0
2146,233,142,0
2148,246,142,0
2151,50,143,0
2153,212,143,0
2154,232,143,0
2159,41,145,0
2160,55,145,0
2163,129,145,0
2175,159,146,0
2177,227,146,0
2180,39,151,0
2182,144,151,0
2188,43,152,0
2194,214,152,0
2195,224,152,0
2197,83,153,0
2198,92,153,0
2199,107,153,0
2200,130,153,0
2204,150,153,0
2207,216,153,0
2209,233,153,0
2211,272,153,0
2212,276,153,0
2213,280,153,0
2219,72,157,0
2228,193,158,0
2230,196,158,0
2233,239,158,0
2234,244,158,0
2235,5,159,0
2237,131,159,0
2242,200,159,0
2243,254,159,0
2245,12,160,0
2246,23,160,0
2247,28,160,0
2249,60,160,0
2250,108,160,0
2257,200,160,0
2258,216,160,0
2261,288,160,0
2265,52,161,0
2267,119,161,0
2269,241,161,0
2271,287,161,0
2275,59,162,0
2279,218,162,0
2280,275,162,0
2281,12,169,0
2286,149,169,0
2288,213,169,0
2292,99,170,0
2295,192,170,0
2296,216,170,0
2297,231,170,0
2301,76,172,0
2305,231,172,0
2307,253,172,0
2311,100,175,0
2314,226,175,0
2316,279,175,0
2322,100,176,0
2323,107,176,0
2324,154,176,0
2326,246,176,0
2328,10,177,0
2329,26,177,0
2330,55,177,0
2331,68,177,0
2334,233,177,0
2344,251,178,0
2351,179,179,0
2352,251,179,0
2353,284,179,0
2354,52,180,0
2364,24,185,0
2366,68,185,0
2368,148,185,0
2369,155,185,0
2374,16,186,0
2376,47,186,0
2379,164,186,0
2386,166,187,0
2389,265,187,0
2390,277,187,0
2392,31,191,0
2397,185,191,0
2398,224,191,0
2400,260,191,0
2405,178,192,0
2406,187,192,0
2407,209,192,0
2409,286,192,0
2411,10,193,0
2418,249,193,0
2420,60,205,0
2421,61,205,0
2425,125,205,0
2426,137,205,0
2428,221,205,0
2429,4,206,0
2430,19,206,0
2432,110,206,0
2433,144,206,0
2438,68,209,0
2440,92,209,0
2441,103,209,0
2442,149,209,0
2444,160,209,0
2445,205,209,0
2446,226,209,0
2452,195,214,0
2453,207,214,0
2456,229,214,0
2458,100,215,0
2469,96,217,0
2470,113,217,0
2483,240,218,0
2488,163,219,0
2495,61,220,0
2498,116,220,0
2499,127,220,0
2502,168,220,0
2506,87,225,0
2507,137,225,0
2509,142,225,0
2512,203,225,0
2513,220,225,0
2515,255,225,0
2516,4,226,0
2518,47,226,0
2520,91,226,0
2521,138,226,0
2522,203,226,0
2533,210,227,0
2534,16,233,0
2535,18,233,0
2538,114,233,0
2539,162,233,0
2542,262,233,0
2543,39,234,0
2544,49,234,0
2546,208,234,0
2547,220,234,0
2572,1,241,0
2573,3,241,0
2578,203,241,0
2581,22,242,0
2582,41,242,0
2584,70,242,0
2588,182,242,0
2595,231,243,0
2598,272,243,0
2609,51,246,0
2612,190,246,0
2616,273,246,0
2619,61,247,0
2621,151,247,0
2624,248,247,0
2625,258,247,0
2629,135,248,0
2630,162,248,0
2631,170,248,0
2637,14,259,0
2638,47,259,0
2641,70,259,0
2658,190,259,0
2661,212,259,0
2663,218,259,0
2665,248,259,0
2668,278,259,0
2672,5,273,0
2675,61,273,0
2683,53,274,0
2688,163,274,0
2689,244,274,0
2690,285,274,0
2691,73,275,0
2692,91,275,0
2694,178,275,0
2696,199,275,0
2702,55,276,0
2712,48,287,0
2713,89,287,0
2715,126,287,0
2720,10,301,0
2721,44,301,0
2724,105,301,0
2728,211,301,0
2732,114,302,0
2736,166,302,0
2737,206,302,0
2738,260,302,0
2739,26,303,0
2742,61,303,0
2744,104,303,0
2745,187,303,0
2747,257,303,0
2756,189,304,0
2758,8,305,0
2759,18,305,0
2767,12,306,0
2770,55,306,0
2772,112,306,0
2774,168,306,0
2775,200,306,0
2781,81,307,0
2784,183,307,0
2792,141,308,0
2794,283,308,0
2798,68,309,0
2800,149,309,0
2805,66,313,0
2811,193,313,0
2815,150,314,0
2816,195,314,0
2817,205,314,0
2818,244,314,0
2822,6,326,0
2823,37,326,0
2827,88,326,0
2828,133,326,0
2831,149,326,0
2833,161,326,0
2837,226,326,0
2841,5,327,0
2842,10,327,0
2843,20,327,0
2846,45,327,0
2848,113,327,0
2851,137,327,0
2852,143,327,0
2853,147,327,0
2860,210,327,0
2861,211,327,0
2862,216,327,0
2866,248,327,0
2867,249,327,0
2868,273,327,0
2873,85,328,0
2876,132,328,0
2880,164,328,0
2883,210,328,0
2884,244,328,0
2885,246,328,0
2892,126,329,0
2895,185,329,0
2898,214,329,0
2903,268,329,0
2904,280,329,0
2909,88,331,0
2913,226,331,0
2914,232,331,0
2915,283,331,0
2916,3,332,0
2917,13,332,0
2926,11,333,0
2929,85,333,0
2933,271,333,0
2936,74,334,0
2945,73,335,0
2949,143,335,0
2953,32,336,0
2954,84,336,0
2960,229,336,0
2961,246,336,0
2962,43,337,0
2965,107,337,0
2969,230,337,0
2974,111,338,0
2980,231,338,0
2982,32,339,0
2986,108,339,0
2988,181,339,0
2991,65,340,0
2993,85,340,0
2994,205,340,0
3001,88,341,0
3003,113,341,0
3005,141,341,0
3007,258,341,0
3014,92,342,0
3015,152,342,0
3016,194,342,0
3017,260,342,0
3019,97,343,0
3023,248,343,0
3026,266,343,0
3029,112,344,0
3032,170,344,0
3033,210,344,0
3035,226,344,0
3039,39,345,0
3043,194,345,0
3044,214,345,0
3055,0,347,0
3058,107,347,0
3060,147,347,0
3066,32,350,0
3068,134,350,0
3074,7,351,0
3087,180,352,0
3088,183,352,0
3089,189,352,0
3096,84,353,0
3100,182,353,0
3102,33,354,0
3110,49,356,0
3113,114,356,0
3119,257,356,0
3122,139,357,0
3126,244,357,0
3128,279,357,0
3130,23,358,0
3133,190,358,0
3137,278,358,0
3139,92,359,0
3145,229,359,0
3147,14,360,0
3148,38,360,0
3150,79,360,0
3153,178,360,0
3154,207,360,0
3159,111,361,0
3166,38,362,0
3168,61,362,0
3172,200,362,0
3174,265,362,0
3178,141,363,0
3180,200,363,0
3181,233,363,0
3184,260,363,0
3188,100,364,0
3194,23,365,0
3195,34,365,0
3196,119,365,0
3198,142,365,0
3199,162,365,0
3203,277,365,0
3208,140,366,0
3212,272,366,0
3213,30,367,0
3215,74,367,0
3221,283,367,0
3223,39,368,0
3228,153,368,0
3231,11,370,0
3232,65,370,0
3233,80,370,0
3235,172,370,0
3239,291,370,0
3247,275,374,0
3249,61,375,0
3251,138,375,0
3256,242,375,0
3259,287,375,0
3261,151,376,0
3262,176,376,0
3264,193,376,0
3265,214,376,0
3268,281,376,0
3276,287,377,0
3284,204,380,0
3291,145,381,0
3293,239,381,0
3294,259,381,0
3295,277,381,0
3301,87,386,0
3302,106,386,0
3314,282,390,0
3318,157,391,0
3323,252,391,0
3327,91,392,0
3329,109,392,0
3333,255,392,0
3334,282,392,0
3335,291,392,0
3340,109,393,0
3343,165,393,0
3344,168,393,0
3348,211,394,0
3349,239,394,0
3351,256,394,0
3357,84,395,0
3365,69,396,0
3366,88,396,0
3367,116,396,0
3369,192,396,0
3373,6,412,0
3375,88,412,0
3376,115,412,0
3380,216,412,0
3382,47,413,0
3383,62,413,0
3386,106,413,0
3390,174,413,0
3392,106,414,0
3395,151,414,0
3402,69,415,0
3404,170,415,0
3407,249,415,0
3412,73,416,0
3418,30,417,0
3422,176,417,0
3423,186,417,0
3424,201,417,0
3426,288,417,0
3429,74,418,0
3433,207,418,0
3438,27,421,0
3439,48,421,0
3440,115,421,0
3443,225,421,0
3446,34,425,0
3449,169,425,0
3450,170,425,0
3461,138,426,0
3463,285,426,0
3464,17,427,0
3466,87,427,0
3467,113,427,0
3471,276,427,0
3475,58,428,0
3476,107,428,0
3477,121,428,0
3478,138,428,0
3480,221,428,0
3481,267,428,0
3482,65,430,0
3484,120,430,0
3485,123,430,0
3488,170,430,0
3490,231,430,0
3492,136,432,0
3493,139,432,0
3496,166,432,0
3497,182,432,0
3501,44,433,0
3504,98,433,0
3506,211,433,0
3507,245,433,0
3513,129,434,0
3514,189,434,0
3516,232,434,0
3521,164,435,0
3522,170,435,0
3523,212,435,0
