Dock Index,Enzyme Index,Substrate Index,Label
306,29,250,0
307,29,251,0
308,142,60,1
309,29,252,0
310,142,231,0
311,155,253,0
312,158,254,0
313,158,255,0
314,232,256,0
315,232,257,0
316,232,32,0
317,154,60,1
318,153,258,0
319,201,259,0
320,201,260,0
321,252,261,0
322,252,262,0
323,253,250,0
324,254,263,0
325,254,264,0
326,254,265,0
327,254,251,0
328,254,249,0
329,254,266,0
330,254,267,0
331,254,268,0
332,254,269,0
333,254,270,0
334,254,271,0
335,254,272,0
336,151,273,1
337,152,60,1
338,151,274,1
339,151,275,1
340,151,276,1
341,152,277,0
342,151,278,0
343,204,279,0
344,204,30,0
345,204,17,1
346,264,280,0
347,264,281,0
348,204,282,0
349,204,283,0
350,204,284,0
351,204,285,0
352,204,286,0
353,264,287,1
354,204,288,0
355,204,289,0
356,204,290,0
357,204,291,0
358,204,292,0
359,204,293,0
360,204,294,0
361,204,295,0
362,204,296,0
363,204,297,0
364,204,298,0
365,204,299,0
366,204,300,0
367,204,301,1
368,204,302,1
369,204,303,1
370,204,304,1
371,204,305,1
372,204,306,1
373,204,307,1
374,204,308,1
375,204,309,1
376,204,310,0
377,204,311,0
378,204,312,0
379,264,313,1
380,264,314,1
381,204,315,0
382,204,316,0
383,204,317,0
384,192,129,0
385,192,30,0
386,194,318,0
387,194,319,0
388,194,320,0
389,194,321,0
390,194,322,0
391,193,323,0
392,194,324,0
393,5,325,0
394,5,259,1
395,289,228,0
396,247,326,1
397,149,327,1
398,149,328,1
399,149,329,1
400,87,330,0
401,83,140,0
402,73,331,1
403,73,151,0
404,73,125,1
405,73,332,1
406,160,333,1
407,130,134,1
408,135,137,0
409,135,134,1
410,163,329,1
411,163,334,1
412,163,335,1
413,279,336,1
414,279,337,1
415,279,338,1
416,279,339,1
417,279,340,1
418,279,341,1
419,163,342,1
420,163,343,1
421,163,344,1
422,163,345,1
423,163,346,1
424,163,347,1
425,163,348,0
426,163,349,0
427,163,350,1
428,279,351,1
429,278,352,1
430,163,353,1
431,163,354,1
432,163,355,0
433,163,356,1
434,163,328,1
435,163,357,1
436,164,358,1
437,162,359,1
438,280,360,1
439,163,361,1
440,163,362,1
441,163,363,1
442,163,364,1
443,163,365,1
444,163,366,1
445,163,367,1
446,163,368,1
447,163,369,0
448,279,370,1
449,165,371,0
450,116,372,0
451,162,373,0
452,162,374,1
453,163,375,1
454,163,376,1
455,163,377,1
456,163,378,0
457,163,379,0
458,163,327,1
459,161,380,1
460,53,30,0
461,52,29,0
462,39,87,0
463,12,381,1
464,40,382,0
465,78,383,0
466,11,384,0
467,11,385,0
468,105,386,1
469,260,57,0
470,251,129,0
471,251,387,0
472,251,95,0
473,251,388,0
474,144,389,0
475,144,390,1
476,144,391,1
477,208,96,0
478,208,392,1
479,34,326,1
480,23,24,1
481,256,393,1
482,166,394,1
483,172,395,1
484,172,75,1
485,172,259,1
486,171,396,1
487,134,24,1
488,196,153,1
489,234,327,1
490,37,397,0
491,51,30,0
492,42,398,0
493,1,399,0
494,1,400,0
495,81,401,0
496,81,402,0
497,86,403,0
498,86,404,0
499,1,405,0
500,1,406,0
501,1,407,0
502,82,408,0
503,57,409,0
504,81,410,0
505,81,411,0
506,1,73,0
507,2,120,1
508,96,80,1
509,145,24,1
510,243,259,1
511,124,39,0
512,147,412,1
513,281,413,1
514,156,414,1
515,156,415,1
516,109,416,1
517,109,417,1
518,180,418,1
519,179,129,0
520,257,419,0
521,249,420,0
522,21,421,1
523,61,422,0
524,62,423,0
525,62,424,0
526,183,425,1
527,212,129,0
528,210,426,1
529,214,427,1
530,228,428,1
531,227,429,0
532,229,430,1
533,100,129,0
534,199,431,0
535,141,432,1
536,217,433,1
537,32,434,1
538,113,435,1
