Dock Index,Enzyme Index,Substrate Index,Label,score,logit,prob,Predicted,Error_Type
84,63,75,1,-2.3140364,-2.3140364,0.089967124,0,False Negative
85,248,12,1,-4.582533,-4.582533,0.010125383,0,False Negative
86,102,75,1,-7.4051433,-7.4051433,0.0006077474,0,False Negative
87,104,76,1,-6.878105,-6.878105,0.001029034,0,False Negative
88,103,77,1,-5.2263947,-5.2263947,0.0053441483,0,False Negative
89,13,78,1,-4.3378005,-4.3378005,0.012896734,0,False Negative
90,225,60,1,-8.749561,-8.749561,0.00015850573,0,False Negative
91,203,79,1,-5.234903,-5.234903,0.005299112,0,False Negative
92,132,25,1,-2.9099965,-2.9099965,0.051661607,0,False Negative
93,132,80,1,-6.2012124,-6.2012124,0.0020228713,0,False Negative
94,115,12,1,-3.4719782,-3.4719782,0.03012014,0,False Negative
95,35,81,1,-1.371062,-1.371062,0.20244831,0,False Negative
96,198,48,1,-2.7605886,-2.7605886,0.059491422,0,False Negative
97,6,82,1,-6.775866,-6.775866,0.0011396816,0,False Negative
98,177,83,1,-1.7642434,-1.7642434,0.14625968,0,False Negative
99,177,24,1,-7.0727983,-7.0727983,0.000847139,0,False Negative
102,170,24,1,-2.9559424,-2.9559424,0.049456406,0,False Negative
103,31,86,1,-4.4789186,-4.4789186,0.011218396,0,False Negative
104,30,23,1,-4.503487,-4.503487,0.010949115,0,False Negative
112,168,93,1,-2.5365007,-2.5365007,0.073338635,0,False Negative
113,22,94,1,-3.2285671,-3.2285671,0.03810473,0,False Negative
114,45,39,1,-3.238176,-3.238176,0.037754096,0,False Negative
115,25,12,1,-3.8328328,-3.8328328,0.021189488,0,False Negative
120,14,24,1,-2.4638424,-2.4638424,0.07843216,0,False Negative
121,33,98,1,-8.978643,-8.978643,0.00012605787,0,False Negative
122,174,25,1,-4.9168534,-4.9168534,0.0072689103,0,False Negative
123,92,99,1,-5.6804852,-5.6804852,0.0034003009,0,False Negative
128,127,104,1,-3.104494,-3.104494,0.04292226,0,False Negative
129,127,105,1,-3.1282825,-3.1282825,0.041955587,0,False Negative
132,139,108,1,-7.403053,-7.403053,0.00060901843,0,False Negative
134,138,110,0,2.0592752,2.0592752,0.8868815,1,False Positive
138,70,113,1,-4.7921677,-4.7921677,0.008226226,0,False Negative
140,70,115,1,-3.6117659,-3.6117659,0.026294071,0,False Negative
142,69,117,1,-1.3950212,-1.3950212,0.19860736,0,False Negative
144,72,119,1,-14.177507,-14.177507,6.962841e-07,0,False Negative
145,72,120,1,-4.736473,-4.736473,0.008693285,0,False Negative
146,285,121,0,0.36051214,0.36051214,0.5891644,1,False Positive
149,288,124,1,-6.7917895,-6.7917895,0.0011216978,0,False Negative
156,255,131,0,0.84627664,0.84627664,0.6997855,1,False Positive
159,235,134,1,-1.2374814,-1.2374814,0.22487469,0,False Negative
161,285,136,1,-4.3650446,-4.3650446,0.0125544695,0,False Negative
164,285,139,1,-3.7162979,-3.7162979,0.023746252,0,False Negative
167,84,142,1,-9.690956,-9.690956,6.183643e-05,0,False Negative
168,84,143,1,-8.590792,-8.590792,0.0001857744,0,False Negative
169,263,99,1,-1.819184,-1.819184,0.13953182,0,False Negative
171,262,145,1,-1.287354,-1.287354,0.21630101,0,False Negative
172,263,146,1,-2.1257093,-2.1257093,0.10662301,0,False Negative
179,77,75,1,-2.7062356,-2.7062356,0.06260641,0,False Negative
181,244,1,1,-1.465482,-1.465482,0.1876303,0,False Negative
182,18,46,1,-0.3073107,-0.3073107,0.4237713,0,False Negative
183,20,152,1,-0.5847433,-0.5847433,0.35784188,0,False Negative
187,189,153,1,-3.4419498,-3.4419498,0.031009842,0,False Negative
193,76,157,1,-10.451086,-10.451086,2.8916014e-05,0,False Negative
194,76,158,1,-6.4020524,-6.4020524,0.0016554056,0,False Negative
195,76,159,1,-11.084644,-11.084644,1.5345939e-05,0,False Negative
196,76,160,1,-9.516308,-9.516308,7.363564e-05,0,False Negative
197,66,161,1,-7.598923,-7.598923,0.0005007397,0,False Negative
198,66,162,1,-5.3632307,-5.3632307,0.0046638898,0,False Negative
200,66,164,1,-4.6927576,-4.6927576,0.009078219,0,False Negative
205,65,169,1,-7.671536,-7.671536,0.0004656847,0,False Negative
206,74,170,1,-3.7272487,-3.7272487,0.023493705,0,False Negative
208,74,172,1,-11.356913,-11.356913,1.1688276e-05,0,False Negative
211,74,175,1,-7.3345685,-7.3345685,0.00065215986,0,False Negative
212,75,176,1,-3.328068,-3.328068,0.034620743,0,False Negative
213,75,151,1,-11.530422,-11.530422,9.826458e-06,0,False Negative
214,74,125,1,-5.3504186,-5.3504186,0.0047237445,0,False Negative
216,85,178,1,-6.652288,-6.652288,0.0012894002,0,False Negative
217,60,179,1,-5.5864863,-5.5864863,0.0037341781,0,False Negative
218,85,180,1,-8.271164,-8.271164,0.000255722,0,False Negative
223,59,185,1,-8.779289,-8.779289,0.00015386374,0,False Negative
224,9,186,1,-2.836336,-2.836336,0.055391945,0,False Negative
226,273,25,1,-2.0935078,-2.0935078,0.10972943,0,False Negative
228,272,98,1,-3.6069937,-3.6069937,0.026416529,0,False Negative
231,267,191,1,-0.96488374,-0.96488374,0.27590147,0,False Negative
232,274,192,1,-7.85851,-7.85851,0.00038629997,0,False Negative
236,7,160,1,-9.049685,-9.049685,0.00011741429,0,False Negative
237,220,193,1,-0.24828339,-0.24828339,0.43824607,0,False Negative
250,220,205,1,-1.0069399,-1.0069399,0.26757914,0,False Negative
251,220,206,1,-0.70071477,-0.70071477,0.33165377,0,False Negative
252,95,207,1,-1.8676394,-1.8676394,0.1338151,0,False Negative
254,17,209,1,-2.0489619,-2.0489619,0.11415732,0,False Negative
257,120,5,1,-2.9765162,-2.9765162,0.04849814,0,False Negative
260,121,214,1,-4.5482244,-4.5482244,0.010475094,0,False Negative
261,119,215,1,-2.7580318,-2.7580318,0.05963464,0,False Negative
263,122,217,1,-3.9570358,-3.9570358,0.018761,0,False Negative
266,277,220,1,-0.9803991,-0.9803991,0.2728126,0,False Negative
272,207,120,1,-0.057746172,-0.057746172,0.48556748,0,False Negative
273,207,225,1,-2.2439857,-2.2439857,0.09586951,0,False Negative
274,206,226,1,-0.8152536,-0.8152536,0.3067721,0,False Negative
275,206,227,1,-1.8856025,-1.8856025,0.13174668,0,False Negative
284,67,177,1,-1.3284256,-1.3284256,0.2094199,0,False Negative
285,67,233,1,-1.3672885,-1.3672885,0.20305829,0,False Negative
286,67,234,1,-1.7426895,-1.7426895,0.14897165,0,False Negative
288,68,235,1,-4.5012727,-4.5012727,0.010973122,0,False Negative
296,129,242,1,-1.7841014,-1.7841014,0.14379744,0,False Negative
297,112,243,1,-6.316794,-6.316794,0.0018024688,0,False Negative
300,111,245,1,-5.786862,-5.786862,0.003058212,0,False Negative
308,142,60,1,-9.214472,-9.214472,9.957779e-05,0,False Negative
312,158,254,0,2.7226024,2.7226024,0.9383473,1,False Positive
317,154,60,1,-8.217327,-8.217327,0.00026986276,0,False Negative
336,151,273,1,-3.0798397,-3.0798397,0.04394655,0,False Negative
337,152,60,1,-7.623873,-7.623873,0.00048840686,0,False Negative
339,151,275,1,-8.17746,-8.17746,0.00028083575,0,False Negative
345,204,17,1,-0.4027453,-0.4027453,0.40065292,0,False Negative
353,264,287,1,-1.6652254,-1.6652254,0.1590618,0,False Negative
367,204,301,1,-0.73962986,-0.73962986,0.3230851,0,False Negative
368,204,302,1,-0.89587593,-0.89587593,0.28989872,0,False Negative
369,204,303,1,-0.9709254,-0.9709254,0.27469608,0,False Negative
370,204,304,1,-0.48958707,-0.48958707,0.37999085,0,False Negative
371,204,305,1,-0.09405565,-0.09405565,0.4765034,0,False Negative
372,204,306,1,-5.4167676,-5.4167676,0.0044218404,0,False Negative
373,204,307,1,-1.7125599,-1.7125599,0.15283197,0,False Negative
374,204,308,1,-1.1382403,-1.1382403,0.24264358,0,False Negative
375,204,309,1,-0.33838087,-0.33838087,0.41620284,0,False Negative
379,264,313,1,-0.73425543,-0.73425543,0.3242616,0,False Negative
380,264,314,1,-0.11001015,-0.11001015,0.47252518,0,False Negative
387,194,319,0,1.2527479,1.2527479,0.77777517,1,False Positive
391,193,323,0,2.3078103,2.3078103,0.9095218,1,False Positive
394,5,259,1,-6.756852,-6.756852,0.0011615333,0,False Negative
396,247,326,1,-1.5628614,-1.5628614,0.17323643,0,False Negative
397,149,327,1,-3.14212,-3.14212,0.041402902,0,False Negative
398,149,328,1,-3.1167831,-3.1167831,0.04242025,0,False Negative
402,73,331,1,-5.616043,-5.616043,0.0036258176,0,False Negative
404,73,125,1,-4.831735,-4.831735,0.007909615,0,False Negative
405,73,332,1,-5.351841,-5.351841,0.0047170618,0,False Negative
406,160,333,1,-6.9701333,-6.9701333,0.0009386458,0,False Negative
407,130,134,1,-0.6472453,-0.6472453,0.34361058,0,False Negative
408,135,137,0,0.91722167,0.91722167,0.7144757,1,False Positive
409,135,134,1,-1.0337687,-1.0337687,0.26235414,0,False Negative
411,163,334,1,-3.3831592,-3.3831592,0.032825947,0,False Negative
412,163,335,1,-2.0788445,-2.0788445,0.11117009,0,False Negative
413,279,336,1,-2.8980818,-2.8980818,0.05224847,0,False Negative
414,279,337,1,-1.8994251,-1.8994251,0.13017355,0,False Negative
416,279,339,1,-0.07748121,-0.07748121,0.48063937,0,False Negative
417,279,340,1,-6.813453,-6.813453,0.0010976854,0,False Negative
418,279,341,1,-2.890615,-2.890615,0.052619454,0,False Negative
419,163,342,1,-0.3446908,-0.3446908,0.41467047,0,False Negative
420,163,343,1,-4.4806685,-4.4806685,0.011199,0,False Negative
421,163,344,1,-2.8540254,-2.8540254,0.054473612,0,False Negative
422,163,345,1,-2.0482054,-2.0482054,0.114233844,0,False Negative
423,163,346,1,-1.1848457,-1.1848457,0.23418204,0,False Negative
424,163,347,1,-0.06577861,-0.06577861,0.48356128,0,False Negative
426,163,349,0,0.3190338,0.3190338,0.57908875,1,False Positive
427,163,350,1,-2.011891,-2.011891,0.117960095,0,False Negative
428,279,351,1,-1.973331,-1.973331,0.122031555,0,False Negative
429,278,352,1,-1.9092808,-1.9092808,0.12906167,0,False Negative
430,163,353,1,-5.6828084,-5.6828084,0.0033924375,0,False Negative
431,163,354,1,-6.3682694,-6.3682694,0.0017121881,0,False Negative
433,163,356,1,-4.1457877,-4.1457877,0.015584247,0,False Negative
434,163,328,1,-3.969851,-3.969851,0.018526534,0,False Negative
435,163,357,1,-1.6394594,-1.6394594,0.16253863,0,False Negative
436,164,358,1,-2.7030416,-2.7030416,0.06279412,0,False Negative
437,162,359,1,-4.690473,-4.690473,0.009098793,0,False Negative
438,280,360,1,-4.172343,-4.172343,0.015182054,0,False Negative
439,163,361,1,-6.304302,-6.304302,0.0018250846,0,False Negative
440,163,362,1,-0.35244882,-0.35244882,0.41278872,0,False Negative
441,163,363,1,-5.468439,-5.468439,0.0042000953,0,False Negative
442,163,364,1,-5.403518,-5.403518,0.004480553,0,False Negative
443,163,365,1,-3.6344552,-3.6344552,0.025719365,0,False Negative
444,163,366,1,-6.5870786,-6.5870786,0.0013761636,0,False Negative
445,163,367,1,-3.0515032,-3.0515032,0.04515262,0,False Negative
446,163,368,1,-4.468584,-4.468584,0.011333613,0,False Negative
448,279,370,1,-5.1571507,-5.1571507,0.005725117,0,False Negative
450,116,372,0,0.16417515,0.16417515,0.54095185,1,False Positive
452,162,374,1,-3.597082,-3.597082,0.026672646,0,False Negative
453,163,375,1,-6.5546126,-6.5546126,0.0014215106,0,False Negative
454,163,376,1,-0.42144156,-0.42144156,0.39617184,0,False Negative
455,163,377,1,-6.36777,-6.36777,0.0017130417,0,False Negative
458,163,327,1,-3.3785887,-3.3785887,0.032971364,0,False Negative
459,161,380,1,-0.29580814,-0.29580814,0.42658255,0,False Negative
463,12,381,1,-7.2090116,-7.2090116,0.0007393411,0,False Negative
468,105,386,1,-1.053797,-1.053797,0.25849664,0,False Negative
475,144,390,1,-5.7755184,-5.7755184,0.0030929926,0,False Negative
476,144,391,1,-7.820297,-7.820297,0.00040134139,0,False Negative
478,208,392,1,-5.171777,-5.171777,0.0056424597,0,False Negative
479,34,326,1,-1.7527494,-1.7527494,0.14770074,0,False Negative
480,23,24,1,-6.3550954,-6.3550954,0.0017348544,0,False Negative
481,256,393,1,-4.0208554,-4.0208554,0.017621526,0,False Negative
482,166,394,1,-5.238121,-5.238121,0.0052821757,0,False Negative
483,172,395,1,-5.837408,-5.837408,0.0029079113,0,False Negative
484,172,75,1,-7.1344795,-7.1344795,0.00079650566,0,False Negative
485,172,259,1,-5.2431583,-5.2431583,0.005255774,0,False Negative
486,171,396,1,-0.6574216,-0.6574216,0.34131905,0,False Negative
487,134,24,1,-7.3519216,-7.3519216,0.00064094766,0,False Negative
488,196,153,1,-3.3071604,-3.3071604,0.03532636,0,False Negative
489,234,327,1,-4.187687,-4.187687,0.014954333,0,False Negative
505,81,411,0,0.609627,0.609627,0.6478557,1,False Positive
507,2,120,1,-0.88932467,-0.88932467,0.29124922,0,False Negative
508,96,80,1,-11.913683,-11.913683,6.69808e-06,0,False Negative
509,145,24,1,-4.05836,-4.05836,0.016983893,0,False Negative
510,243,259,1,-3.1345854,-3.1345854,0.04170297,0,False Negative
512,147,412,1,-3.2065682,-3.2065682,0.038919296,0,False Negative
513,281,413,1,-5.5153055,-5.5153055,0.004008564,0,False Negative
514,156,414,1,-6.1269326,-6.1269326,0.0021785113,0,False Negative
515,156,415,1,-4.5539174,-4.5539174,0.010416249,0,False Negative
516,109,416,1,-0.3900963,-0.3900963,0.40369412,0,False Negative
517,109,417,1,-0.6966089,-0.6966089,0.3325645,0,False Negative
518,180,418,1,-3.6987643,-3.6987643,0.024156133,0,False Negative
522,21,421,1,-2.2344391,-2.2344391,0.09670019,0,False Negative
526,183,425,1,-13.0451565,-13.0451565,2.1605265e-06,0,False Negative
528,210,426,1,-2.7178633,-2.7178633,0.061927475,0,False Negative
529,214,427,1,-9.801018,-9.801018,5.5392124e-05,0,False Negative
530,228,428,1,-4.988801,-4.988801,0.0067677153,0,False Negative
532,229,430,1,-1.8829643,-1.8829643,0.13204877,0,False Negative
535,141,432,1,-0.47103393,-0.47103393,0.38437155,0,False Negative
536,217,433,1,-2.3282635,-2.3282635,0.08880908,0,False Negative
537,32,434,1,-11.789072,-11.789072,7.58696e-06,0,False Negative
