enzyme,reaction,label,ecnumber,difficulty,fake_ecnumber,structure_index
303,4,0,1.11.2.4,1,1.-.-.-,-1
398,4,0,1.-.-.-,-1,,-1
584,4,0,1.11.2.4,1,1.14.14.81,-1
739,4,1,1.11.2.4,0,,-1
776,4,0,1.14.14.1,-1,,-1
838,4,0,1.14.14.1; 1.6.2.4,-1,,-1
862,4,0,1.14.14.1,-1,,-1
894,4,0,1.14.15.4,-1,,-1
1179,4,0,1.11.2.4,-1,,-1
1249,4,0,1.11.2.4,1,1.14.14.147,-1
1528,4,0,1.11.2.4,-1,,-1
13,5,0,/,-1,,-1
265,5,0,1.11.2.4,1,1.14.99.-,-1
287,5,0,1.11.2.4,-1,,-1
321,5,0,1.11.2.4,1,1.14.14.82,-1
426,5,0,,-1,,-1
739,5,1,1.11.2.4,0,,-1
784,5,0,1.14.14.1; 4.2.1.152,-1,,-1
838,5,0,1.14.14.1; 1.6.2.4,-1,,-1
921,5,0,1.14.14.-,-1,,-1
938,5,0,1.14.14.1,-1,,-1
1326,5,0,1.11.2.4,-1,,-1
1610,5,0,1.11.2.4,-1,,-1
46,6,0,1.14.14.48,-1,,-1
678,6,0,/,-1,,-1
751,6,0,1.14.14.165,-1,,-1
808,6,0,1.14.19.80,-1,,-1
838,6,0,1.14.14.1; 1.6.2.4,-1,,-1
876,6,0,1.14.14.48,3,1.14.14.94,-1
1109,6,0,1.14.14.1,-1,,-1
1189,6,0,1.14.14.1; 1.14.14.130,-1,,-1
1223,6,0,1.14.14.48,-1,/,-1
1378,6,0,,-1,,-1
1558,6,0,,-1,,-1
146,7,0,1.14.14.49,-1,,-1
436,7,0,1.14.14.1,-1,,-1
439,7,0,1.14.14.1/1.6.2.4,-1,,-1
838,7,0,1.14.14.1; 1.6.2.4,-1,,-1
885,7,0,1.14.14.81,-1,,-1
1189,7,0,1.14.14.1; 1.14.14.130,-1,,-1
1364,7,0,1.14.14.49,3,1.14.14.51,-1
1403,7,0,,-1,,-1
1594,7,0,,-1,,-1
15,8,0,1.14.14.1,3,1.14.14.44,-1
17,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.87,-1
22,8,0,1.14.14.1,-1,,-1
23,8,0,1.14.14.1; 1.6.2.4,-1,/,-1
24,8,1,1.14.14.1,0,,-1
46,8,0,1.14.14.56,-1,,-1
65,8,0,1.14.14.1; 1.6.2.4,-1,,-1
66,8,0,1.14.14.1,-1,/,-1
74,8,0,1.14.14.1/1.6.2.4,-1,,-1
75,8,0,1.14.14.1/1.6.2.4,-1,/,-1
80,8,0,1.14.14.1,-1,,-1
87,8,0,1.14.14.1,-1,/,-1
95,8,0,1.14.14.1,-1,,-1
113,8,1,1.14.14.1/1.6.2.4,0,,-1
114,8,1,1.14.14.1/1.6.2.4,0,,-1
120,8,0,1.14.14.1; 4.2.1.152,-1,,-1
132,8,0,1.14.13.n7; 1.14.14.1,-1,,-1
133,8,0,1.14.13.n7; 1.14.14.1,2,1.14.14.126,-1
137,8,0,1.14.14.1,-1,,-1
163,8,0,1.14.14.1,-1,/,-1
164,8,0,1.14.14.1,-1,/,-1
165,8,0,1.14.14.1,-1,/,-1
168,8,0,1.14.14.1,3,1.14.14.115,-1
170,8,0,1.14.14.1/1.6.2.4,-1,/,-1
194,8,0,1.14.14.1,-1,,-1
201,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,1,1.-.-.-,-1
210,8,0,1.14.14.1; 4.2.1.152,-1,,-1
226,8,0,1.14.14.1/1.6.2.4,-1,,-1
230,8,0,1.14.14.1,-1,,-1
235,8,0,1.14.14.1,-1,,-1
238,8,0,1.14.14.B9,1,1.-.-.-,-1
241,8,0,1.14.14.1; 1.6.2.4,-1,,-1
254,8,0,1.14.14.1,1,1.-.-.-,-1
264,8,0,1.14.14.1; 1.14.14.130,-1,/,-1
267,8,0,1.14.14.1,-1,,-1
270,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
277,8,0,1.14.14.1,-1,,-1
281,8,0,1.14.14.1; 1.6.2.4,2,1.14.20.5,-1
285,8,0,1.14.14.1,-1,,-1
321,8,0,4.2.1.152,0,1.14.14.82,-1
335,8,0,1.14.14.B9,-1,,-1
349,8,0,1.14.14.1,-1,,-1
352,8,0,1.14.14.56,-1,,-1
354,8,0,1.14.14.56,-1,,-1
382,8,0,1.14.14.1; 1.6.2.4,-1,,-1
383,8,0,1.14.14.1; 4.2.1.152,-1,,-1
407,8,0,1.14.14.1,-1,,-1
417,8,0,1.14.14.80,3,1.14.14.-; 1.14.14.126,-1
434,8,0,1.14.14.1,3,1.14.14.-,-1
436,8,1,1.14.14.1,0,,-1
482,8,1,1.14.14.1,0,,-1
494,8,0,1.14.14.1,-1,,-1
511,8,0,1.14.14.1; 1.6.2.4,2,1.14.13.12,-1
518,8,0,1.14.14.1,-1,,-1
528,8,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,3,1.14.14.128,-1
531,8,0,1.14.14.1,2,1.14.15.15,-1
534,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.82,-1
539,8,0,1.14.14.1,-1,/,-1
557,8,0,1.14.14.78,-1,/,-1
560,8,0,,-1,,-1
569,8,0,1.14.14.1/1.14.14.130/1.6.2.4,3,1.14.14.95,-1
571,8,1,1.14.14.1,0,,-1
587,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.137,-1
590,8,0,1.14.14.1,2,1.14.19.8,-1
600,8,0,1.14.14.1/1.6.2.4,1,1.-.-.-,-1
614,8,0,1.14.14.1/1.6.2.4,-1,,-1
616,8,0,1.14.14.1,-1,,-1
628,8,0,1.14.14.1,3,1.14.14.-,-1
629,8,0,1.14.14.1/1.6.2.4,3,1.14.14.126,-1
648,8,0,1.14.14.1/1.6.2.4,-1,,-1
651,8,1,1.14.14.1/1.6.2.4,0,,-1
664,8,0,1.14.14.1/1.6.2.4,3,1.14.14.120,-1
665,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
671,8,0,1.14.14.1,2,1.14.19.79,-1
672,8,0,/,-1,,-1
682,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.163,-1
704,8,0,1.14.14.1; 1.6.2.4,-1,/,-1
720,8,0,1.14.14.1,1,1.-.-.-,-1
734,8,0,1.14.14.1,3,1.14.14.80,-1
740,8,0,1.14.14.94,2,1.14.15.13,-1
741,8,0,1.14.14.51,2,1.14.15.18,-1
744,8,0,1.14.14.1/1.6.2.4,2,1.14.13.-,-1
747,8,0,1.14.14.1; 4.2.1.152,-1,,-1
756,8,0,1.14.14.1/1.6.2.4,-1,,-1
758,8,0,1.14.14.1/1.6.2.4,2,1.14.19.41,-1
762,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.45,-1
770,8,0,1.14.14.80,-1,,-1
773,8,0,1.14.14.1,3,1.14.14.80,-1
784,8,1,1.14.14.1; 4.2.1.152,0,,-1
785,8,0,1.14.14.1,4,1.14.14.1,-1
789,8,1,1.14.13.n7; 1.14.14.1,0,,-1
799,8,0,1.14.14.1/1.6.2.4,1,1.5.1.27,-1
838,8,1,1.14.14.1; 1.6.2.4,0,,-1
839,8,1,1.14.14.1,0,,-1
840,8,1,1.14.14.1,0,,-1
859,8,0,4.2.1.152,0,1.14.14.80,-1
862,8,1,1.14.14.1,0,,-1
865,8,0,1.14.14.1,3,1.14.14.-,-1
891,8,0,1.14.14.1,0,5.3.99.5,-1
894,8,0,1.14.14.1,2,1.14.15.4,-1
898,8,1,1.14.14.1,0,,-1
901,8,0,1.14.14.1; 1.14.14.130,3,1.14.14.-,-1
902,8,0,1.14.14.1,2,1.14.15.29,-1
904,8,1,1.14.14.78,0,,-1
908,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.154,-1
918,8,0,1.14.14.1/1.6.2.4,-1,,-1
924,8,0,1.14.14.1/1.6.2.4,2,1.14.-.-,-1
926,8,0,1.14.14.1/1.6.2.4,2,1.14.15.29,-1
927,8,0,1.14.15.29,-1,,-1
938,8,0,1.14.14.1/1.6.2.4,3,1.14.14.1,-1
945,8,0,1.14.14.1,2,1.14.13.63,-1
947,8,1,1.14.14.94,0,,-1
948,8,0,1.14.14.24,2,1.14.15.16,-1
955,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.68; 1.14.14.70,-1
982,8,1,1.14.14.1; 4.2.1.152,0,,-1
987,8,0,4.2.1.152,0,1.14.14.114,-1
994,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1001,8,0,1.14.14.1/1.14.14.130/1.6.2.4,-1,,-1
1004,8,0,1.14.14.1/1.14.14.130/1.6.2.4,-1,,-1
1007,8,0,1.14.14.1,-1,,-1
1010,8,0,1.14.14.1/1.6.2.4,2,1.14.13.-,-1
1022,8,0,1.14.14.1,3,1.14.14.81,-1
1028,8,0,1.14.14.78,-1,,-1
1041,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.109,-1
1044,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1060,8,0,1.14.14.1,-1,,-1
1104,8,0,1.14.14.80,3,1.14.14.29,-1
1106,8,0,1.14.14.1/1.6.2.4,3,1.14.14.32,-1
1107,8,1,4.2.1.152,0,,-1
1109,8,1,1.14.14.1,0,,-1
1113,8,1,1.14.14.1; 4.2.1.152,0,,-1
1135,8,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,-1,,-1
1149,8,0,1.14.14.1,3,1.14.14.41,-1
1157,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,3,1.14.14.79,-1
1177,8,1,1.14.14.1; 1.6.2.4,0,,-1
1189,8,1,1.14.14.1; 1.14.14.130,0,,-1
1191,8,0,1.14.14.1,-1,/,-1
1202,8,0,1.14.14.1/1.6.2.4,3,1.14.14.154,-1
1203,8,0,1.14.14.B9,-1,,-1
1217,8,0,1.14.14.1,3,1.14.14.-,-1
1223,8,0,1.14.14.1,-1,/,-1
1228,8,0,1.14.14.1,-1,,-1
1247,8,0,1.14.14.1,3,1.14.14.42,-1
1257,8,0,1.14.14.1/1.6.2.4,-1,/,-1
1266,8,0,1.14.14.1,3,1.14.14.107,-1
1271,8,1,1.14.14.1,0,,-1
1278,8,0,1.14.14.137,-1,,-1
1286,8,0,1.14.14.1,3,1.14.14.82,-1
1313,8,0,1.14.14.24,2,1.14.-.-,-1
1325,8,0,1.14.14.1; 1.14.14.130,-1,,-1
1326,8,0,1.14.14.1,-1,,-1
1327,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.32,-1
1328,8,0,1.14.14.1,2,1.14.15.44,-1
1332,8,1,1.14.14.1,0,,-1
1333,8,0,1.14.14.1,3,1.14.14.154,-1
1380,8,1,1.14.14.1/1.14.14.130/1.6.2.4,0,,-1
1403,8,0,1.14.14.1/1.6.2.4,-1,,-1
1404,8,0,1.14.14.1,-1,,-1
1405,8,0,1.14.14.78,-1,,-1
1440,8,0,1.14.14.1,-1,/,-1
1444,8,0,1.14.14.1,-1,,-1
1454,8,0,1.14.14.1,3,1.14.14.-,-1
1455,8,0,1.14.14.1,3,1.14.14.150,-1
1463,8,0,1.14.14.1,-1,,-1
1467,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1478,8,0,1.14.14.1; 4.2.1.152,-1,,-1
1480,8,0,1.14.14.1,-1,,-1
1490,8,0,1.14.14.1,-1,,-1
1503,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1528,8,0,1.14.14.1,-1,,-1
1547,8,0,1.14.14.1,-1,,-1
1550,8,0,1.14.14.1; 4.2.1.152,-1,,-1
1551,8,0,1.14.14.1,-1,,-1
1566,8,0,1.14.14.1,-1,,-1
1568,8,0,1.14.14.1,-1,,-1
1575,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,-1,,-1
1593,8,0,1.14.14.1,-1,,-1
51,9,0,1.-.-.-,-1,,-1
95,9,0,1.14.14.162,-1,,-1
113,9,0,1.14.14.1/1.6.2.4,-1,,-1
349,9,0,1.14.14.162,-1,,-1
384,9,0,1.14.19.76,2,1.14.14.-,-1
476,9,0,1.14.14.162,-1,,-1
646,9,0,1.14.19.76,1,1.-.-.-,-1
716,9,0,1.14.14.154,-1,,-1
734,9,0,1.14.19.76,2,1.14.14.80,-1
763,9,0,1.14.19.76,2,1.14.14.29,-1
838,9,0,1.14.14.1; 1.6.2.4,-1,,-1
895,9,0,1.14.14.94,-1,,-1
921,9,0,1.14.14.-,-1,,-1
928,9,0,1.14.19.76,2,1.14.15.14; 1.14.15.28,-1
960,9,1,1.14.19.76,0,,-1
987,9,0,1.14.14.114,-1,,-1
1018,9,0,1.14.19.76,2,1.14.14.81,-1
1067,9,0,1.14.14.162,-1,,-1
1095,9,1,1.14.14.162,0,,-1
1172,9,0,1.14.14.162,0,4.2.1.92,-1
1360,9,1,1.14.19.76,0,,-1
1558,9,0,,-1,,-1
1620,9,0,1.14.14.162,-1,,-1
28,10,0,1.14.14.82,-1,/,-1
127,10,0,1.14.14.82,-1,,-1
188,10,0,/,-1,,-1
318,10,0,1.14.14.82,-1,/,-1
319,10,0,1.14.14.82,-1,,-1
321,10,1,1.14.14.82,0,,-1
497,10,0,1.14.14.82,-1,,-1
600,10,0,1.14.14.82,1,1.-.-.-,-1
838,10,0,1.14.14.1; 1.6.2.4,-1,,-1
1285,10,0,1.14.14.82,3,1.14.14.81,-1
1339,10,0,1.14.14.82,-1,,-1
1575,10,0,1.14.14.82,-1,,-1
1613,10,0,1.14.14.82,-1,,-1
98,11,0,1.14.14.81,-1,,-1
387,11,0,1.14.14.81,-1,,-1
664,11,0,1.14.14.81,3,1.14.14.120,-1
687,11,0,1.14.14.126,-1,,-1
838,11,0,1.14.14.1; 1.6.2.4,-1,,-1
877,11,0,4.2.1.152; 5.3.99.5,-1,,-1
885,11,1,1.14.14.81,0,,-1
958,11,0,1.6.2.4,-1,,-1
1076,11,0,1.14.14.81,-1,,-1
1111,11,0,1.14.14.16,-1,,-1
1476,11,0,1.14.14.81,-1,,-1
1528,11,0,1.14.14.81,-1,,-1
268,12,0,1.14.14.90,-1,/,-1
328,12,0,1.14.14.90,3,1.14.14.-,-1
453,12,0,1.14.14.90,-1,,-1
739,12,0,1.11.2.4,-1,,-1
838,12,0,1.14.14.1; 1.6.2.4,-1,,-1
939,12,0,1.14.14.90,1,1.6.2.4,-1
51,13,0,1.14.14.80,1,1.-.-.-,-1
133,13,0,1.14.14.80,3,1.14.14.126,-1
206,13,0,1.14.14.177,-1,,-1
349,13,0,1.14.14.177,-1,,-1
436,13,0,1.14.14.80,3,1.14.14.1,-1
474,13,0,1.14.14.80,2,1.14.19.65,-1
494,13,0,1.14.14.80,-1,,-1
510,13,1,1.14.14.80,0,,-1
525,13,0,1.14.14.80,3,1.14.14.141,-1
528,13,0,1.14.14.80,3,1.14.14.128,-1
578,13,0,1.14.15.3,-1,,-1
596,13,0,,-1,,-1
616,13,0,1.14.14.80,-1,,-1
720,13,0,1.14.14.80,1,1.-.-.-,-1
836,13,0,1.14.14.80,3,1.14.14.154,-1
838,13,0,1.14.14.1; 1.6.2.4,-1,,-1
858,13,1,1.14.14.80,0,,-1
859,13,1,1.14.14.80,0,,-1
886,13,0,1.14.14.80,-1,,-1
895,13,0,1.14.14.80,3,1.14.14.94,-1
926,13,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,2,1.14.15.29,-1
942,13,0,1.14.15.8,-1,,-1
1075,13,0,1.14.14.80,2,1.14.13.181,-1
1107,13,0,4.2.1.152,-1,,-1
1161,13,0,1.14.14.80,3,1.14.14.82,-1
1215,13,0,1.14.14.80,-1,,-1
1217,13,0,1.14.14.80,3,1.14.14.-,-1
1267,13,1,1.14.14.80,0,,-1
1292,13,0,1.14.14.80,3,1.14.14.57,-1
1317,13,0,1.14.14.-; 1.14.14.147,-1,,-1
1329,13,0,1.14.15.3,2,1.14.13.-,-1
1380,13,0,1.14.14.80,3,1.14.14.1/1.14.14.130/1.6.2.4,-1
1445,13,0,1.14.14.80,1,1.-.-.-,-1
1455,13,0,1.14.14.80,3,1.14.14.150,-1
1477,13,0,1.14.14.80,-1,,-1
1611,13,0,1.14.14.80,-1,,-1
168,14,0,1.14.14.115,-1,,-1
524,14,0,,-1,,-1
761,14,0,1.14.14.178,-1,,-1
838,14,0,1.14.14.1; 1.6.2.4,-1,,-1
1257,14,0,1.14.14.80,-1,/,-1
1404,14,0,,-1,,-1
1484,14,0,1.14.14.80,-1,,-1
1499,14,0,,-1,,-1
37,15,0,1.14.15.1,1,1.-.-.-,-1
206,15,0,,-1,,-1
271,15,0,1.14.14.-,-1,,-1
560,15,0,1.14.15.1,-1,,-1
675,15,0,1.14.14.154,-1,,-1
739,15,0,1.11.2.4,-1,,-1
838,15,0,1.14.14.1; 1.6.2.4,-1,,-1
865,15,0,1.14.15.1,2,1.14.14.-,-1
1029,15,0,1.14.14.-,-1,,-1
1085,15,0,1.14.-.-,-1,,-1
1404,15,0,,-1,,-1
119,16,0,1.14.14.133,2,1.14.-.-,-1
139,16,0,,-1,,-1
417,16,0,1.14.14.133,3,1.14.14.-; 1.14.14.126,-1
498,16,0,1.14.15.1,-1,,-1
664,16,0,1.14.14.120,-1,,-1
838,16,0,1.14.14.1; 1.6.2.4,-1,,-1
948,16,0,1.14.15.16,-1,,-1
1007,16,0,1.14.15.1,-1,,-1
1083,16,0,1.14.15.1,2,1.14.14.23,-1
1487,16,0,1.14.14.133,-1,,-1
1517,16,0,1.14.14.133,-1,,-1
44,17,0,4.2.1.92,0,1.14.14.83,-1
46,17,0,,-1,,-1
168,17,0,1.14.14.115,-1,,-1
303,17,0,4.2.1.92,0,1.-.-.-,-1
387,17,0,,-1,,-1
640,17,0,4.2.1.92,0,1.-.-.-,-1
687,17,0,4.2.1.92,0,1.14.14.126,-1
838,17,0,1.14.14.1; 1.6.2.4,-1,,-1
852,17,0,1.14.15.22/1.14.-.-/1.14.-.-,-1,,-1
959,17,0,4.2.1.92,0,1.14.14.111,-1
979,17,0,,-1,,-1
988,17,0,4.2.1.92,0,1.14.19.41,-1
1107,17,0,4.2.1.152,-1,,-1
1328,17,0,,-1,1.14.15.44,-1
1336,17,0,,-1,,-1
1380,17,0,1.14.14.1/1.14.14.130/1.6.2.4,-1,,-1
1467,17,0,,-1,,-1
1564,17,1,,0,,-1
126,18,0,,-1,,-1
210,18,0,,-1,,-1
423,18,0,1.14.15.28,-1,,-1
734,18,0,1.14.14.80,-1,,-1
784,18,1,1.14.14.1; 4.2.1.152,0,,-1
838,18,0,1.14.14.1; 1.6.2.4,-1,,-1
1450,18,0,1.14.14.161,-1,,-1
95,19,0,,-1,,-1
816,19,0,1.14.99.59,-1,,-1
838,19,0,1.14.14.1; 1.6.2.4,-1,,-1
1117,19,0,1.14.14.112,-1,,-1
1318,19,0,1.14.-.-,-1,,-1
1425,19,0,1.14.-.-,-1,/,-1
1442,19,0,1.14.-.-,-1,/,-1
32,20,0,,-1,,-1
157,20,0,1.14.14.-; 1.14.14.61,-1,,-1
214,20,0,,-1,,-1
492,20,0,/,-1,,-1
620,20,0,1.14.15.37,-1,,-1
753,20,0,,-1,,-1
838,20,0,1.14.14.1; 1.6.2.4,-1,,-1
862,20,0,1.14.14.1,-1,,-1
947,20,0,1.14.14.94,-1,,-1
1160,20,1,1.14.15.37,0,,-1
1596,20,0,1.14.15.37,-1,,-1
1606,20,0,,-1,,-1
15,21,0,1.14.14.44,-1,,-1
25,21,0,,-1,,-1
154,21,0,1.14.14.59,-1,,-1
245,21,0,,-1,,-1
297,21,0,1.14.14.126,-1,,-1
596,21,0,,-1,,-1
698,21,0,1.14.14.126,-1,,-1
838,21,0,1.14.14.1; 1.6.2.4,-1,,-1
941,21,0,,-1,,-1
1161,21,0,1.14.14.82,-1,,-1
1589,21,0,,-1,,-1
166,22,0,1.14.14.1,-1,/,-1
776,22,1,1.14.14.1,0,,-1
838,22,0,1.14.14.1; 1.6.2.4,-1,,-1
862,22,0,1.14.14.1,-1,,-1
928,22,0,1.14.15.14; 1.14.15.28,-1,,-1
950,22,0,1.14.14.1,-1,,-1
1421,22,0,1.14.19.62,-1,,-1
357,23,0,1.14.14.154,-1,,-1
399,23,0,,-1,,-1
459,23,0,1.14.15.8,-1,,-1
524,23,0,1.14.14.16,-1,,-1
640,23,0,1.14.14.56,1,1.-.-.-,-1
716,23,0,1.7.2.5,1,1.14.14.154,-1
762,23,0,1.14.14.45,-1,,-1
782,23,1,1.14.14.16,0,,-1
838,23,0,1.14.14.1; 1.6.2.4,-1,,-1
942,23,1,1.14.15.8,0,,-1
945,23,0,1.14.14.16,2,1.14.13.63,-1
1014,23,0,,-1,,-1
1080,23,0,1.7.2.5,1,1.14.14.178,-1
1125,23,0,1.14.14.56,3,1.14.14.-,-1
1143,23,0,1.7.2.5,1,1.14.14.99,-1
1209,23,1,1.7.2.5,0,,-1
1252,23,0,4.2.1.92,-1,,-1
1288,23,0,1.14.14.56,3,1.14.14.81,-1
1318,23,0,1.14.14.16,-1,,-1
1329,23,0,1.7.2.5,1,1.14.13.-,-1
1342,23,0,1.14.14.56,3,1.14.14.102,-1
1583,23,0,1.14.14.56,-1,,-1
1618,23,0,1.14.14.16,-1,,-1
1620,23,0,,-1,,-1
204,24,0,1.14.14.1; 1.6.2.4,3,1.14.14.126,-1
252,24,0,1.14.14.1,-1,,-1
254,24,0,1.-.-.-,-1,,-1
307,24,0,1.-.-.-,-1,,-1
838,24,1,1.14.14.1; 1.6.2.4,0,,-1
1016,24,0,,-1,,-1
1056,24,0,1.14.14.145,-1,,-1
1204,24,0,,-1,,-1
1332,24,0,1.14.14.1; 1.6.2.4,3,1.14.14.1,-1
1529,24,0,1.14.14.1; 1.6.2.4,-1,,-1
25,25,0,,-1,,-1
325,25,0,,-1,/,-1
366,25,0,,-1,,-1
696,25,0,,-1,1.14.14.B11,-1
838,25,0,1.14.14.1; 1.6.2.4,-1,,-1
973,25,0,,-1,1.14.14.-,-1
1114,25,0,1.6.2.4,-1,,-1
1469,25,0,,-1,,-1
401,26,0,,-1,,-1
510,26,0,1.14.14.80,-1,,-1
733,26,0,1.14.14.107,-1,,-1
838,26,1,1.14.14.1; 1.6.2.4,0,,-1
858,26,0,1.14.14.80,-1,,-1
