enzyme,reaction,label,ecnumber,difficulty,fake_ecnumber,structure_index
973,1,0,1.14.14.154,3,1.14.14.-,-1
984,1,1,1.14.14.154,0,,-1
1032,1,0,1.14.14.154,-1,,-1
1039,1,0,1.14.14.154,3,1.14.14.36,-1
1053,1,1,1.14.14.154,0,,-1
1071,1,0,1.14.14.154,2,1.14.-.-,-1
1081,1,0,1.14.14.154,3,1.14.14.81,-1
1087,1,0,1.14.14.154,-1,,-1
1088,1,0,1.14.14.154,-1,,-1
1093,1,0,1.14.14.154,3,1.14.14.80,-1
1113,1,0,1.14.15.36,2,1.14.14.1; 4.2.1.152,-1
1141,1,0,1.14.14.154,3,1.14.14.24,-1
1163,1,0,1.14.14.154,3,1.14.14.130,-1
1266,1,0,1.14.14.154,3,1.14.14.107,-1
1275,1,0,1.14.14.154,2,1.14.19.69,-1
1278,1,0,1.14.14.154,3,1.14.14.137,-1
1286,1,0,1.14.14.154,3,1.14.14.82,-1
1327,1,0,1.14.14.154,3,1.14.14.32,-1
1333,1,1,1.14.14.154,0,,-1
1336,1,0,1.14.14.154,-1,,-1
1346,1,0,1.14.14.154,2,1.14.19.76,-1
1369,1,0,1.14.14.154,3,1.14.14.125,-1
1384,1,0,1.14.14.154,-1,,-1
1431,1,0,1.14.14.154,-1,,-1
1465,1,0,1.14.14.154,-1,,-1
1499,1,0,1.14.14.154,-1,,-1
1505,1,0,1.14.14.154,-1,,-1
1509,1,0,1.14.14.154,-1,,-1
1538,1,0,1.14.14.154,-1,,-1
1543,1,0,1.14.15.36,-1,,-1
1546,1,0,1.14.14.154,-1,,-1
1575,1,0,1.14.14.154,-1,,-1
1589,1,0,1.14.14.154,-1,,-1
1591,1,0,1.14.14.154,-1,,-1
1594,1,0,1.14.14.154,-1,,-1
1595,1,0,1.14.14.154,-1,,-1
130,2,0,1.14.14.154,-1,,-1
167,2,0,1.14.14.154,-1,/,-1
217,2,0,1.14.14.154,3,1.14.14.91,-1
278,2,0,1.14.14.154,-1,,-1
287,2,0,1.14.14.154,-1,,-1
325,2,0,1.14.14.154,-1,/,-1
435,2,0,1.14.14.154,3,1.14.14.B11,-1
449,2,0,1.14.14.154,3,1.14.14.87,-1
470,2,0,1.14.14.154,-1,,-1
598,2,1,1.14.14.154,0,,-1
673,2,1,1.14.14.154,0,,-1
675,2,1,1.14.14.154,0,,-1
729,2,0,1.14.14.154,3,1.14.14.117,-1
748,2,0,1.14.14.154,3,1.14.14.37,-1
751,2,0,1.14.14.154,3,1.14.14.165,-1
790,2,0,1.14.14.154,3,1.14.14.1,-1
796,2,0,1.14.14.154,3,1.14.14.117,-1
826,2,1,1.14.14.154,0,,-1
943,2,0,1.14.14.154,1,1.4.1.23,-1
959,2,0,1.14.14.154,3,1.14.14.111,-1
968,2,0,1.14.14.154,1,1.-.-.-,-1
992,2,0,1.14.14.154,2,1.14.99.22,-1
998,2,0,1.14.14.154,2,1.14.99.15,-1
1069,2,0,1.14.14.154,-1,/,-1
1120,2,0,1.14.14.154,-1,,-1
1163,2,0,1.14.14.154,3,1.14.14.130,-1
1184,2,0,1.14.14.154,2,1.14.13.146,-1
1201,2,0,1.14.14.154,3,1.14.14.32,-1
1336,2,0,1.14.14.154,-1,,-1
1370,2,0,1.14.14.154,3,1.14.14.54,-1
1536,2,0,1.14.14.154,-1,,-1
1541,2,0,1.14.14.154,-1,,-1
1560,2,0,1.14.14.154,-1,,-1
1586,2,0,1.14.14.154,-1,,-1
1610,2,0,1.14.14.154,-1,,-1
1620,2,0,1.14.14.154,-1,,-1
37,3,0,1.14.14.154,1,1.-.-.-,-1
181,3,0,1.14.14.154,-1,,-1
182,3,0,1.14.14.154,1,1.-.-.-,-1
188,3,0,1.14.14.154,-1,/,-1
200,3,0,1.14.14.154,1,1.-.-.-,-1
205,3,0,1.14.14.154,1,1.-.-.-,-1
232,3,0,1.14.14.154,-1,/,-1
292,3,0,1.14.14.154,1,1.-.-.-,-1
294,3,0,1.14.14.154,-1,,-1
390,3,0,1.14.14.154,-1,,-1
408,3,0,1.14.14.154,-1,,-1
491,3,0,1.14.14.154,3,1.14.14.152,-1
541,3,0,1.14.14.154,3,1.14.14.107,-1
544,3,0,1.14.14.154,-1,,-1
598,3,1,1.14.14.154,0,,-1
650,3,0,1.14.14.154,0,4.2.1.92,-1
673,3,1,1.14.14.154,0,,-1
675,3,1,1.14.14.154,0,,-1
683,3,0,1.14.14.154,3,1.14.14.166,-1
736,3,0,1.14.14.154,2,1.14.-.-,-1
814,3,0,1.14.14.154,-1,,-1
826,3,1,1.14.14.154,0,,-1
947,3,0,1.14.14.154,3,1.14.14.94,-1
1011,3,0,1.14.14.154,-1,,-1
1048,3,0,1.14.14.154,3,1.14.14.118,-1
1093,3,0,1.14.14.154,3,1.14.14.80,-1
1132,3,0,1.14.14.154,3,1.14.14.141,-1
1154,3,0,1.14.14.154,3,1.14.14.69,-1
1223,3,0,1.14.14.154,-1,/,-1
1295,3,0,1.14.14.154,3,1.14.14.32,-1
1511,3,0,1.14.14.154,-1,,-1
1591,3,0,1.14.14.154,-1,,-1
1616,3,0,1.14.14.154,-1,,-1
12,4,0,1.11.2.4,-1,/,-1
152,4,0,1.11.2.4,1,1.14.14.58,-1
271,4,0,1.11.2.4,1,1.14.14.-,-1
296,4,0,1.11.2.4,-1,,-1
679,4,1,1.11.2.4,0,,-1
739,4,1,1.11.2.4,0,,-1
820,4,0,1.11.2.4,1,1.14.14.-,-1
880,4,0,1.11.2.4,-1,,-1
943,4,0,1.11.2.4,1,1.4.1.23,-1
1002,4,0,1.11.2.4,1,1.14.14.90,-1
1249,4,0,1.11.2.4,1,1.14.14.147,-1
1481,4,0,1.11.2.4,-1,,-1
1577,4,0,1.11.2.4,-1,,-1
263,5,0,1.11.2.4,1,1.14.14.-,-1
287,5,0,1.11.2.4,-1,,-1
321,5,0,1.11.2.4,1,1.14.14.82,-1
352,5,0,1.11.2.4,-1,,-1
679,5,1,1.11.2.4,0,,-1
739,5,1,1.11.2.4,0,,-1
881,5,0,1.11.2.4,1,1.14.14.23,-1
1105,5,0,1.11.2.4,1,1.14.14.138,-1
1193,5,0,1.11.2.4,-1,/,-1
1346,5,0,1.11.2.4,1,1.14.19.76,-1
1390,5,0,1.11.2.4,-1,,-1
1610,5,0,1.11.2.4,-1,,-1
46,6,0,1.14.14.48,-1,,-1
766,6,0,1.14.14.48,-1,,-1
1053,6,0,1.14.14.48,3,1.14.14.154,-1
1223,6,0,1.14.14.48,-1,/,-1
146,7,0,1.14.14.49,-1,,-1
665,7,0,1.14.14.49,3,1.14.14.-,-1
738,7,0,1.14.14.49,-1,,-1
795,7,0,1.14.14.49,3,1.14.14.16,-1
1065,7,0,1.14.14.49,-1,/,-1
7,8,0,1.14.14.1,3,1.14.14.-,-1
8,8,0,1.14.14.1,3,1.14.14.-,-1
12,8,0,1.14.14.1; 4.2.1.152,-1,/,-1
17,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.87,-1
22,8,0,1.14.14.1,-1,,-1
23,8,0,1.14.14.1; 1.6.2.4,-1,/,-1
28,8,0,1.14.14.1; 1.6.2.4,-1,/,-1
32,8,0,1.14.14.1,-1,,-1
34,8,0,1.14.14.1,2,1.14.15.18,-1
36,8,0,1.14.14.1/1.6.2.4,-1,/,-1
42,8,1,1.14.14.1/1.6.2.4,0,,-1
46,8,0,1.14.14.56,-1,,-1
48,8,0,1.14.14.1/1.6.2.4,-1,/,-1
50,8,0,1.14.14.1; 4.2.1.152,-1,,-1
53,8,1,1.14.14.1/1.6.2.4,0,,-1
66,8,0,1.14.14.1,-1,/,-1
71,8,0,1.14.14.1/1.6.2.4,-1,/,-1
74,8,0,1.14.14.1/1.6.2.4,-1,,-1
75,8,0,1.14.14.1/1.6.2.4,-1,/,-1
80,8,0,1.14.14.1,-1,,-1
81,8,0,1.14.14.1; 1.6.2.4,0,4.2.1.-,-1
82,8,1,1.14.14.1; 1.6.2.4,0,,-1
83,8,0,1.14.14.1,-1,,-1
84,8,0,1.14.14.1/1.6.2.4,-1,/,-1
86,8,0,1.14.14.94,-1,,-1
89,8,0,4.2.1.152,-1,,-1
98,8,0,1.14.14.1/1.6.2.4,-1,,-1
109,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.126,-1
111,8,0,1.14.14.1; 4.2.1.152,-1,,-1
114,8,1,1.14.14.1/1.6.2.4,0,,-1
123,8,0,1.14.14.1,-1,,-1
124,8,0,1.14.14.94,-1,,-1
125,8,0,1.14.14.1,-1,,-1
126,8,0,1.14.14.1/1.6.2.4,-1,,-1
130,8,0,1.14.14.56,-1,,-1
132,8,0,1.14.13.n7; 1.14.14.1,-1,,-1
133,8,0,1.14.13.n7; 1.14.14.1,2,1.14.14.126,-1
138,8,0,4.2.1.152,0,1.14.14.-,-1
143,8,0,1.14.14.1/1.6.2.4,-1,,-1
148,8,0,1.14.14.1,-1,/,-1
149,8,0,1.14.14.24,-1,/,-1
152,8,0,1.14.14.1,3,1.14.14.58,-1
161,8,0,1.14.14.1/1.6.2.4,-1,,-1
170,8,0,1.14.14.1/1.6.2.4,-1,/,-1
172,8,0,1.14.14.1,3,1.14.14.77,-1
175,8,0,1.14.14.1,-1,/,-1
186,8,0,1.14.14.1/1.6.2.4,1,1.-.-.-,-1
192,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.-,-1
194,8,0,1.14.14.1,-1,,-1
204,8,0,1.14.14.1,3,1.14.14.126,-1
212,8,0,1.14.14.1/1.6.2.4,-1,,-1
215,8,0,1.14.14.1; 4.2.1.152,-1,,-1
216,8,0,1.14.14.1/1.6.2.4,3,1.14.14.91,-1
218,8,0,1.14.14.1; 1.14.14.130,3,1.14.14.175,-1
227,8,0,1.14.14.1/1.6.2.4,-1,,-1
235,8,0,1.14.14.1,-1,,-1
238,8,0,1.14.14.B9,1,1.-.-.-,-1
241,8,0,1.14.14.1; 1.6.2.4,-1,,-1
246,8,0,1.14.14.1/1.6.2.4,3,1.14.14.168,-1
249,8,0,1.14.14.51,1,1.-.-.-,-1
264,8,0,1.14.14.1/1.6.2.4,-1,/,-1
273,8,0,1.14.14.1,-1,,-1
274,8,0,1.14.14.1,-1,,-1
275,8,0,1.14.14.1,-1,,-1
277,8,0,1.14.14.1,-1,,-1
295,8,0,1.14.14.1,0,5.3.99.4,-1
301,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.150,-1
305,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.174,-1
306,8,0,1.14.14.1; 1.6.2.4,-1,,-1
315,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
321,8,0,4.2.1.152,0,1.14.14.82,-1
333,8,0,1.14.14.1,-1,,-1
335,8,0,1.14.14.B9,-1,,-1
339,8,0,1.14.14.1,-1,,-1
343,8,0,1.14.14.1,3,1.14.14.-,-1
344,8,0,1.14.14.1; 1.6.2.4,-1,,-1
349,8,0,1.14.14.1,-1,,-1
352,8,0,1.14.14.56,-1,,-1
359,8,0,1.14.14.1,-1,,-1
371,8,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,-1,,-1
374,8,0,1.14.14.1; 4.2.1.152,-1,/,-1
388,8,0,1.14.14.1,-1,,-1
399,8,0,1.14.14.1; 4.2.1.152,-1,,-1
407,8,0,1.14.14.1,-1,,-1
408,8,0,1.14.14.1,-1,,-1
409,8,0,1.14.14.1,-1,,-1
410,8,0,1.14.14.1; 4.2.1.152,-1,,-1
416,8,0,1.14.14.1,-1,,-1
422,8,0,1.14.14.1; 4.2.1.152,-1,,-1
447,8,0,1.14.14.1,3,1.14.14.81,-1
448,8,0,1.14.14.1,3,1.14.14.126,-1
459,8,0,1.14.14.1; 1.14.14.130,-1,,-1
461,8,0,1.14.14.1; 1.6.2.4,2,1.14.19.53,-1
465,8,0,1.14.14.1,2,1.14.-.-,-1
467,8,0,1.14.14.1,-1,,-1
472,8,0,1.14.14.1/1.6.2.4,2,1.14.19.67,-1
479,8,0,1.14.14.1,-1,,-1
484,8,0,1.14.14.1/1.6.2.4,0,4.2.1.92,-1
487,8,0,1.14.14.80,2,1.14.15.6,-1
490,8,0,1.14.14.1; 1.6.2.4,2,1.14.13.189,-1
494,8,0,1.14.14.1,-1,,-1
499,8,0,1.14.14.1,-1,,-1
517,8,0,1.14.14.56,-1,,-1
518,8,0,1.14.14.1,-1,,-1
525,8,0,1.14.14.1,3,1.14.14.141,-1
532,8,0,1.14.14.1,-1,,-1
533,8,0,1.14.14.B9,-1,,-1
539,8,0,1.14.14.1/1.6.2.4,-1,/,-1
541,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.107,-1
544,8,0,1.14.14.1,-1,,-1
550,8,0,1.14.14.1; 1.6.2.4,-1,,-1
557,8,0,1.14.14.78,-1,/,-1
562,8,0,1.14.14.1/1.6.2.4,-1,,-1
564,8,0,1.14.14.1,3,1.14.14.-,-1
566,8,0,1.14.14.1; 1.14.14.130,3,1.14.14.95,-1
567,8,0,1.14.14.1,3,1.14.14.95,-1
569,8,0,1.14.14.1/1.14.14.130/1.6.2.4,3,1.14.14.95,-1
571,8,1,1.14.14.1,0,,-1
573,8,0,1.14.14.1,3,1.14.14.127,-1
600,8,0,1.14.14.1/1.6.2.4,1,1.-.-.-,-1
610,8,0,1.14.14.1/1.6.2.4,-1,,-1
614,8,0,1.14.14.1/1.6.2.4,-1,,-1
616,8,0,1.14.14.1; 1.6.2.4,-1,,-1
617,8,0,1.14.14.1,-1,,-1
618,8,0,1.14.14.1,-1,,-1
620,8,0,1.14.14.1/1.6.2.4,-1,,-1
629,8,0,1.14.14.1/1.6.2.4,3,1.14.14.126,-1
644,8,0,1.14.14.1,3,1.14.14.150,-1
652,8,0,1.14.14.51,-1,,-1
655,8,0,1.14.14.1; 1.6.2.4,-1,/,-1
656,8,1,1.14.14.1/1.6.2.4,0,,-1
665,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
671,8,0,1.14.14.1,2,1.14.19.79,-1
677,8,0,1.14.14.1/1.6.2.4,3,1.14.14.50,-1
682,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.163,-1
686,8,0,1.14.14.1,-1,,-1
689,8,0,1.14.14.1,1,1.-.-.-,-1
692,8,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,-1,,-1
698,8,0,1.14.14.56,3,1.14.14.126,-1
700,8,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,3,1.14.14.137,-1
702,8,0,1.14.14.1,3,1.14.14.120,-1
713,8,0,1.14.14.1,-1,/,-1
727,8,1,1.14.14.1; 1.6.2.4,0,,-1
729,8,0,1.14.14.1,3,1.14.14.117,-1
730,8,0,1.14.14.1,2,1.14.19.41,-1
739,8,0,1.14.14.1; 1.6.2.4,1,1.11.2.4,-1
744,8,0,1.14.14.1/1.6.2.4,2,1.14.13.-,-1
745,8,0,1.14.14.24,4,1.14.14.24,-1
747,8,0,1.14.14.1; 4.2.1.152,-1,,-1
748,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.37,-1
753,8,0,1.14.14.1/1.6.2.4,-1,,-1
756,8,0,1.14.14.1/1.6.2.4,-1,,-1
762,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.45,-1
773,8,0,1.14.14.1,3,1.14.14.80,-1
777,8,0,1.14.14.1/1.6.2.4,3,1.14.14.1,-1
779,8,0,1.14.14.1,2,1.14.15.1,-1
780,8,0,1.14.14.1,4,1.14.14.1,-1
784,8,1,1.14.14.1; 4.2.1.152,0,,-1
786,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.32,-1
788,8,1,1.14.14.1; 4.2.1.152,0,,-1
789,8,1,1.14.13.n7; 1.14.14.1,0,,-1
793,8,1,1.14.14.24,0,,-1
803,8,0,1.14.14.1,1,1.-.-.-,-1
805,8,0,1.14.14.1; 1.6.2.4,-1,,-1
806,8,0,1.14.14.1,-1,,-1
813,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.188,-1
819,8,0,1.14.14.1/1.6.2.4,1,1.-.-.-,-1
826,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.154,-1
834,8,0,1.14.14.1/1.14.14.130/1.6.2.4,3,1.14.14.1,-1
835,8,1,1.14.14.1,0,,-1
839,8,1,1.14.14.1,0,,-1
844,8,0,1.14.14.1; 1.14.14.130,3,1.14.14.16,-1
849,8,0,1.14.13.n7; 1.14.14.1,2,1.14.15.15,-1
859,8,0,4.2.1.152,0,1.14.14.80,-1
862,8,1,1.14.14.1,0,,-1
863,8,1,1.14.14.1,0,,-1
864,8,0,1.14.14.1,-1,,-1
867,8,1,1.14.14.1,0,,-1
872,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.32,-1
874,8,1,1.14.14.1,0,,-1
881,8,0,1.14.14.1,3,1.14.14.23,-1
882,8,0,4.2.1.152,0,1.14.19.66,-1
894,8,0,1.14.14.1,2,1.14.15.4,-1
898,8,1,1.14.14.1,0,,-1
901,8,0,1.14.14.1; 1.14.14.130,3,1.14.14.-,-1
902,8,0,1.14.14.1,2,1.14.15.29,-1
904,8,1,1.14.14.78,0,,-1
911,8,0,1.14.13.n7; 1.14.14.1,2,1.14.14.103,-1
915,8,0,1.14.14.1/1.14.14.130/1.6.2.4,1,1.-.-.-,-1
918,8,0,1.14.14.1; 1.6.2.4,-1,,-1
924,8,0,1.14.14.1/1.6.2.4,2,1.14.-.-,-1
926,8,0,1.14.14.1/1.6.2.4,2,1.14.15.29,-1
936,8,1,1.14.14.80,0,,-1
938,8,0,1.14.14.1/1.6.2.4,3,1.14.14.1,-1
943,8,0,1.14.14.1,1,1.4.1.23,-1
944,8,0,1.14.14.1,-1,,-1
945,8,0,1.14.14.1,2,1.14.13.63,-1
946,8,0,1.14.14.1/1.6.2.4,2,1.14.15.16,-1
947,8,1,1.14.14.94,0,,-1
949,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.154,-1
955,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.68; 1.14.14.70,-1
959,8,0,1.14.14.B9,3,1.14.14.111,-1
963,8,0,1.14.14.1,-1,,-1
988,8,0,1.14.14.1,2,1.14.19.41,-1
992,8,0,1.14.14.1,2,1.14.99.22,-1
1002,8,0,1.14.14.1,3,1.14.14.90,-1
1003,8,0,1.14.14.78,-1,/,-1
1004,8,0,1.14.14.1/1.14.14.130/1.6.2.4,-1,,-1
1011,8,0,1.14.14.1; 4.2.1.152,-1,,-1
1014,8,0,1.14.14.1; 4.2.1.152,-1,,-1
1016,8,0,1.14.14.1,-1,,-1
1019,8,0,1.14.14.1/1.6.2.4,0,4.2.1.B9,-1
1027,8,0,1.14.14.94,-1,,-1
1028,8,0,1.14.14.78,-1,,-1
1031,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.82,-1
1039,8,0,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,3,1.14.14.36,-1
1057,8,0,1.14.14.1,3,1.14.14.179; 1.14.14.180,-1
1065,8,0,1.14.14.1,-1,/,-1
1087,8,0,1.14.14.1/1.6.2.4,-1,,-1
1102,8,0,1.14.14.B9,3,1.14.14.29,-1
1104,8,0,1.14.14.80,3,1.14.14.29,-1
1106,8,0,1.14.14.1/1.6.2.4,3,1.14.14.32,-1
1107,8,1,4.2.1.152,0,,-1
1113,8,1,1.14.14.1; 4.2.1.152,0,,-1
1115,8,0,1.14.14.1,2,1.14.15.1,-1
1128,8,0,1.14.14.1,2,1.14.99.15,-1
1132,8,0,1.14.14.1,3,1.14.14.141,-1
1139,8,1,1.14.14.1,0,,-1
1141,8,0,1.14.14.1/1.6.2.4,3,1.14.14.24,-1
1143,8,0,1.14.14.78,3,1.14.14.99,-1
1147,8,0,1.14.14.1,-1,,-1
1150,8,1,1.14.14.1,0,,-1
1154,8,0,1.14.14.1,3,1.14.14.69,-1
1157,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,3,1.14.14.79,-1
1158,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,-1,,-1
1165,8,0,1.14.14.1,3,1.14.14.82,-1
1166,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,-1,,-1
1168,8,0,1.14.14.1,-1,,-1
1169,8,0,1.14.14.1,3,1.14.14.87,-1
1170,8,0,1.14.14.94,-1,,-1
1177,8,1,1.14.14.1; 1.6.2.4,0,,-1
1184,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,2,1.14.13.146,-1
1191,8,0,1.14.14.1,-1,/,-1
1192,8,0,1.14.14.24,-1,/,-1
1217,8,0,1.14.14.1,3,1.14.14.-,-1
1219,8,0,1.14.14.1,-1,,-1
1223,8,0,1.14.14.1,-1,/,-1
1230,8,1,1.14.14.1,0,,-1
1235,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1236,8,0,1.14.14.80,-1,,-1
1257,8,0,1.14.14.1/1.6.2.4,-1,/,-1
1260,8,0,1.14.14.1/1.14.14.130/1.6.2.4,-1,,-1
1264,8,0,1.14.14.94,-1,,-1
1266,8,0,1.14.14.1,3,1.14.14.107,-1
1271,8,1,1.14.14.1,0,,-1
1286,8,0,1.14.14.1,3,1.14.14.82,-1
1289,8,0,1.14.14.1/1.6.2.4,-1,,-1
1294,8,0,1.14.14.1; 1.14.14.130,3,1.14.14.32,-1
1297,8,1,1.14.14.1,0,,-1
1312,8,0,1.14.14.1/1.6.2.4,2,1.14.-.-,-1
1322,8,0,1.14.14.1,3,1.14.14.38; 1.14.14.39,-1
1327,8,0,1.14.14.1; 4.2.1.152,3,1.14.14.32,-1
1328,8,0,1.14.14.1,2,1.14.15.44,-1
1332,8,1,1.14.14.1,0,,-1
1333,8,0,1.14.14.1,3,1.14.14.154,-1
1348,8,0,1.14.14.1,-1,,-1
1357,8,0,1.14.14.1,2,1.14.99.22,-1
1358,8,0,1.14.14.24,2,1.14.15.-,-1
1362,8,0,1.14.14.51,3,1.14.14.99,-1
1370,8,0,1.14.14.1,3,1.14.14.54,-1
1371,8,1,1.14.14.1; 1.6.2.4,0,,-1
1384,8,0,4.2.1.152,-1,,-1
1391,8,0,1.14.14.1,3,1.14.14.175,-1
1403,8,0,1.14.14.1/1.6.2.4,-1,,-1
1413,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1420,8,0,1.14.14.1/1.6.2.4,3,1.14.14.103,-1
1433,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1438,8,0,1.14.14.1/1.6.2.4,-1,/,-1
1444,8,0,1.14.14.1,-1,,-1
1453,8,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
1461,8,0,1.14.14.80,-1,,-1
1463,8,0,1.14.14.1,-1,,-1
1464,8,0,1.14.14.1,-1,,-1
1473,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1474,8,0,1.14.14.1,-1,,-1
1476,8,0,1.14.14.80,-1,,-1
1478,8,0,1.14.14.1; 4.2.1.152,-1,,-1
1481,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1490,8,0,1.14.14.1,-1,,-1
1492,8,0,1.14.14.1/1.14.14.130/1.6.2.4,-1,,-1
1503,8,0,1.14.14.1; 1.6.2.4,-1,,-1
1509,8,0,1.14.14.1/1.6.2.4,-1,,-1
1511,8,0,1.14.14.1,-1,,-1
1513,8,0,1.14.14.51,-1,,-1
1516,8,0,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,-1,,-1
1526,8,0,1.14.14.51,-1,,-1
1530,8,0,1.14.14.1; 1.14.14.130,-1,,-1
1535,8,0,1.14.14.1,-1,,-1
